Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.905193796296138316e+03,3.447700650216938278e+00
9.905193817625817246e+03,3.447700651258053028e+00
9.905193838955496176e+03,3.447700652299268143e+00
9.905193860285176925e+03,3.447700653340584065e+00
9.905193881614855854e+03,3.447700654382000796e+00
9.905193902944534784e+03,3.447700655423517890e+00
9.905193924274213714e+03,3.447700656465135793e+00
9.905193945603892644e+03,3.447700657506854949e+00
9.905193966933571573e+03,3.447700658548674912e+00
9.905193988263252322e+03,3.447700659590595684e+00
9.905194009592931252e+03,3.447700660632616376e+00
9.905194030922610182e+03,3.447700661674738765e+00
9.905194052252289111e+03,3.447700662716961961e+00
9.905194073581968041e+03,3.447700663759285078e+00
9.905194094911648790e+03,3.447700664801709891e+00
9.905194116241327720e+03,3.447700665844234180e+00
9.905194137571006650e+03,3.447700666886860610e+00
9.905194158900685579e+03,3.447700667929587404e+00
9.905194180230364509e+03,3.447700668972415006e+00
9.905194201560043439e+03,3.447700670015342972e+00
9.905194222889724188e+03,3.447700671058371746e+00
9.905194244219403117e+03,3.447700672101501773e+00
9.905194265549082047e+03,3.447700673144732164e+00
9.905194286878760977e+03,3.447700674188063363e+00
9.905194308208439907e+03,3.447700675231495371e+00
9.905194329538120655e+03,3.447700676275027742e+00
9.905194350867799585e+03,3.447700677318661810e+00
9.905194372197478515e+03,3.447700678362395799e+00
9.905194393527157445e+03,3.447700679406230595e+00
9.905194414856836374e+03,3.447700680450167088e+00
9.905194436186517123e+03,3.447700681494203501e+00
9.905194457516196053e+03,3.447700682538340722e+00
9.905194478845874983e+03,3.447700683582579195e+00
9.905194500175553912e+03,3.447700684626918033e+00
9.905194521505232842e+03,3.447700685671357235e+00
9.905194542834911772e+03,3.447700686715898133e+00
9.905194564164592521e+03,3.447700687760539395e+00
9.905194585494271450e+03,3.447700688805281022e+00
9.905194606823950380e+03,3.447700689850123457e+00
9.905194628153629310e+03,3.447700690895067144e+00
9.905194649483308240e+03,3.447700691940111195e+00
9.905194670812988988e+03,3.447700692985256499e+00
9.905194692142667918e+03,3.447700694030501722e+00
9.905194713472346848e+03,3.447700695075848198e+00
9.905194734802025778e+03,3.447700696121295483e+00
9.905194756131704708e+03,3.447700697166844019e+00
9.905194777461383637e+03,3.447700698212492476e+00
9.905194798791064386e+03,3.447700699258241297e+00
9.905194820120743316e+03,3.447700700304092258e+00
9.905194841450422246e+03,3.447700701350043140e+00
9.905194862780101175e+03,3.447700702396094830e+00
9.905194884109780105e+03,3.447700703442246883e+00
9.905194905439460854e+03,3.447700704488500634e+00
9.905194926769139784e+03,3.447700705534854304e+00
9.905194948098818713e+03,3.447700706581308783e+00
9.905194969428497643e+03,3.447700707627864958e+00
9.905194990758176573e+03,3.447700708674521053e+00
9.905195012087855503e+03,3.447700709721277512e+00
9.905195033417536251e+03,3.447700710768135668e+00
9.905195054747215181e+03,3.447700711815094188e+00
9.905195076076894111e+03,3.447700712862153072e+00
9.905195097406573041e+03,3.447700713909312764e+00
9.905195118736251970e+03,3.447700714956573709e+00
9.905195140065932719e+03,3.447700716003934573e+00
9.905195161395611649e+03,3.447700717051397135e+00
9.905195182725290579e+03,3.447700718098960504e+00
9.905195204054969508e+03,3.447700719146623793e+00
9.905195225384648438e+03,3.447700720194388335e+00
9.905195246714329187e+03,3.447700721242253241e+00
9.905195268044008117e+03,3.447700722290219399e+00
9.905195289373687046e+03,3.447700723338285478e+00
9.905195310703365976e+03,3.447700724386452809e+00
9.905195332033044906e+03,3.447700725434721392e+00
9.905195353362723836e+03,3.447700726483089895e+00
9.905195374692404584e+03,3.447700727531559650e+00
9.905195396022083514e+03,3.447700728580130214e+00
9.905195417351762444e+03,3.447700729628801142e+00
9.905195438681441374e+03,3.447700730677572434e+00
9.905195460011120304e+03,3.447700731726445866e+00
9.905195481340801052e+03,3.447700732775419219e+00
9.905195502670479982e+03,3.447700733824492936e+00
9.905195524000158912e+03,3.447700734873667461e+00
9.905195545329837842e+03,3.447700735922942794e+00
9.905195566659516771e+03,3.447700736972319380e+00
9.905195587989195701e+03,3.447700738021795885e+00
9.905195609318876450e+03,3.447700739071374088e+00
9.905195630648555380e+03,3.447700740121052654e+00
9.905195651978234309e+03,3.447700741170831140e+00
9.905195673307913239e+03,3.447700742220711323e+00
9.905195694637592169e+03,3.447700743270691870e+00
9.905195715967272918e+03,3.447700744320773225e+00
9.905195737296951847e+03,3.447700745370955389e+00
9.905195758626630777e+03,3.447700746421237916e+00
9.905195779956309707e+03,3.447700747471621252e+00
9.905195801285988637e+03,3.447700748522105840e+00
