Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.014846018518507481e+04,4.656950834785481419e+01
1.014846020605984813e+04,4.656897536229904944e+01
1.014846022693461964e+04,4.656844254076149525e+01
1.014846024780939297e+04,4.656790988314963187e+01
1.014846026868416629e+04,4.656737738951015615e+01
1.014846028955893780e+04,4.656684505988970812e+01
1.014846031043371113e+04,4.656631289419586039e+01
1.014846033130848264e+04,4.656578089252159458e+01
1.014846035218325596e+04,4.656524905477452592e+01
1.014846037305802929e+04,4.656471738100126601e+01
1.014846039393280080e+04,4.656418587124844066e+01
1.014846041480757413e+04,4.656365452542369354e+01
1.014846043568234745e+04,4.656312334357360072e+01
1.014846045655711896e+04,4.656259232574475959e+01
1.014846047743189229e+04,4.656206147184491329e+01
1.014846049830666561e+04,4.656153078192063077e+01
1.014846051918143712e+04,4.656100025601837444e+01
1.014846054005621045e+04,4.656046989404602243e+01
1.014846056093098196e+04,4.655993969609624372e+01
1.014846058180575528e+04,4.655940966207697329e+01
1.014846060268052861e+04,4.655887979203463090e+01
1.014846062355530012e+04,4.655835008601573577e+01
1.014846064443007344e+04,4.655782054392822999e+01
1.014846066530484677e+04,4.655729116581855465e+01
1.014846068617961828e+04,4.655676195173309395e+01
1.014846070705439161e+04,4.655623290157992500e+01
1.014846072792916493e+04,4.655570401540540360e+01
1.014846074880393644e+04,4.655517529325597792e+01
1.014846076967870977e+04,4.655464673503968243e+01
1.014846079055348127e+04,4.655411834084898004e+01
1.014846081142825460e+04,4.655359011059205443e+01
1.014846083230302793e+04,4.655306204431524719e+01
1.014846085317779944e+04,4.655253414206481466e+01
1.014846087405257276e+04,4.655200640374903998e+01
1.014846089492734609e+04,4.655147882941425053e+01
1.014846091580211760e+04,4.655095141910664580e+01
1.014846093667689092e+04,4.655042417273461552e+01
1.014846095755166243e+04,4.654989709039030288e+01
1.014846097842643576e+04,4.654937017198216154e+01
1.014846099930120909e+04,4.654884341755639809e+01
1.014846102017598059e+04,4.654831682715918362e+01
1.014846104105075392e+04,4.654779040069898599e+01
1.014846106192552725e+04,4.654726413822204023e+01
1.014846108280029875e+04,4.654673803977443924e+01
1.014846110367507208e+04,4.654621210526477881e+01
1.014846112454984541e+04,4.654568633473918737e+01
1.014846114542461692e+04,4.654516072824375783e+01
1.014846116629939024e+04,4.654463528568715702e+01
1.014846118717416175e+04,4.654411000716122970e+01
1.014846120804893508e+04,4.654358489257473508e+01
