Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.903683680555783212e+03,3.447749726599002695e+00
9.903683703452748887e+03,3.447749726706179185e+00
9.903683726349714561e+03,3.447749726813355231e+00
9.903683749246680236e+03,3.447749726920530389e+00
9.903683772143645911e+03,3.447749727027702882e+00
9.903683795040611585e+03,3.447749727134874487e+00
9.903683817937577260e+03,3.447749727242044315e+00
9.903683840834542934e+03,3.447749727349212367e+00
9.903683863731508609e+03,3.447749727456379087e+00
9.903683886628474283e+03,3.447749727563544919e+00
9.903683909525439958e+03,3.447749727670708531e+00
9.903683932422405633e+03,3.447749727777871698e+00
9.903683955319371307e+03,3.447749727885032200e+00
9.903683978216336982e+03,3.447749727992191815e+00
9.903684001113302656e+03,3.447749728099349653e+00
9.903684024010268331e+03,3.447749728206506159e+00
9.903684046907234006e+03,3.447749728313661333e+00
9.903684069804199680e+03,3.447749728420814286e+00
9.903684092701163536e+03,3.447749728527966795e+00
9.903684115598129210e+03,3.447749728635117084e+00
9.903684138495094885e+03,3.447749728742266484e+00
9.903684161392060560e+03,3.447749728849414108e+00
9.903684184289026234e+03,3.447749728956559956e+00
9.903684207185991909e+03,3.447749729063704471e+00
9.903684230082957583e+03,3.447749729170847655e+00
9.903684252979923258e+03,3.447749729277989061e+00
9.903684275876888933e+03,3.447749729385128692e+00
9.903684298773854607e+03,3.447749729492267878e+00
9.903684321670820282e+03,3.447749729599404844e+00
9.903684344567785956e+03,3.447749729706540034e+00
9.903684367464751631e+03,3.447749729813674779e+00
9.903684390361717305e+03,3.447749729920806860e+00
9.903684413258682980e+03,3.447749730027938497e+00
9.903684436155648655e+03,3.447749730135067914e+00
9.903684459052614329e+03,3.447749730242195998e+00
9.903684481949580004e+03,3.447749730349322306e+00
9.903684504846545678e+03,3.447749730456447725e+00
9.903684527743511353e+03,3.447749730563571369e+00
9.903684550640477028e+03,3.447749730670693680e+00
9.903684573537442702e+03,3.447749730777813770e+00
9.903684596434408377e+03,3.447749730884932973e+00
9.903684619331374051e+03,3.447749730992050843e+00
9.903684642228339726e+03,3.447749731099166937e+00
9.903684665125305401e+03,3.447749731206281698e+00
9.903684688022271075e+03,3.447749731313394683e+00
9.903684710919236750e+03,3.447749731420507224e+00
9.903684733816202424e+03,3.447749731527617101e+00
9.903684756713168099e+03,3.447749731634725645e+00
9.903684779610133774e+03,3.447749731741832857e+00
9.903684802507099448e+03,3.447749731848939181e+00
9.903684825404065123e+03,3.447749731956042840e+00
9.903684848301030797e+03,3.447749732063146055e+00
9.903684871197996472e+03,3.447749732170247050e+00
9.903684894094960327e+03,3.447749732277347157e+00
9.903684916991926002e+03,3.447749732384445043e+00
9.903684939888891677e+03,3.447749732491542041e+00
9.903684962785857351e+03,3.447749732598637706e+00
9.903684985682823026e+03,3.447749732705730707e+00
9.903685008579788700e+03,3.447749732812823265e+00
9.903685031476754375e+03,3.447749732919914045e+00
9.903685054373720050e+03,3.447749733027003494e+00
9.903685077270685724e+03,3.447749733134091166e+00
9.903685100167651399e+03,3.447749733241177506e+00
9.903685123064617073e+03,3.447749733348262513e+00
9.903685145961582748e+03,3.447749733455345744e+00
9.903685168858548423e+03,3.447749733562427643e+00
9.903685191755514097e+03,3.447749733669507766e+00
9.903685214652479772e+03,3.447749733776587000e+00
9.903685237549445446e+03,3.447749733883664458e+00
9.903685260446411121e+03,3.447749733990740140e+00
9.903685283343376796e+03,3.447749734097814933e+00
9.903685306240342470e+03,3.447749734204887506e+00
9.903685329137308145e+03,3.447749734311959191e+00
9.903685352034273819e+03,3.447749734419028655e+00
9.903685374931239494e+03,3.447749734526097232e+00
9.903685397828205168e+03,3.447749734633163587e+00
9.903685420725170843e+03,3.447749734740229499e+00
9.903685443622136518e+03,3.447749734847293634e+00
9.903685466519102192e+03,3.447749734954355993e+00
9.903685489416067867e+03,3.447749735061417020e+00
9.903685512313033541e+03,3.447749735168476715e+00
9.903685535209999216e+03,3.447749735275534189e+00
9.903685558106964891e+03,3.447749735382590330e+00
9.903685581003930565e+03,3.447749735489646028e+00
9.903685603900896240e+03,3.447749735596699505e+00
9.903685626797861914e+03,3.447749735703751650e+00
9.903685649694827589e+03,3.447749735810802019e+00
9.903685672591793264e+03,3.447749735917850611e+00
9.903685695488757119e+03,3.447749736024898759e+00
9.903685718385722794e+03,3.447749736131944687e+00
9.903685741282688468e+03,3.447749736238988838e+00
9.903685764179654143e+03,3.447749736346032101e+00
9.903685787076619818e+03,3.447749736453073144e+00
9.903685809973585492e+03,3.447749736560113742e+00
9.903685832870551167e+03,3.447749736667151677e+00
9.903685855767516841e+03,3.447749736774189167e+00
9.903685878664482516e+03,3.447749736881224880e+00
9.903685901561448190e+03,3.447749736988259261e+00
9.903685924458413865e+03,3.447749737095291422e+00
9.903685947355379540e+03,3.447749737202322251e+00
9.903685970252345214e+03,3.447749737309352192e+00
9.903685993149310889e+03,3.447749737416380356e+00
9.903686016046276563e+03,3.447749737523406743e+00
9.903686038943242238e+03,3.447749737630431799e+00
9.903686061840207913e+03,3.447749737737455522e+00
9.903686084737173587e+03,3.447749737844477469e+00
9.903686107634139262e+03,3.447749737951498972e+00
9.903686130531104936e+03,3.447749738058517810e+00
9.903686153428070611e+03,3.447749738165535316e+00
9.903686176325036286e+03,3.447749738272551046e+00
9.903686199222001960e+03,3.447749738379566331e+00
9.903686222118967635e+03,3.447749738486578952e+00
9.903686245015933309e+03,3.447749738593591129e+00
9.903686267912898984e+03,3.447749738700601085e+00
9.903686290809864659e+03,3.447749738807610154e+00
9.903686313706830333e+03,3.447749738914617446e+00
9.903686336603796008e+03,3.447749739021622517e+00
9.903686359500761682e+03,3.447749739128627144e+00
9.903686382397727357e+03,3.447749739235629995e+00
9.903686405294693031e+03,3.447749739342631514e+00
9.903686428191658706e+03,3.447749739449631257e+00
9.903686451088624381e+03,3.447749739556628779e+00
9.903686473985590055e+03,3.447749739663625412e+00
9.903686496882553911e+03,3.447749739770620714e+00
9.903686519779519585e+03,3.447749739877615127e+00
9.903686542676485260e+03,3.447749739984607320e+00
9.903686565573450935e+03,3.447749740091597737e+00
9.903686588470416609e+03,3.447749740198587265e+00
9.903686611367382284e+03,3.447749740305574573e+00
9.903686634264347958e+03,3.447749740412561437e+00
9.903686657161313633e+03,3.447749740519546080e+00
9.903686680058279308e+03,3.447749740626529835e+00
9.903686702955244982e+03,3.447749740733511370e+00
9.903686725852210657e+03,3.447749740840492017e+00
9.903686748749176331e+03,3.447749740947470443e+00
9.903686771646142006e+03,3.447749741054447981e+00
9.903686794543107681e+03,3.447749741161423742e+00
9.903686817440073355e+03,3.447749741268397727e+00
9.903686840337039030e+03,3.447749741375370824e+00
9.903686863234004704e+03,3.447749741482342145e+00
9.903686886130970379e+03,3.447749741589312134e+00
9.903686909027936053e+03,3.447749741696280790e+00
9.903686931924901728e+03,3.447749741803247669e+00
9.903686954821867403e+03,3.447749741910212773e+00
9.903686977718833077e+03,3.447749742017176988e+00
9.903687000615798752e+03,3.447749742124138983e+00
9.903687023512764426e+03,3.447749742231100090e+00
9.903687046409730101e+03,3.447749742338058976e+00
9.903687069306695776e+03,3.447749742445017862e+00
9.903687092203661450e+03,3.447749742551973640e+00
9.903687115100627125e+03,3.447749742658928529e+00
9.903687137997592799e+03,3.447749742765882530e+00
9.903687160894558474e+03,3.447749742872833867e+00
9.903687183791524149e+03,3.447749742979784759e+00
9.903687206688489823e+03,3.447749743086733432e+00
9.903687229585455498e+03,3.447749743193681216e+00
9.903687252482421172e+03,3.447749743300627223e+00
9.903687275379386847e+03,3.447749743407571454e+00
9.903687298276350703e+03,3.447749743514514353e+00
9.903687321173316377e+03,3.447749743621456364e+00
9.903687344070282052e+03,3.447749743728396155e+00
9.903687366967247726e+03,3.447749743835335057e+00
9.903687389864213401e+03,3.447749743942271738e+00
9.903687412761179075e+03,3.447749744049207532e+00
9.903687435658144750e+03,3.447749744156141549e+00
9.903687458555110425e+03,3.447749744263073790e+00
9.903687481452076099e+03,3.447749744370004699e+00
9.903687504349041774e+03,3.447749744476934275e+00
9.903687527246007448e+03,3.447749744583862963e+00
9.903687550142973123e+03,3.447749744690788987e+00
9.903687573039938798e+03,3.447749744797714122e+00
9.903687595936904472e+03,3.447749744904637925e+00
9.903687618833870147e+03,3.447749745011559952e+00
9.903687641730835821e+03,3.447749745118480647e+00
9.903687664627801496e+03,3.447749745225399565e+00
9.903687687524767171e+03,3.447749745332317151e+00
9.903687710421732845e+03,3.447749745439232960e+00
9.903687733318698520e+03,3.447749745546147881e+00
9.903687756215664194e+03,3.447749745653061026e+00
9.903687779112629869e+03,3.447749745759972839e+00
9.903687802009595543e+03,3.447749745866883320e+00
9.903687824906561218e+03,3.447749745973792024e+00
9.903687847803526893e+03,3.447749746080698507e+00
9.903687870700492567e+03,3.447749746187604103e+00
9.903687893597458242e+03,3.447749746294508810e+00
9.903687916494423916e+03,3.447749746401411297e+00
9.903687939391389591e+03,3.447749746508312452e+00
9.903687962288355266e+03,3.447749746615212274e+00
9.903687985185320940e+03,3.447749746722109876e+00
9.903688008082286615e+03,3.447749746829007478e+00
9.903688030979252289e+03,3.447749746935902415e+00
9.903688053876217964e+03,3.447749747042795576e+00
9.903688076773183639e+03,3.447749747149688293e+00
9.903688099670147494e+03,3.447749747256578789e+00
9.903688122567113169e+03,3.447749747363468398e+00
9.903688145464078843e+03,3.447749747470355786e+00
9.903688168361044518e+03,3.447749747577242285e+00
9.903688191258010193e+03,3.447749747684127009e+00
9.903688214154975867e+03,3.447749747791009955e+00
9.903688237051941542e+03,3.447749747897891570e+00
9.903688259948907216e+03,3.447749748004772297e+00
9.903688282845872891e+03,3.447749748111650803e+00
9.903688305742838565e+03,3.447749748218528421e+00
9.903688328639804240e+03,3.447749748325404262e+00
9.903688351536769915e+03,3.447749748432278327e+00
9.903688374433735589e+03,3.447749748539151060e+00
9.903688397330701264e+03,3.447749748646022461e+00
9.903688420227666938e+03,3.447749748752892085e+00
9.903688443124632613e+03,3.447749748859760377e+00
9.903688466021598288e+03,3.447749748966627781e+00
9.903688488918563962e+03,3.447749749073492520e+00
9.903688511815529637e+03,3.447749749180356371e+00
9.903688534712495311e+03,3.447749749287218890e+00
9.903688557609460986e+03,3.447749749394079632e+00
9.903688580506426661e+03,3.447749749500939487e+00
9.903688603403392335e+03,3.447749749607796677e+00
9.903688626300358010e+03,3.447749749714653422e+00
9.903688649197323684e+03,3.447749749821508392e+00
9.903688672094289359e+03,3.447749749928361584e+00
9.903688694991255034e+03,3.447749750035213445e+00
9.903688717888220708e+03,3.447749750142063974e+00
9.903688740785186383e+03,3.447749750248913170e+00
9.903688763682152057e+03,3.447749750355760590e+00
9.903688786579117732e+03,3.447749750462606233e+00
9.903688809476083406e+03,3.447749750569450988e+00
9.903688832373049081e+03,3.447749750676293967e+00
9.903688855270014756e+03,3.447749750783135170e+00
9.903688878166980430e+03,3.447749750889975040e+00
9.903688901063944286e+03,3.447749750996813134e+00
9.903688923960909960e+03,3.447749751103649896e+00
9.903688946857875635e+03,3.447749751210486213e+00
9.903688969754841310e+03,3.447749751317319866e+00
9.903688992651806984e+03,3.447749751424151743e+00
9.903689015548772659e+03,3.447749751530983175e+00
9.903689038445738333e+03,3.447749751637812388e+00
9.903689061342704008e+03,3.447749751744640712e+00
9.903689084239669683e+03,3.447749751851467703e+00
9.903689107136635357e+03,3.447749751958292030e+00
9.903689130033601032e+03,3.447749752065115914e+00
9.903689152930566706e+03,3.447749752171938020e+00
9.903689175827532381e+03,3.447749752278757907e+00
9.903689198724498056e+03,3.447749752385576905e+00
9.903689221621463730e+03,3.447749752492394570e+00
9.903689244518429405e+03,3.447749752599210904e+00
9.903689267415395079e+03,3.447749752706025461e+00
9.903689290312360754e+03,3.447749752812838242e+00
9.903689313209326428e+03,3.447749752919650135e+00
9.903689336106292103e+03,3.447749753026459807e+00
9.903689359003257778e+03,3.447749753133268147e+00
9.903689381900223452e+03,3.447749753240076043e+00
9.903689404797189127e+03,3.447749753346881274e+00
9.903689427694154801e+03,3.447749753453685173e+00
9.903689450591120476e+03,3.447749753560488184e+00
9.903689473488086151e+03,3.447749753667288974e+00
9.903689496385051825e+03,3.447749753774089321e+00
9.903689519282017500e+03,3.447749753880887003e+00
9.903689542178983174e+03,3.447749753987683796e+00
9.903689565075948849e+03,3.447749754094478369e+00
9.903689587972914524e+03,3.447749754201272498e+00
9.903689610869880198e+03,3.447749754308064851e+00
9.903689633766845873e+03,3.447749754414854984e+00
9.903689656663811547e+03,3.447749754521644228e+00
9.903689679560777222e+03,3.447749754628431695e+00
9.903689702457741078e+03,3.447749754735218275e+00
9.903689725354706752e+03,3.447749754842002634e+00
9.903689748251672427e+03,3.447749754948786105e+00
9.903689771148638101e+03,3.447749755055567800e+00
9.903689794045603776e+03,3.447749755162347718e+00
9.903689816942569450e+03,3.447749755269126304e+00
9.903689839839535125e+03,3.447749755375903558e+00
9.903689862736500800e+03,3.447749755482679923e+00
9.903689885633466474e+03,3.447749755589453624e+00
9.903689908530432149e+03,3.447749755696225993e+00
9.903689931427397823e+03,3.447749755802997917e+00
9.903689954324363498e+03,3.447749755909767178e+00
9.903689977221329173e+03,3.447749756016535105e+00
9.903690000118294847e+03,3.447749756123302145e+00
9.903690023015260522e+03,3.447749756230067852e+00
9.903690045912226196e+03,3.447749756336830895e+00
9.903690068809191871e+03,3.447749756443593494e+00
9.903690091706157546e+03,3.447749756550354761e+00
9.903690114603123220e+03,3.447749756657113362e+00
9.903690137500088895e+03,3.447749756763871076e+00
9.903690160397054569e+03,3.447749756870627458e+00
9.903690183294020244e+03,3.447749756977382507e+00
