Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.891595520833507180e+03,1.200545624593525851e+01
9.891595543725843527e+03,1.200534796602048182e+01
9.891595566618178054e+03,1.200523968625002169e+01
9.891595589510514401e+03,1.200513140660665279e+01
9.891595612402848928e+03,1.200502312710760400e+01
9.891595635295185275e+03,1.200491484773567130e+01
9.891595658187519803e+03,1.200480656850806227e+01
9.891595681079856149e+03,1.200469828940758887e+01
9.891595703972190677e+03,1.200459001045145335e+01
9.891595726864527023e+03,1.200448173162245347e+01
9.891595749756863370e+03,1.200437345292921343e+01
9.891595772649197897e+03,1.200426517438033081e+01
9.891595795541534244e+03,1.200415689595860513e+01
9.891595818433868772e+03,1.200404861768125997e+01
9.891595841326205118e+03,1.200394033953107886e+01
9.891595864218539646e+03,1.200383206152528892e+01
9.891595887110875992e+03,1.200372378364668791e+01
9.891595910003210520e+03,1.200361550591247273e+01
9.891595932895546866e+03,1.200350722830546779e+01
9.891595955787881394e+03,1.200339895084287001e+01
9.891595978680217740e+03,1.200329067350748247e+01
9.891596001572554087e+03,1.200318239630791872e+01
9.891596024464888615e+03,1.200307411925278522e+01
9.891596047357224961e+03,1.200296584232487440e+01
9.891596070249559489e+03,1.200285756554141869e+01
9.891596093141895835e+03,1.200274928888519810e+01
9.891596116034230363e+03,1.200264101237343439e+01
9.891596138926566709e+03,1.200253273598892889e+01
9.891596161818901237e+03,1.200242445974888383e+01
9.891596184711237584e+03,1.200231618363611297e+01
9.891596207603573930e+03,1.200220790765922452e+01
9.891596230495908458e+03,1.200209963182681427e+01
9.891596253388244804e+03,1.200199135612169954e+01
9.891596276280579332e+03,1.200188308056108077e+01
9.891596299172915678e+03,1.200177480512776285e+01
9.891596322065250206e+03,1.200166652983896043e+01
9.891596344957586552e+03,1.200155825467746773e+01
9.891596367849921080e+03,1.200144997966050120e+01
9.891596390742257427e+03,1.200134170477086393e+01
9.891596413634591954e+03,1.200123343002575815e+01
9.891596436526928301e+03,1.200112515540799407e+01
9.891596459419264647e+03,1.200101688092617991e+01
9.891596482311599175e+03,1.200090860658891501e+01
9.891596505203935521e+03,1.200080033237901844e+01
9.891596528096270049e+03,1.200069205831368890e+01
9.891596550988606396e+03,1.200058378437572415e+01
9.891596573880940923e+03,1.200047551058235307e+01
9.891596596773277270e+03,1.200036723691635565e+01
9.891596619665611797e+03,1.200025896339495901e+01
9.891596642557948144e+03,1.200015069000095558e+01
9.891596665450284490e+03,1.200004241674295535e+01
9.891596688342619018e+03,1.199993414362957189e+01
9.891596711234955364e+03,1.199982587064360473e+01
9.891596734127289892e+03,1.199971759780225788e+01
9.891596757019626239e+03,1.199960932508834510e+01
9.891596779911960766e+03,1.199950105251907395e+01
9.891596802804297113e+03,1.199939278007723509e+01
9.891596825696631640e+03,1.199928450778006095e+01
9.891596848588967987e+03,1.199917623561032975e+01
9.891596871481304333e+03,1.199906796357666039e+01
9.891596894373638861e+03,1.199895969168767351e+01
9.891596917265975208e+03,1.199885141992614734e+01
9.891596940158309735e+03,1.199874314830931077e+01
9.891596963050646082e+03,1.199863487681995977e+01
9.891596985942980609e+03,1.199852660547530192e+01
9.891597008835316956e+03,1.199841833425814563e+01
9.891597031727651483e+03,1.199831006318569671e+01
9.891597054619987830e+03,1.199820179224075645e+01
9.891597077512322358e+03,1.199809352144055019e+01
9.891597100404658704e+03,1.199798525076785261e+01
9.891597123296995051e+03,1.199787698023129145e+01
9.891597146189329578e+03,1.199776870983948029e+01
9.891597169081665925e+03,1.199766043957519912e+01
9.891597191974000452e+03,1.199755216945568037e+01
9.891597214866336799e+03,1.199744389946371470e+01
9.891597237758671326e+03,1.199733562961650968e+01
9.891597260651007673e+03,1.199722735989688083e+01
9.891597283543342201e+03,1.199711909032202861e+01
9.891597306435678547e+03,1.199701082087475257e+01
9.891597329328014894e+03,1.199690255156367513e+01
9.891597352220349421e+03,1.199679428239739210e+01
9.891597375112685768e+03,1.199668601335870299e+01
9.891597398005020295e+03,1.199657774446484026e+01
9.891597420897356642e+03,1.199646947569858391e+01
9.891597443789691170e+03,1.199636120707713971e+01
9.891597466682027516e+03,1.199625293858333208e+01
9.891597489574362044e+03,1.199614467023435260e+01
