Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027127336805546656e+04,2.557522594055089193e+00
1.027127353332662278e+04,2.557522559190798184e+00
1.027127369859778082e+04,2.557522524461091962e+00
1.027127386386893704e+04,2.557522489865977189e+00
1.027127402914009326e+04,2.557522455405459638e+00
1.027127419441124948e+04,2.557522421079546415e+00
1.027127435968240752e+04,2.557522386888243293e+00
1.027127452495356374e+04,2.557522352831556489e+00
1.027127469022471996e+04,2.557522318909493109e+00
1.027127485549587800e+04,2.557522285122057593e+00
1.027127502076703422e+04,2.557522251469257935e+00
1.027127518603819044e+04,2.557522217951099908e+00
1.027127535130934666e+04,2.557522184567589285e+00
1.027127551658050470e+04,2.557522151318731396e+00
1.027127568185166092e+04,2.557522118204534234e+00
1.027127584712281714e+04,2.557522085225003128e+00
1.027127601239397518e+04,2.557522052380143407e+00
1.027127617766513140e+04,2.557522019669962177e+00
1.027127634293628762e+04,2.557521987094465210e+00
1.027127650820744384e+04,2.557521954653657392e+00
1.027127667347860188e+04,2.557521922347545829e+00
1.027127683874975810e+04,2.557521890176136292e+00
1.027127700402091432e+04,2.557521858139435000e+00
1.027127716929207236e+04,2.557521826237446838e+00
1.027127733456322858e+04,2.557521794470178023e+00
1.027127749983438480e+04,2.557521762837635659e+00
1.027127766510554284e+04,2.557521731339823301e+00
1.027127783037669906e+04,2.557521699976748497e+00
1.027127799564785528e+04,2.557521668748416133e+00
1.027127816091901150e+04,2.557521637654833313e+00
1.027127832619016954e+04,2.557521606696003591e+00
1.027127849146132576e+04,2.557521575871934516e+00
1.027127865673248198e+04,2.557521545182630529e+00
1.027127882200364002e+04,2.557521514628098291e+00
1.027127898727479624e+04,2.557521484208343132e+00
1.027127915254595246e+04,2.557521453923369936e+00
1.027127931781710868e+04,2.557521423773184477e+00
1.027127948308826672e+04,2.557521393757792971e+00
1.027127964835942294e+04,2.557521363877200749e+00
1.027127981363057916e+04,2.557521334131412694e+00
1.027127997890173719e+04,2.557521304520435024e+00
1.027128014417289342e+04,2.557521275044272624e+00
1.027128030944404964e+04,2.557521245702931267e+00
1.027128047471520586e+04,2.557521216496416727e+00
1.027128063998636389e+04,2.557521187424732556e+00
1.027128080525752011e+04,2.557521158487886304e+00
1.027128097052867633e+04,2.557521129685882855e+00
1.027128113579983437e+04,2.557521101018725762e+00
1.027128130107099059e+04,2.557521072486423019e+00
1.027128146634214681e+04,2.557521044088977291e+00
1.027128163161330303e+04,2.557521015826395683e+00
1.027128179688446107e+04,2.557520987698681747e+00
1.027128196215561729e+04,2.557520959705842145e+00
1.027128212742677351e+04,2.557520931847881762e+00
1.027128229269793155e+04,2.557520904124805039e+00
1.027128245796908777e+04,2.557520876536617305e+00
1.027128262324024399e+04,2.557520849083324332e+00
1.027128278851140021e+04,2.557520821764930119e+00
1.027128295378255825e+04,2.557520794581439549e+00
1.027128311905371447e+04,2.557520767532859285e+00
1.027128328432487069e+04,2.557520740619192878e+00
1.027128344959602873e+04,2.557520713840445659e+00
1.027128361486718495e+04,2.557520687196622511e+00
1.027128378013834117e+04,2.557520660687727876e+00
1.027128394540949739e+04,2.557520634313767971e+00
1.027128411068065543e+04,2.557520608074745905e+00
1.027128427595181165e+04,2.557520581970667894e+00
1.027128444122296787e+04,2.557520556001538381e+00
1.027128460649412591e+04,2.557520530167361361e+00
1.027128477176528213e+04,2.557520504468142608e+00
1.027128493703643835e+04,2.557520478903887007e+00
1.027128510230759457e+04,2.557520453474598110e+00
1.027128526757875261e+04,2.557520428180280803e+00
1.027128543284990883e+04,2.557520403020940858e+00
1.027128559812106505e+04,2.557520377996581828e+00
1.027128576339222309e+04,2.557520353107208599e+00
1.027128592866337931e+04,2.557520328352825612e+00
1.027128609393453553e+04,2.557520303733437750e+00
1.027128625920569357e+04,2.557520279249049455e+00
1.027128642447684979e+04,2.557520254899665613e+00
1.027128658974800601e+04,2.557520230685289331e+00
1.027128675501916223e+04,2.557520206605926383e+00
1.027128692029032027e+04,2.557520182661580765e+00
1.027128708556147649e+04,2.557520158852256920e+00
1.027128725083263271e+04,2.557520135177959286e+00
1.027128741610379075e+04,2.557520111638691862e+00
1.027128758137494697e+04,2.557520088234459976e+00
1.027128774664610319e+04,2.557520064965266737e+00
1.027128791191725941e+04,2.557520041831117030e+00
1.027128807718841745e+04,2.557520018832014852e+00
1.027128824245957367e+04,2.557519995967964643e+00
1.027128840773072989e+04,2.557519973238970401e+00
1.027128857300188793e+04,2.557519950645036566e+00
1.027128873827304415e+04,2.557519928186166691e+00
1.027128890354420037e+04,2.557519905862366105e+00
1.027128906881535659e+04,2.557519883673637473e+00
1.027128923408651463e+04,2.557519861619985679e+00
1.027128939935767085e+04,2.557519839701414277e+00
1.027128956462882707e+04,2.557519817917928595e+00
1.027128972989998510e+04,2.557519796269531298e+00
1.027128989517114132e+04,2.557519774756226827e+00
1.027129006044229754e+04,2.557519753378019178e+00
1.027129022571345376e+04,2.557519732134912793e+00
1.027129039098461180e+04,2.557519711026909892e+00
1.027129055625576802e+04,2.557519690054015804e+00
1.027129072152692424e+04,2.557519669216234526e+00
1.027129088679808228e+04,2.557519648513568722e+00
1.027129105206923850e+04,2.557519627946023277e+00
1.027129121734039472e+04,2.557519607513601745e+00
1.027129138261155094e+04,2.557519587216307677e+00
1.027129154788270898e+04,2.557519567054144627e+00
1.027129171315386520e+04,2.557519547027116591e+00
1.027129187842502142e+04,2.557519527135226678e+00
1.027129204369617946e+04,2.557519507378479773e+00
1.027129220896733568e+04,2.557519487756878096e+00
1.027129237423849190e+04,2.557519468270426533e+00
1.027129253950964812e+04,2.557519448919128191e+00
1.027129270478080616e+04,2.557519429702986180e+00
1.027129287005196238e+04,2.557519410622004052e+00
1.027129303532311860e+04,2.557519391676186249e+00
1.027129320059427664e+04,2.557519372865535434e+00
1.027129336586543286e+04,2.557519354190055161e+00
1.027129353113658908e+04,2.557519335649748982e+00
1.027129369640774712e+04,2.557519317244620005e+00
1.027129386167890334e+04,2.557519298974672228e+00
1.027129402695005956e+04,2.557519280839909204e+00
1.027129419222121578e+04,2.557519262840332708e+00
1.027129435749237382e+04,2.557519244975947625e+00
1.027129452276353004e+04,2.557519227246756621e+00
1.027129468803468626e+04,2.557519209652762804e+00
1.027129485330584430e+04,2.557519192193970170e+00
1.027129501857700052e+04,2.557519174870380940e+00
1.027129518384815674e+04,2.557519157681999111e+00
1.027129534911931296e+04,2.557519140628827348e+00
1.027129551439047100e+04,2.557519123710868758e+00
1.027129567966162722e+04,2.557519106928126451e+00
1.027129584493278344e+04,2.557519090280604424e+00
1.027129601020394148e+04,2.557519073768304008e+00
1.027129617547509770e+04,2.557519057391229644e+00
1.027129634074625392e+04,2.557519041149384442e+00
1.027129650601741014e+04,2.557519025042770622e+00
1.027129667128856818e+04,2.557519009071390848e+00
1.027129683655972440e+04,2.557518993235249116e+00
1.027129700183088062e+04,2.557518977534347648e+00
1.027129716710203866e+04,2.557518961968689997e+00
1.027129733237319488e+04,2.557518946538277937e+00
1.027129749764435110e+04,2.557518931243115023e+00
1.027129766291550732e+04,2.557518916083203919e+00
1.027129782818666536e+04,2.557518901058547289e+00
1.027129799345782158e+04,2.557518886169148242e+00
1.027129815872897780e+04,2.557518871415009443e+00
1.027129832400013584e+04,2.557518856796133111e+00
1.027129848927129206e+04,2.557518842312523244e+00
1.027129865454244828e+04,2.557518827964180730e+00
1.027129881981360450e+04,2.557518813751109121e+00
1.027129898508476253e+04,2.557518799673311083e+00
1.027129915035591875e+04,2.557518785730788835e+00
1.027129931562707498e+04,2.557518771923545930e+00
1.027129948089823301e+04,2.557518758251583257e+00
1.027129964616938923e+04,2.557518744714904813e+00
1.027129981144054545e+04,2.557518731313512372e+00
1.027129997671170167e+04,2.557518718047408157e+00
1.027130014198285971e+04,2.557518704916595276e+00
1.027130030725401593e+04,2.557518691921075504e+00
1.027130047252517215e+04,2.557518679060851952e+00
1.027130063779633019e+04,2.557518666335926394e+00
1.027130080306748641e+04,2.557518653746301940e+00
1.027130096833864263e+04,2.557518641291979922e+00
1.027130113360980067e+04,2.557518628972962560e+00
1.027130129888095689e+04,2.557518616789253407e+00
1.027130146415211311e+04,2.557518604740853796e+00
1.027130162942326933e+04,2.557518592827765502e+00
1.027130179469442737e+04,2.557518581049991635e+00
1.027130195996558359e+04,2.557518569407534414e+00
1.027130212523673981e+04,2.557518557900394729e+00
1.027130229050789785e+04,2.557518546528576131e+00
1.027130245577905407e+04,2.557518535292079509e+00
1.027130262105021029e+04,2.557518524190907971e+00
1.027130278632136651e+04,2.557518513225063295e+00
1.027130295159252455e+04,2.557518502394546811e+00
1.027130311686368077e+04,2.557518491699361629e+00
1.027130328213483699e+04,2.557518481139508637e+00
1.027130344740599503e+04,2.557518470714990499e+00
1.027130361267715125e+04,2.557518460425808549e+00
1.027130377794830747e+04,2.557518450271965449e+00
1.027130394321946369e+04,2.557518440253462089e+00
1.027130410849062173e+04,2.557518430370300688e+00
1.027130427376177795e+04,2.557518420622483912e+00
1.027130443903293417e+04,2.557518411010012205e+00
1.027130460430409221e+04,2.557518401532888674e+00
1.027130476957524843e+04,2.557518392191114209e+00
1.027130493484640465e+04,2.557518382984690586e+00
1.027130510011756087e+04,2.557518373913619136e+00
1.027130526538871891e+04,2.557518364977902525e+00
1.027130543065987513e+04,2.557518356177541641e+00
1.027130559593103135e+04,2.557518347512538259e+00
1.027130576120218939e+04,2.557518338982894601e+00
1.027130592647334561e+04,2.557518330588611555e+00
1.027130609174450183e+04,2.557518322329690008e+00
1.027130625701565805e+04,2.557518314206132626e+00
1.027130642228681609e+04,2.557518306217940740e+00
1.027130658755797231e+04,2.557518298365115683e+00
1.027130675282912853e+04,2.557518290647658787e+00
