Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.061386530092591420e+04,8.039571931751160605e+01
1.061386531688121431e+04,8.039543903966144001e+01
1.061386533283651261e+04,8.039515875756559637e+01
1.061386534879181272e+04,8.039487847116015473e+01
1.061386536474711102e+04,8.039459818050910656e+01
1.061386538070241113e+04,8.039431788554855984e+01
1.061386539665770943e+04,8.039403758634247765e+01
1.061386541261300954e+04,8.039375728282693956e+01
1.061386542856830783e+04,8.039347697506590862e+01
1.061386544452360795e+04,8.039319666299553546e+01
1.061386546047890624e+04,8.039291634667971209e+01
1.061386547643420636e+04,8.039263602605460335e+01
1.061386549238950465e+04,8.039235570118414387e+01
1.061386550834480477e+04,8.039207537200442744e+01
1.061386552430010306e+04,8.039179503857943132e+01
1.061386554025540318e+04,8.039151470084527773e+01
1.061386555621070147e+04,8.039123435886591551e+01
1.061386557216600158e+04,8.039095401257743845e+01
1.061386558812129988e+04,8.039067366204380960e+01
1.061386560407659999e+04,8.039039330720110854e+01
1.061386562003189829e+04,8.039011294811336938e+01
1.061386563598719840e+04,8.038983258471664328e+01
1.061386565194249670e+04,8.038955221707490750e+01
1.061386566789779681e+04,8.038927184512424162e+01
1.061386568385309511e+04,8.038899146892862291e+01
1.061386569980839522e+04,8.038871108842418778e+01
1.061386571576369352e+04,8.038843070367487087e+01
1.061386573171899363e+04,8.038815031461678018e+01
1.061386574767429192e+04,8.038786992131385034e+01
1.061386576362959204e+04,8.038758952370220356e+01
1.061386577958489033e+04,8.038730912184583133e+01
1.061386579554019045e+04,8.038702871568082742e+01
1.061386581149549056e+04,8.038674830523915205e+01
1.061386582745078886e+04,8.038646789055283648e+01
1.061386584340608897e+04,8.038618747155794608e+01
1.061386585936138727e+04,8.038590704831852918e+01
1.061386587531668738e+04,8.038562662077059429e+01
1.061386589127198567e+04,8.038534618897817552e+01
1.061386590722728579e+04,8.038506575287730982e+01
1.061386592318258408e+04,8.038478531253200288e+01
1.061386593913788420e+04,8.038450486787836269e+01
1.061386595509318249e+04,8.038422441898036652e+01
1.061386597104848261e+04,8.038394396577406553e+01
1.061386598700378090e+04,8.038366350832342277e+01
1.061386600295908102e+04,8.038338304656460309e+01
1.061386601891437931e+04,8.038310258056151270e+01
1.061386603486967942e+04,8.038282211025028801e+01
1.061386605082497772e+04,8.038254163569487787e+01
1.061386606678027783e+04,8.038226115683139028e+01
1.061386608273557613e+04,8.038198067372378830e+01
1.061386609869087624e+04,8.038170018630816571e+01
1.061386611464617454e+04,8.038141969464851400e+01
1.061386613060147465e+04,8.038113919868091273e+01
1.061386614655677295e+04,8.038085869846928233e+01
1.061386616251207306e+04,8.038057819394981607e+01
1.061386617846737136e+04,8.038029768518643436e+01
1.061386619442267147e+04,8.038001717211523101e+01
1.061386621037796976e+04,8.037973665480018326e+01
1.061386622633326988e+04,8.037945613317737070e+01
1.061386624228856817e+04,8.037917560731078481e+01
1.061386625824386829e+04,8.037889507713651938e+01
1.061386627419916658e+04,8.037861454271856587e+01
1.061386629015446670e+04,8.037833400399296124e+01
1.061386630610976681e+04,8.037805346099172255e+01
1.061386632206506511e+04,8.037777291374689526e+01
1.061386633802036522e+04,8.037749236219454474e+01
1.061386635397566351e+04,8.037721180639869090e+01
1.061386636993096363e+04,8.037693124629532804e+01
1.061386638588626192e+04,8.037665068194849027e+01
1.061386640184156204e+04,8.037637011329427139e+01
1.061386641779686033e+04,8.037608954039667708e+01
1.061386643375216045e+04,8.037580896319174428e+01
1.061386644970745874e+04,8.037552838174345027e+01
1.061386646566275886e+04,8.037524779598791724e+01
1.061386648161805715e+04,8.037496720598909405e+01
1.061386649757335726e+04,8.037468661168308870e+01
1.061386651352865556e+04,8.037440601313389266e+01
1.061386652948395567e+04,8.037412541027755708e+01
1.061386654543925397e+04,8.037384480317807345e+01
1.061386656139455408e+04,8.037356419177152134e+01
1.061386657734985238e+04,8.037328357612192065e+01
1.061386659330515249e+04,8.037300295616532253e+01
1.061386660926045079e+04,8.037272233196570426e+01
1.061386662521575090e+04,8.037244170345915961e+01
1.061386664117104920e+04,8.037216107070968008e+01
1.061386665712634931e+04,8.037188043365334522e+01
1.061386667308164760e+04,8.037159979235414653e+01
1.061386668903694772e+04,8.037131914674812094e+01
1.061386670499224601e+04,8.037103849689930257e+01
1.061386672094754613e+04,8.037075784274377099e+01
1.061386673690284442e+04,8.037047718434550347e+01
1.061386675285814454e+04,8.037019652164056538e+01
1.061386676881344283e+04,8.036991585469294819e+01
1.061386678476874295e+04,8.036963518343874568e+01
1.061386680072404306e+04,8.036935450790991808e+01
1.061386681667934135e+04,8.036907382813858192e+01
1.061386683263464147e+04,8.036879314406070307e+01
1.061386684858993976e+04,8.036851245574034408e+01
1.061386686454523988e+04,8.036823176311354189e+01
1.061386688050053817e+04,8.036795106624431639e+01
1.061386689645583829e+04,8.036767036506870454e+01
1.061386691241113658e+04,8.036738965965075465e+01
1.061386692836643670e+04,8.036710894992646104e+01
1.061386694432173499e+04,8.036682823595988623e+01
1.061386696027703510e+04,8.036654751768708138e+01
1.061386697623233340e+04,8.036626679517208061e+01
1.061386699218763351e+04,8.036598606835084979e+01
1.061386700814293181e+04,8.036570533728747989e+01
1.061386702409823192e+04,8.036542460191800785e+01
1.061386704005353022e+04,8.036514386230641094e+01
1.061386705600883033e+04,8.036486311838881136e+01
1.061386707196412863e+04,8.036458237022918638e+01
1.061386708791942874e+04,8.036430161776355874e+01
1.061386710387472704e+04,8.036402086105597675e+01
1.061386711983002715e+04,8.036374010004247737e+01
1.061386713578532544e+04,8.036345933478710890e+01
1.061386715174062556e+04,8.036317856522586567e+01
1.061386716769592385e+04,8.036289779142281020e+01
1.061386718365122397e+04,8.036261701331396523e+01
1.061386719960652226e+04,8.036233623096339329e+01
1.061386721556182238e+04,8.036205544430708869e+01
1.061386723151712067e+04,8.036177465340911397e+01
1.061386724747242079e+04,8.036149385820546343e+01
1.061386726342771908e+04,8.036121305876019960e+01
1.061386727938301919e+04,8.036093225500935944e+01
1.061386729533831931e+04,8.036065144698494578e+01
1.061386731129361760e+04,8.036037063471906094e+01
1.061386732724891772e+04,8.036008981814765662e+01
1.061386734320421601e+04,8.035980899733479532e+01
1.061386735915951613e+04,8.035952817221649980e+01
1.061386737511481442e+04,8.035924734285686100e+01
1.061386739107011454e+04,8.035896650919184481e+01
1.061386740702541283e+04,8.035868567128551376e+01
1.061386742298071294e+04,8.035840482907387639e+01
1.061386743893601124e+04,8.035812398262102363e+01
1.061386745489131135e+04,8.035784313186293559e+01
1.061386747084660965e+04,8.035756227686368902e+01
1.061386748680190976e+04,8.035728141755923559e+01
1.061386750275720806e+04,8.035700055401368047e+01
1.061386751871250817e+04,8.035671968616306060e+01
1.061386753466780647e+04,8.035643881407139588e+01
1.061386755062310658e+04,8.035615793767468062e+01
1.061386756657840488e+04,8.035587705703699157e+01
1.061386758253370499e+04,8.035559617209435146e+01
1.061386759848900329e+04,8.035531528291079439e+01
1.061386761444430340e+04,8.035503438942234311e+01
1.061386763039960169e+04,8.035475349169306014e+01
1.061386764635490181e+04,8.035447258965892559e+01
1.061386766231020010e+04,8.035419168338401619e+01
1.061386767826550022e+04,8.035391077280435468e+01
1.061386769422079851e+04,8.035362985798400359e+01
1.061386771017609863e+04,8.035334893885894303e+01
1.061386772613139692e+04,8.035306801549322131e+01
1.061386774208669704e+04,8.035278708782286117e+01
1.061386775804199533e+04,8.035250615591196777e+01
1.061386777399729544e+04,8.035222521969647858e+01
1.061386778995259556e+04,8.035194427920848170e+01
1.061386780590789385e+04,8.035166333448000842e+01
1.061386782186319397e+04,8.035138238544705303e+01
1.061386783781849226e+04,8.035110143217370648e+01
1.061386785377379238e+04,8.035082047459594889e+01
1.061386786972909067e+04,8.035053951277789963e+01
1.061386788568439079e+04,8.035025854665546774e+01
1.061386790163968908e+04,8.034997757629274417e+01
1.061386791759498919e+04,8.034969660162579430e+01
1.061386793355028749e+04,8.034941562271863802e+01
1.061386794950558760e+04,8.034913463950726964e+01
1.061386796546088590e+04,8.034885365205576591e+01
1.061386798141618601e+04,8.034857266030010692e+01
1.061386799737148431e+04,8.034829166430441205e+01
1.061386801332678442e+04,8.034801066400463299e+01
1.061386802928208272e+04,8.034772965946487489e+01
1.061386804523738283e+04,8.034744865062104680e+01
1.061386806119268113e+04,8.034716763753732494e+01
1.061386807714798124e+04,8.034688662014966098e+01
1.061386809310327953e+04,8.034660559852216011e+01
1.061386810905857965e+04,8.034632457259074556e+01
1.061386812501387794e+04,8.034604354241955093e+01
1.061386814096917806e+04,8.034576250794454211e+01
1.061386815692447635e+04,8.034548146922979583e+01
1.061386817287977647e+04,8.034520042621130642e+01
1.061386818883507476e+04,8.034491937895317903e+01
1.061386820479037488e+04,8.034463832739132272e+01
1.061386822074567317e+04,8.034435727158991369e+01
1.061386823670097328e+04,8.034407621148487522e+01
1.061386825265627158e+04,8.034379514714032666e+01
1.061386826861157169e+04,8.034351407849221971e+01
1.061386828456687181e+04,8.034323300557259984e+01
1.061386830052217010e+04,8.034295192841358357e+01
1.061386831647747022e+04,8.034267084695110839e+01
1.061386833243276851e+04,8.034238976124929366e+01
1.061386834838806863e+04,8.034210867124409106e+01
1.061386836434336692e+04,8.034182757699959154e+01
1.061386838029866703e+04,8.034154647845177522e+01
1.061386839625396533e+04,8.034126537566473303e+01
1.061386841220926544e+04,8.034098426857444508e+01
1.061386842816456374e+04,8.034070315724501654e+01
1.061386844411986385e+04,8.034042204161237066e+01
1.061386846007516215e+04,8.034014092174064103e+01
1.061386847603046226e+04,8.033985979756579354e+01
1.061386849198576056e+04,8.033957866915196178e+01
1.061386850794106067e+04,8.033929753643504057e+01
1.061386852389635897e+04,8.033901639947914930e+01
1.061386853985165908e+04,8.033873525822029649e+01
1.061386855580695737e+04,8.033845411272257309e+01
1.061386857176225749e+04,8.033817296292191656e+01
1.061386858771755578e+04,8.033789180888243209e+01
1.061386860367285590e+04,8.033761065054009975e+01
1.061386861962815419e+04,8.033732948795901052e+01
1.061386863558345431e+04,8.033704832107513027e+01
1.061386865153875260e+04,8.033676714995259260e+01
1.061386866749405272e+04,8.033648597452730655e+01
1.061386868344935101e+04,8.033620479486341992e+01
1.061386869940465112e+04,8.033592361089682754e+01
1.061386871535994942e+04,8.033564242269174827e+01
1.061386873131524953e+04,8.033536123018403430e+01
1.061386874727054783e+04,8.033508003343787607e+01
1.061386876322584794e+04,8.033479883238912578e+01
1.061386877918114624e+04,8.033451762710203070e+01
1.061386879513644635e+04,8.033423641751244304e+01
1.061386881109174647e+04,8.033395520365247933e+01
1.061386882704704476e+04,8.033367398555419925e+01
1.061386884300234487e+04,8.033339276315356869e+01
1.061386885895764317e+04,8.033311153651467862e+01
1.061386887491294328e+04,8.033283030557348070e+01
1.061386889086824158e+04,8.033254907039415116e+01
1.061386890682354169e+04,8.033226783091255641e+01
1.061386892277883999e+04,8.033198658719285845e+01
1.061386893873414010e+04,8.033170533917096634e+01
1.061386895468943840e+04,8.033142408691108471e+01
1.061386897064473851e+04,8.033114283034907999e+01
1.061386898660003681e+04,8.033086156954912838e+01
1.061386900255533692e+04,8.033058030444709630e+01
1.061386901851063521e+04,8.033029903510717418e+01
1.061386903446593533e+04,8.033001776146528528e+01
1.061386905042123362e+04,8.032973648358559160e+01
1.061386906637653374e+04,8.032945520140394535e+01
1.061386908233183203e+04,8.032917391498455117e+01
1.061386909828713215e+04,8.032889262426331811e+01
1.061386911424243044e+04,8.032861132930440817e+01
1.061386913019773056e+04,8.032833003004370198e+01
1.061386914615302885e+04,8.032804872654536155e+01
1.061386916210832896e+04,8.032776741874531012e+01
