Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.908226643518544734e+03,2.593615595714113820e+00
9.908226666740774817e+03,2.593615587120182919e+00
9.908226689963004901e+03,2.593615578526109022e+00
9.908226713185233166e+03,2.593615569931893461e+00
9.908226736407463250e+03,2.593615561337533570e+00
9.908226759629693333e+03,2.593615552743030683e+00
9.908226782851923417e+03,2.593615544148385688e+00
9.908226806074151682e+03,2.593615535553598139e+00
9.908226829296381766e+03,2.593615526958667594e+00
9.908226852518611850e+03,2.593615518363593164e+00
9.908226875740841933e+03,2.593615509768377070e+00
9.908226898963070198e+03,2.593615501173018423e+00
9.908226922185300282e+03,2.593615492577516335e+00
9.908226945407530366e+03,2.593615483981871694e+00
9.908226968629760449e+03,2.593615475386083613e+00
9.908226991851988714e+03,2.593615466790154311e+00
9.908227015074218798e+03,2.593615458194081125e+00
9.908227038296448882e+03,2.593615449597864941e+00
9.908227061518678966e+03,2.593615441001506206e+00
9.908227084740907230e+03,2.593615432405005805e+00
9.908227107963137314e+03,2.593615423808361964e+00
9.908227131185367398e+03,2.593615415211575570e+00
9.908227154407597482e+03,2.593615406614646179e+00
9.908227177629825746e+03,2.593615398017575124e+00
9.908227200852055830e+03,2.593615389420360628e+00
9.908227224074285914e+03,2.593615380823003580e+00
9.908227247296515998e+03,2.593615372225503979e+00
9.908227270518744263e+03,2.593615363627861825e+00
9.908227293740974346e+03,2.593615355030077119e+00
9.908227316963204430e+03,2.593615346432149416e+00
9.908227340185434514e+03,2.593615337834079160e+00
9.908227363407662779e+03,2.593615329235866795e+00
9.908227386629892862e+03,2.593615320637511878e+00
9.908227409852122946e+03,2.593615312039013965e+00
9.908227433074353030e+03,2.593615303440373498e+00
9.908227456296581295e+03,2.593615294841591368e+00
9.908227479518811379e+03,2.593615286242665796e+00
9.908227502741041462e+03,2.593615277643598116e+00
9.908227525963271546e+03,2.593615269044387883e+00
9.908227549185499811e+03,2.593615260445035986e+00
9.908227572407729895e+03,2.593615251845540648e+00
9.908227595629959978e+03,2.593615243245902757e+00
9.908227618852190062e+03,2.593615234646122314e+00
9.908227642074418327e+03,2.593615226046200650e+00
9.908227665296648411e+03,2.593615217446135546e+00
9.908227688518878495e+03,2.593615208845928333e+00
9.908227711741108578e+03,2.593615200245578567e+00
9.908227734963336843e+03,2.593615191645086249e+00
9.908227758185566927e+03,2.593615183044452266e+00
9.908227781407797011e+03,2.593615174443675286e+00
9.908227804630027094e+03,2.593615165842755754e+00
9.908227827852255359e+03,2.593615157241695002e+00
9.908227851074485443e+03,2.593615148640490808e+00
9.908227874296715527e+03,2.593615140039144507e+00
9.908227897518945610e+03,2.593615131437656096e+00
9.908227920741173875e+03,2.593615122836026021e+00
9.908227943963403959e+03,2.593615114234252506e+00
9.908227967185634043e+03,2.593615105632337325e+00
9.908227990407864127e+03,2.593615097030279593e+00
9.908228013630092391e+03,2.593615088428080195e+00
9.908228036852322475e+03,2.593615079825737801e+00
9.908228060074552559e+03,2.593615071223253299e+00
9.908228083296782643e+03,2.593615062620626688e+00
9.908228106519010908e+03,2.593615054017858856e+00
9.908228129741240991e+03,2.593615045414947584e+00
9.908228152963471075e+03,2.593615036811894647e+00
9.908228176185701159e+03,2.593615028208699158e+00
9.908228199407929424e+03,2.593615019605362004e+00
9.908228222630159507e+03,2.593615011001881854e+00
9.908228245852389591e+03,2.593615002398260483e+00
9.908228269074619675e+03,2.593614993794496115e+00
9.908228292296847940e+03,2.593614985190590527e+00
9.908228315519078023e+03,2.593614976586542387e+00
9.908228338741308107e+03,2.593614967982352582e+00
9.908228361963538191e+03,2.593614959378019780e+00
9.908228385185766456e+03,2.593614950773546202e+00
9.908228408407996540e+03,2.593614942168929627e+00
9.908228431630226623e+03,2.593614933564170943e+00
9.908228454852456707e+03,2.593614924959270596e+00
9.908228478074684972e+03,2.593614916354228583e+00
9.908228501296915056e+03,2.593614907749044018e+00
9.908228524519145139e+03,2.593614899143716901e+00
9.908228547741375223e+03,2.593614890538248119e+00
9.908228570963603488e+03,2.593614881932638561e+00
9.908228594185833572e+03,2.593614873326885562e+00
9.908228617408063656e+03,2.593614864720991342e+00
9.908228640630293739e+03,2.593614856114955014e+00
9.908228663852522004e+03,2.593614847508776577e+00
9.908228687074752088e+03,2.593614838902456476e+00
9.908228710296982172e+03,2.593614830295994267e+00
9.908228733519212255e+03,2.593614821689389949e+00
9.908228756741440520e+03,2.593614813082644854e+00
9.908228779963670604e+03,2.593614804475756763e+00
9.908228803185900688e+03,2.593614795868727008e+00
9.908228826408130772e+03,2.593614787261554699e+00
9.908228849630359036e+03,2.593614778654242059e+00
9.908228872852589120e+03,2.593614770046786866e+00
9.908228896074819204e+03,2.593614761439189564e+00
9.908228919297049288e+03,2.593614752831450154e+00
9.908228942519277552e+03,2.593614744223570412e+00
9.908228965741507636e+03,2.593614735615547229e+00
9.908228988963737720e+03,2.593614727007383269e+00
9.908229012185967804e+03,2.593614718399076757e+00
9.908229035408196069e+03,2.593614709790629469e+00
9.908229058630426152e+03,2.593614701182039628e+00
9.908229081852656236e+03,2.593614692573308567e+00
9.908229105074886320e+03,2.593614683964435397e+00
9.908229128297114585e+03,2.593614675355421451e+00
9.908229151519344668e+03,2.593614666746264508e+00
9.908229174741574752e+03,2.593614658136965900e+00
9.908229197963804836e+03,2.593614649527526517e+00
9.908229221186033101e+03,2.593614640917945025e+00
9.908229244408263185e+03,2.593614632308222312e+00
9.908229267630493268e+03,2.593614623698357047e+00
9.908229290852723352e+03,2.593614615088350561e+00
9.908229314074951617e+03,2.593614606478203299e+00
9.908229337297181701e+03,2.593614597867913041e+00
9.908229360519411784e+03,2.593614589257482006e+00
9.908229383741641868e+03,2.593614580646908863e+00
9.908229406963870133e+03,2.593614572036194943e+00
9.908229430186100217e+03,2.593614563425338915e+00
9.908229453408330301e+03,2.593614554814340778e+00
9.908229476630560384e+03,2.593614546203201421e+00
9.908229499852788649e+03,2.593614537591921732e+00
9.908229523075018733e+03,2.593614528980499045e+00
9.908229546297248817e+03,2.593614520368935139e+00
9.908229569519478900e+03,2.593614511757230012e+00
9.908229592741707165e+03,2.593614503145384109e+00
9.908229615963937249e+03,2.593614494533395654e+00
9.908229639186167333e+03,2.593614485921265977e+00
9.908229662408397417e+03,2.593614477308994637e+00
9.908229685630625681e+03,2.593614468696582520e+00
9.908229708852855765e+03,2.593614460084028295e+00
9.908229732075085849e+03,2.593614451471333293e+00
9.908229755297315933e+03,2.593614442858495739e+00
9.908229778519544197e+03,2.593614434245518297e+00
9.908229801741774281e+03,2.593614425632398746e+00
9.908229824964004365e+03,2.593614417019137530e+00
9.908229848186234449e+03,2.593614408405735094e+00
9.908229871408462714e+03,2.593614399792191882e+00
9.908229894630692797e+03,2.593614391178506562e+00
9.908229917852922881e+03,2.593614382564680021e+00
9.908229941075152965e+03,2.593614373950712260e+00
9.908229964297381230e+03,2.593614365336603722e+00
9.908229987519611313e+03,2.593614356722353076e+00
9.908230010741841397e+03,2.593614348107961209e+00
9.908230033964071481e+03,2.593614339493428567e+00
9.908230057186299746e+03,2.593614330878754703e+00
9.908230080408529830e+03,2.593614322263939176e+00
9.908230103630759913e+03,2.593614313648982428e+00
9.908230126852989997e+03,2.593614305033884015e+00
9.908230150075218262e+03,2.593614296418645715e+00
9.908230173297448346e+03,2.593614287803265306e+00
9.908230196519678429e+03,2.593614279187743232e+00
9.908230219741908513e+03,2.593614270572080827e+00
9.908230242964136778e+03,2.593614261956277200e+00
9.908230266186366862e+03,2.593614253340332354e+00
9.908230289408596946e+03,2.593614244724245399e+00
9.908230312630827029e+03,2.593614236108018112e+00
9.908230335853055294e+03,2.593614227491650492e+00
9.908230359075285378e+03,2.593614218875140320e+00
9.908230382297515462e+03,2.593614210258489372e+00
9.908230405519745545e+03,2.593614201641697647e+00
9.908230428741973810e+03,2.593614193024765147e+00
9.908230451964203894e+03,2.593614184407691425e+00
9.908230475186433978e+03,2.593614175790476040e+00
9.908230498408664062e+03,2.593614167173119434e+00
9.908230521630892326e+03,2.593614158555622939e+00
9.908230544853122410e+03,2.593614149937984337e+00
9.908230568075352494e+03,2.593614141320205402e+00
9.908230591297582578e+03,2.593614132702284358e+00
9.908230614519810842e+03,2.593614124084223871e+00
9.908230637742040926e+03,2.593614115466021275e+00
9.908230660964271010e+03,2.593614106847677903e+00
9.908230684186501094e+03,2.593614098229194198e+00
9.908230707408729359e+03,2.593614089610569273e+00
9.908230730630959442e+03,2.593614080991803128e+00
9.908230753853189526e+03,2.593614072372895762e+00
9.908230777075419610e+03,2.593614063753848065e+00
9.908230800297647875e+03,2.593614055134659591e+00
9.908230823519877958e+03,2.593614046515329896e+00
9.908230846742108042e+03,2.593614037895858981e+00
9.908230869964338126e+03,2.593614029276247290e+00
9.908230893186566391e+03,2.593614020656495711e+00
9.908230916408796475e+03,2.593614012036602023e+00
9.908230939631026558e+03,2.593614003416568004e+00
9.908230962853256642e+03,2.593613994796393207e+00
9.908230986075484907e+03,2.593613986176078079e+00
9.908231009297714991e+03,2.593613977555621286e+00
9.908231032519945074e+03,2.593613968935023717e+00
9.908231055742175158e+03,2.593613960314285372e+00
9.908231078964403423e+03,2.593613951693407138e+00
9.908231102186633507e+03,2.593613943072387240e+00
9.908231125408863591e+03,2.593613934451226566e+00
9.908231148631093674e+03,2.593613925829925559e+00
9.908231171853321939e+03,2.593613917208484221e+00
9.908231195075552023e+03,2.593613908586901662e+00
9.908231218297782107e+03,2.593613899965177882e+00
9.908231241520012190e+03,2.593613891343314215e+00
9.908231264742240455e+03,2.593613882721309771e+00
9.908231287964470539e+03,2.593613874099164107e+00
9.908231311186700623e+03,2.593613865476878111e+00
9.908231334408930707e+03,2.593613856854451338e+00
9.908231357631158971e+03,2.593613848231884678e+00
9.908231380853389055e+03,2.593613839609176352e+00
9.908231404075619139e+03,2.593613830986327695e+00
9.908231427297849223e+03,2.593613822363338706e+00
9.908231450520077487e+03,2.593613813740208940e+00
9.908231473742307571e+03,2.593613805116938842e+00
9.908231496964537655e+03,2.593613796493527968e+00
9.908231520186767739e+03,2.593613787869976317e+00
9.908231543408996004e+03,2.593613779246284778e+00
9.908231566631226087e+03,2.593613770622452019e+00
9.908231589853456171e+03,2.593613761998478928e+00
