Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.905193796296138316e+03,2.557848426681489151e+00
9.905193817625817246e+03,2.557848424702888757e+00
9.905193838955496176e+03,2.557848422724259052e+00
9.905193860285176925e+03,2.557848420745600038e+00
9.905193881614855854e+03,2.557848418766912157e+00
9.905193902944534784e+03,2.557848416788195856e+00
9.905193924274213714e+03,2.557848414809449800e+00
9.905193945603892644e+03,2.557848412830674878e+00
9.905193966933571573e+03,2.557848410851870646e+00
9.905193988263252322e+03,2.557848408873037549e+00
9.905194009592931252e+03,2.557848406894175586e+00
9.905194030922610182e+03,2.557848404915283869e+00
9.905194052252289111e+03,2.557848402936363730e+00
9.905194073581968041e+03,2.557848400957414281e+00
9.905194094911648790e+03,2.557848398978435522e+00
9.905194116241327720e+03,2.557848396999428342e+00
9.905194137571006650e+03,2.557848395020391408e+00
9.905194158900685579e+03,2.557848393041325608e+00
9.905194180230364509e+03,2.557848391062230942e+00
9.905194201560043439e+03,2.557848389083107410e+00
9.905194222889724188e+03,2.557848387103954124e+00
9.905194244219403117e+03,2.557848385124772417e+00
9.905194265549082047e+03,2.557848383145561399e+00
9.905194286878760977e+03,2.557848381166321072e+00
9.905194308208439907e+03,2.557848379187052323e+00
9.905194329538120655e+03,2.557848377207753376e+00
9.905194350867799585e+03,2.557848375228426452e+00
9.905194372197478515e+03,2.557848373249070217e+00
9.905194393527157445e+03,2.557848371269684673e+00
9.905194414856836374e+03,2.557848369290270263e+00
9.905194436186517123e+03,2.557848367310826987e+00
9.905194457516196053e+03,2.557848365331353957e+00
9.905194478845874983e+03,2.557848363351852505e+00
9.905194500175553912e+03,2.557848361372321744e+00
9.905194521505232842e+03,2.557848359392761672e+00
9.905194542834911772e+03,2.557848357413173179e+00
9.905194564164592521e+03,2.557848355433554932e+00
9.905194585494271450e+03,2.557848353453908263e+00
9.905194606823950380e+03,2.557848351474231841e+00
9.905194628153629310e+03,2.557848349494526552e+00
9.905194649483308240e+03,2.557848347514792398e+00
9.905194670812988988e+03,2.557848345535029377e+00
9.905194692142667918e+03,2.557848343555237491e+00
9.905194713472346848e+03,2.557848341575415851e+00
9.905194734802025778e+03,2.557848339595565346e+00
9.905194756131704708e+03,2.557848337615685974e+00
9.905194777461383637e+03,2.557848335635777737e+00
9.905194798791064386e+03,2.557848333655839745e+00
9.905194820120743316e+03,2.557848331675873332e+00
9.905194841450422246e+03,2.557848329695877165e+00
9.905194862780101175e+03,2.557848327715853021e+00
9.905194884109780105e+03,2.557848325735799122e+00
9.905194905439460854e+03,2.557848323755716358e+00
9.905194926769139784e+03,2.557848321775603839e+00
9.905194948098818713e+03,2.557848319795462899e+00
9.905194969428497643e+03,2.557848317815293537e+00
9.905194990758176573e+03,2.557848315835093977e+00
9.905195012087855503e+03,2.557848313854865996e+00
9.905195033417536251e+03,2.557848311874608704e+00
9.905195054747215181e+03,2.557848309894322547e+00
9.905195076076894111e+03,2.557848307914007524e+00
9.905195097406573041e+03,2.557848305933662747e+00
9.905195118736251970e+03,2.557848303953289992e+00
9.905195140065932719e+03,2.557848301972887484e+00
9.905195161395611649e+03,2.557848299992455665e+00
9.905195182725290579e+03,2.557848298011995425e+00
9.905195204054969508e+03,2.557848296031505875e+00
9.905195225384648438e+03,2.557848294050987459e+00
9.905195246714329187e+03,2.557848292070439733e+00
9.905195268044008117e+03,2.557848290089862697e+00
9.905195289373687046e+03,2.557848288109256796e+00
9.905195310703365976e+03,2.557848286128622028e+00
9.905195332033044906e+03,2.557848284147958395e+00
9.905195353362723836e+03,2.557848282167265452e+00
9.905195374692404584e+03,2.557848280186543644e+00
9.905195396022083514e+03,2.557848278205792525e+00
9.905195417351762444e+03,2.557848276225012540e+00
9.905195438681441374e+03,2.557848274244203690e+00
9.905195460011120304e+03,2.557848272263365530e+00
9.905195481340801052e+03,2.557848270282498060e+00
9.905195502670479982e+03,2.557848268301601724e+00
9.905195524000158912e+03,2.557848266320676967e+00
9.905195545329837842e+03,2.557848264339722455e+00
9.905195566659516771e+03,2.557848262358739522e+00
9.905195587989195701e+03,2.557848260377726834e+00
9.905195609318876450e+03,2.557848258396685726e+00
9.905195630648555380e+03,2.557848256415615307e+00
9.905195651978234309e+03,2.557848254434515134e+00
9.905195673307913239e+03,2.557848252453386984e+00
9.905195694637592169e+03,2.557848250472229523e+00
9.905195715967272918e+03,2.557848248491042753e+00
9.905195737296951847e+03,2.557848246509827117e+00
9.905195758626630777e+03,2.557848244528582615e+00
9.905195779956309707e+03,2.557848242547308804e+00
9.905195801285988637e+03,2.557848240566006126e+00
9.905195822615667566e+03,2.557848238584674583e+00
9.905195843945348315e+03,2.557848236603313286e+00
9.905195865275027245e+03,2.557848234621924011e+00
9.905195886604706175e+03,2.557848232640504538e+00
9.905195907934385104e+03,2.557848230659056643e+00
9.905195929264064034e+03,2.557848228677579883e+00
9.905195950593744783e+03,2.557848226696073812e+00
9.905195971923423713e+03,2.557848224714538876e+00
9.905195993253102642e+03,2.557848222732975074e+00
9.905196014582781572e+03,2.557848220751381518e+00
9.905196035912460502e+03,2.557848218769759985e+00
9.905196057242139432e+03,2.557848216788108697e+00
9.905196078571820181e+03,2.557848214806428100e+00
9.905196099901499110e+03,2.557848212824719081e+00
9.905196121231178040e+03,2.557848210842980752e+00
9.905196142560856970e+03,2.557848208861213557e+00
9.905196163890535900e+03,2.557848206879417496e+00
9.905196185220216648e+03,2.557848204897591682e+00
9.905196206549895578e+03,2.557848202915737890e+00
9.905196227879574508e+03,2.557848200933853899e+00
9.905196249209253438e+03,2.557848198951941487e+00
9.905196270538932367e+03,2.557848196970000654e+00
9.905196291868613116e+03,2.557848194988029622e+00
9.905196313198292046e+03,2.557848193006030169e+00
9.905196334527970976e+03,2.557848191024001849e+00
9.905196355857649905e+03,2.557848189041944220e+00
9.905196377187328835e+03,2.557848187059858169e+00
9.905196398517007765e+03,2.557848185077742365e+00
9.905196419846688514e+03,2.557848183095597250e+00
9.905196441176367443e+03,2.557848181113423713e+00
9.905196462506046373e+03,2.557848179131221311e+00
9.905196483835725303e+03,2.557848177148989599e+00
9.905196505165404233e+03,2.557848175166729021e+00
9.905196526495084981e+03,2.557848173184438689e+00
9.905196547824763911e+03,2.557848171202120380e+00
9.905196569154442841e+03,2.557848169219772760e+00
9.905196590484121771e+03,2.557848167237395387e+00
9.905196611813800700e+03,2.557848165254990036e+00
9.905196633143479630e+03,2.557848163272554931e+00
9.905196654473160379e+03,2.557848161290090960e+00
9.905196675802839309e+03,2.557848159307598124e+00
9.905196697132518239e+03,2.557848157325076421e+00
9.905196718462197168e+03,2.557848155342525409e+00
9.905196739791876098e+03,2.557848153359945531e+00
9.905196761121556847e+03,2.557848151377336343e+00
9.905196782451235777e+03,2.557848149394698734e+00
9.905196803780914706e+03,2.557848147412031814e+00
9.905196825110593636e+03,2.557848145429335585e+00
9.905196846440272566e+03,2.557848143446610489e+00
9.905196867769951496e+03,2.557848141463856972e+00
9.905196889099632244e+03,2.557848139481073257e+00
9.905196910429311174e+03,2.557848137498261565e+00
9.905196931758990104e+03,2.557848135515420562e+00
9.905196953088669034e+03,2.557848133532550250e+00
9.905196974418347963e+03,2.557848131549651072e+00
9.905196995748028712e+03,2.557848129566723028e+00
9.905197017077707642e+03,2.557848127583765674e+00
9.905197038407386572e+03,2.557848125600779898e+00
9.905197059737065501e+03,2.557848123617764369e+00
9.905197081066744431e+03,2.557848121634720862e+00
9.905197102396425180e+03,2.557848119651647156e+00
9.905197123726104110e+03,2.557848117668545029e+00
9.905197145055783039e+03,2.557848115685414037e+00
9.905197166385461969e+03,2.557848113702253734e+00
9.905197187715140899e+03,2.557848111719064566e+00
9.905197209044819829e+03,2.557848109735846531e+00
9.905197230374500577e+03,2.557848107752598743e+00
9.905197251704179507e+03,2.557848105769322533e+00
9.905197273033858437e+03,2.557848103786017901e+00
9.905197294363537367e+03,2.557848101802683072e+00
9.905197315693216296e+03,2.557848099819320264e+00
