Time (BJD_TBD - 2450000), L_total/L_star (ppm)
1.062594821759266779e+04,1.037871279701235210e+02
1.062594823627046208e+04,1.037862349515967395e+02
1.062594825494825454e+04,1.037853420262713229e+02
1.062594827362604883e+04,1.037844491939744103e+02
1.062594829230384312e+04,1.037835564547938674e+02
1.062594831098163559e+04,1.037826638088175599e+02
1.062594832965942987e+04,1.037817712558725702e+02
1.062594834833722416e+04,1.037808787960467782e+02
1.062594836701501663e+04,1.037799864294280212e+02
1.062594838569281092e+04,1.037790941558434241e+02
1.062594840437060520e+04,1.037782019753808385e+02
1.062594842304839767e+04,1.037773098881280447e+02
1.062594844172619196e+04,1.037764178939122814e+02
1.062594846040398625e+04,1.037755259928213718e+02
1.062594847908178053e+04,1.037746341848561968e+02
1.062594849775957300e+04,1.037737424701045512e+02
1.062594851643736729e+04,1.037728508483937020e+02
1.062594853511516158e+04,1.037719593198114723e+02
1.062594855379295404e+04,1.037710678844455430e+02
1.062594857247074833e+04,1.037701765421232665e+02
1.062594859114854262e+04,1.037692852929324090e+02
1.062594860982633509e+04,1.037683941369606657e+02
1.062594862850412937e+04,1.037675030740354032e+02
1.062594864718192366e+04,1.037666121042443166e+02
1.062594866585971613e+04,1.037657212276751721e+02
1.062594868453751042e+04,1.037648304441553648e+02
1.062594870321530470e+04,1.037639397537725614e+02
1.062594872189309717e+04,1.037630491566144570e+02
1.062594874057089146e+04,1.037621586525085462e+02
1.062594875924868575e+04,1.037612682415424388e+02
1.062594877792647821e+04,1.037603779238038442e+02
1.062594879660427250e+04,1.037594876991202426e+02
1.062594881528206679e+04,1.037585975675793151e+02
1.062594883395985926e+04,1.037577075292686430e+02
1.062594885263765354e+04,1.037568175840158062e+02
1.062594887131544783e+04,1.037559277319084572e+02
1.062594888999324030e+04,1.037550379730341774e+02
1.062594890867103459e+04,1.037541483072205466e+02
1.062594892734882887e+04,1.037532587345552031e+02
1.062594894602662316e+04,1.037523692550390990e+02
1.062594896470441563e+04,1.037514798687597448e+02
1.062594898338220992e+04,1.037505905755448765e+02
1.062594900206000420e+04,1.037497013754820614e+02
1.062594902073779667e+04,1.037488122686587388e+02
1.062594903941559096e+04,1.037479232549027870e+02
1.062594905809338525e+04,1.037470343343016310e+02
1.062594907677117772e+04,1.037461455069428382e+02
1.062594909544897200e+04,1.037452567726541446e+02
1.062594911412676629e+04,1.037443681315231601e+02
1.062594913280455876e+04,1.037434795836372672e+02
1.062594915148235305e+04,1.037425911288243725e+02
1.062594917016014733e+04,1.037417027671719012e+02
1.062594918883793980e+04,1.037408144987673921e+02
1.062594920751573409e+04,1.037399263234386382e+02
1.062594922619352838e+04,1.037390382412732208e+02
1.062594924487132084e+04,1.037381502523584231e+02
1.062594926354911513e+04,1.037372623565223080e+02
1.062594928222690942e+04,1.037363745538522579e+02
1.062594930090470189e+04,1.037354868444356697e+02
1.062594931958249617e+04,1.037345992281005778e+02
1.062594933826029046e+04,1.037337117049343789e+02
1.062594935693808293e+04,1.037328242750244414e+02
1.062594937561587722e+04,1.037319369381987855e+02
1.062594939429367150e+04,1.037310496945448079e+02
1.062594941297146579e+04,1.037301625440634751e+02
1.062594943164925826e+04,1.037292754868421270e+02
1.062594945032705255e+04,1.037283885227088547e+02
1.062594946900484683e+04,1.037275016517510124e+02
1.062594948768263930e+04,1.037266148740559117e+02
1.062594950636043359e+04,1.037257281894517007e+02
1.062594952503822788e+04,1.037248415980257477e+02
1.062594954371602034e+04,1.037239550998653073e+02
1.062594956239381463e+04,1.037230686947986555e+02
1.062594958107160892e+04,1.037221823829130187e+02
1.062594959974940139e+04,1.037212961642956657e+02
1.062594961842719567e+04,1.037204100387749151e+02
1.062594963710498996e+04,1.037195240064380073e+02
1.062594965578278243e+04,1.037186380673721828e+02
1.062594967446057672e+04,1.037177522214057603e+02
1.062594969313837100e+04,1.037168664686259660e+02
1.062594971181616347e+04,1.037159808091200404e+02
1.062594973049395776e+04,1.037150952427163730e+02
1.062594974917175205e+04,1.037142097695021477e+02
1.062594976784954451e+04,1.037133243895645478e+02
1.062594978652733880e+04,1.037124391027320058e+02
1.062594980520513309e+04,1.037115539090917338e+02
1.062594982388292556e+04,1.037106688087308441e+02
1.062594984256071984e+04,1.037097838014778972e+02
1.062594986123851413e+04,1.037088988874199629e+02
1.062594987991630842e+04,1.037080140665580359e+02
1.062594989859410089e+04,1.037071293389792004e+02
1.062594991727189517e+04,1.037062447045120308e+02
1.062594993594968946e+04,1.037053601632436823e+02
1.062594995462748193e+04,1.037044757152611254e+02
1.062594997330527622e+04,1.037035913603931760e+02
1.062594999198307050e+04,1.037027070987267479e+02
1.062595001066086297e+04,1.037018229303489676e+02
1.062595002933865726e+04,1.037009388550885234e+02
1.062595004801645155e+04,1.037000548730324851e+02
1.062595006669424401e+04,1.036991709842678375e+02
1.062595008537203830e+04,1.036982871886233397e+02
1.062595010404983259e+04,1.036974034861860474e+02
1.062595012272762506e+04,1.036965198770429311e+02
1.062595014140541934e+04,1.036956363610228209e+02
1.062595016008321363e+04,1.036947529382126731e+02
1.062595017876100610e+04,1.036938696086994725e+02
1.062595019743880039e+04,1.036929863723120917e+02
1.062595021611659467e+04,1.036921032291375013e+02
1.062595023479438714e+04,1.036912201792626007e+02
1.062595025347218143e+04,1.036903372225163480e+02
1.062595027214997572e+04,1.036894543589856710e+02
1.062595029082776819e+04,1.036885715887574833e+02
1.062595030950556247e+04,1.036876889116607572e+02
1.062595032818335676e+04,1.036868063277824064e+02
1.062595034686115105e+04,1.036859238371233971e+02
1.062595036553894352e+04,1.036850414397705151e+02
1.062595038421673780e+04,1.036841591355528607e+02
1.062595040289453209e+04,1.036832769245573189e+02
1.062595042157232456e+04,1.036823948068707182e+02
1.062595044025011885e+04,1.036815127823221871e+02
1.062595045892791313e+04,1.036806308509985399e+02
1.062595047760570560e+04,1.036797490129865906e+02
1.062595049628349989e+04,1.036788672681154964e+02
1.062595051496129418e+04,1.036779856164721565e+02
1.062595053363908664e+04,1.036771040581432288e+02
1.062595055231688093e+04,1.036762225929580268e+02
1.062595057099467522e+04,1.036753412210033076e+02
1.062595058967246769e+04,1.036744599423658002e+02
1.062595060835026197e+04,1.036735787568748179e+02
1.062595062702805626e+04,1.036726976646171323e+02
1.062595064570584873e+04,1.036718166656794295e+02
1.062595066438364302e+04,1.036709357598910515e+02
1.062595068306143730e+04,1.036700549473387696e+02
1.062595070173922977e+04,1.036691742281092417e+02
1.062595072041702406e+04,1.036682936020318380e+02
1.062595073909481835e+04,1.036674130691933442e+02
1.062595075777261081e+04,1.036665326296803755e+02
1.062595077645040510e+04,1.036656522833223306e+02
1.062595079512819939e+04,1.036647720302059668e+02
1.062595081380599368e+04,1.036638918703321792e+02
1.062595083248378614e+04,1.036630118037876258e+02
1.062595085116158043e+04,1.036621318304017620e+02
1.062595086983937472e+04,1.036612519502613168e+02
1.062595088851716719e+04,1.036603721634527915e+02
1.062595090719496147e+04,1.036594924698058691e+02
1.062595092587275576e+04,1.036586128694070510e+02
1.062595094455054823e+04,1.036577333623430093e+02
1.062595096322834252e+04,1.036568539484432989e+02
1.062595098190613680e+04,1.036559746277945777e+02
1.062595100058392927e+04,1.036550954004833187e+02
1.062595101926172356e+04,1.036542162663392475e+02
1.062595103793951785e+04,1.036533372254489080e+02
1.062595105661731031e+04,1.036524582778988304e+02
1.062595107529510460e+04,1.036515794235187400e+02
1.062595109397289889e+04,1.036507006623951810e+02
1.062595111265069136e+04,1.036498219946146264e+02
1.062595113132848564e+04,1.036489434200069013e+02
1.062595115000627993e+04,1.036480649386584929e+02
1.062595116868407240e+04,1.036471865506558316e+02
1.062595118736186669e+04,1.036463082558287994e+02
1.062595120603966097e+04,1.036454300542638691e+02
1.062595122471745344e+04,1.036445519460474429e+02
1.062595124339524773e+04,1.036436739310094879e+02
1.062595126207304202e+04,1.036427960092363634e+02
1.062595128075083630e+04,1.036419181807291068e+02
1.062595129942862877e+04,1.036410404455740490e+02
1.062595131810642306e+04,1.036401628036011573e+02
1.062595133678421735e+04,1.036392852548968619e+02
1.062595135546200981e+04,1.036384077995475366e+02
1.062595137413980410e+04,1.036375304373831909e+02
1.062595139281759839e+04,1.036366531684902128e+02
1.062595141149539086e+04,1.036357759929550042e+02
1.062595143017318514e+04,1.036348989106075891e+02
1.062595144885097943e+04,1.036340219215342984e+02
1.062595146752877190e+04,1.036331450258215199e+02
1.062595148620656619e+04,1.036322682232993202e+02
1.062595150488436047e+04,1.036313915140541155e+02
1.062595152356215294e+04,1.036305148981721231e+02
1.062595154223994723e+04,1.036296383754835375e+02
1.062595156091774152e+04,1.036287619460746896e+02
1.062595157959553399e+04,1.036278856100318251e+02
1.062595159827332827e+04,1.036270093671851811e+02
1.062595161695112256e+04,1.036261332176210601e+02
1.062595163562891503e+04,1.036252571614257079e+02
1.062595165430670932e+04,1.036243811984293615e+02
1.062595167298450360e+04,1.036235053287183092e+02
1.062595169166229607e+04,1.036226295523787542e+02
1.062595171034009036e+04,1.036217538692410471e+02
1.062595172901788465e+04,1.036208782793914054e+02
1.062595174769567893e+04,1.036200027828307242e+02
1.062595176637347140e+04,1.036191273796452350e+02
1.062595178505126569e+04,1.036182520696653455e+02
1.062595180372905998e+04,1.036173768529772587e+02
1.062595182240685244e+04,1.036165017296669788e+02
1.062595184108464673e+04,1.036156266995652118e+02
1.062595185976244102e+04,1.036147517627579333e+02
1.062595187844023349e+04,1.036138769193313323e+02
1.062595189711802777e+04,1.036130021691159158e+02
1.062595191579582206e+04,1.036121275121978584e+02
1.062595193447361453e+04,1.036112529486632212e+02
1.062595195315140882e+04,1.036103784783425965e+02
1.062595197182920310e+04,1.036095041013220310e+02
1.062595199050699557e+04,1.036086298176876426e+02
1.062595200918478986e+04,1.036077556272700804e+02
1.062595202786258415e+04,1.036068815301554480e+02
1.062595204654037661e+04,1.036060075264296358e+02
1.062595206521817090e+04,1.036051336159235063e+02
1.062595208389596519e+04,1.036042597987229925e+02
1.062595210257375766e+04,1.036033860749141695e+02
1.062595212125155194e+04,1.036025124443277434e+02
1.062595213992934623e+04,1.036016389070497610e+02
1.062595215860713870e+04,1.036007654631661694e+02
1.062595217728493299e+04,1.035998921125078454e+02
1.062595219596272727e+04,1.035990188551606650e+02
1.062595221464052156e+04,1.035981456911256373e+02
1.062595223331831403e+04,1.035972726204887095e+02
1.062595225199610832e+04,1.035963996430807299e+02
1.062595227067390260e+04,1.035955267589876314e+02
1.062595228935169507e+04,1.035946539682953755e+02
1.062595230802948936e+04,1.035937812708348531e+02
1.062595232670728365e+04,1.035929086666920114e+02
1.062595234538507611e+04,1.035920361559527407e+02
1.062595236406287040e+04,1.035911637384480173e+02
1.062595238274066469e+04,1.035902914142637457e+02
1.062595240141845716e+04,1.035894191834858020e+02
1.062595242009625144e+04,1.035885470459451767e+02
1.062595243877404573e+04,1.035876750017277885e+02
1.062595245745183820e+04,1.035868030509194710e+02
1.062595247612963249e+04,1.035859311933512998e+02
1.062595249480742677e+04,1.035850594291091227e+02
1.062595251348521924e+04,1.035841877582787447e+02
1.062595253216301353e+04,1.035833161806912557e+02
1.062595255084080782e+04,1.035824446964325887e+02
1.062595256951860028e+04,1.035815733055884635e+02
1.062595258819639457e+04,1.035807020079900553e+02
1.062595260687418886e+04,1.035798308037232260e+02
1.062595262555198133e+04,1.035789596928736387e+02
1.062595264422977561e+04,1.035780886752726104e+02
1.062595266290756990e+04,1.035772177510058896e+02
1.062595268158536419e+04,1.035763469200743430e+02
1.062595270026315666e+04,1.035754761825638326e+02
1.062595271894095094e+04,1.035746055383055193e+02
1.062595273761874523e+04,1.035737349873852224e+02
1.062595275629653770e+04,1.035728645298886050e+02
1.062595277497433199e+04,1.035719941656470269e+02
1.062595279365212627e+04,1.035711238947462363e+02
1.062595281232991874e+04,1.035702537172718678e+02
1.062595283100771303e+04,1.035693836330553523e+02
1.062595284968550732e+04,1.035685136421823529e+02
1.062595286836329979e+04,1.035676437447385041e+02
1.062595288704109407e+04,1.035667739405553505e+02
1.062595290571888836e+04,1.035659042297184556e+02
1.062595292439668083e+04,1.035650346123134824e+02
1.062595294307447512e+04,1.035641650881719329e+02
1.062595296175226940e+04,1.035632956573794701e+02
1.062595298043006187e+04,1.035624263200216149e+02
1.062595299910785616e+04,1.035615570759299828e+02
1.062595301778565045e+04,1.035606879251902512e+02
1.062595303646344291e+04,1.035598188678878273e+02
1.062595305514123720e+04,1.035589499038544403e+02
1.062595307381903149e+04,1.035580810331756823e+02
1.062595309249682396e+04,1.035572122559369745e+02
