Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.882460428240709007e+03,4.954561381210626791e+01
9.882460446256400246e+03,4.954565423328641316e+01
9.882460464272089666e+03,4.954569465239902826e+01
9.882460482287780906e+03,4.954573506945226313e+01
9.882460500303470326e+03,4.954577548443793233e+01
9.882460518319161565e+03,4.954581589736422131e+01
9.882460536334850985e+03,4.954585630822294462e+01
9.882460554350542225e+03,4.954589671702226639e+01
9.882460572366233464e+03,4.954593712375810100e+01
9.882460590381922884e+03,4.954597752842638414e+01
9.882460608397614124e+03,4.954601793103524443e+01
9.882460626413303544e+03,4.954605833157653194e+01
9.882460644428994783e+03,4.954609873005838949e+01
9.882460662444684203e+03,4.954613912647268137e+01
9.882460680460375443e+03,4.954617952082755039e+01
9.882460698476066682e+03,4.954621991311890383e+01
9.882460716491756102e+03,4.954626030334267739e+01
9.882460734507447341e+03,4.954630069150700677e+01
9.882460752523136762e+03,4.954634107760374206e+01
9.882460770538828001e+03,4.954638146164103318e+01
9.882460788554517421e+03,4.954642184361071600e+01
9.882460806570208661e+03,4.954646222352095464e+01
9.882460824585899900e+03,4.954650260136767059e+01
9.882460842601589320e+03,4.954654297714677114e+01
9.882460860617280559e+03,4.954658335086639198e+01
9.882460878632969980e+03,4.954662372251841163e+01
9.882460896648661219e+03,4.954666409211095868e+01
9.882460914664350639e+03,4.954670445963587611e+01
9.882460932680041878e+03,4.954674482510132805e+01
9.882460950695733118e+03,4.954678518850322178e+01
9.882460968711422538e+03,4.954682554983747877e+01
9.882460986727113777e+03,4.954686590911224187e+01
9.882461004742803198e+03,4.954690626631937533e+01
9.882461022758494437e+03,4.954694662146701489e+01
9.882461040774183857e+03,4.954698697454699641e+01
9.882461058789875096e+03,4.954702732556748401e+01
9.882461076805566336e+03,4.954706767452439209e+01
9.882461094821255756e+03,4.954710802141364923e+01
9.882461112836946995e+03,4.954714836624339824e+01
9.882461130852636416e+03,4.954718870900547500e+01
9.882461148868327655e+03,4.954722904970802233e+01
9.882461166884017075e+03,4.954726938834291872e+01
9.882461184899708314e+03,4.954730972491828567e+01
9.882461202915399554e+03,4.954735005943004467e+01
9.882461220931088974e+03,4.954739039187413141e+01
9.882461238946780213e+03,4.954743072225866740e+01
9.882461256962469633e+03,4.954747105057553114e+01
9.882461274978160873e+03,4.954751137683284412e+01
9.882461292993850293e+03,4.954755170102247064e+01
9.882461311009541532e+03,4.954759202315255351e+01
9.882461329025232772e+03,4.954763234321899290e+01
9.882461347040922192e+03,4.954767266121773872e+01
9.882461365056613431e+03,4.954771297715691958e+01
9.882461383072302851e+03,4.954775329102839265e+01
9.882461401087994091e+03,4.954779360284030787e+01
9.882461419103683511e+03,4.954783391258450820e+01
9.882461437119374750e+03,4.954787422026911514e+01
9.882461455135065989e+03,4.954791452589008571e+01
9.882461473150755410e+03,4.954795482944333429e+01
9.882461491166446649e+03,4.954799513093698948e+01
9.882461509182136069e+03,4.954803543036292268e+01
9.882461527197827309e+03,4.954807572772924118e+01
9.882461545213516729e+03,4.954811602302784479e+01
9.882461563229207968e+03,4.954815631626684080e+01
9.882461581244899207e+03,4.954819660744216492e+01
9.882461599260588628e+03,4.954823689654973151e+01
9.882461617276279867e+03,4.954827718359770472e+01
9.882461635291969287e+03,4.954831746857791330e+01
9.882461653307660526e+03,4.954835775149850718e+01
9.882461671323349947e+03,4.954839803235134355e+01
9.882461689339041186e+03,4.954843831114455810e+01
9.882461707354732425e+03,4.954847858787406523e+01
9.882461725370421846e+03,4.954851886253580062e+01
9.882461743386113085e+03,4.954855913513790711e+01
9.882461761401802505e+03,4.954859940567224186e+01
9.882461779417493744e+03,4.954863967414693349e+01
9.882461797433183165e+03,4.954867994055383207e+01
9.882461815448874404e+03,4.954872020490108753e+01
9.882461833464563824e+03,4.954876046718056415e+01
9.882461851480255064e+03,4.954880072740037633e+01
9.882461869495946303e+03,4.954884098555645267e+01
9.882461887511635723e+03,4.954888124164472885e+01
9.882461905527326962e+03,4.954892149567334769e+01
9.882461923543016383e+03,4.954896174763415928e+01
9.882461941558707622e+03,4.954900199753529932e+01
9.882461959574397042e+03,4.954904224536863211e+01
9.882461977590088281e+03,4.954908249114226493e+01
9.882461995605779521e+03,4.954912273485215479e+01
9.882462013621468941e+03,4.954916297649423029e+01
9.882462031637160180e+03,4.954920321607660583e+01
9.882462049652849601e+03,4.954924345359116700e+01
9.882462067668540840e+03,4.954928368904600688e+01
9.882462085684230260e+03,4.954932392243302530e+01
9.882462103699921499e+03,4.954936415376034375e+01
9.882462121715612739e+03,4.954940438302386951e+01
9.882462139731302159e+03,4.954944461021956670e+01
9.882462157746993398e+03,4.954948483535554971e+01
9.882462175762682818e+03,4.954952505842367572e+01
9.882462193778374058e+03,4.954956527943208044e+01
9.882462211794063478e+03,4.954960549837262107e+01
9.882462229809754717e+03,4.954964571525344041e+01
9.882462247825445957e+03,4.954968593007044575e+01
9.882462265841135377e+03,4.954972614281960119e+01
9.882462283856826616e+03,4.954976635350901404e+01
9.882462301872516036e+03,4.954980656213054857e+01
9.882462319888207276e+03,4.954984676869233340e+01
9.882462337903896696e+03,4.954988697318623281e+01
9.882462355919587935e+03,4.954992717562039672e+01
9.882462373935279174e+03,4.954996737599072532e+01
9.882462391950968595e+03,4.955000757429316849e+01
9.882462409966659834e+03,4.955004777053582643e+01
9.882462427982349254e+03,4.955008796471062027e+01
9.882462445998040494e+03,4.955012815682562177e+01
9.882462464013729914e+03,4.955016834687272365e+01
9.882462482029421153e+03,4.955020853486005450e+01
9.882462500045112392e+03,4.955024872078352161e+01
9.882462518060801813e+03,4.955028890463909619e+01
9.882462536076493052e+03,4.955032908643487133e+01
9.882462554092182472e+03,4.955036926616272552e+01
9.882462572107873712e+03,4.955040944383078738e+01
9.882462590123563132e+03,4.955044961943092119e+01
9.882462608139254371e+03,4.955048979297125555e+01
9.882462626154945610e+03,4.955052996444771196e+01
9.882462644170635031e+03,4.955057013385624032e+01
9.882462662186326270e+03,4.955061030120494081e+01
9.882462680202015690e+03,4.955065046648572036e+01
9.882462698217706929e+03,4.955069062970666494e+01
9.882462716233396350e+03,4.955073079085966725e+01
9.882462734249087589e+03,4.955077094995283460e+01
9.882462752264778828e+03,4.955081110698212399e+01
9.882462770280468249e+03,4.955085126194344269e+01
9.882462788296159488e+03,4.955089141484491932e+01
9.882462806311848908e+03,4.955093156567844659e+01
9.882462824327540147e+03,4.955097171445211046e+01
9.882462842343229568e+03,4.955101186115782497e+01
9.882462860358920807e+03,4.955105200580366898e+01
9.882462878374612046e+03,4.955109214838558529e+01
9.882462896390301466e+03,4.955113228889954513e+01
9.882462914405992706e+03,4.955117242735363448e+01
9.882462932421682126e+03,4.955121256373973893e+01
9.882462950437373365e+03,4.955125269806596577e+01
9.882462968453062786e+03,4.955129283032420773e+01
9.882462986468754025e+03,4.955133296052256497e+01
9.882463004484445264e+03,4.955137308865697321e+01
9.882463022500134684e+03,4.955141321472338944e+01
9.882463040515825924e+03,4.955145333872992097e+01
9.882463058531515344e+03,4.955149346066843918e+01
9.882463076547206583e+03,4.955153358054706558e+01
9.882463094562896003e+03,4.955157369835767156e+01
9.882463112578587243e+03,4.955161381410837151e+01
9.882463130594278482e+03,4.955165392779510825e+01
9.882463148609967902e+03,4.955169403941383166e+01
9.882463166625659142e+03,4.955173414897263484e+01
9.882463184641348562e+03,4.955177425646340339e+01
9.882463202657039801e+03,4.955181436189425170e+01
9.882463220672729221e+03,4.955185446525706539e+01
9.882463238688420461e+03,4.955189456655995173e+01
9.882463256704111700e+03,4.955193466579885353e+01
9.882463274719801120e+03,4.955197476296969938e+01
9.882463292735492359e+03,4.955201485808061790e+01
9.882463310751181780e+03,4.955205495112347336e+01
9.882463328766873019e+03,4.955209504210638016e+01
9.882463346782562439e+03,4.955213513102125233e+01
9.882463364798253679e+03,4.955217521787613322e+01
9.882463382813944918e+03,4.955221530266702956e+01
9.882463400829634338e+03,4.955225538538984864e+01
9.882463418845325577e+03,4.955229546605270485e+01
9.882463436861014998e+03,4.955233554464749801e+01
9.882463454876706237e+03,4.955237562118229988e+01
9.882463472892395657e+03,4.955241569564902449e+01
9.882463490908086897e+03,4.955245576805577912e+01
9.882463508923778136e+03,4.955249583839849947e+01
9.882463526939467556e+03,4.955253590667312125e+01
9.882463544955158795e+03,4.955257597288775884e+01
9.882463562970848216e+03,4.955261603703430495e+01
9.882463580986539455e+03,4.955265609912085267e+01
9.882463599002228875e+03,4.955269615913928050e+01
9.882463617017920114e+03,4.955273621709772414e+01
9.882463635033611354e+03,4.955277627299210508e+01
9.882463653049300774e+03,4.955281632681836612e+01
9.882463671064992013e+03,4.955285637858462167e+01
9.882463689080681434e+03,4.955289642828275731e+01
9.882463707096372673e+03,4.955293647592086614e+01
9.882463725112062093e+03,4.955297652149084797e+01
9.882463743127753332e+03,4.955301656500081009e+01
9.882463761143444572e+03,4.955305660644668109e+01
9.882463779159133992e+03,4.955309664582442508e+01
9.882463797174825231e+03,4.955313668314212094e+01
9.882463815190514651e+03,4.955317671839168980e+01
9.882463833206205891e+03,4.955321675158119632e+01
9.882463851221895311e+03,4.955325678270258294e+01
9.882463869237586550e+03,4.955329681176389300e+01
9.882463887253277790e+03,4.955333683876109063e+01
9.882463905268967210e+03,4.955337686369014705e+01
9.882463923284658449e+03,4.955341688655914112e+01
9.882463941300347869e+03,4.955345690735996556e+01
9.882463959316039109e+03,4.955349692610071344e+01
9.882463977331728529e+03,4.955353694277330590e+01
9.882463995347419768e+03,4.955357695738580048e+01
9.882464013363111007e+03,4.955361696993417553e+01
9.882464031378800428e+03,4.955365698041438094e+01
9.882464049394491667e+03,4.955369698883448137e+01
9.882464067410181087e+03,4.955373699518641217e+01
9.882464085425872327e+03,4.955377699947824510e+01
9.882464103441561747e+03,4.955381700170187997e+01
9.882464121457252986e+03,4.955385700186540987e+01
9.882464139472944225e+03,4.955389699996479180e+01
9.882464157488633646e+03,4.955393699599597568e+01
9.882464175504324885e+03,4.955397698996702616e+01
9.882464193520014305e+03,4.955401698186989989e+01
9.882464211535705545e+03,4.955405697171262602e+01
9.882464229551394965e+03,4.955409695948716120e+01
9.882464247567086204e+03,4.955413694520154166e+01
9.882464265582777443e+03,4.955417692885176706e+01
9.882464283598466864e+03,4.955421691043375887e+01
9.882464301614158103e+03,4.955425688995561728e+01
9.882464319629847523e+03,4.955429686740924922e+01
9.882464337645538762e+03,4.955433684280272644e+01
9.882464355661228183e+03,4.955437681612799139e+01
9.882464373676919422e+03,4.955441678739307321e+01
9.882464391692610661e+03,4.955445675659395732e+01
9.882464409708300082e+03,4.955449672372660785e+01
9.882464427723991321e+03,4.955453668879910367e+01
9.882464445739680741e+03,4.955457665180333748e+01
9.882464463755371980e+03,4.955461661274739527e+01
9.882464481771061401e+03,4.955465657162319104e+01
9.882464499786752640e+03,4.955469652843882500e+01
9.882464517802442060e+03,4.955473648318618984e+01
9.882464535818133299e+03,4.955477643587336445e+01
9.882464553833824539e+03,4.955481638649630582e+01
9.882464571849513959e+03,4.955485633505098519e+01
9.882464589865205198e+03,4.955489628154546011e+01
9.882464607880894619e+03,4.955493622597166592e+01
9.882464625896585858e+03,4.955497616833766727e+01
9.882464643912275278e+03,4.955501610863537820e+01
9.882464661927966517e+03,4.955505604687287047e+01
9.882464679943657757e+03,4.955509598304611529e+01
9.882464697959347177e+03,4.955513591715106969e+01
9.882464715975038416e+03,4.955517584919580543e+01
9.882464733990727836e+03,4.955521577917222942e+01
9.882464752006419076e+03,4.955525570708842764e+01
9.882464770022108496e+03,4.955529563293632833e+01
9.882464788037799735e+03,4.955533555672397483e+01
9.882464806053490975e+03,4.955537547844735258e+01
9.882464824069180395e+03,4.955541539810242568e+01
9.882464842084871634e+03,4.955545531569723749e+01
9.882464860100561054e+03,4.955549523122374467e+01
9.882464878116252294e+03,4.955553514468996923e+01
9.882464896131941714e+03,4.955557505608788915e+01
9.882464914147632953e+03,4.955561496542553357e+01
9.882464932163324193e+03,4.955565487269888791e+01
9.882464950179013613e+03,4.955569477790389499e+01
9.882464968194704852e+03,4.955573468104864077e+01
9.882464986210394272e+03,4.955577458212503217e+01
9.882465004226085512e+03,4.955581448114114806e+01
9.882465022241774932e+03,4.955585437808892380e+01
9.882465040257466171e+03,4.955589427297640270e+01
9.882465058273157410e+03,4.955593416579955601e+01
9.882465076288846831e+03,4.955597405655434784e+01
9.882465094304538070e+03,4.955601394524884284e+01
9.882465112320227490e+03,4.955605383187498347e+01
9.882465130335918730e+03,4.955609371644080596e+01
9.882465148351608150e+03,4.955613359893827408e+01
9.882465166367299389e+03,4.955617347937541695e+01
9.882465184382990628e+03,4.955621335774821290e+01
9.882465202398680049e+03,4.955625323405261895e+01
9.882465220414371288e+03,4.955629310829672107e+01
9.882465238430060708e+03,4.955633298047243329e+01
9.882465256445751947e+03,4.955637285058780606e+01
9.882465274461441368e+03,4.955641271863478892e+01
9.882465292477132607e+03,4.955645258462143232e+01
9.882465310492823846e+03,4.955649244854370039e+01
9.882465328508513267e+03,4.955653231039757856e+01
9.882465346524204506e+03,4.955657217019111016e+01
9.882465364539893926e+03,4.955661202791621633e+01
9.882465382555585165e+03,4.955665188358098305e+01
9.882465400571274586e+03,4.955669173717733145e+01
9.882465418586965825e+03,4.955673158871331196e+01
9.882465436602657064e+03,4.955677143818488872e+01
9.882465454618346484e+03,4.955681128558805426e+01
9.882465472634037724e+03,4.955685113093085192e+01
9.882465490649727144e+03,4.955689097420520284e+01
9.882465508665418383e+03,4.955693081541919298e+01
9.882465526681107804e+03,4.955697065456472927e+01
9.882465544696799043e+03,4.955701049164988348e+01
9.882465562712490282e+03,4.955705032667062682e+01
9.882465580728179702e+03,4.955709015962292341e+01
