Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.913946643518749624e+03,2.557955429578961937e+00
9.913946661622412648e+03,2.557955430336461777e+00
9.913946679726073853e+03,2.557955431093886567e+00
9.913946697829736877e+03,2.557955431851235861e+00
9.913946715933398082e+03,2.557955432608509660e+00
9.913946734037061105e+03,2.557955433365707965e+00
9.913946752140722310e+03,2.557955434122831662e+00
9.913946770244385334e+03,2.557955434879879419e+00
9.913946788348046539e+03,2.557955435636850794e+00
9.913946806451709563e+03,2.557955436393748450e+00
9.913946824555372586e+03,2.557955437150569278e+00
9.913946842659033791e+03,2.557955437907315499e+00
9.913946860762696815e+03,2.557955438663986225e+00
9.913946878866358020e+03,2.557955439420581456e+00
9.913946896970021044e+03,2.557955440177101636e+00
9.913946915073682248e+03,2.557955440933545876e+00
9.913946933177345272e+03,2.557955441689915066e+00
9.913946951281006477e+03,2.557955442446208760e+00
9.913946969384669501e+03,2.557955443202426959e+00
9.913946987488332525e+03,2.557955443958570108e+00
9.913947005591993729e+03,2.557955444714637760e+00
9.913947023695656753e+03,2.557955445470629918e+00
9.913947041799317958e+03,2.557955446226546137e+00
9.913947059902980982e+03,2.557955446982387748e+00
9.913947078006642187e+03,2.557955447738153421e+00
9.913947096110305210e+03,2.557955448493844042e+00
9.913947114213966415e+03,2.557955449249458724e+00
9.913947132317629439e+03,2.557955450004998799e+00
9.913947150421292463e+03,2.557955450760462934e+00
9.913947168524953668e+03,2.557955451515852019e+00
9.913947186628616691e+03,2.557955452271165608e+00
9.913947204732277896e+03,2.557955453026403259e+00
9.913947222835940920e+03,2.557955453781566302e+00
9.913947240939602125e+03,2.557955454536653406e+00
9.913947259043265149e+03,2.557955455291665015e+00
9.913947277146926353e+03,2.557955456046602016e+00
9.913947295250589377e+03,2.557955456801463079e+00
9.913947313354252401e+03,2.557955457556249090e+00
9.913947331457913606e+03,2.557955458310958718e+00
9.913947349561576630e+03,2.557955459065593740e+00
9.913947367665237834e+03,2.557955459820153266e+00
9.913947385768900858e+03,2.557955460574637296e+00
9.913947403872562063e+03,2.557955461329046276e+00
9.913947421976225087e+03,2.557955462083379317e+00
9.913947440079888111e+03,2.557955462837637306e+00
9.913947458183549315e+03,2.557955463591819356e+00
9.913947476287212339e+03,2.557955464345926799e+00
9.913947494390873544e+03,2.557955465099957859e+00
9.913947512494536568e+03,2.557955465853914312e+00
9.913947530598197773e+03,2.557955466607795270e+00
9.913947548701860796e+03,2.557955467361600732e+00
9.913947566805522001e+03,2.557955468115330699e+00
9.913947584909185025e+03,2.557955468868985616e+00
9.913947603012848049e+03,2.557955469622564593e+00
9.913947621116509254e+03,2.557955470376068075e+00
9.913947639220172277e+03,2.557955471129496505e+00
9.913947657323833482e+03,2.557955471882849441e+00
9.913947675427496506e+03,2.557955472636127325e+00
9.913947693531157711e+03,2.557955473389329271e+00
9.913947711634820735e+03,2.557955474142455721e+00
9.913947729738481939e+03,2.557955474895507564e+00
9.913947747842144963e+03,2.557955475648483468e+00
9.913947765945807987e+03,2.557955476401383876e+00
9.913947784049469192e+03,2.557955477154208790e+00
9.913947802153132216e+03,2.557955477906958652e+00
9.913947820256793420e+03,2.557955478659633020e+00
