Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.891595520833507180e+03,7.051658736859981680e+00
9.891595543725843527e+03,7.051595136191893154e+00
9.891595566618178054e+03,7.051531535608570600e+00
9.891595589510514401e+03,7.051467935099908324e+00
9.891595612402848928e+03,7.051404334676017349e+00
9.891595635295185275e+03,7.051340734326796422e+00
9.891595658187519803e+03,7.051277134062349461e+00
9.891595681079856149e+03,7.051213533872583206e+00
9.891595703972190677e+03,7.051149933767601574e+00
9.891595726864527023e+03,7.051086333737304201e+00
9.891595749756863370e+03,7.051022733786742158e+00
9.891595772649197897e+03,7.050959133920981614e+00
9.891595795541534244e+03,7.050895534129912434e+00
9.891595818433868772e+03,7.050831934423650971e+00
9.891595841326205118e+03,7.050768334792091530e+00
9.891595864218539646e+03,7.050704735245342469e+00
9.891595887110875992e+03,7.050641135773305201e+00
9.891595910003210520e+03,7.050577536386086308e+00
9.891595932895546866e+03,7.050513937073580095e+00
9.891595955787881394e+03,7.050450337845905580e+00
9.891595978680217740e+03,7.050386738692951738e+00
9.891596001572554087e+03,7.050323139619782964e+00
9.891596024464888615e+03,7.050259540631451216e+00
9.891596047357224961e+03,7.050195941717853465e+00
9.891596070249559489e+03,7.050132342889101622e+00
9.891596093141895835e+03,7.050068744135095322e+00
9.891596116034230363e+03,7.050005145465942036e+00
9.891596138926566709e+03,7.049941546871536069e+00
9.891596161818901237e+03,7.049877948361991997e+00
9.891596184711237584e+03,7.049814349927204127e+00
9.891596207603573930e+03,7.049750751572235075e+00
9.891596230495908458e+03,7.049687153302133247e+00
9.891596253388244804e+03,7.049623555106808048e+00
9.891596276280579332e+03,7.049559956996355403e+00
9.891596299172915678e+03,7.049496358960682052e+00
9.891596322065250206e+03,7.049432761009895465e+00
9.891596344957586552e+03,7.049369163133890837e+00
9.891596367849921080e+03,7.049305565342782742e+00
9.891596390742257427e+03,7.049241967626463712e+00
9.891596413634591954e+03,7.049178369995048321e+00
9.891596436526928301e+03,7.049114772438433540e+00
9.891596459419264647e+03,7.049051174961674882e+00
9.891596482311599175e+03,7.048987577569826968e+00
9.891596505203935521e+03,7.048923980252787658e+00
9.891596528096270049e+03,7.048860383020672415e+00
9.891596550988606396e+03,7.048796785863370218e+00
9.891596573880940923e+03,7.048733188791000082e+00
9.891596596773277270e+03,7.048669591793451872e+00
9.891596619665611797e+03,7.048605994880841941e+00
9.891596642557948144e+03,7.048542398043064594e+00
9.891596665450284490e+03,7.048478801285178008e+00
9.891596688342619018e+03,7.048415204612236806e+00
9.891596711234955364e+03,7.048351608014136183e+00
9.891596734127289892e+03,7.048288011500992489e+00
9.891596757019626239e+03,7.048224415062698256e+00
9.891596779911960766e+03,7.048160818709368058e+00
9.891596802804297113e+03,7.048097222430893538e+00
9.891596825696631640e+03,7.048033626237390159e+00
9.891596848588967987e+03,7.047970030118758444e+00
9.891596871481304333e+03,7.047906434080042359e+00
9.891596894373638861e+03,7.047842838126308962e+00
9.891596917265975208e+03,7.047779242247450782e+00
9.891596940158309735e+03,7.047715646453583282e+00
9.891596963050646082e+03,7.047652050734597218e+00
9.891596985942980609e+03,7.047588455100608940e+00
9.891597008835316956e+03,7.047524859541514530e+00
9.891597031727651483e+03,7.047461264067421460e+00
9.891597054619987830e+03,7.047397668668229365e+00
9.891597077512322358e+03,7.047334073354043049e+00
9.891597100404658704e+03,7.047270478114768366e+00
9.891597123296995051e+03,7.047206882955453722e+00
9.891597146189329578e+03,7.047143287881163509e+00
9.891597169081665925e+03,7.047079692881790258e+00
9.891597191974000452e+03,7.047016097967446768e+00
9.891597214866336799e+03,7.046952503128031786e+00
9.891597237758671326e+03,7.046888908373651006e+00
9.891597260651007673e+03,7.046825313694205839e+00
9.891597283543342201e+03,7.046761719099801979e+00
9.891597306435678547e+03,7.046698124580337286e+00
9.891597329328014894e+03,7.046634530140869934e+00
9.891597352220349421e+03,7.046570935786460765e+00
9.891597375112685768e+03,7.046507341507004973e+00
9.891597398005020295e+03,7.046443747312605588e+00
9.891597420897356642e+03,7.046380153193176454e+00
9.891597443789691170e+03,7.046316559158806392e+00
9.891597466682027516e+03,7.046252965199409246e+00
9.891597489574362044e+03,7.046189371325088047e+00
9.891597512466698390e+03,7.046125777525739764e+00
9.891597535359032918e+03,7.046062183811477198e+00
9.891597558251369264e+03,7.045998590172195541e+00
9.891597581143705611e+03,7.045934996612955636e+00
9.891597604036040138e+03,7.045871403138811218e+00
9.891597626928376485e+03,7.045807809739657479e+00
9.891597649820711013e+03,7.045744216425609885e+00
9.891597672713047359e+03,7.045680623186564517e+00
9.891597695605381887e+03,7.045617030032627071e+00
9.891597718497718233e+03,7.045553436953698068e+00
9.891597741390052761e+03,7.045489843959887644e+00
9.891597764282389107e+03,7.045426251041091881e+00
9.891597787174725454e+03,7.045362658202371620e+00
9.891597810067059982e+03,7.045299065448780595e+00
9.891597832959396328e+03,7.045235472770217555e+00
9.891597855851730856e+03,7.045171880176789969e+00
9.891597878744067202e+03,7.045108287658393031e+00
9.891597901636401730e+03,7.045044695225144871e+00
9.891597924528738076e+03,7.044981102866935352e+00
9.891597947421072604e+03,7.044917510593879939e+00
9.891597970313408950e+03,7.044853918395877379e+00
9.891597993205745297e+03,7.044790326277979631e+00
9.891598016098079825e+03,7.044726734245238653e+00
9.891598038990416171e+03,7.044663142287564739e+00
9.891598061882750699e+03,7.044599550415060030e+00
9.891598084775087045e+03,7.044535958617621496e+00
9.891598107667421573e+03,7.044472366905362826e+00
9.891598130559757919e+03,7.044408775268177436e+00
9.891598153452092447e+03,7.044345183716178127e+00
9.891598176344428794e+03,7.044281592239266310e+00
9.891598199236763321e+03,7.044218000847540573e+00
9.891598222129099668e+03,7.044154409530910321e+00
9.891598245021436014e+03,7.044090818294428402e+00
9.891598267913770542e+03,7.044027227143148551e+00
9.891598290806106888e+03,7.043963636066969514e+00
9.891598313698441416e+03,7.043900045076002314e+00
9.891598336590777762e+03,7.043836454160143035e+00
9.891598359483112290e+03,7.043772863329505363e+00
9.891598382375448637e+03,7.043709272573985380e+00
9.891598405267783164e+03,7.043645681903690559e+00
9.891598428160119511e+03,7.043582091308522308e+00
9.891598451052455857e+03,7.043518500793530812e+00
9.891598473944790385e+03,7.043454910363779575e+00
9.891598496837126731e+03,7.043391320009160239e+00
9.891598519729461259e+03,7.043327729739789156e+00
9.891598542621797606e+03,7.043264139545562408e+00
9.891598565514132133e+03,7.043200549436583024e+00
9.891598588406468480e+03,7.043136959402759523e+00
9.891598611298803007e+03,7.043073369454194932e+00
9.891598634191139354e+03,7.043009779580788887e+00
9.891598657083473881e+03,7.042946189792649747e+00
9.891598679975810228e+03,7.042882600079673594e+00
9.891598702868146574e+03,7.042819010446918604e+00
9.891598725760481102e+03,7.042755420899445618e+00
9.891598748652817449e+03,7.042691831427149829e+00
9.891598771545151976e+03,7.042628242040136044e+00
9.891598794437488323e+03,7.042564652728314556e+00
9.891598817329822850e+03,7.042501063501778624e+00
9.891598840222159197e+03,7.042437474350437654e+00
9.891598863114493724e+03,7.042373885284398227e+00
9.891598886006830071e+03,7.042310296293554650e+00
9.891598908899166418e+03,7.042246707382966875e+00
9.891598931791500945e+03,7.042183118557693966e+00
9.891598954683837292e+03,7.042119529807632894e+00
9.891598977576171819e+03,7.042055941142890241e+00
9.891599000468508166e+03,7.041992352553365642e+00
9.891599023360842693e+03,7.041928764049167455e+00
9.891599046253179040e+03,7.041865175620192652e+00
9.891599069145513567e+03,7.041801587276554031e+00
9.891599092037849914e+03,7.041737999008147675e+00
9.891599114930186261e+03,7.041674410820031760e+00
9.891599137822520788e+03,7.041610822717258245e+00
9.891599160714857135e+03,7.041547234689732981e+00
9.891599183607191662e+03,7.041483646747559888e+00
9.891599206499528009e+03,7.041420058880640376e+00
9.891599229391862536e+03,7.041356471099075698e+00
9.891599252284198883e+03,7.041292883392776147e+00
9.891599275176533411e+03,7.041229295771842089e+00
9.891599298068869757e+03,7.041165708226172271e+00
9.891599320961204285e+03,7.041102120765881267e+00
9.891599343853540631e+03,7.041038533380860720e+00
9.891599366745876978e+03,7.040974946076178576e+00
9.891599389638211505e+03,7.040911358856878799e+00
9.891599412530547852e+03,7.040847771712861025e+00
9.891599435422882379e+03,7.040784184654239830e+00
9.891599458315218726e+03,7.040720597670909520e+00
9.891599481207553254e+03,7.040657010772982893e+00
9.891599504099889600e+03,7.040593423950353369e+00
9.891599526992224128e+03,7.040529837213137299e+00
9.891599549884560474e+03,7.040466250551228988e+00
9.891599572776896821e+03,7.040402663969683950e+00
9.891599595669231348e+03,7.040339077473555029e+00
9.891599618561567695e+03,7.040275491052749857e+00
9.891599641453902223e+03,7.040211904717372349e+00
9.891599664346238569e+03,7.040148318457316812e+00
9.891599687238573097e+03,7.040084732282700486e+00
9.891599710130909443e+03,7.040021146183415013e+00
9.891599733023243971e+03,7.039957560169574080e+00
9.891599755915580317e+03,7.039893974231076434e+00
9.891599778807914845e+03,7.039830388378027770e+00
9.891599801700251192e+03,7.039766802600328610e+00
9.891599824592587538e+03,7.039703216903031802e+00
9.891599847484922066e+03,7.039639631291198185e+00
9.891599870377258412e+03,7.039576045754722067e+00
9.891599893269592940e+03,7.039512460303718022e+00
9.891599916161929286e+03,7.039448874928078581e+00
9.891599939054263814e+03,7.039385289637916543e+00
9.891599961946600160e+03,7.039321704423135984e+00
9.891599984838934688e+03,7.039258119293829274e+00
9.891600007731271035e+03,7.039194534239912038e+00
9.891600030623607381e+03,7.039130949266427351e+00
9.891600053515941909e+03,7.039067364378441383e+00
9.891600076408278255e+03,7.039003779565846664e+00
9.891600099300612783e+03,7.038940194838756881e+00
9.891600122192949129e+03,7.038876610187069893e+00
9.891600145085283657e+03,7.038813025620890507e+00
9.891600167977620004e+03,7.038749441130117468e+00
9.891600190869954531e+03,7.038685856724864465e+00
9.891600213762290878e+03,7.038622272395028467e+00
9.891600236654627224e+03,7.038558688145662323e+00
9.891600259546961752e+03,7.038495103981825984e+00
9.891600282439298098e+03,7.038431519893414645e+00
9.891600305331632626e+03,7.038367935890541993e+00
9.891600328223968972e+03,7.038304351963104999e+00
9.891600351116303500e+03,7.038240768121207580e+00
9.891600374008639847e+03,7.038177184354759142e+00
9.891600396900974374e+03,7.038113600673858272e+00
9.891600419793310721e+03,7.038050017068404607e+00
9.891600442685645248e+03,7.037986433548510945e+00
9.891600465577981595e+03,7.037922850104072481e+00
9.891600488470317941e+03,7.037859266740151831e+00
9.891600511362652469e+03,7.037795683461794738e+00
9.891600534254988816e+03,7.037732100258911494e+00
9.891600557147323343e+03,7.037668517141604241e+00
9.891600580039659690e+03,7.037604934099773502e+00
9.891600602931994217e+03,7.037541351143526747e+00
9.891600625824330564e+03,7.037477768262760058e+00
9.891600648716665091e+03,7.037414185467588013e+00
9.891600671609001438e+03,7.037350602747905803e+00
9.891600694501337784e+03,7.037287020108772495e+00
9.891600717393672312e+03,7.037223437555241823e+00
9.891600740286008659e+03,7.037159855077210757e+00
9.891600763178343186e+03,7.037096272684792098e+00
9.891600786070679533e+03,7.037032690367885479e+00
9.891600808963014060e+03,7.036969108136595707e+00
9.891600831855350407e+03,7.036905525980819753e+00
9.891600854747684934e+03,7.036841943910672192e+00
9.891600877640021281e+03,7.036778361916046443e+00
9.891600900532355809e+03,7.036714780007056191e+00
9.891600923424692155e+03,7.036651198173599298e+00
9.891600946317028502e+03,7.036587616420730384e+00
9.891600969209363029e+03,7.036524034753504964e+00
9.891600992101699376e+03,7.036460453161819117e+00
9.891601014994033903e+03,7.036396871655788310e+00
9.891601037886370250e+03,7.036333290225305070e+00
9.891601060778704777e+03,7.036269708880483975e+00
9.891601083671041124e+03,7.036206127611222882e+00
9.891601106563375652e+03,7.036142546427622158e+00
9.891601129455711998e+03,7.036078965319592982e+00
9.891601152348048345e+03,7.036015384292184649e+00
9.891601175240382872e+03,7.035951803350453559e+00
9.891601198132719219e+03,7.035888222484296683e+00
9.891601221025053746e+03,7.035824641703827709e+00
9.891601243917390093e+03,7.035761060998940053e+00
9.891601266809724621e+03,7.035697480379747404e+00
9.891601289702060967e+03,7.035633899836144955e+00
9.891601312594395495e+03,7.035570319378244619e+00
9.891601335486731841e+03,7.035506738995945142e+00
9.891601358379068188e+03,7.035443158694301147e+00
9.891601381271402715e+03,7.035379578478366369e+00
9.891601404163739062e+03,7.035315998338040444e+00
9.891601427056073589e+03,7.035252418283434395e+00
9.891601449948409936e+03,7.035188838304445191e+00
9.891601472840744464e+03,7.035125258411184745e+00
9.891601495733080810e+03,7.035061678593550916e+00
9.891601518625415338e+03,7.034998098861649396e+00
9.891601541517751684e+03,7.034934519205382486e+00
9.891601564410086212e+03,7.034870939634854992e+00
9.891601587302422558e+03,7.034807360139965660e+00
9.891601610194758905e+03,7.034743780725772666e+00
9.891601633087093433e+03,7.034680201397334187e+00
9.891601655979429779e+03,7.034616622144548970e+00
9.891601678871764307e+03,7.034553042977519155e+00
9.891601701764100653e+03,7.034489463886153260e+00
9.891601724656435181e+03,7.034425884880552537e+00
9.891601747548771527e+03,7.034362305950619287e+00
9.891601770441106055e+03,7.034298727106457427e+00
9.891601793333442401e+03,7.034235148337973698e+00
9.891601816225778748e+03,7.034171569650217393e+00
9.891601839118113276e+03,7.034107991048248465e+00
9.891601862010449622e+03,7.034044412521962109e+00
9.891601884902784150e+03,7.033980834081472011e+00
9.891601907795120496e+03,7.033917255716679584e+00
9.891601930687455024e+03,7.033853677437679863e+00
9.891601953579791370e+03,7.033790099234384918e+00
9.891601976472125898e+03,7.033726521116896890e+00
9.891601999364462245e+03,7.033662943075114526e+00
9.891602022256796772e+03,7.033599365119149738e+00
9.891602045149133119e+03,7.033535787238898607e+00
9.891602068041469465e+03,7.033472209439421974e+00
9.891602090933803993e+03,7.033408631725770910e+00
9.891602113826140339e+03,7.033345054087847714e+00
9.891602136718474867e+03,7.033281476535753640e+00
9.891602159610811213e+03,7.033217899059398093e+00
9.891602182503145741e+03,7.033154321668884990e+00
9.891602205395482088e+03,7.033090744354109525e+00
9.891602228287816615e+03,7.033027167125185386e+00
9.891602251180152962e+03,7.032963589972008656e+00
9.891602274072489308e+03,7.032900012899639286e+00
9.891602296964823836e+03,7.032836435913130124e+00
9.891602319857160182e+03,7.032772859002382582e+00
9.891602342749494710e+03,7.032709282177500576e+00
9.891602365641831057e+03,7.032645705428385519e+00
9.891602388534165584e+03,7.032582128765146656e+00
9.891602411426501931e+03,7.032518552177680071e+00
9.891602434318836458e+03,7.032454975676100339e+00
9.891602457211172805e+03,7.032391399250299990e+00
9.891602480103509151e+03,7.032327822905345194e+00
9.891602502995843679e+03,7.032264246646280803e+00
9.891602525888180026e+03,7.032200670463006453e+00
9.891602548780514553e+03,7.032137094365635832e+00
9.891602571672850900e+03,7.032073518344065022e+00
9.891602594565185427e+03,7.032009942408404157e+00
9.891602617457521774e+03,7.031946366548551097e+00
9.891602640349856301e+03,7.031882790774615977e+00
9.891602663242192648e+03,7.031819215076500207e+00
9.891602686134527175e+03,7.031755639464304153e+00
9.891602709026863522e+03,7.031692063927931891e+00
9.891602731919199869e+03,7.031628488472441596e+00
9.891602754811534396e+03,7.031564913102885228e+00
9.891602777703870743e+03,7.031501337809161534e+00
9.891602800596205270e+03,7.031437762601383312e+00
9.891602823488541617e+03,7.031374187469443982e+00
9.891602846380876144e+03,7.031310612423458117e+00
9.891602869273212491e+03,7.031247037453321802e+00
9.891602892165547019e+03,7.031183462569138953e+00
9.891602915057883365e+03,7.031119887760822529e+00
9.891602937950219712e+03,7.031056313033411165e+00
9.891602960842554239e+03,7.030992738391971031e+00
9.891602983734890586e+03,7.030929163826397321e+00
9.891603006627225113e+03,7.030865589346801947e+00
9.891603029519561460e+03,7.030802014943084544e+00
9.891603052411895987e+03,7.030738440625344587e+00
9.891603075304232334e+03,7.030674866383494148e+00
9.891603098196566862e+03,7.030611292227632703e+00
9.891603121088903208e+03,7.030547718147663439e+00
9.891603143981239555e+03,7.030484144148637426e+00
9.891603166873574082e+03,7.030420570235616395e+00
9.891603189765910429e+03,7.030356996398494651e+00
9.891603212658244956e+03,7.030293422647385881e+00
9.891603235550581303e+03,7.030229848972187057e+00
9.891603258442915831e+03,7.030166275383000318e+00
9.891603281335252177e+03,7.030102701869736848e+00
9.891603304227586705e+03,7.030039128442496121e+00
9.891603327119923051e+03,7.029975555091182216e+00
9.891603350012257579e+03,7.029911981825897271e+00
9.891603372904593925e+03,7.029848408636542700e+00
9.891603395796930272e+03,7.029784835528176679e+00
9.891603418689264799e+03,7.029721262505854718e+00
9.891603441581601146e+03,7.029657689559479117e+00
9.891603464473935674e+03,7.029594116699148465e+00
9.891603487366272020e+03,7.029530543914777496e+00
9.891603510258606548e+03,7.029466971216460358e+00
9.891603533150942894e+03,7.029403398594097574e+00
9.891603556043277422e+03,7.029339826057803720e+00
9.891603578935613768e+03,7.029276253597473989e+00
9.891603601827950115e+03,7.029212681218167447e+00
9.891603624720284643e+03,7.029149108924937828e+00
9.891603647612620989e+03,7.029085536707682103e+00
9.891603670504955517e+03,7.029021964576513071e+00
9.891603693397291863e+03,7.028958392521330367e+00
