Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.027127336805546656e+04,1.432364158839865897e+00
1.027127353332662278e+04,1.421314678123855701e+00
1.027127369859778082e+04,1.410307851024783288e+00
1.027127386386893704e+04,1.399343679808572993e+00
1.027127402914009326e+04,1.388422166369666977e+00
1.027127419441124948e+04,1.377543312716116297e+00
1.027127435968240752e+04,1.366707120729017344e+00
1.027127452495356374e+04,1.355913592639180987e+00
1.027127469022471996e+04,1.345162730311610488e+00
1.027127485549587800e+04,1.334454535605271719e+00
1.027127502076703422e+04,1.323789010724672366e+00
1.027127518603819044e+04,1.313166157512658971e+00
1.027127535130934666e+04,1.302585977922292138e+00
1.027127551658050470e+04,1.292048473783047546e+00
1.027127568185166092e+04,1.281553647264318085e+00
1.027127584712281714e+04,1.271101500179434796e+00
1.027127601239397518e+04,1.260692034335715528e+00
1.027127617766513140e+04,1.250325251876199362e+00
1.027127634293628762e+04,1.240001154592059729e+00
1.027127650820744384e+04,1.229719744381444935e+00
1.027127667347860188e+04,1.219481023022234600e+00
1.027127683874975810e+04,1.209284992622223776e+00
1.027127700402091432e+04,1.199131654943147662e+00
1.027127716929207236e+04,1.189021011740677203e+00
1.027127733456322858e+04,1.178953065096330466e+00
1.027127749983438480e+04,1.168927816749607773e+00
1.027127766510554284e+04,1.158945268434101505e+00
1.027127783037669906e+04,1.149005422204922633e+00
1.027127799564785528e+04,1.139108279779440958e+00
1.027127816091901150e+04,1.129253842977361755e+00
1.027127832619016954e+04,1.119442113502683300e+00
1.027127849146132576e+04,1.109673093375376451e+00
1.027127865673248198e+04,1.099946784283294843e+00
1.027127882200364002e+04,1.090263187908357079e+00
1.027127898727479624e+04,1.080622306244128028e+00
1.027127915254595246e+04,1.071024140956304160e+00
1.027127931781710868e+04,1.061468693809574537e+00
1.027127948308826672e+04,1.051955966456341596e+00
1.027127964835942294e+04,1.042485960854952598e+00
1.027127981363057916e+04,1.033058678641587402e+00
1.027127997890173719e+04,1.023674121446517482e+00
1.027128014417289342e+04,1.014332291201683667e+00
1.027128030944404964e+04,1.005033189521134629e+00
1.027128047471520586e+04,9.957768181145696396e-01
1.027128063998636389e+04,9.865631785826919353e-01
1.027128080525752011e+04,9.773922728222760314e-01
1.027128097052867633e+04,9.682641024178029188e-01
1.027128113579983437e+04,9.591786689478190020e-01
1.027128130107099059e+04,9.501359742827183430e-01
1.027128146634214681e+04,9.411360199848507468e-01
1.027128163161330303e+04,9.321788077088731805e-01
1.027128179688446107e+04,9.232643390037899023e-01
1.027128196215561729e+04,9.143926157048288816e-01
1.027128212742677351e+04,9.055636393447201726e-01
1.027128229269793155e+04,8.967774114502850002e-01
1.027128245796908777e+04,8.880339338303190333e-01
1.027128262324024399e+04,8.793332079954730984e-01
1.027128278851140021e+04,8.706752355454139281e-01
1.027128295378255825e+04,8.620600179773687533e-01
1.027128311905371447e+04,8.534875570649672616e-01
1.027128328432487069e+04,8.449578542892403066e-01
1.027128344959602873e+04,8.364709111252842666e-01
1.027128361486718495e+04,8.280267293202702161e-01
1.027128378013834117e+04,8.196253103330722878e-01
1.027128394540949739e+04,8.112666557083668684e-01
1.027128411068065543e+04,8.029507668916563423e-01
1.027128427595181165e+04,7.946776455949459139e-01
1.027128444122296787e+04,7.864472932474895206e-01
1.027128460649412591e+04,7.782597112726586941e-01
1.027128477176528213e+04,7.701149013560001366e-01
1.027128493703643835e+04,7.620128649046369329e-01
1.027128510230759457e+04,7.539536034082294780e-01
1.027128526757875261e+04,7.459371182604771500e-01
1.027128543284990883e+04,7.379634111117610029e-01
1.027128559812106505e+04,7.300324833396358848e-01
1.027128576339222309e+04,7.221443363156704320e-01
1.027128592866337931e+04,7.142989716637612174e-01
1.027128609393453553e+04,7.064963907393062570e-01
1.027128625920569357e+04,6.987365948916914871e-01
1.027128642447684979e+04,6.910195857184068258e-01
1.027128658974800601e+04,6.833453645526417208e-01
1.027128675501916223e+04,6.757139328053805016e-01
1.027128692029032027e+04,6.681252917963889093e-01
1.027128708556147649e+04,6.605794430879393664e-01
1.027128725083263271e+04,6.530763879836271046e-01
1.027128741610379075e+04,6.456161277810870125e-01
1.027128758137494697e+04,6.381986640161588786e-01
1.027128774664610319e+04,6.308239979702293665e-01
1.027128791191725941e+04,6.234921309991887650e-01
1.027128807718841745e+04,6.162030643710521005e-01
1.027128824245957367e+04,6.089567995864413330e-01
1.027128840773072989e+04,6.017533378971230418e-01
1.027128857300188793e+04,5.945926805489812894e-01
1.027128873827304415e+04,5.874748290161537767e-01
1.027128890354420037e+04,5.803997845282241608e-01
1.027128906881535659e+04,5.733675483860410926e-01
1.027128923408651463e+04,5.663781218057905020e-01
1.027128939935767085e+04,5.594315062264184624e-01
1.027128956462882707e+04,5.525277028479405050e-01
1.027128972989998510e+04,5.456667128643601927e-01
1.027128989517114132e+04,5.388485376881648747e-01
1.027129006044229754e+04,5.320731784971615141e-01
1.027129022571345376e+04,5.253406365370788533e-01
1.027129039098461180e+04,5.186509129723000378e-01
1.027129055625576802e+04,5.120040091800691640e-01
1.027129072152692424e+04,5.053999263085729998e-01
1.027129088679808228e+04,4.988386655000641712e-01
1.027129105206923850e+04,4.923202281053020712e-01
1.027129121734039472e+04,4.858446152502650106e-01
1.027129138261155094e+04,4.794118281255617675e-01
1.027129154788270898e+04,4.730218678438247726e-01
1.027129171315386520e+04,4.666747357205180413e-01
1.027129187842502142e+04,4.603704328520776268e-01
1.027129204369617946e+04,4.541089603288755439e-01
1.027129220896733568e+04,4.478903194399690979e-01
1.027129237423849190e+04,4.417145112595338707e-01
1.027129253950964812e+04,4.355815369230846557e-01
1.027129270478080616e+04,4.294913974913475707e-01
1.027129287005196238e+04,4.234440942181363354e-01
1.027129303532311860e+04,4.174396281480324267e-01
1.027129320059427664e+04,4.114780003195790958e-01
1.027129336586543286e+04,4.055592119601316714e-01
1.027129353113658908e+04,3.996832640920111035e-01
1.027129369640774712e+04,3.938501577316298463e-01
1.027129386167890334e+04,3.880598940798068996e-01
1.027129402695005956e+04,3.823124741367065482e-01
1.027129419222121578e+04,3.766078989590120329e-01
1.027129435749237382e+04,3.709461695335158349e-01
1.027129452276353004e+04,3.653272870257156524e-01
1.027129468803468626e+04,3.597512524062073669e-01
1.027129485330584430e+04,3.542180666394712518e-01
1.027129501857700052e+04,3.487277308646241081e-01
1.027129518384815674e+04,3.432802460300014569e-01
1.027129534911931296e+04,3.378756131371151161e-01
1.027129551439047100e+04,3.325138331209027687e-01
1.027129567966162722e+04,3.271949070851860597e-01
1.027129584493278344e+04,3.219188359486025997e-01
1.027129601020394148e+04,3.166856206238557458e-01
1.027129617547509770e+04,3.114952621883084749e-01
1.027129634074625392e+04,3.063477615384158081e-01
1.027129650601741014e+04,3.012431196205695993e-01
