Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.013184277777792886e+04,7.244889788742885628e+01
1.013184279854968190e+04,7.244996754558634677e+01
1.013184281932143494e+04,7.245103720436037520e+01
1.013184284009318799e+04,7.245210686375071418e+01
1.013184286086494103e+04,7.245317652375715056e+01
1.013184288163669407e+04,7.245424618437947117e+01
1.013184290240844712e+04,7.245531584561744864e+01
1.013184292318020016e+04,7.245638550747086981e+01
1.013184294395195320e+04,7.245745516993953572e+01
1.013184296472370625e+04,7.245852483302320479e+01
1.013184298549545929e+04,7.245959449672170649e+01
1.013184300626721233e+04,7.246066416103478502e+01
1.013184302703896537e+04,7.246173382596222723e+01
1.013184304781071842e+04,7.246280349150386257e+01
1.013184306858247146e+04,7.246387315765942105e+01
1.013184308935422450e+04,7.246494282442870372e+01
1.013184311012597936e+04,7.246601249190517535e+01
1.013184313089773241e+04,7.246708215990129531e+01
1.013184315166948545e+04,7.246815182851048576e+01
1.013184317244123849e+04,7.246922149773254773e+01
1.013184319321299154e+04,7.247029116756726808e+01
1.013184321398474458e+04,7.247136083801443363e+01
1.013184323475649762e+04,7.247243050907381701e+01
1.013184325552825067e+04,7.247350018074521927e+01
1.013184327630000371e+04,7.247456985302839882e+01
1.013184329707175675e+04,7.247563952592318515e+01
1.013184331784350979e+04,7.247670919942933665e+01
1.013184333861526284e+04,7.247777887354661175e+01
1.013184335938701588e+04,7.247884854827483991e+01
1.013184338015876892e+04,7.247991822361380798e+01
1.013184340093052197e+04,7.248098789956324595e+01
1.013184342170227501e+04,7.248205757612299749e+01
1.013184344247402805e+04,7.248312725329283523e+01
1.013184346324578109e+04,7.248419693107250339e+01
1.013184348401753414e+04,7.248526660946184563e+01
1.013184350478928718e+04,7.248633628846059196e+01
1.013184352556104022e+04,7.248740596806858605e+01
1.013184354633279327e+04,7.248847564828557211e+01
1.013184356710454631e+04,7.248954532911132276e+01
1.013184358787629935e+04,7.249061501054566747e+01
1.013184360864805240e+04,7.249168469258836467e+01
1.013184362941980544e+04,7.249275437523918697e+01
1.013184365019155848e+04,7.249382405849796385e+01
1.013184367096331152e+04,7.249489374236443950e+01
1.013184369173506457e+04,7.249596342683840078e+01
1.013184371250681761e+04,7.249703311191966293e+01
1.013184373327857065e+04,7.249810279760797016e+01
1.013184375405032551e+04,7.249917248399681569e+01
1.013184377482207856e+04,7.250024217089864464e+01
1.013184379559383160e+04,7.250131185840687920e+01
1.013184381636558464e+04,7.250238154652130618e+01
1.013184383713733769e+04,7.250345123524174085e+01
1.013184385790909073e+04,7.250452092456795583e+01
1.013184387868084377e+04,7.250559061449970955e+01
1.013184389945259682e+04,7.250666030503683146e+01
1.013184392022434986e+04,7.250772999617906578e+01
1.013184394099610290e+04,7.250879968792624197e+01
1.013184396176785594e+04,7.250986938027811846e+01
1.013184398253960899e+04,7.251093907323445364e+01
1.013184400331136203e+04,7.251200876679509122e+01
1.013184402408311507e+04,7.251307846095977538e+01
1.013184404485486812e+04,7.251414815572829298e+01
1.013184406562662116e+04,7.251521785110045926e+01
1.013184408639837420e+04,7.251628754707603264e+01
1.013184410717012724e+04,7.251735724365478575e+01
1.013184412794188029e+04,7.251842694083653384e+01
1.013184414871363333e+04,7.251949663862103534e+01
1.013184416948538637e+04,7.252056633700810551e+01
1.013184419025713942e+04,7.252163603599751696e+01
1.013184421102889246e+04,7.252270573558902811e+01
1.013184423180064550e+04,7.252377543578246843e+01
1.013184425257239855e+04,7.252484513657761056e+01
1.013184427334415159e+04,7.252591483797419869e+01
1.013184429411590463e+04,7.252698453997207650e+01
1.013184431488765767e+04,7.252805424257098821e+01
1.013184433565941072e+04,7.252912394577073485e+01
1.013184435643116376e+04,7.253019364957110326e+01
1.013184437720291680e+04,7.253126335397186608e+01
1.013184439797466985e+04,7.253233305897282435e+01
1.013184441874642471e+04,7.253340276466742864e+01
1.013184443951817775e+04,7.253447247086810989e+01
1.013184446028993079e+04,7.253554217766833290e+01
1.013184448106168384e+04,7.253661188506789870e+01
1.013184450183343688e+04,7.253768159306657992e+01
1.013184452260518992e+04,7.253875130166413499e+01
1.013184454337694297e+04,7.253982101086039336e+01
1.013184456414869601e+04,7.254089072065512767e+01
1.013184458492044905e+04,7.254196043104808211e+01
1.013184460569220209e+04,7.254303014203910038e+01
1.013184462646395514e+04,7.254409985362794089e+01
1.013184464723570818e+04,7.254516956581437626e+01
1.013184466800746122e+04,7.254623927859822174e+01
1.013184468877921427e+04,7.254730899197924998e+01
1.013184470955096731e+04,7.254837870595721938e+01
1.013184473032272035e+04,7.254944842053194520e+01
1.013184475109447339e+04,7.255051813570320007e+01
1.013184477186622644e+04,7.255158785147078504e+01
1.013184479263797948e+04,7.255265756783447273e+01
1.013184481340973252e+04,7.255372728479402156e+01
1.013184483418148557e+04,7.255479700234927520e+01
1.013184485495323861e+04,7.255586672049999208e+01
1.013184487572499165e+04,7.255693643924593061e+01
1.013184489649674470e+04,7.255800615858690605e+01
1.013184491726849774e+04,7.255907587852270524e+01
1.013184493804025078e+04,7.256014559905308658e+01
1.013184495881200382e+04,7.256121532017786535e+01
1.013184497958375687e+04,7.256228504189678574e+01
1.013184500035550991e+04,7.256335476420969144e+01
1.013184502112726295e+04,7.256442448711632665e+01
1.013184504189901600e+04,7.256549421061647820e+01
1.013184506267077086e+04,7.256656393480361089e+01
1.013184508344252390e+04,7.256763365949018407e+01
1.013184510421427694e+04,7.256870338476963411e+01
1.013184512498602999e+04,7.256977311064171943e+01
1.013184514575778303e+04,7.257084283710626949e+01
1.013184516652953607e+04,7.257191256416307112e+01
1.013184518730128912e+04,7.257298229181186855e+01
1.013184520807304216e+04,7.257405202005247702e+01
1.013184522884479520e+04,7.257512174888468337e+01
1.013184524961654824e+04,7.257619147830824602e+01
1.013184527038830129e+04,7.257726120832298022e+01
1.013184529116005433e+04,7.257833093892864440e+01
1.013184531193180737e+04,7.257940067012506802e+01
1.013184533270356042e+04,7.258047040191199528e+01
1.013184535347531346e+04,7.258154013428919882e+01
1.013184537424706650e+04,7.258260986725650810e+01
1.013184539501881954e+04,7.258367960081368153e+01
1.013184541579057259e+04,7.258474933496050596e+01
1.013184543656232563e+04,7.258581906969676822e+01
1.013184545733407867e+04,7.258688880502226937e+01
1.013184547810583172e+04,7.258795854093675359e+01
1.013184549887758476e+04,7.258902827744006458e+01
1.013184551964933780e+04,7.259009801453191812e+01
1.013184554042109085e+04,7.259116775221217210e+01
1.013184556119284389e+04,7.259223749048057073e+01
1.013184558196459693e+04,7.259330722933687241e+01
1.013184560273634997e+04,7.259437696878092083e+01
1.013184562350810302e+04,7.259544670881247441e+01
1.013184564427985606e+04,7.259651644943130577e+01
1.013184566505160910e+04,7.259758619063723017e+01
1.013184568582336215e+04,7.259865593243000603e+01
1.013184570659511701e+04,7.259972567490308393e+01
1.013184572736687005e+04,7.260079541786893742e+01
1.013184574813862309e+04,7.260186516142100288e+01
1.013184576891037614e+04,7.260293490555905294e+01
1.013184578968212918e+04,7.260400465028291705e+01
1.013184581045388222e+04,7.260507439559231102e+01
1.013184583122563527e+04,7.260614414148706430e+01
1.013184585199738831e+04,7.260721388796699216e+01
1.013184587276914135e+04,7.260828363503182459e+01
1.013184589354089439e+04,7.260935338268136263e+01
1.013184591431264744e+04,7.261042313091540734e+01
1.013184593508440048e+04,7.261149287973374555e+01
1.013184595585615352e+04,7.261256262913612147e+01
1.013184597662790657e+04,7.261363237912235036e+01
1.013184599739965961e+04,7.261470212969223326e+01
1.013184601817141265e+04,7.261577188084551437e+01
1.013184603894316569e+04,7.261684163258200897e+01
1.013184605971491874e+04,7.261791138490148967e+01
1.013184608048667178e+04,7.261898113780375752e+01
1.013184610125842482e+04,7.262005089128858515e+01
1.013184612203017787e+04,7.262112064535574518e+01
1.013184614280193091e+04,7.262219040000503867e+01
1.013184616357368395e+04,7.262326015523626666e+01
1.013184618434543700e+04,7.262432991104915914e+01
1.013184620511719004e+04,7.262539966744355979e+01
1.013184622588894308e+04,7.262646942441924125e+01
1.013184624666069612e+04,7.262753918197594771e+01
1.013184626743244917e+04,7.262860894011352286e+01
1.013184628820420221e+04,7.262967869883169669e+01
1.013184630897595525e+04,7.263074845813029867e+01
1.013184632974770830e+04,7.263181821800910143e+01
1.013184635051946316e+04,7.263288797856156975e+01
1.013184637129121620e+04,7.263395773960010615e+01
1.013184639206296924e+04,7.263502750121820384e+01
1.013184641283472229e+04,7.263609726341563544e+01
1.013184643360647533e+04,7.263716702619217358e+01
1.013184645437822837e+04,7.263823678954763352e+01
1.013184647514998142e+04,7.263930655348175947e+01
1.013184649592173446e+04,7.264037631799439509e+01
1.013184651669348750e+04,7.264144608308527040e+01
1.013184653746524054e+04,7.264251584875418644e+01
1.013184655823699359e+04,7.264358561500094424e+01
1.013184657900874663e+04,7.264465538182533066e+01
1.013184659978049967e+04,7.264572514922708990e+01
1.013184662055225272e+04,7.264679491720606563e+01
1.013184664132400576e+04,7.264786468576198786e+01
1.013184666209575880e+04,7.264893445489465762e+01
1.013184668286751184e+04,7.265000422460390439e+01
1.013184670363926489e+04,7.265107399488944395e+01
1.013184672441101793e+04,7.265214376575110578e+01
1.013184674518277097e+04,7.265321353718867670e+01
1.013184676595452402e+04,7.265428330920190092e+01
1.013184678672627706e+04,7.265535308179062213e+01
1.013184680749803010e+04,7.265642285495458452e+01
1.013184682826978315e+04,7.265749262869356073e+01
1.013184684904153619e+04,7.265856240300738023e+01
1.013184686981328923e+04,7.265963217789580142e+01
1.013184689058504227e+04,7.266070195335861115e+01
1.013184691135679532e+04,7.266177172939559625e+01
1.013184693212854836e+04,7.266284150600652936e+01
1.013184695290030140e+04,7.266391128319122572e+01
1.013184697367205445e+04,7.266498106094945797e+01
1.013184699444380749e+04,7.266605083928098452e+01
1.013184701521556235e+04,7.266712061827932700e+01
1.013184703598731539e+04,7.266819039775684530e+01
1.013184705675906844e+04,7.266926017780704683e+01
1.013184707753082148e+04,7.267032995842969001e+01
1.013184709830257452e+04,7.267139973962459010e+01
1.013184711907432757e+04,7.267246952139151972e+01
1.013184713984608061e+04,7.267353930373025150e+01
1.013184716061783365e+04,7.267460908664058650e+01
1.013184718138958669e+04,7.267567887012229733e+01
1.013184720216133974e+04,7.267674865417517083e+01
1.013184722293309278e+04,7.267781843879900805e+01
1.013184724370484582e+04,7.267888822399356741e+01
1.013184726447659887e+04,7.267995800975864995e+01
1.013184728524835191e+04,7.268102779609405673e+01
1.013184730602010495e+04,7.268209758299953194e+01
1.013184732679185799e+04,7.268316737047489084e+01
1.013184734756361104e+04,7.268423715851992029e+01
1.013184736833536408e+04,7.268530694713437867e+01
1.013184738910711712e+04,7.268637673631808127e+01
1.013184740987887017e+04,7.268744652607081491e+01
1.013184743065062321e+04,7.268851631639230959e+01
1.013184745142237625e+04,7.268958610728242320e+01
1.013184747219412930e+04,7.269065589874089994e+01
1.013184749296588234e+04,7.269172569076752666e+01
1.013184751373763538e+04,7.269279548336210439e+01
1.013184753450938842e+04,7.269386527652439156e+01
1.013184755528114147e+04,7.269493507025421764e+01
1.013184757605289451e+04,7.269600486455132682e+01
1.013184759682464755e+04,7.269707465941550595e+01
1.013184761759640060e+04,7.269814445484657028e+01
1.013184763836815364e+04,7.269921425084427824e+01
1.013184765913990850e+04,7.270028404750210882e+01
1.013184767991166154e+04,7.270135384463245032e+01
1.013184770068341459e+04,7.270242364232883858e+01
1.013184772145516763e+04,7.270349344059100360e+01
1.013184774222692067e+04,7.270456323941874643e+01
1.013184776299867372e+04,7.270563303881185391e+01
1.013184778377042676e+04,7.270670283877011286e+01
1.013184780454217980e+04,7.270777263929328171e+01
1.013184782531393284e+04,7.270884244038118993e+01
1.013184784608568589e+04,7.270991224203356751e+01
1.013184786685743893e+04,7.271098204425027234e+01
1.013184788762919197e+04,7.271205184703103441e+01
1.013184790840094502e+04,7.271312165037564057e+01
1.013184792917269806e+04,7.271419145428389186e+01
1.013184794994445110e+04,7.271526125875558932e+01
1.013184797071620414e+04,7.271633106379047717e+01
1.013184799148795719e+04,7.271740086938837067e+01
1.013184801225971023e+04,7.271847067554905664e+01
1.013184803303146327e+04,7.271954048227227929e+01
1.013184805380321632e+04,7.272061028955788231e+01
1.013184807457496936e+04,7.272168009740560990e+01
1.013184809534672240e+04,7.272274990581526311e+01
1.013184811611847545e+04,7.272381971478662877e+01
1.013184813689022849e+04,7.272488952431946529e+01
1.013184815766198153e+04,7.272595933441360216e+01
1.013184817843373457e+04,7.272702914506879779e+01
1.013184819920548762e+04,7.272809895628482479e+01
1.013184821997724066e+04,7.272916876806149844e+01
1.013184824074899370e+04,7.273023858039859135e+01
1.013184826152074675e+04,7.273130839329586195e+01
1.013184828229249979e+04,7.273237820675313969e+01
1.013184830306425465e+04,7.273344802086388938e+01
1.013184832383600769e+04,7.273451783544048510e+01
1.013184834460776074e+04,7.273558765057643427e+01
1.013184836537951378e+04,7.273665746627150952e+01
1.013184838615126682e+04,7.273772728252548347e+01
1.013184840692301987e+04,7.273879709933817139e+01
1.013184842769477291e+04,7.273986691670934590e+01
1.013184844846652595e+04,7.274093673463876542e+01
1.013184846923827899e+04,7.274200655312625940e+01
1.013184849001003204e+04,7.274307637217157207e+01
1.013184851078178508e+04,7.274414619177450447e+01
1.013184853155353812e+04,7.274521601193487186e+01
1.013184855232529117e+04,7.274628583265240422e+01
1.013184857309704421e+04,7.274735565392691683e+01
1.013184859386879725e+04,7.274842547575821072e+01
1.013184861464055030e+04,7.274949529814603011e+01
1.013184863541230334e+04,7.275056512109019025e+01
1.013184865618405638e+04,7.275163494459047797e+01
1.013184867695580942e+04,7.275270476864665170e+01
1.013184869772756247e+04,7.275377459325852669e+01
1.013184871849931551e+04,7.275484441842584715e+01
1.013184873927106855e+04,7.275591424414845676e+01
1.013184876004282160e+04,7.275698407042609972e+01
1.013184878081457464e+04,7.275805389725854866e+01
1.013184880158632768e+04,7.275912372464564726e+01
1.013184882235808072e+04,7.276019355258712551e+01
1.013184884312983377e+04,7.276126338108277025e+01
1.013184886390158681e+04,7.276233321013238253e+01
1.013184888467333985e+04,7.276340303973576340e+01
1.013184890544509290e+04,7.276447286989267127e+01
1.013184892621684594e+04,7.276554270060290719e+01
1.013184894698860080e+04,7.276661253195995016e+01
1.013184896776035384e+04,7.276768236377618848e+01
1.013184898853210689e+04,7.276875219614510115e+01
1.013184900930385993e+04,7.276982202906647501e+01
1.013184903007561297e+04,7.277089186254009689e+01
1.013184905084736602e+04,7.277196169656575364e+01
1.013184907161911906e+04,7.277303153114323209e+01
1.013184909239087210e+04,7.277410136627230486e+01
1.013184911316262514e+04,7.277517120195277300e+01
1.013184913393437819e+04,7.277624103818440915e+01
1.013184915470613123e+04,7.277731087496698592e+01
1.013184917547788427e+04,7.277838071230033279e+01
1.013184919624963732e+04,7.277945055018420817e+01
1.013184921702139036e+04,7.278052038861837048e+01
1.013184923779314340e+04,7.278159022760264918e+01
1.013184925856489645e+04,7.278266006713680270e+01
1.013184927933664949e+04,7.278372990722061786e+01
1.013184930010840253e+04,7.278479974785389572e+01
1.013184932088015557e+04,7.278586958903639470e+01
1.013184934165190862e+04,7.278693943076794426e+01
1.013184936242366166e+04,7.278800927304828861e+01
1.013184938319541470e+04,7.278907911587721458e+01
1.013184940396716775e+04,7.279014895925452322e+01
1.013184942473892079e+04,7.279121880318001558e+01
1.013184944551067383e+04,7.279228864765342166e+01
1.013184946628242687e+04,7.279335849267457093e+01
1.013184948705417992e+04,7.279442833824326442e+01
1.013184950782593296e+04,7.279549818435921793e+01
1.013184952859768600e+04,7.279656803102228935e+01
1.013184954936943905e+04,7.279763787823220866e+01
1.013184957014119209e+04,7.279870772598880535e+01
1.013184959091294513e+04,7.279977757429185203e+01
1.013184961168469999e+04,7.280084742323479929e+01
1.013184963245645304e+04,7.280191727263006385e+01
1.013184965322820608e+04,7.280298712257113891e+01
1.013184967399995912e+04,7.280405697305779711e+01
1.013184969477171217e+04,7.280512682408981107e+01
1.013184971554346521e+04,7.280619667566698183e+01
1.013184973631521825e+04,7.280726652778909624e+01
1.013184975708697129e+04,7.280833638045592693e+01
1.013184977785872434e+04,7.280940623366727493e+01
1.013184979863047738e+04,7.281047608742291288e+01
1.013184981940223042e+04,7.281154594172261341e+01
1.013184984017398347e+04,7.281261579656619176e+01
1.013184986094573651e+04,7.281368565195340636e+01
1.013184988171748955e+04,7.281475550788407247e+01
1.013184990248924260e+04,7.281582536435794850e+01
1.013184992326099564e+04,7.281689522137480708e+01
1.013184994403274868e+04,7.281796507893447767e+01
1.013184996480450172e+04,7.281903493703671870e+01
1.013184998557625477e+04,7.282010479568130279e+01
1.013185000634800781e+04,7.282117465486804520e+01
1.013185002711976085e+04,7.282224451459670433e+01
1.013185004789151390e+04,7.282331437486706704e+01
1.013185006866326694e+04,7.282438423567894858e+01
1.013185008943501998e+04,7.282545409703209316e+01
1.013185011020677302e+04,7.282652395892631603e+01
1.013185013097852607e+04,7.282759382136140403e+01
1.013185015175027911e+04,7.282866368433710136e+01
1.013185017252203215e+04,7.282973354785323750e+01
1.013185019329378520e+04,7.283080341190959928e+01
1.013185021406553824e+04,7.283187327650591669e+01
1.013185023483729128e+04,7.283294314164203342e+01
1.013185025560904614e+04,7.283401300741138584e+01
1.013185027638079919e+04,7.283508287362641909e+01
1.013185029715255223e+04,7.283615274038055531e+01
1.013185031792430527e+04,7.283722260767365242e+01
1.013185033869605832e+04,7.283829247550542618e+01
1.013185035946781136e+04,7.283936234387567765e+01
1.013185038023956440e+04,7.284043221278422209e+01
1.013185040101131744e+04,7.284150208223080369e+01
1.013185042178307049e+04,7.284257195221525194e+01
1.013185044255482353e+04,7.284364182273731103e+01
1.013185046332657657e+04,7.284471169379678201e+01
1.013185048409832962e+04,7.284578156539345173e+01
1.013185050487008266e+04,7.284685143752712122e+01
1.013185052564183570e+04,7.284792131019753469e+01
1.013185054641358875e+04,7.284899118340452162e+01
1.013185056718534179e+04,7.285006105714784042e+01
1.013185058795709483e+04,7.285113093142726370e+01
1.013185060872884787e+04,7.285220080624260675e+01
1.013185062950060092e+04,7.285327068159362796e+01
1.013185065027235396e+04,7.285434055748015680e+01
1.013185067104410700e+04,7.285541043390193749e+01
1.013185069181586005e+04,7.285648031085875687e+01
1.013185071258761309e+04,7.285755018835041597e+01
1.013185073335936613e+04,7.285862006637668742e+01
1.013185075413111917e+04,7.285968994493735806e+01
1.013185077490287222e+04,7.286075982403222895e+01
1.013185079567462526e+04,7.286182970366107270e+01
1.013185081644637830e+04,7.286289958382364773e+01
1.013185083721813135e+04,7.286396946451979773e+01
1.013185085798988439e+04,7.286503934574925267e+01
1.013185087876163743e+04,7.286610922751184205e+01
1.013185089953339229e+04,7.286717910990101643e+01
1.013185092030514534e+04,7.286824899272917833e+01
1.013185094107689838e+04,7.286931887608979252e+01
1.013185096184865142e+04,7.287038875998267429e+01
1.013185098262040447e+04,7.287145864440758203e+01
1.013185100339215751e+04,7.287252852936431680e+01
1.013185102416391055e+04,7.287359841485266543e+01
1.013185104493566359e+04,7.287466830087238634e+01
1.013185106570741664e+04,7.287573818742330900e+01
1.013185108647916968e+04,7.287680807450519183e+01
1.013185110725092272e+04,7.287787796211780744e+01
1.013185112802267577e+04,7.287894785026097111e+01
1.013185114879442881e+04,7.288001773893445545e+01
1.013185116956618185e+04,7.288108762813801889e+01
1.013185119033793490e+04,7.288215751787149088e+01
1.013185121110968794e+04,7.288322740813462985e+01
