Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.905193796296138316e+03,8.512564381788608898e+02
9.905193817625817246e+03,8.512645898210195128e+02
9.905193838955496176e+03,8.512727398121317037e+02
9.905193860285176925e+03,8.512808881527710128e+02
9.905193881614855854e+03,8.512890348414265418e+02
9.905193902944534784e+03,8.512971798786724094e+02
9.905193924274213714e+03,8.513053232643871979e+02
9.905193945603892644e+03,8.513134649984496036e+02
9.905193966933571573e+03,8.513216050807391184e+02
9.905193988263252322e+03,8.513297435118284966e+02
9.905194009592931252e+03,8.513378802902084317e+02
9.905194030922610182e+03,8.513460154164520191e+02
9.905194052252289111e+03,8.513541488904384096e+02
9.905194073581968041e+03,8.513622807120465268e+02
9.905194094911648790e+03,8.513704108818487839e+02
9.905194116241327720e+03,8.513785393983373524e+02
9.905194137571006650e+03,8.513866662620844181e+02
9.905194158900685579e+03,8.513947914729698141e+02
9.905194180230364509e+03,8.514029150308721228e+02
9.905194201560043439e+03,8.514110369356703814e+02
9.905194222889724188e+03,8.514191571879363210e+02
9.905194244219403117e+03,8.514272757861639320e+02
9.905194265549082047e+03,8.514353927309252867e+02
9.905194286878760977e+03,8.514435080220988539e+02
9.905194308208439907e+03,8.514516216595644664e+02
9.905194329538120655e+03,8.514597336438927186e+02
9.905194350867799585e+03,8.514678439735791926e+02
9.905194372197478515e+03,8.514759526491950510e+02
9.905194393527157445e+03,8.514840596706197857e+02
9.905194414856836374e+03,8.514921650377318656e+02
9.905194436186517123e+03,8.515002687511023396e+02
9.905194457516196053e+03,8.515083708092280403e+02
9.905194478845874983e+03,8.515164712126796758e+02
9.905194500175553912e+03,8.515245699613361694e+02
9.905194521505232842e+03,8.515326670550768995e+02
9.905194542834911772e+03,8.515407624937811306e+02
9.905194564164592521e+03,8.515488562780187749e+02
9.905194585494271450e+03,8.515569484062883703e+02
9.905194606823950380e+03,8.515650388791597152e+02
9.905194628153629310e+03,8.515731276965120742e+02
9.905194649483308240e+03,8.515812148582252803e+02
9.905194670812988988e+03,8.515893003648677677e+02
9.905194692142667918e+03,8.515973842149402344e+02
9.905194713472346848e+03,8.516054664090112283e+02
9.905194734802025778e+03,8.516135469469608097e+02
9.905194756131704708e+03,8.516216258286681295e+02
9.905194777461383637e+03,8.516297030540129072e+02
9.905194798791064386e+03,8.516377786235630083e+02
9.905194820120743316e+03,8.516458525358208362e+02
9.905194841450422246e+03,8.516539247913545978e+02
9.905194862780101175e+03,8.516619953900438986e+02
9.905194884109780105e+03,8.516700643317680033e+02
9.905194905439460854e+03,8.516781316170950049e+02
9.905194926769139784e+03,8.516861972445279889e+02
9.905194948098818713e+03,8.516942612146350484e+02
9.905194969428497643e+03,8.517023235272954480e+02
9.905194990758176573e+03,8.517103841823892481e+02
9.905195012087855503e+03,8.517184431797955995e+02
9.905195033417536251e+03,8.517265005200820269e+02
9.905195054747215181e+03,8.517345562017528664e+02
9.905195076076894111e+03,8.517426102253757563e+02
9.905195097406573041e+03,8.517506625908305296e+02
9.905195118736251970e+03,8.517587132979969056e+02
9.905195140065932719e+03,8.517667623474404763e+02
9.905195161395611649e+03,8.517748097376687610e+02
9.905195182725290579e+03,8.517828554692473517e+02
9.905195204054969508e+03,8.517908995420566498e+02
9.905195225384648438e+03,8.517989419559763746e+02
9.905195246714329187e+03,8.518069827115718908e+02
9.905195268044008117e+03,8.518150218073516271e+02
9.905195289373687046e+03,8.518230592438812891e+02
9.905195310703365976e+03,8.518310950210405963e+02
9.905195332033044906e+03,8.518391291387097226e+02
9.905195353362723836e+03,8.518471615967685011e+02
9.905195374692404584e+03,8.518551923957811596e+02
9.905195396022083514e+03,8.518632215342585141e+02
9.905195417351762444e+03,8.518712490127654746e+02
9.905195438681441374e+03,8.518792748311816467e+02
9.905195460011120304e+03,8.518872989893870908e+02
9.905195481340801052e+03,8.518953214879460347e+02
9.905195502670479982e+03,8.519033423253699766e+02
9.905195524000158912e+03,8.519113615022234853e+02
9.905195545329837842e+03,8.519193790183862802e+02
9.905195566659516771e+03,8.519273948737386490e+02
9.905195587989195701e+03,8.519354090681605385e+02
9.905195609318876450e+03,8.519434216022152668e+02
9.905195630648555380e+03,8.519514324744163787e+02
9.905195651978234309e+03,8.519594416853273060e+02
9.905195673307913239e+03,8.519674492348281092e+02
9.905195694637592169e+03,8.519754551227993034e+02
9.905195715967272918e+03,8.519834593498032973e+02
9.905195737296951847e+03,8.519914619143551135e+02
9.905195758626630777e+03,8.519994628170176156e+02
9.905195779956309707e+03,8.520074620576708639e+02
9.905195801285988637e+03,8.520154596361953736e+02
9.905195822615667566e+03,8.520234555524712050e+02
9.905195843945348315e+03,8.520314498070604259e+02
9.905195865275027245e+03,8.520394423984797641e+02
9.905195886604706175e+03,8.520474333272912872e+02
9.905195907934385104e+03,8.520554225933750558e+02
9.905195929264064034e+03,8.520634101966118124e+02
9.905195950593744783e+03,8.520713961375627150e+02
9.905195971923423713e+03,8.520793804147457422e+02
9.905195993253102642e+03,8.520873630287227343e+02
9.905196014582781572e+03,8.520953439793739790e+02
9.905196035912460502e+03,8.521033232665798778e+02
9.905196057242139432e+03,8.521113008902204911e+02
9.905196078571820181e+03,8.521192768508569770e+02
9.905196099901499110e+03,8.521272511470090194e+02
9.905196121231178040e+03,8.521352237792372080e+02
9.905196142560856970e+03,8.521431947474221715e+02
9.905196163890535900e+03,8.521511640514446526e+02
9.905196185220216648e+03,8.521591316918641041e+02
9.905196206549895578e+03,8.521670976672024835e+02
9.905196227879574508e+03,8.521750619780194711e+02
9.905196249209253438e+03,8.521830246241959230e+02
9.905196270538932367e+03,8.521909856056120134e+02
9.905196291868613116e+03,8.521989449228275362e+02
9.905196313198292046e+03,8.522069025743652446e+02
9.905196334527970976e+03,8.522148585607845916e+02
9.905196355857649905e+03,8.522228128819663198e+02
9.905196377187328835e+03,8.522307655377908304e+02
9.905196398517007765e+03,8.522387165281388661e+02
9.905196419846688514e+03,8.522466658535693114e+02
9.905196441176367443e+03,8.522546135126063973e+02
9.905196462506046373e+03,8.522625595058092358e+02
9.905196483835725303e+03,8.522705038330583420e+02
9.905196505165404233e+03,8.522784464942344584e+02
9.905196526495084981e+03,8.522863874898953327e+02
9.905196547824763911e+03,8.522943268185676970e+02
9.905196569154442841e+03,8.523022644808094128e+02
9.905196590484121771e+03,8.523102004765009951e+02
9.905196611813800700e+03,8.523181348055235276e+02
9.905196633143479630e+03,8.523260674677579800e+02
9.905196654473160379e+03,8.523339984637611906e+02
9.905196675802839309e+03,8.523419277920610284e+02
9.905196697132518239e+03,8.523498554532153548e+02
9.905196718462197168e+03,8.523577814471047986e+02
9.905196739791876098e+03,8.523657057736102161e+02
9.905196761121556847e+03,8.523736284332878768e+02
9.905196782451235777e+03,8.523815494246681510e+02
9.905196803780914706e+03,8.523894687483068537e+02
9.905196825110593636e+03,8.523973864040856370e+02
9.905196846440272566e+03,8.524053023918845611e+02
9.905196867769951496e+03,8.524132167115856191e+02
9.905196889099632244e+03,8.524211293637439439e+02
9.905196910429311174e+03,8.524290403468909290e+02
9.905196931758990104e+03,8.524369496615826165e+02
9.905196953088669034e+03,8.524448573077004312e+02
9.905196974418347963e+03,8.524527632851247745e+02
9.905196995748028712e+03,8.524606675944111203e+02
9.905197017077707642e+03,8.524685702340922262e+02
9.905197038407386572e+03,8.524764712047233388e+02
9.905197059737065501e+03,8.524843705061856554e+02
9.905197081066744431e+03,8.524922681383604868e+02
9.905197102396425180e+03,8.525001641018017153e+02
9.905197123726104110e+03,8.525080583950443724e+02
9.905197145055783039e+03,8.525159510186429088e+02
9.905197166385461969e+03,8.525238419724785217e+02
9.905197187715140899e+03,8.525317312564318399e+02
9.905197209044819829e+03,8.525396188703850839e+02
9.905197230374500577e+03,8.525475048148915675e+02
9.905197251704179507e+03,8.525553890884872317e+02
9.905197273033858437e+03,8.525632716917258449e+02
9.905197294363537367e+03,8.525711526244892866e+02
9.905197315693216296e+03,8.525790318866585267e+02
9.905197337022897045e+03,8.525869094787865379e+02
9.905197358352575975e+03,8.525947853994109664e+02
9.905197379682254905e+03,8.526026596490853535e+02
9.905197401011933835e+03,8.526105322276910101e+02
9.905197422341612764e+03,8.526184031351091335e+02
9.905197443671291694e+03,8.526262723712209208e+02
9.905197465000972443e+03,8.526341399365790039e+02
9.905197486330651373e+03,8.526420058297227342e+02
9.905197507660330302e+03,8.526498700512048572e+02
9.905197528990009232e+03,8.526577326009065700e+02
9.905197550319688162e+03,8.526655934787095248e+02
9.905197571649368911e+03,8.526734526851651026e+02
9.905197592979047840e+03,8.526813102188144740e+02
9.905197614308726770e+03,8.526891660802094748e+02
9.905197635638405700e+03,8.526970202692314160e+02
9.905197656968084630e+03,8.527048727857622907e+02
9.905197678297763559e+03,8.527127236296831825e+02
9.905197699627444308e+03,8.527205728015451314e+02
9.905197720957123238e+03,8.527284202998912406e+02
9.905197742286802168e+03,8.527362661252723228e+02
9.905197763616481097e+03,8.527441102775700301e+02
9.905197784946160027e+03,8.527519527566661282e+02
9.905197806275840776e+03,8.527597935631104065e+02
9.905197827605519706e+03,8.527676326954479009e+02
9.905197848935198635e+03,8.527754701542281737e+02
9.905197870264877565e+03,8.527833059393335589e+02
9.905197891594556495e+03,8.527911400506455948e+02
9.905197912924235425e+03,8.527989724880461608e+02
9.905197934253916173e+03,8.528068032520845918e+02
9.905197955583595103e+03,8.528146323413069467e+02
9.905197976913274033e+03,8.528224597562627878e+02
9.905197998242952963e+03,8.528302854968343354e+02
9.905198019572631893e+03,8.528381095629031279e+02
9.905198040902312641e+03,8.528459319550177042e+02
9.905198062231991571e+03,8.528537526717262836e+02
9.905198083561670501e+03,8.528615717135774048e+02
9.905198104891349431e+03,8.528693890804532884e+02
9.905198126221028360e+03,8.528772047722355865e+02
9.905198147550709109e+03,8.528850187894727242e+02
9.905198168880388039e+03,8.528928311307134891e+02
9.905198190210066969e+03,8.529006417965067612e+02
9.905198211539745898e+03,8.529084507867337379e+02
9.905198232869424828e+03,8.529162581012769806e+02
9.905198254199103758e+03,8.529240637400182550e+02
9.905198275528784507e+03,8.529318677035054179e+02
9.905198296858463436e+03,8.529396699902885075e+02
9.905198318188142366e+03,8.529474706009161764e+02
9.905198339517821296e+03,8.529552695352696219e+02
9.905198360847500226e+03,8.529630667932312917e+02
9.905198382177180974e+03,8.529708623753479060e+02
9.905198403506859904e+03,8.529786562801718901e+02
9.905198424836538834e+03,8.529864485082504189e+02
9.905198446166217764e+03,8.529942390594651442e+02
9.905198467495896693e+03,8.530020279336988551e+02
9.905198488825575623e+03,8.530098151308328625e+02
9.905198510155256372e+03,8.530176006514141136e+02
9.905198531484935302e+03,8.530253844939961709e+02
9.905198552814614231e+03,8.530331666591252997e+02
9.905198574144293161e+03,8.530409471466841751e+02
9.905198595473972091e+03,8.530487259565545628e+02
9.905198616803652840e+03,8.530565030892819323e+02
9.905198638133331769e+03,8.530642785434222333e+02
9.905198659463010699e+03,8.530720523195210490e+02
9.905198680792689629e+03,8.530798244174604861e+02
9.905198702122368559e+03,8.530875948371227651e+02
9.905198723452047489e+03,8.530953635783903337e+02
9.905198744781728237e+03,8.531031306418078657e+02
9.905198766111407167e+03,8.531108960259329024e+02
9.905198787441086097e+03,8.531186597313101174e+02
9.905198808770765027e+03,8.531264217578220723e+02
9.905198830100443956e+03,8.531341821053509875e+02
9.905198851430124705e+03,8.531419407744406271e+02
9.905198872759803635e+03,8.531496977636508063e+02
9.905198894089482565e+03,8.531574530735248345e+02
9.905198915419161494e+03,8.531652067039458416e+02
9.905198936748840424e+03,8.531729586547960480e+02
9.905198958078521173e+03,8.531807089266186495e+02
9.905198979408200103e+03,8.531884575179742569e+02
9.905199000737879032e+03,8.531962044294066345e+02
9.905199022067557962e+03,8.532039496607981164e+02
9.905199043397236892e+03,8.532116932120311503e+02
9.905199064726915822e+03,8.532194350829882978e+02
9.905199086056596570e+03,8.532271752742126409e+02
9.905199107386275500e+03,8.532349137842660411e+02
9.905199128715954430e+03,8.532426506136914668e+02
