Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.882460428240709007e+03,4.481691307692943838e+02
9.882460446256400246e+03,4.481734051441903830e+02
9.882460464272089666e+03,4.481776790494782858e+02
9.882460482287780906e+03,4.481819524860122215e+02
9.882460500303470326e+03,4.481862254529194729e+02
9.882460518319161565e+03,4.481904979510538283e+02
9.882460536334850985e+03,4.481947699795430253e+02
9.882460554350542225e+03,4.481990415392405112e+02
9.882460572366233464e+03,4.482033126297056356e+02
9.882460590381922884e+03,4.482075832504976347e+02
9.882460608397614124e+03,4.482118534024699557e+02
9.882460626413303544e+03,4.482161230847506204e+02
9.882460644428994783e+03,4.482203922981927349e+02
9.882460662444684203e+03,4.482246610419247759e+02
9.882460680460375443e+03,4.482289293167994515e+02
9.882460698476066682e+03,4.482331971223763389e+02
9.882460716491756102e+03,4.482374644582153564e+02
9.882460734507447341e+03,4.482417313251689848e+02
9.882460752523136762e+03,4.482459977223659848e+02
9.882460770538828001e+03,4.482502636506588942e+02
9.882460788554517421e+03,4.482545291091768149e+02
9.882460806570208661e+03,4.482587940987717161e+02
9.882460824585899900e+03,4.482630586190036297e+02
9.882460842601589320e+03,4.482673226694327582e+02
9.882460860617280559e+03,4.482715862509108433e+02
9.882460878632969980e+03,4.482758493625676124e+02
9.882460896648661219e+03,4.482801120052545798e+02
9.882460914664350639e+03,4.482843741781016433e+02
9.882460932680041878e+03,4.482886358819602606e+02
9.882460950695733118e+03,4.482928971163906908e+02
9.882460968711422538e+03,4.482971578809534776e+02
9.882460986727113777e+03,4.483014181764996806e+02
9.882461004742803198e+03,4.483056780021597092e+02
9.882461022758494437e+03,4.483099373587845093e+02
9.882461040774183857e+03,4.483141962455044904e+02
9.882461058789875096e+03,4.483184546631705985e+02
9.882461076805566336e+03,4.483227126113433769e+02
9.882461094821255756e+03,4.483269700895836536e+02
9.882461112836946995e+03,4.483312270987419765e+02
9.882461130852636416e+03,4.483354836379492099e+02
9.882461148868327655e+03,4.483397397080557880e+02
9.882461166884017075e+03,4.483439953081929161e+02
9.882461184899708314e+03,4.483482504392106307e+02
9.882461202915399554e+03,4.483525051006699300e+02
9.882461220931088974e+03,4.483567592921319829e+02
9.882461238946780213e+03,4.483610130144466552e+02
9.882461256962469633e+03,4.483652662667455502e+02
9.882461274978160873e+03,4.483695190498783631e+02
9.882461292993850293e+03,4.483737713629769246e+02
9.882461311009541532e+03,4.483780232068907594e+02
9.882461329025232772e+03,4.483822745811811501e+02
9.882461347040922192e+03,4.483865254854094928e+02
9.882461365056613431e+03,4.483907759204251420e+02
9.882461383072302851e+03,4.483950258853603827e+02
9.882461401087994091e+03,4.483992753810641716e+02
9.882461419103683511e+03,4.484035244066689643e+02
9.882461437119374750e+03,4.484077729630238309e+02
9.882461455135065989e+03,4.484120210496901109e+02
9.882461473150755410e+03,4.484162686662298256e+02
9.882461491166446649e+03,4.484205158134915337e+02
9.882461509182136069e+03,4.484247624906080318e+02
