Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.908226643518544734e+03,1.706636209110664879e+02
9.908226666740774817e+03,1.706631993865587731e+02
9.908226689963004901e+03,1.706627778137425082e+02
9.908226713185233166e+03,1.706623561926508899e+02
9.908226736407463250e+03,1.706619345232181502e+02
9.908226759629693333e+03,1.706615128054775710e+02
9.908226782851923417e+03,1.706610910394293512e+02
9.908226806074151682e+03,1.706606692251067727e+02
9.908226829296381766e+03,1.706602473624440108e+02
9.908226852518611850e+03,1.706598254514743473e+02
9.908226875740841933e+03,1.706594034921980381e+02
9.908226898963070198e+03,1.706589814846483364e+02
9.908226922185300282e+03,1.706585594287594461e+02
9.908226945407530366e+03,1.706581373245645921e+02
9.908226968629760449e+03,1.706577151720640302e+02
9.908226991851988714e+03,1.706572929712910991e+02
9.908227015074218798e+03,1.706568707221798888e+02
9.908227038296448882e+03,1.706564484247636813e+02
9.908227061518678966e+03,1.706560260790427890e+02
9.908227084740907230e+03,1.706556036850504370e+02
9.908227107963137314e+03,1.706551812427208006e+02
9.908227131185367398e+03,1.706547587520871332e+02
9.908227154407597482e+03,1.706543362131497190e+02
9.908227177629825746e+03,1.706539136259418967e+02
9.908227200852055830e+03,1.706534909903976711e+02
9.908227224074285914e+03,1.706530683065504377e+02
9.908227247296515998e+03,1.706526455744003954e+02
9.908227270518744263e+03,1.706522227939809113e+02
9.908227293740974346e+03,1.706517999652260187e+02
9.908227316963204430e+03,1.706513770881690277e+02
9.908227340185434514e+03,1.706509541628102511e+02
9.908227363407662779e+03,1.706505311891829422e+02
9.908227386629892862e+03,1.706501081672212479e+02
9.908227409852122946e+03,1.706496850969583932e+02
9.908227433074353030e+03,1.706492619783946907e+02
9.908227456296581295e+03,1.706488388115635360e+02
9.908227479518811379e+03,1.706484155963988485e+02
9.908227502741041462e+03,1.706479923329340522e+02
9.908227525963271546e+03,1.706475690211693461e+02
9.908227549185499811e+03,1.706471456611381541e+02
9.908227572407729895e+03,1.706467222527743957e+02
9.908227595629959978e+03,1.706462987961114948e+02
9.908227618852190062e+03,1.706458752911496504e+02
9.908227642074418327e+03,1.706454517379222864e+02
9.908227665296648411e+03,1.706450281363633508e+02
9.908227688518878495e+03,1.706446044865061822e+02
9.908227711741108578e+03,1.706441807883510933e+02
9.908227734963336843e+03,1.706437570419314511e+02
9.908227758185566927e+03,1.706433332471811752e+02
9.908227781407797011e+03,1.706429094041336896e+02
9.908227804630027094e+03,1.706424855127891931e+02
9.908227827852255359e+03,1.706420615731811665e+02
9.908227851074485443e+03,1.706416375852434726e+02
9.908227874296715527e+03,1.706412135490095068e+02
9.908227897518945610e+03,1.706407894644795249e+02
9.908227920741173875e+03,1.706403653316870077e+02
9.908227943963403959e+03,1.706399411505657042e+02
9.908227967185634043e+03,1.706395169211491520e+02
9.908227990407864127e+03,1.706390926434375501e+02
9.908228013630092391e+03,1.706386683174643792e+02
9.908228036852322475e+03,1.706382439431634452e+02
9.908228060074552559e+03,1.706378195205681720e+02
9.908228083296782643e+03,1.706373950496788439e+02
9.908228106519010908e+03,1.706369705305289415e+02
9.908228129741240991e+03,1.706365459630521855e+02
9.908228152963471075e+03,1.706361213472821134e+02
9.908228176185701159e+03,1.706356966832189244e+02
9.908228199407929424e+03,1.706352719708961843e+02
9.908228222630159507e+03,1.706348472102475284e+02
9.908228245852389591e+03,1.706344224013065229e+02
9.908228269074619675e+03,1.706339975440733951e+02
9.908228292296847940e+03,1.706335726385816258e+02
9.908228315519078023e+03,1.706331476847649924e+02
9.908228338741308107e+03,1.706327226826569188e+02
9.908228361963538191e+03,1.706322976322577176e+02
9.908228385185766456e+03,1.706318725336008981e+02
9.908228408407996540e+03,1.706314473866201240e+02
9.908228431630226623e+03,1.706310221913489329e+02
9.908228454852456707e+03,1.706305969477875237e+02
9.908228478074684972e+03,1.706301716559695478e+02
9.908228501296915056e+03,1.706297463158285552e+02
9.908228524519145139e+03,1.706293209273980835e+02
9.908228547741375223e+03,1.706288954906784170e+02
9.908228570963603488e+03,1.706284700057031216e+02
9.908228594185833572e+03,1.706280444724057475e+02
9.908228617408063656e+03,1.706276188908199458e+02
9.908228640630293739e+03,1.706271932609458872e+02
9.908228663852522004e+03,1.706267675828171946e+02
9.908228687074752088e+03,1.706263418563673895e+02
9.908228710296982172e+03,1.706259160816301232e+02
9.908228733519212255e+03,1.706254902586055664e+02
9.908228756741440520e+03,1.706250643873273702e+02
9.908228779963670604e+03,1.706246384677290564e+02
9.908228803185900688e+03,1.706242124998441909e+02
9.908228826408130772e+03,1.706237864836730864e+02
9.908228849630359036e+03,1.706233604192492805e+02
9.908228872852589120e+03,1.706229343065062949e+02
9.908228896074819204e+03,1.706225081454777808e+02
9.908228919297049288e+03,1.706220819361639656e+02
9.908228942519277552e+03,1.706216556785984437e+02
9.908228965741507636e+03,1.706212293727147085e+02
9.908228988963737720e+03,1.706208030185464395e+02
9.908229012185967804e+03,1.706203766160938358e+02
9.908229035408196069e+03,1.706199501653904917e+02
9.908229058630426152e+03,1.706195236663699859e+02
9.908229081852656236e+03,1.706190971190658274e+02
9.908229105074886320e+03,1.706186705234783005e+02
9.908229128297114585e+03,1.706182438796411134e+02
9.908229151519344668e+03,1.706178171874876455e+02
9.908229174741574752e+03,1.706173904470515197e+02
9.908229197963804836e+03,1.706169636583330487e+02
9.908229221186033101e+03,1.706165368213658837e+02
9.908229244408263185e+03,1.706161099360833475e+02
9.908229267630493268e+03,1.706156830025192335e+02
9.908229290852723352e+03,1.706152560206736268e+02
9.908229314074951617e+03,1.706148289905803779e+02
9.908229337297181701e+03,1.706144019121727524e+02
9.908229360519411784e+03,1.706139747854844586e+02
9.908229383741641868e+03,1.706135476105157238e+02
9.908229406963870133e+03,1.706131203873002846e+02
9.908229430186100217e+03,1.706126931157714637e+02
9.908229453408330301e+03,1.706122657959629407e+02
9.908229476630560384e+03,1.706118384278749716e+02
9.908229499852788649e+03,1.706114110115412927e+02
9.908229523075018733e+03,1.706109835468951417e+02
9.908229546297248817e+03,1.706105560339703118e+02
9.908229569519478900e+03,1.706101284727670020e+02
9.908229592741707165e+03,1.706097008633189489e+02
9.908229615963937249e+03,1.706092732055594183e+02
9.908229639186167333e+03,1.706088454995221753e+02
9.908229662408397417e+03,1.706084177452074471e+02
9.908229685630625681e+03,1.706079899426489703e+02
9.908229708852855765e+03,1.706075620917799824e+02
9.908229732075085849e+03,1.706071341926342768e+02
9.908229755297315933e+03,1.706067062452119956e+02
9.908229778519544197e+03,1.706062782495470458e+02
9.908229801741774281e+03,1.706058502055724944e+02
9.908229824964004365e+03,1.706054221133222200e+02
9.908229848186234449e+03,1.706049939727963647e+02
9.908229871408462714e+03,1.706045657840288072e+02
9.908229894630692797e+03,1.706041375469526429e+02
9.908229917852922881e+03,1.706037092616016935e+02
9.908229941075152965e+03,1.706032809279761864e+02
9.908229964297381230e+03,1.706028525461099434e+02
9.908229987519611313e+03,1.706024241159360315e+02
9.908230010741841397e+03,1.706019956374883577e+02
9.908230033964071481e+03,1.706015671107670926e+02
9.908230057186299746e+03,1.706011385358060863e+02
9.908230080408529830e+03,1.706007099125384627e+02
9.908230103630759913e+03,1.706002812409979583e+02
9.908230126852989997e+03,1.705998525211848857e+02
9.908230150075218262e+03,1.705994237531330384e+02
9.908230173297448346e+03,1.705989949367755401e+02
9.908230196519678429e+03,1.705985660721461556e+02
9.908230219741908513e+03,1.705981371592451694e+02
9.908230242964136778e+03,1.705977081981064600e+02
9.908230266186366862e+03,1.705972791886629807e+02
9.908230289408596946e+03,1.705968501309486669e+02
9.908230312630827029e+03,1.705964210249636892e+02
9.908230335853055294e+03,1.705959918707419547e+02
9.908230359075285378e+03,1.705955626682165018e+02
9.908230382297515462e+03,1.705951334174211524e+02
9.908230405519745545e+03,1.705947041183561623e+02
9.908230428741973810e+03,1.705942747710554102e+02
9.908230451964203894e+03,1.705938453754518775e+02
9.908230475186433978e+03,1.705934159315794147e+02
9.908230498408664062e+03,1.705929864394383060e+02
9.908230521630892326e+03,1.705925568990624299e+02
9.908230544853122410e+03,1.705921273103847398e+02
9.908230568075352494e+03,1.705916976734391426e+02
9.908230591297582578e+03,1.705912679882258374e+02
9.908230614519810842e+03,1.705908382547787880e+02
9.908230637742040926e+03,1.705904084730308909e+02
9.908230660964271010e+03,1.705899786430160248e+02
9.908230684186501094e+03,1.705895487647345021e+02
9.908230707408729359e+03,1.705891188382201733e+02
9.908230730630959442e+03,1.705886888634059915e+02
9.908230753853189526e+03,1.705882588403258637e+02
9.908230777075419610e+03,1.705878287689800175e+02
9.908230800297647875e+03,1.705873986494023882e+02
9.908230823519877958e+03,1.705869684815258722e+02
9.908230846742108042e+03,1.705865382653843483e+02
9.908230869964338126e+03,1.705861080009781290e+02
9.908230893186566391e+03,1.705856776883411499e+02
9.908230916408796475e+03,1.705852473274061936e+02
9.908230939631026558e+03,1.705848169182072809e+02
9.908230962853256642e+03,1.705843864607446392e+02
9.908230986075484907e+03,1.705839559550522324e+02
9.908231009297714991e+03,1.705835254010627864e+02
9.908231032519945074e+03,1.705830947988104072e+02
9.908231055742175158e+03,1.705826641482952368e+02
9.908231078964403423e+03,1.705822334495513246e+02
9.908231102186633507e+03,1.705818027025114247e+02
9.908231125408863591e+03,1.705813719072094727e+02
9.908231148631093674e+03,1.705809410636457528e+02
9.908231171853321939e+03,1.705805101718543142e+02
9.908231195075552023e+03,1.705800792317678258e+02
9.908231218297782107e+03,1.705796482434202801e+02
9.908231241520012190e+03,1.705792172068119896e+02
9.908231264742240455e+03,1.705787861219768899e+02
9.908231287964470539e+03,1.705783549888477637e+02
9.908231311186700623e+03,1.705779238074585749e+02
9.908231334408930707e+03,1.705774925778096360e+02
9.908231357631158971e+03,1.705770612999348828e+02
9.908231380853389055e+03,1.705766299737670693e+02
9.908231404075619139e+03,1.705761985993402163e+02
9.908231427297849223e+03,1.705757671766545229e+02
9.908231450520077487e+03,1.705753357057440951e+02
9.908231473742307571e+03,1.705749041865415450e+02
9.908231496964537655e+03,1.705744726190809217e+02
9.908231520186767739e+03,1.705740410033624812e+02
9.908231543408996004e+03,1.705736093394202726e+02
9.908231566631226087e+03,1.705731776271869364e+02
9.908231589853456171e+03,1.705727458666965219e+02
9.908231613075686255e+03,1.705723140579492849e+02
9.908231636297914520e+03,1.705718822009792461e+02
9.908231659520144603e+03,1.705714502957190746e+02
9.908231682742374687e+03,1.705710183422028194e+02
9.908231705964604771e+03,1.705705863404307081e+02
9.908231729186833036e+03,1.705701542904368466e+02
9.908231752409063120e+03,1.705697221921538187e+02
9.908231775631293203e+03,1.705692900456156735e+02
9.908231798853523287e+03,1.705688578508226669e+02
9.908231822075751552e+03,1.705684256078089334e+02
9.908231845297981636e+03,1.705679933165069428e+02
9.908231868520211719e+03,1.705675609769508583e+02
9.908231891742441803e+03,1.705671285891409070e+02
9.908231914964670068e+03,1.705666961531112236e+02
9.908231938186900152e+03,1.705662636687942779e+02
9.908231961409130236e+03,1.705658311362242046e+02
9.908231984631360319e+03,1.705653985554012593e+02
9.908232007853588584e+03,1.705649659263595765e+02
9.908232031075818668e+03,1.705645332490316264e+02
9.908232054298048752e+03,1.705641005234515717e+02
9.908232077520278835e+03,1.705636677496196114e+02
9.908232100742507100e+03,1.705632349275699369e+02
9.908232123964737184e+03,1.705628020572349612e+02
9.908232147186967268e+03,1.705623691386488190e+02
9.908232170409197352e+03,1.705619361718117943e+02
9.908232193631425616e+03,1.705615031567580502e+02
9.908232216853655700e+03,1.705610700934199713e+02
9.908232240075885784e+03,1.705606369818317489e+02
9.908232263298115868e+03,1.705602038219936389e+02
9.908232286520344132e+03,1.705597706139397758e+02
9.908232309742574216e+03,1.705593373576026011e+02
9.908232332964804300e+03,1.705589040530162777e+02
9.908232356187034384e+03,1.705584707001810330e+02
9.908232379409262649e+03,1.705580372991310583e+02
9.908232402631492732e+03,1.705576038497987383e+02
9.908232425853722816e+03,1.705571703522182361e+02
9.908232449075952900e+03,1.705567368063898073e+02
9.908232472298181165e+03,1.705563032123477001e+02
9.908232495520411248e+03,1.705558695700242140e+02
9.908232518742641332e+03,1.705554358794535119e+02
9.908232541964871416e+03,1.705550021406359065e+02
9.908232565187099681e+03,1.705545683536055890e+02
9.908232588409329765e+03,1.705541345182948589e+02
9.908232611631559848e+03,1.705537006347379645e+02
9.908232634853789932e+03,1.705532667029351046e+02
9.908232658076018197e+03,1.705528327229206127e+02
9.908232681298248281e+03,1.705523986946266177e+02
9.908232704520478364e+03,1.705519646180874815e+02
9.908232727742708448e+03,1.705515304933034031e+02
9.908232750964936713e+03,1.705510963203086305e+02
9.908232774187166797e+03,1.705506620990354065e+02
9.908232797409396881e+03,1.705502278295180076e+02
9.908232820631626964e+03,1.705497935117566328e+02
9.908232843853855229e+03,1.705493591457855871e+02
