Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.027127336805546656e+04,1.967703855392708476e+02
1.027127353332662278e+04,1.967924125394926591e+02
1.027127369859778082e+04,1.968144387173319103e+02
1.027127386386893704e+04,1.968364640711065192e+02
1.027127402914009326e+04,1.968584885998616016e+02
1.027127419441124948e+04,1.968805123024001205e+02
1.027127435968240752e+04,1.969025351777673620e+02
1.027127452495356374e+04,1.969245572242817275e+02
1.027127469022471996e+04,1.969465784409888727e+02
1.027127485549587800e+04,1.969685988269343682e+02
1.027127502076703422e+04,1.969906183804368993e+02
1.027127518603819044e+04,1.970126371005425483e+02
1.027127535130934666e+04,1.970346549860547611e+02
1.027127551658050470e+04,1.970566720360197337e+02
1.027127568185166092e+04,1.970786882487566913e+02
1.027127584712281714e+04,1.971007036233118015e+02
1.027127601239397518e+04,1.971227181587316295e+02
1.027127617766513140e+04,1.971447318533356565e+02
1.027127634293628762e+04,1.971667447061704763e+02
1.027127650820744384e+04,1.971887567160405581e+02
1.027127667347860188e+04,1.972107678819926377e+02
1.027127683874975810e+04,1.972327782023469069e+02
1.027127700402091432e+04,1.972547876761501584e+02
1.027127716929207236e+04,1.972767963024497533e+02
1.027127733456322858e+04,1.972988040795659401e+02
1.027127749983438480e+04,1.973208110065461938e+02
1.027127766510554284e+04,1.973428170824378185e+02
1.027127783037669906e+04,1.973648223055616882e+02
1.027127799564785528e+04,1.973868266749654197e+02
1.027127816091901150e+04,1.974088301894545623e+02
1.027127832619016954e+04,1.974308328480767898e+02
1.027127849146132576e+04,1.974528346491536013e+02
1.027127865673248198e+04,1.974748355917330116e+02
1.027127882200364002e+04,1.974968356748629787e+02
1.027127898727479624e+04,1.975188348968653997e+02
1.027127915254595246e+04,1.975408332567886021e+02
1.027127931781710868e+04,1.975628307534387034e+02
1.027127948308826672e+04,1.975848273858644006e+02
1.027127964835942294e+04,1.976068231523878751e+02
1.027127981363057916e+04,1.976288180520578805e+02
1.027127997890173719e+04,1.976508120839230855e+02
1.027128014417289342e+04,1.976728052463063818e+02
1.027128030944404964e+04,1.976947975382566938e+02
1.027128047471520586e+04,1.977167889585810769e+02
1.027128063998636389e+04,1.977387795063286831e+02
1.027128080525752011e+04,1.977607691798228302e+02
1.027128097052867633e+04,1.977827579781128406e+02
1.027128113579983437e+04,1.978047459002482640e+02
1.027128130107099059e+04,1.978267329445527025e+02
1.027128146634214681e+04,1.978487191100758480e+02
1.027128163161330303e+04,1.978707043956255802e+02
1.027128179688446107e+04,1.978926888002517614e+02
1.027128196215561729e+04,1.979146723222786477e+02
1.027128212742677351e+04,1.979366549607562149e+02
1.027128229269793155e+04,1.979586367147346664e+02
1.027128245796908777e+04,1.979806175825387413e+02
1.027128262324024399e+04,1.980025975632186430e+02
1.027128278851140021e+04,1.980245766555831608e+02
1.027128295378255825e+04,1.980465548586828106e+02
1.027128311905371447e+04,1.980685321708426443e+02
1.027128328432487069e+04,1.980905085911136041e+02
1.027128344959602873e+04,1.981124841185465471e+02
1.027128361486718495e+04,1.981344587514668945e+02
1.027128378013834117e+04,1.981564324889259012e+02
1.027128394540949739e+04,1.981784053297328114e+02
1.027128411068065543e+04,1.982003772729391642e+02
1.027128427595181165e+04,1.982223483168708356e+02
1.027128444122296787e+04,1.982443184605793647e+02
1.027128460649412591e+04,1.982662877031164612e+02
1.027128477176528213e+04,1.982882560428084275e+02
1.027128493703643835e+04,1.983102234787072575e+02
1.027128510230759457e+04,1.983321900096230195e+02
1.027128526757875261e+04,1.983541556346078778e+02
1.027128543284990883e+04,1.983761203519886749e+02
1.027128559812106505e+04,1.983980841608177172e+02
1.027128576339222309e+04,1.984200470601473967e+02
1.027128592866337931e+04,1.984420090483050103e+02
1.027128609393453553e+04,1.984639701243430920e+02
1.027128625920569357e+04,1.984859302873144316e+02
1.027128642447684979e+04,1.985078895355466670e+02
1.027128658974800601e+04,1.985298478680927303e+02
1.027128675501916223e+04,1.985518052837639686e+02
1.027128692029032027e+04,1.985737617816134559e+02
1.027128708556147649e+04,1.985957173599694272e+02
1.027128725083263271e+04,1.986176720178852406e+02
1.027128741610379075e+04,1.986396257544143111e+02
1.027128758137494697e+04,1.986615785678852433e+02
1.027128774664610319e+04,1.986835304573516225e+02
1.027128791191725941e+04,1.987054814216257910e+02
1.027128807718841745e+04,1.987274314597612772e+02
1.027128824245957367e+04,1.987493805700875100e+02
1.027128840773072989e+04,1.987713287516584160e+02
1.027128857300188793e+04,1.987932760035282058e+02
1.027128873827304415e+04,1.988152223240263936e+02
1.027128890354420037e+04,1.988371677122074459e+02
1.027128906881535659e+04,1.988591121668841595e+02
1.027128923408651463e+04,1.988810556871112283e+02
1.027128939935767085e+04,1.989029982712186779e+02
1.027128956462882707e+04,1.989249399182614297e+02
1.027128972989998510e+04,1.989468806272941777e+02
1.027128989517114132e+04,1.989688203966475726e+02
1.027129006044229754e+04,1.989907592253766495e+02
1.027129022571345376e+04,1.990126971122952568e+02
1.027129039098461180e+04,1.990346340564585432e+02
1.027129055625576802e+04,1.990565700561976712e+02
1.027129072152692424e+04,1.990785051105681589e+02
1.027129088679808228e+04,1.991004392186256382e+02
1.027129105206923850e+04,1.991223723787015558e+02
1.027129121734039472e+04,1.991443045898516857e+02
1.027129138261155094e+04,1.991662358508907289e+02
1.027129154788270898e+04,1.991881661608746299e+02
1.027129171315386520e+04,1.992100955181353754e+02
1.027129187842502142e+04,1.992320239217292794e+02
1.027129204369617946e+04,1.992539513707127412e+02
1.027129220896733568e+04,1.992758778634181169e+02
1.027129237423849190e+04,1.992978033989020048e+02
1.027129253950964812e+04,1.993197279759797880e+02
1.027129270478080616e+04,1.993416515937082067e+02
1.027129287005196238e+04,1.993635742504202426e+02
1.027129303532311860e+04,1.993854959451729769e+02
1.027129320059427664e+04,1.994074166770234910e+02
1.027129336586543286e+04,1.994293364443050791e+02
1.027129353113658908e+04,1.994512552460751067e+02
1.027129369640774712e+04,1.994731730813910531e+02
1.027129386167890334e+04,1.994950899485866387e+02
1.027129402695005956e+04,1.995170058467195986e+02
1.027129419222121578e+04,1.995389207746064244e+02
1.027129435749237382e+04,1.995608347313048796e+02
1.027129452276353004e+04,1.995827477151494804e+02
1.027129468803468626e+04,1.996046597251981041e+02
1.027129485330584430e+04,1.996265707605090540e+02
1.027129501857700052e+04,1.996484808194170455e+02
1.027129518384815674e+04,1.996703899009804957e+02
1.027129534911931296e+04,1.996922980040167772e+02
1.027129551439047100e+04,1.997142051275844210e+02
1.027129567966162722e+04,1.997361112700187959e+02
1.027129584493278344e+04,1.997580164303786603e+02
1.027129601020394148e+04,1.997799206077229712e+02
1.027129617547509770e+04,1.998018238003875240e+02
1.027129634074625392e+04,1.998237260074314179e+02
1.027129650601741014e+04,1.998456272276727930e+02
1.027129667128856818e+04,1.998675274601709759e+02
1.027129683655972440e+04,1.998894267032623304e+02
1.027129700183088062e+04,1.999113249560063537e+02
1.027129716710203866e+04,1.999332222174628271e+02
1.027129733237319488e+04,1.999551184859683985e+02
1.027129749764435110e+04,1.999770137605828779e+02
1.027129766291550732e+04,1.999989080401254853e+02
1.027129782818666536e+04,2.000208013236561442e+02
1.027129799345782158e+04,2.000426936095121278e+02
1.027129815872897780e+04,2.000645848967538427e+02
1.027129832400013584e+04,2.000864751844416389e+02
1.027129848927129206e+04,2.001083644709133296e+02
1.027129865454244828e+04,2.001302527552294919e+02
1.027129881981360450e+04,2.001521400362098859e+02
1.027129898508476253e+04,2.001740263129154016e+02
1.027129915035591875e+04,2.001959115836844774e+02
1.027129931562707498e+04,2.002177958475779747e+02
1.027129948089823301e+04,2.002396791036571244e+02
1.027129964616938923e+04,2.002615613502607061e+02
1.027129981144054545e+04,2.002834425864500645e+02
1.027129997671170167e+04,2.003053228110458406e+02
1.027130014198285971e+04,2.003272020231096917e+02
1.027130030725401593e+04,2.003490802209808237e+02
1.027130047252517215e+04,2.003709574037210928e+02
1.027130063779633019e+04,2.003928335703924404e+02
1.027130080306748641e+04,2.004147087193346692e+02
1.027130096833864263e+04,2.004365828496098061e+02
1.027130113360980067e+04,2.004584559602800766e+02
1.027130129888095689e+04,2.004803280496857383e+02
1.027130146415211311e+04,2.005021991168892157e+02
1.027130162942326933e+04,2.005240691607123438e+02
1.027130179469442737e+04,2.005459381802178029e+02
