Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.896128576389048249e+03,7.775057628541796362e+01
9.896128599245501391e+03,7.775000766699980659e+01
9.896128622101952715e+03,7.774943904124711480e+01
9.896128644958405857e+03,7.774887040806949301e+01
9.896128667814857181e+03,7.774830176755759226e+01
9.896128690671310324e+03,7.774773311962105993e+01
9.896128713527761647e+03,7.774716446435054706e+01
9.896128736384214790e+03,7.774659580165567263e+01
9.896128759240666113e+03,7.774602713162707346e+01
9.896128782097119256e+03,7.774545845417438272e+01
9.896128804953570580e+03,7.774488976938825147e+01
9.896128827810023722e+03,7.774432107717829865e+01
9.896128850666476865e+03,7.774375237758994217e+01
9.896128873522928188e+03,7.774318367066858571e+01
9.896128896379381331e+03,7.774261495632380559e+01
9.896128919235832655e+03,7.774204623464629549e+01
9.896128942092285797e+03,7.774147750554564595e+01
9.896128964948737121e+03,7.774090876911253645e+01
9.896128987805190263e+03,7.774034002525655751e+01
9.896129010661641587e+03,7.773977127406841703e+01
9.896129033518094730e+03,7.773920251545770554e+01
9.896129056374546053e+03,7.773863374951507410e+01
9.896129079230999196e+03,7.773806497615014166e+01
9.896129102087450519e+03,7.773749619545358769e+01
9.896129124943903662e+03,7.773692740733503115e+01
9.896129147800356805e+03,7.773635861183981888e+01
9.896129170656808128e+03,7.773578980901342561e+01
9.896129193513261271e+03,7.773522099876539926e+01
9.896129216369712594e+03,7.773465218118643349e+01
9.896129239226165737e+03,7.773408335618614728e+01
9.896129262082617061e+03,7.773351452385520588e+01
9.896129284939070203e+03,7.773294568410319982e+01
9.896129307795521527e+03,7.773237683702083700e+01
9.896129330651974669e+03,7.773180798251766532e+01
9.896129353508425993e+03,7.773123912068437846e+01
9.896129376364879136e+03,7.773067025143062381e+01
9.896129399221332278e+03,7.773010137480174819e+01
9.896129422077783602e+03,7.772953249084319793e+01
9.896129444934236744e+03,7.772896359946454936e+01
9.896129467790688068e+03,7.772839470075651036e+01
9.896129490647141211e+03,7.772782579462862884e+01
9.896129513503592534e+03,7.772725688117164111e+01
9.896129536360045677e+03,7.772668796029509508e+01
9.896129559216497000e+03,7.772611903208969863e+01
9.896129582072950143e+03,7.772555009646504232e+01
9.896129604929401467e+03,7.772498115351180559e+01
9.896129627785854609e+03,7.772441220313960741e+01
9.896129650642307752e+03,7.772384324539380884e+01
9.896129673498759075e+03,7.772327428031985619e+01
9.896129696355212218e+03,7.772270530782735420e+01
9.896129719211663542e+03,7.772213632800693972e+01
9.896129742068116684e+03,7.772156734076823170e+01
9.896129764924568008e+03,7.772099834620193803e+01
9.896129787781021150e+03,7.772042934421762084e+01
9.896129810637472474e+03,7.771986033490595958e+01
9.896129833493925616e+03,7.771929131817658742e+01
9.896129856350376940e+03,7.771872229412012700e+01
9.896129879206830083e+03,7.771815326264621149e+01
9.896129902063283225e+03,7.771758422380024456e+01
9.896129924919734549e+03,7.771701517762764411e+01
9.896129947776187691e+03,7.771644612403801489e+01
9.896129970632639015e+03,7.771587706312202215e+01
9.896129993489092158e+03,7.771530799478921381e+01
9.896130016345543481e+03,7.771473891913036880e+01
9.896130039201996624e+03,7.771416983605500661e+01
9.896130062058447947e+03,7.771360074565384934e+01
9.896130084914901090e+03,7.771303164783647333e+01
9.896130107771352414e+03,7.771246254269360065e+01
9.896130130627805556e+03,7.771189343013472239e+01
9.896130153484256880e+03,7.771132431025063170e+01
9.896130176340710022e+03,7.771075518295086226e+01
9.896130199197163165e+03,7.771018604828084619e+01
9.896130222053614489e+03,7.770961690628601559e+01
9.896130244910067631e+03,7.770904775687588995e+01
9.896130267766518955e+03,7.770847860014124819e+01
9.896130290622972097e+03,7.770790943599162404e+01
9.896130313479423421e+03,7.770734026451771115e+01
9.896130336335876564e+03,7.770677108562910007e+01
9.896130359192327887e+03,7.770620189941649869e+01
9.896130382048781030e+03,7.770563270578944071e+01
9.896130404905232353e+03,7.770506350483870506e+01
9.896130427761685496e+03,7.770449429647381123e+01
9.896130450618138639e+03,7.770392508074016291e+01
9.896130473474589962e+03,7.770335585768323483e+01
9.896130496331043105e+03,7.770278662721254648e+01
9.896130519187494428e+03,7.770221738941886258e+01
9.896130542043947571e+03,7.770164814421171684e+01
9.896130564900398895e+03,7.770107889168181714e+01
9.896130587756852037e+03,7.770050963173871139e+01
9.896130610613303361e+03,7.769994036447317853e+01
9.896130633469756503e+03,7.769937108979470963e+01
9.896130656326207827e+03,7.769880180779405521e+01
9.896130679182660970e+03,7.769823251838077738e+01
9.896130702039114112e+03,7.769766322160025140e+01
9.896130724895565436e+03,7.769709391749802307e+01
9.896130747752018578e+03,7.769652460598355503e+01
9.896130770608469902e+03,7.769595528714755517e+01
9.896130793464923045e+03,7.769538596089964244e+01
9.896130816321374368e+03,7.769481662733052474e+01
9.896130839177827511e+03,7.769424728634970734e+01
9.896130862034278834e+03,7.769367793804798339e+01
9.896130884890731977e+03,7.769310858233484396e+01
9.896130907747183301e+03,7.769253921930105378e+01
9.896130930603636443e+03,7.769196984885616075e+01
9.896130953460089586e+03,7.769140047104556857e+01
9.896130976316540909e+03,7.769083108591473774e+01
9.896130999172994052e+03,7.769026169337323040e+01
9.896131022029445376e+03,7.768969229351172601e+01
9.896131044885898518e+03,7.768912288623980089e+01
9.896131067742349842e+03,7.768855347164820557e+01
9.896131090598802984e+03,7.768798404964643112e+01
9.896131113455254308e+03,7.768741462032528489e+01
9.896131136311707451e+03,7.768684518359427216e+01
9.896131159168158774e+03,7.768627573954410082e+01
9.896131182024611917e+03,7.768570628808433298e+01
9.896131204881063240e+03,7.768513682930573339e+01
9.896131227737516383e+03,7.768456736311777888e+01
9.896131250593969526e+03,7.768399788956597263e+01
9.896131273450420849e+03,7.768342840869574673e+01
9.896131296306873992e+03,7.768285892041656382e+01
9.896131319163325315e+03,7.768228942481927390e+01
9.896131342019778458e+03,7.768171992181332541e+01
9.896131364876229782e+03,7.768115041148951150e+01
9.896131387732682924e+03,7.768058089375733744e+01
9.896131410589134248e+03,7.768001136870756795e+01
9.896131433445587390e+03,7.767944183624969412e+01
9.896131456302038714e+03,7.767887229647455172e+01
9.896131479158491857e+03,7.767830274929156076e+01
9.896131502014944999e+03,7.767773319474622440e+01
9.896131524871396323e+03,7.767716363288400316e+01
9.896131547727849465e+03,7.767659406361437391e+01
9.896131570584300789e+03,7.767602448702811557e+01
9.896131593440753932e+03,7.767545490303477607e+01
9.896131616297205255e+03,7.767488531172506327e+01
9.896131639153658398e+03,7.767431571300851090e+01
9.896131662010109721e+03,7.767374610697591208e+01
9.896131684866562864e+03,7.767317649353672948e+01
9.896131707723014188e+03,7.767260687278177045e+01
9.896131730579467330e+03,7.767203724462051184e+01
9.896131753435920473e+03,7.767146760909841419e+01
9.896131776292371796e+03,7.767089796626099485e+01
9.896131799148824939e+03,7.767032831601765963e+01
9.896131822005276263e+03,7.766975865845924432e+01
9.896131844861729405e+03,7.766918899349523997e+01
9.896131867718180729e+03,7.766861932121641132e+01
9.896131890574633871e+03,7.766804964153224944e+01
9.896131913431085195e+03,7.766747995453359010e+01
9.896131936287538338e+03,7.766691026012983912e+01
9.896131959143989661e+03,7.766634055841187489e+01
9.896131982000442804e+03,7.766577084928911745e+01
9.896132004856895946e+03,7.766520113280705573e+01
9.896132027713347270e+03,7.766463140901116446e+01
9.896132050569800413e+03,7.766406167781089209e+01
9.896132073426251736e+03,7.766349193929708861e+01
9.896132096282704879e+03,7.766292219337918823e+01
9.896132119139156202e+03,7.766235244014805517e+01
9.896132141995609345e+03,7.766178267951305259e+01
9.896132164852060669e+03,7.766121291156507311e+01
9.896132187708513811e+03,7.766064313621356519e+01
9.896132210564965135e+03,7.766007335354933616e+01
9.896132233421418277e+03,7.765950356348184869e+01
9.896132256277869601e+03,7.765893376610192433e+01
9.896132279134322744e+03,7.765836396131901154e+01
9.896132301990775886e+03,7.765779414917861345e+01
9.896132324847227210e+03,7.765722432972617639e+01
9.896132347703680352e+03,7.765665450287117721e+01
9.896132370560131676e+03,7.765608466870445170e+01
9.896132393416584819e+03,7.765551482713540565e+01
9.896132416273036142e+03,7.765494497825488907e+01
9.896132439129489285e+03,7.765437512197239300e+01
9.896132461985940608e+03,7.765380525837868220e+01
9.896132484842393751e+03,7.765323538738323350e+01
9.896132507698845075e+03,7.765266550907691112e+01
9.896132530555298217e+03,7.765209562336909244e+01
9.896132553411751360e+03,7.765152573030529481e+01
9.896132576268202683e+03,7.765095582993100720e+01
9.896132599124655826e+03,7.765038592215569224e+01
9.896132621981107150e+03,7.764981600707015730e+01
9.896132644837560292e+03,7.764924608458383659e+01
9.896132667694011616e+03,7.764867615478760854e+01
9.896132690550464758e+03,7.764810621759086473e+01
9.896132713406916082e+03,7.764753627308446937e+01
9.896132736263369225e+03,7.764696632117784247e+01
9.896132759119820548e+03,7.764639636196186245e+01
9.896132781976273691e+03,7.764582639534592090e+01
9.896132804832726833e+03,7.764525642137553518e+01
9.896132827689178157e+03,7.764468644009619425e+01
9.896132850545631300e+03,7.764411645141731810e+01
9.896132873402082623e+03,7.764354645542974254e+01
9.896132896258535766e+03,7.764297645204294440e+01
9.896132919114987089e+03,7.764240644134774527e+01
9.896132941971440232e+03,7.764183642325355095e+01
9.896132964827891556e+03,7.764126639785125406e+01
9.896132987684344698e+03,7.764069636505023198e+01
9.896133010540796022e+03,7.764012632494137733e+01
9.896133033397249164e+03,7.763955627743409593e+01
9.896133056253700488e+03,7.763898622261926619e+01
9.896133079110153631e+03,7.763841616040626548e+01
9.896133101966606773e+03,7.763784609084061117e+01
9.896133124823058097e+03,7.763727601396782063e+01
9.896133147679511239e+03,7.763670592969729967e+01
9.896133170535962563e+03,7.763613583811989827e+01
9.896133193392415706e+03,7.763556573914505066e+01
