Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.061386530092591420e+04,5.547389867786264972e+00
1.061386531688121431e+04,5.546726479430456713e+00
1.061386533283651261e+04,5.546063129119139568e+00
1.061386534879181272e+04,5.545399816701478635e+00
1.061386536474711102e+04,5.544736542329125939e+00
1.061386538070241113e+04,5.544073305851238587e+00
1.061386539665770943e+04,5.543410107419462385e+00
1.061386541261300954e+04,5.542746946882990855e+00
1.061386542856830783e+04,5.542083824393417402e+00
1.061386544452360795e+04,5.541420739799972850e+00
1.061386546047890624e+04,5.540757693254242611e+00
1.061386547643420636e+04,5.540094684605445075e+00
1.061386549238950465e+04,5.539431714005177199e+00
1.061386550834480477e+04,5.538768781302659150e+00
1.061386552430010306e+04,5.538105886649473675e+00
1.061386554025540318e+04,5.537443029894861368e+00
1.061386555621070147e+04,5.536780211190383660e+00
1.061386557216600158e+04,5.536117430385304239e+00
1.061386558812129988e+04,5.535454687631161441e+00
1.061386560407659999e+04,5.534791982777232278e+00
1.061386562003189829e+04,5.534129315975043539e+00
1.061386563598719840e+04,5.533466687073899770e+00
1.061386565194249670e+04,5.532804096225290458e+00
1.061386566789779681e+04,5.532141543278559226e+00
1.061386568385309511e+04,5.531479028385148489e+00
1.061386569980839522e+04,5.530816551394440062e+00
1.061386571576369352e+04,5.530154112457869253e+00
1.061386573171899363e+04,5.529491711424802780e+00
1.061386574767429192e+04,5.528829348446691050e+00
1.061386576362959204e+04,5.528167023372900779e+00
1.061386577958489033e+04,5.527504736354867276e+00
1.061386579554019045e+04,5.526842487241971469e+00
1.061386581149549056e+04,5.526180276110145506e+00
1.061386582745078886e+04,5.525518103035267359e+00
1.061386584340608897e+04,5.524855967866765027e+00
1.061386585936138727e+04,5.524193870756026747e+00
1.061386587531668738e+04,5.523531811552481408e+00
1.061386589127198567e+04,5.522869790407503032e+00
1.061386590722728579e+04,5.522207807170540050e+00
1.061386592318258408e+04,5.521545861992939841e+00
1.061386593913788420e+04,5.520883954724179254e+00
1.061386595509318249e+04,5.520222085515583466e+00
