Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.896128576389048249e+03,1.311000703735476918e+03
9.896128599245501391e+03,1.311030708949621385e+03
9.896128622101952715e+03,1.311060712002237324e+03
9.896128644958405857e+03,1.311090712897833328e+03
9.896128667814857181e+03,1.311120711631368749e+03
9.896128690671310324e+03,1.311150708207353091e+03
9.896128713527761647e+03,1.311180702620746843e+03
9.896128736384214790e+03,1.311210694876058142e+03
9.896128759240666113e+03,1.311240684968247706e+03
9.896128782097119256e+03,1.311270672901823445e+03
9.896128804953570580e+03,1.311300658671746987e+03
9.896128827810023722e+03,1.311330642282525105e+03
9.896128850666476865e+03,1.311360623731506621e+03
9.896128873522928188e+03,1.311390603016039904e+03
9.896128896379381331e+03,1.311420580140631728e+03
9.896128919235832655e+03,1.311450555100244856e+03
9.896128942092285797e+03,1.311480527899385379e+03
9.896128964948737121e+03,1.311510498533017426e+03
9.896128987805190263e+03,1.311540467005645496e+03
9.896129010661641587e+03,1.311570433312234627e+03
9.896129033518094730e+03,1.311600397457289773e+03
9.896129056374546053e+03,1.311630359435775745e+03
9.896129079230999196e+03,1.311660319252196814e+03
9.896129102087450519e+03,1.311690276901518700e+03
9.896129124943903662e+03,1.311720232388244312e+03
9.896129147800356805e+03,1.311750185709725656e+03
9.896129170656808128e+03,1.311780136863312919e+03
9.896129193513261271e+03,1.311810085853508326e+03
9.896129216369712594e+03,1.311840032675280554e+03
9.896129239226165737e+03,1.311869977333130919e+03
9.896129262082617061e+03,1.311899919822027869e+03
9.896129284939070203e+03,1.311929860146472947e+03
9.896129307795521527e+03,1.311959798301434830e+03
9.896129330651974669e+03,1.311989734291414834e+03
9.896129353508425993e+03,1.312019668111381634e+03
9.896129376364879136e+03,1.312049599765836547e+03
9.896129399221332278e+03,1.312079529252132261e+03
9.896129422077783602e+03,1.312109456567621010e+03
9.896129444934236744e+03,1.312139381716802518e+03
9.896129467790688068e+03,1.312169304694648645e+03
9.896129490647141211e+03,1.312199225505657296e+03
9.896129513503592534e+03,1.312229144144801467e+03
9.896129536360045677e+03,1.312259060616577926e+03
9.896129559216497000e+03,1.312288974915961035e+03
9.896129582072950143e+03,1.312318887047447561e+03
9.896129604929401467e+03,1.312348797006011637e+03
9.896129627785854609e+03,1.312378704796148895e+03
9.896129650642307752e+03,1.312408610415214525e+03
9.896129673498759075e+03,1.312438513860564626e+03
9.896129696355212218e+03,1.312468415136693693e+03
9.896129719211663542e+03,1.312498314238578814e+03
9.896129742068116684e+03,1.312528211170713348e+03
9.896129764924568008e+03,1.312558105928075065e+03
9.896129787781021150e+03,1.312587998515157324e+03
9.896129810637472474e+03,1.312617888926938349e+03
9.896129833493925616e+03,1.312647777167910363e+03
9.896129856350376940e+03,1.312677663233052726e+03
9.896129879206830083e+03,1.312707547126857435e+03
9.896129902063283225e+03,1.312737428846681496e+03
9.896129924919734549e+03,1.312767308389883510e+03
9.896129947776187691e+03,1.312797185760954335e+03
9.896129970632639015e+03,1.312827060954874469e+03
9.896129993489092158e+03,1.312856933976134769e+03
9.896130016345543481e+03,1.312886804819716417e+03
9.896130039201996624e+03,1.312916673490109361e+03
9.896130062058447947e+03,1.312946539982295462e+03
9.896130084914901090e+03,1.312976404300763988e+03
9.896130107771352414e+03,1.313006266440498621e+03
9.896130130627805556e+03,1.313036126405987034e+03
9.896130153484256880e+03,1.313065984192212909e+03
9.896130176340710022e+03,1.313095839803665058e+03
9.896130199197163165e+03,1.313125693237702535e+03
9.896130222053614489e+03,1.313155544491685760e+03
9.896130244910067631e+03,1.313185393570102178e+03
9.896130267766518955e+03,1.313215240467937065e+03
9.896130290622972097e+03,1.313245085189677411e+03
9.896130313479423421e+03,1.313274927730308264e+03
9.896130336335876564e+03,1.313304768094316159e+03
9.896130359192327887e+03,1.313334606276688191e+03
9.896130382048781030e+03,1.313364442281908396e+03
9.896130404905232353e+03,1.313394276104965002e+03
9.896130427761685496e+03,1.313424107750342500e+03
9.896130450618138639e+03,1.313453937215403130e+03
9.896130473474589962e+03,1.313483764497509128e+03
9.896130496331043105e+03,1.313513589601144758e+03
9.896130519187494428e+03,1.313543412521298251e+03
9.896130542043947571e+03,1.313573233262453869e+03
9.896130564900398895e+03,1.313603051819600523e+03
9.896130587756852037e+03,1.313632868197221114e+03
9.896130610613303361e+03,1.313662682390306600e+03
9.896130633469756503e+03,1.313692494403338742e+03
9.896130656326207827e+03,1.313722304231308499e+03
9.896130679182660970e+03,1.313752111878696951e+03
9.896130702039114112e+03,1.313781917342868837e+03
9.896130724895565436e+03,1.313811720621188897e+03
9.896130747752018578e+03,1.313841521718136846e+03
9.896130770608469902e+03,1.313871320628706144e+03
9.896130793464923045e+03,1.313901117357376506e+03
9.896130816321374368e+03,1.313930911899141620e+03
9.896130839177827511e+03,1.313960704258480291e+03
9.896130862034278834e+03,1.313990494430388253e+03
9.896130884890731977e+03,1.314020282419342948e+03
9.896130907747183301e+03,1.314050068220339654e+03
9.896130930603636443e+03,1.314079851837856495e+03
9.896130953460089586e+03,1.314109633269259575e+03
9.896130976316540909e+03,1.314139412511915907e+03
9.896130999172994052e+03,1.314169189570302478e+03
9.896131022029445376e+03,1.314198964439415249e+03
9.896131044885898518e+03,1.314228737123732117e+03
9.896131067742349842e+03,1.314258507618249723e+03
9.896131090598802984e+03,1.314288275927444147e+03
9.896131113455254308e+03,1.314318042046313622e+03
9.896131136311707451e+03,1.314347805979333543e+03
9.896131159168158774e+03,1.314377567721503510e+03
9.896131182024611917e+03,1.314407327277296872e+03
9.896131204881063240e+03,1.314437084641714819e+03
9.896131227737516383e+03,1.314466839819229790e+03
9.896131250593969526e+03,1.314496592807211300e+03
9.896131273450420849e+03,1.314526343603028636e+03
9.896131296306873992e+03,1.314556092211154692e+03
9.896131319163325315e+03,1.314585838626590430e+03
9.896131342019778458e+03,1.314615582853808746e+03
9.896131364876229782e+03,1.314645324887812649e+03
9.896131387732682924e+03,1.314675064733072531e+03
9.896131410589134248e+03,1.314704802384592313e+03
9.896131433445587390e+03,1.314734537846842613e+03
9.896131456302038714e+03,1.314764271114828261e+03
9.896131479158491857e+03,1.314794002193017832e+03
9.896131502014944999e+03,1.314823731078784022e+03
9.896131524871396323e+03,1.314853457769496799e+03
9.896131547727849465e+03,1.314883182269626332e+03
9.896131570584300789e+03,1.314912904574178356e+03
9.896131593440753932e+03,1.314942624687621219e+03
9.896131616297205255e+03,1.314972342604962023e+03
9.896131639153658398e+03,1.315002058330667751e+03
9.896131662010109721e+03,1.315031771859746868e+03
9.896131684866562864e+03,1.315061483196665904e+03
9.896131707723014188e+03,1.315091192336434005e+03
9.896131730579467330e+03,1.315120899283516110e+03
9.896131753435920473e+03,1.315150604035287188e+03
9.896131776292371796e+03,1.315180306589119482e+03
9.896131799148824939e+03,1.315210006949479066e+03
9.896131822005276263e+03,1.315239705111375997e+03
9.896131844861729405e+03,1.315269401079275667e+03
9.896131867718180729e+03,1.315299094848187906e+03
9.896131890574633871e+03,1.315328786422578332e+03
9.896131913431085195e+03,1.315358475797457686e+03
9.896131936287538338e+03,1.315388162977289085e+03
9.896131959143989661e+03,1.315417847957085996e+03
9.896131982000442804e+03,1.315447530741310402e+03
9.896132004856895946e+03,1.315477211327338182e+03
9.896132027713347270e+03,1.315506889712545217e+03
9.896132050569800413e+03,1.315536565901392805e+03
9.896132073426251736e+03,1.315566239888896234e+03
9.896132096282704879e+03,1.315595911679516121e+03
9.896132119139156202e+03,1.315625581268267524e+03
9.896132141995609345e+03,1.315655248659611289e+03
9.896132164852060669e+03,1.315684913848562701e+03
9.896132187708513811e+03,1.315714576839582151e+03
9.896132210564965135e+03,1.315744237627686516e+03
9.896132233421418277e+03,1.315773896217334368e+03
9.896132256277869601e+03,1.315803552603543039e+03
9.896132279134322744e+03,1.315833206790771783e+03
9.896132301990775886e+03,1.315862858776397616e+03
9.896132324847227210e+03,1.315892508557799829e+03
9.896132347703680352e+03,1.315922156139435629e+03
9.896132370560131676e+03,1.315951801516324622e+03
9.896132393416584819e+03,1.315981444692923105e+03
9.896132416273036142e+03,1.316011085664252050e+03
9.896132439129489285e+03,1.316040724434766616e+03
9.896132461985940608e+03,1.316070360999488230e+03
9.896132484842393751e+03,1.316099995362872050e+03
9.896132507698845075e+03,1.316129627519940414e+03
9.896132530555298217e+03,1.316159257475147342e+03
9.896132553411751360e+03,1.316188885225872809e+03
9.896132576268202683e+03,1.316218510769498607e+03
9.896132599124655826e+03,1.316248134110477849e+03
9.896132621981107150e+03,1.316277755243834463e+03
9.896132644837560292e+03,1.316307374174022016e+03
9.896132667694011616e+03,1.316336990896063526e+03
9.896132690550464758e+03,1.316366605414412106e+03
9.896132713406916082e+03,1.316396217724093049e+03
9.896132736263369225e+03,1.316425827829558330e+03
9.896132759119820548e+03,1.316455435725833240e+03
9.896132781976273691e+03,1.316485041417369303e+03
9.896132804832726833e+03,1.316514644901548309e+03
9.896132827689178157e+03,1.316544246175754097e+03
9.896132850545631300e+03,1.316573845244435915e+03
9.896132873402082623e+03,1.316603442102622466e+03
9.896132896258535766e+03,1.316633036754763452e+03
9.896132919114987089e+03,1.316662629195885756e+03
9.896132941971440232e+03,1.316692219430439991e+03
9.896132964827891556e+03,1.316721807453454176e+03
9.896132987684344698e+03,1.316751393269377331e+03
9.896133010540796022e+03,1.316780976873238387e+03
9.896133033397249164e+03,1.316810558269485909e+03
9.896133056253700488e+03,1.316840137453150419e+03
9.896133079110153631e+03,1.316869714428677753e+03
9.896133101966606773e+03,1.316899289193454479e+03
9.896133124823058097e+03,1.316928861744864889e+03
9.896133147679511239e+03,1.316958432087356186e+03
9.896133170535962563e+03,1.316988000215960028e+03
9.896133193392415706e+03,1.317017566135122024e+03
9.896133216248867029e+03,1.317047129839874970e+03
9.896133239105320172e+03,1.317076691334664247e+03
9.896133261961771495e+03,1.317106250614523560e+03
9.896133284818224638e+03,1.317135807683896701e+03
9.896133307674675962e+03,1.317165362537819192e+03
9.896133330531129104e+03,1.317194915180733460e+03
9.896133353387582247e+03,1.317224465610027437e+03
9.896133376244033570e+03,1.317254013823088371e+03
9.896133399100486713e+03,1.317283559824358690e+03
9.896133421956938037e+03,1.317313103608875053e+03
9.896133444813391179e+03,1.317342645181079888e+03
9.896133467669842503e+03,1.317372184536009627e+03
9.896133490526295645e+03,1.317401721678105787e+03
9.896133513382746969e+03,1.317431256602406620e+03
9.896133536239200112e+03,1.317460789313352507e+03
9.896133559095651435e+03,1.317490319805981926e+03
9.896133581952104578e+03,1.317519848084735031e+03
9.896133604808557720e+03,1.317549374147001117e+03
9.896133627665009044e+03,1.317578897990170390e+03
9.896133650521462187e+03,1.317608419618681182e+03
9.896133673377913510e+03,1.317637939027574475e+03
9.896133696234366653e+03,1.317667456221288376e+03
9.896133719090817976e+03,1.317696971194864545e+03
9.896133741947271119e+03,1.317726483952739954e+03
9.896133764803722443e+03,1.317755994489957857e+03
9.896133787660175585e+03,1.317785502810954540e+03
9.896133810516626909e+03,1.317815008910772804e+03
9.896133833373080051e+03,1.317844512793848935e+03
9.896133856229533194e+03,1.317874014457574049e+03
9.896133879085984518e+03,1.317903513899341533e+03
9.896133901942437660e+03,1.317933011123585402e+03
9.896133924798888984e+03,1.317962506125351183e+03
9.896133947655342126e+03,1.317991998909073573e+03
9.896133970511793450e+03,1.318021489469797643e+03
9.896133993368246593e+03,1.318050977811957182e+03
9.896134016224697916e+03,1.318080463930599308e+03
9.896134039081151059e+03,1.318109947830156898e+03
9.896134061937602382e+03,1.318139429505676389e+03
9.896134084794055525e+03,1.318168908961592024e+03
9.896134107650506849e+03,1.318198386192950466e+03
9.896134130506959991e+03,1.318227861204183455e+03
9.896134153363413134e+03,1.318257333992685744e+03
9.896134176219864457e+03,1.318286804555851859e+03
9.896134199076317600e+03,1.318316272898112629e+03
9.896134221932768924e+03,1.318345739014518358e+03
9.896134244789222066e+03,1.318375202909498967e+03
9.896134267645673390e+03,1.318404664578104757e+03
9.896134290502126532e+03,1.318434124024765424e+03
9.896134313358577856e+03,1.318463581244532634e+03
9.896134336215030999e+03,1.318493036241835398e+03
9.896134359071482322e+03,1.318522489011724929e+03
9.896134381927935465e+03,1.318551939558630693e+03
9.896134404784388607e+03,1.318581387879947897e+03
9.896134427640839931e+03,1.318610833973074477e+03
9.896134450497293074e+03,1.318640277842436944e+03
9.896134473353744397e+03,1.318669719483089921e+03
9.896134496210197540e+03,1.318699158899459462e+03
9.896134519066648863e+03,1.318728596086600646e+03
9.896134541923102006e+03,1.318758031048939756e+03
9.896134564779553330e+03,1.318787463781531414e+03
9.896134587636006472e+03,1.318816894288801677e+03
9.896134610492457796e+03,1.318846322565806304e+03
9.896134633348910938e+03,1.318875748616969986e+03
9.896134656205364081e+03,1.318905172439691341e+03
9.896134679061815405e+03,1.318934594031370125e+03
9.896134701918268547e+03,1.318964013396429209e+03
9.896134724774719871e+03,1.318993430529927309e+03
9.896134747631173013e+03,1.319022845436287071e+03
9.896134770487624337e+03,1.319052258110566981e+03
9.896134793344077480e+03,1.319081668557190596e+03
9.896134816200528803e+03,1.319111076771216631e+03
9.896134839056981946e+03,1.319140482757066593e+03
9.896134861913433269e+03,1.319169886509801472e+03
9.896134884769886412e+03,1.319199288033842095e+03
9.896134907626339555e+03,1.319228687326588897e+03
9.896134930482790878e+03,1.319258084385443681e+03
9.896134953339244021e+03,1.319287479214826362e+03
9.896134976195695344e+03,1.319316871809799295e+03
9.896134999052148487e+03,1.319346262174782169e+03
9.896135021908599811e+03,1.319375650304837563e+03
9.896135044765052953e+03,1.319405036204383805e+03
9.896135067621504277e+03,1.319434419868485520e+03
9.896135090477957419e+03,1.319463801301560352e+03
9.896135113334408743e+03,1.319493180498672700e+03
9.896135136190861886e+03,1.319522557464239981e+03
9.896135159047313209e+03,1.319551932193328184e+03
9.896135181903766352e+03,1.319581304690353136e+03
9.896135204760219494e+03,1.319610674952718909e+03
9.896135227616670818e+03,1.319640042977828671e+03
9.896135250473123961e+03,1.319669408770099608e+03
9.896135273329575284e+03,1.319698772324597030e+03
9.896135296186028427e+03,1.319728133645738126e+03
9.896135319042479750e+03,1.319757492728588886e+03
9.896135341898932893e+03,1.319786849577565135e+03
9.896135364755384217e+03,1.319816204187734911e+03
9.896135387611837359e+03,1.319845556563512218e+03
9.896135410468288683e+03,1.319874906699966232e+03
9.896135433324741825e+03,1.319904254601510729e+03
9.896135456181194968e+03,1.319933600265550240e+03
9.896135479037646292e+03,1.319962943689491794e+03
9.896135501894099434e+03,1.319992284877747352e+03
9.896135524750550758e+03,1.320021623825388133e+03
9.896135547607003900e+03,1.320050960536826324e+03
9.896135570463455224e+03,1.320080295007132918e+03
9.896135593319908367e+03,1.320109627240719647e+03
9.896135616176359690e+03,1.320138957232658186e+03
9.896135639032812833e+03,1.320168284987359812e+03
9.896135661889264156e+03,1.320197610499897792e+03
9.896135684745717299e+03,1.320226933774681811e+03
9.896135707602170442e+03,1.320256254809119127e+03
9.896135730458621765e+03,1.320285573600618591e+03
9.896135753315074908e+03,1.320314890153588749e+03
9.896135776171526231e+03,1.320344204463104916e+03
9.896135799027979374e+03,1.320373516533575412e+03
9.896135821884430698e+03,1.320402826360075778e+03
9.896135844740883840e+03,1.320432133947013654e+03
9.896135867597335164e+03,1.320461439289466171e+03
9.896135890453788306e+03,1.320490742391839149e+03
9.896135913310239630e+03,1.320520043249211085e+03
9.896135936166692773e+03,1.320549341865987117e+03
9.896135959023145915e+03,1.320578638239578368e+03
9.896135981879597239e+03,1.320607932367394596e+03
9.896136004736050381e+03,1.320637224253840941e+03
9.896136027592501705e+03,1.320666513893997262e+03
9.896136050448954848e+03,1.320695801292267561e+03
9.896136073305406171e+03,1.320725086443732380e+03
9.896136096161859314e+03,1.320754369352795266e+03
9.896136119018310637e+03,1.320783650014537443e+03
9.896136141874763780e+03,1.320812928433361549e+03
9.896136164731215104e+03,1.320842204604349263e+03
9.896136187587668246e+03,1.320871478531903904e+03
9.896136210444119570e+03,1.320900750211106697e+03
9.896136233300572712e+03,1.320930019646360506e+03
9.896136256157025855e+03,1.320959286835077364e+03
9.896136279013477179e+03,1.320988551774670668e+03
9.896136301869930321e+03,1.321017814469541008e+03
9.896136324726381645e+03,1.321047074914773248e+03
9.896136347582834787e+03,1.321076333114766385e+03
9.896136370439286111e+03,1.321105589064606647e+03
9.896136393295739254e+03,1.321134842768693034e+03
9.896136416152190577e+03,1.321164094222111999e+03
9.896136439008643720e+03,1.321193343429261859e+03
9.896136461865095043e+03,1.321222590385228841e+03
9.896136484721548186e+03,1.321251835094411945e+03
9.896136507578001329e+03,1.321281077554225249e+03
9.896136530434452652e+03,1.321310317762084651e+03
9.896136553290905795e+03,1.321339555722387104e+03
9.896136576147357118e+03,1.321368791430221336e+03
9.896136599003810261e+03,1.321398024889983390e+03
9.896136621860261585e+03,1.321427256096763585e+03
9.896136644716714727e+03,1.321456485054955920e+03
9.896136667573166051e+03,1.321485711759652759e+03
9.896136690429619193e+03,1.321514936215247417e+03
9.896136713286070517e+03,1.321544158416831806e+03
9.896136736142523660e+03,1.321573378368799695e+03
9.896136758998976802e+03,1.321602596068568346e+03
9.896136781855428126e+03,1.321631811513555931e+03
9.896136804711881268e+03,1.321661024708155082e+03
9.896136827568332592e+03,1.321690235647459076e+03
9.896136850424785735e+03,1.321719444335860544e+03
9.896136873281237058e+03,1.321748650768453217e+03
9.896136896137690201e+03,1.321777854949629045e+03
9.896136918994141524e+03,1.321807056874482669e+03
9.896136941850594667e+03,1.321836256547404673e+03
9.896136964707045991e+03,1.321865453963491063e+03
9.896136987563499133e+03,1.321894649127131743e+03
