Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.061386530092591420e+04,2.557655698775632924e+00
1.061386531688121431e+04,2.557655698775632924e+00
1.061386533283651261e+04,2.557655698775632924e+00
1.061386534879181272e+04,2.557655698775632924e+00
1.061386536474711102e+04,2.557655698775632924e+00
1.061386538070241113e+04,2.557655698775632924e+00
1.061386539665770943e+04,2.557655698775632924e+00
1.061386541261300954e+04,2.557655698775632924e+00
1.061386542856830783e+04,2.557655698775632924e+00
1.061386544452360795e+04,2.557655698775632924e+00
1.061386546047890624e+04,2.557655698775632924e+00
1.061386547643420636e+04,2.557655698775632924e+00
1.061386549238950465e+04,2.557655698775632924e+00
1.061386550834480477e+04,2.557655698775632924e+00
1.061386552430010306e+04,2.557655698775632924e+00
1.061386554025540318e+04,2.557655698775632924e+00
1.061386555621070147e+04,2.557655698775632924e+00
1.061386557216600158e+04,2.557655698775632924e+00
1.061386558812129988e+04,2.557655698775632924e+00
1.061386560407659999e+04,2.557655698775632924e+00
1.061386562003189829e+04,2.557655698775632924e+00
1.061386563598719840e+04,2.557655698775632924e+00
1.061386565194249670e+04,2.557655698775632924e+00
1.061386566789779681e+04,2.557655698775632924e+00
1.061386568385309511e+04,2.557655698775632924e+00
1.061386569980839522e+04,2.557655698775632924e+00
1.061386571576369352e+04,2.557655698775632924e+00
1.061386573171899363e+04,2.557655698775632924e+00
1.061386574767429192e+04,2.557655698775632924e+00
1.061386576362959204e+04,2.557655698775632924e+00
1.061386577958489033e+04,2.557655698775632924e+00
1.061386579554019045e+04,2.557655698775632924e+00
1.061386581149549056e+04,2.557655698775632924e+00
1.061386582745078886e+04,2.557655698775632924e+00
1.061386584340608897e+04,2.557655698775632924e+00
1.061386585936138727e+04,2.557655698775632924e+00
1.061386587531668738e+04,2.557655698775632924e+00
1.061386589127198567e+04,2.557655698775632924e+00
1.061386590722728579e+04,2.557655698775632924e+00
1.061386592318258408e+04,2.557655698775632924e+00
1.061386593913788420e+04,2.557655698775632924e+00
1.061386595509318249e+04,2.557655698775632924e+00
1.061386597104848261e+04,2.557655698775632924e+00
1.061386598700378090e+04,2.557655698775632924e+00
1.061386600295908102e+04,2.557655698775632924e+00
1.061386601891437931e+04,2.557655698775632924e+00
1.061386603486967942e+04,2.557655698775632924e+00
1.061386605082497772e+04,2.557655698775632924e+00
1.061386606678027783e+04,2.557655698775632924e+00
1.061386608273557613e+04,2.557655698775632924e+00
1.061386609869087624e+04,2.557655698775632924e+00
1.061386611464617454e+04,2.557655698775632924e+00
1.061386613060147465e+04,2.557655698775632924e+00
1.061386614655677295e+04,2.557655698775632924e+00
1.061386616251207306e+04,2.557655698775632924e+00
1.061386617846737136e+04,2.557655698775632924e+00
1.061386619442267147e+04,2.557655698775632924e+00
1.061386621037796976e+04,2.557655698775632924e+00
1.061386622633326988e+04,2.557655698775632924e+00
1.061386624228856817e+04,2.557655698775632924e+00
1.061386625824386829e+04,2.557655698775632924e+00
1.061386627419916658e+04,2.557655698775632924e+00
1.061386629015446670e+04,2.557655698775632924e+00
1.061386630610976681e+04,2.557655698775632924e+00
1.061386632206506511e+04,2.557655698775632924e+00
1.061386633802036522e+04,2.557655698775632924e+00
1.061386635397566351e+04,2.557655698775632924e+00
1.061386636993096363e+04,2.557655698775632924e+00
1.061386638588626192e+04,2.557655698775632924e+00
1.061386640184156204e+04,2.557655698775632924e+00
1.061386641779686033e+04,2.557655698775632924e+00
1.061386643375216045e+04,2.557655698775632924e+00
1.061386644970745874e+04,2.557655698775632924e+00
1.061386646566275886e+04,2.557655698775632924e+00
1.061386648161805715e+04,2.557655698775632924e+00
1.061386649757335726e+04,2.557655698775632924e+00
1.061386651352865556e+04,2.557655698775632924e+00
1.061386652948395567e+04,2.557655698775632924e+00
1.061386654543925397e+04,2.557655698775632924e+00
1.061386656139455408e+04,2.557655698775632924e+00
1.061386657734985238e+04,2.557655698775632924e+00
1.061386659330515249e+04,2.557655698775632924e+00
1.061386660926045079e+04,2.557655698775632924e+00
1.061386662521575090e+04,2.557655698775632924e+00
1.061386664117104920e+04,2.557655698775632924e+00
1.061386665712634931e+04,2.557655698775632924e+00
1.061386667308164760e+04,2.557655698775632924e+00
1.061386668903694772e+04,2.557655698775632924e+00
1.061386670499224601e+04,2.557655698775632924e+00
1.061386672094754613e+04,2.557655698775632924e+00
