Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.027292596064833924e+04,7.078824578984273330e+01
1.027292604692779969e+04,7.078735313498808068e+01
1.027292613320726196e+04,7.078646036302741607e+01
1.027292621948672240e+04,7.078556747400142513e+01
1.027292630576618467e+04,7.078467446787563233e+01
1.027292639204564512e+04,7.078378134469072336e+01
1.027292647832510738e+04,7.078288810441212320e+01
1.027292656460456783e+04,7.078199474708065964e+01
1.027292665088403010e+04,7.078110127266171503e+01
1.027292673716349054e+04,7.078020768119606032e+01
1.027292682344295281e+04,7.077931397264912050e+01
1.027292690972241326e+04,7.077842014706169493e+01
1.027292699600187370e+04,7.077752620441802378e+01
1.027292708228133597e+04,7.077663214470234720e+01
1.027292716856079642e+04,7.077573796795552141e+01
1.027292725484025868e+04,7.077484367414285771e+01
1.027292734111971913e+04,7.077394926330519809e+01
1.027292742739918140e+04,7.077305473540798175e+01
1.027292751367864184e+04,7.077216009049195122e+01
1.027292759995810411e+04,7.077126532852253149e+01
1.027292768623756456e+04,7.077037044954055034e+01
1.027292777251702682e+04,7.076947545351134750e+01
1.027292785879648727e+04,7.076858034047579338e+01
1.027292794507594954e+04,7.076768511039925613e+01
1.027292803135540998e+04,7.076678976332256354e+01
1.027292811763487043e+04,7.076589429922994157e+01
1.027292820391433270e+04,7.076499871810564457e+01
1.027292829019379315e+04,7.076410301999050034e+01
1.027292837647325541e+04,7.076320720484989124e+01
1.027292846275271586e+04,7.076231127272467347e+01
1.027292854903217813e+04,7.076141522358014413e+01
1.027292863531163857e+04,7.076051905745724468e+01
1.027292872159110084e+04,7.075962277432130065e+01
1.027292880787056129e+04,7.075872637421312561e+01
1.027292889415002355e+04,7.075782985709811612e+01
1.027292898042948400e+04,7.075693322301718524e+01
1.027292906670894445e+04,7.075603647195447365e+01
1.027292915298840671e+04,7.075513960389423573e+01
1.027292923926786716e+04,7.075424261887738453e+01
1.027292932554732943e+04,7.075334551686918871e+01
1.027292941182678987e+04,7.075244829791063239e+01
1.027292949810625214e+04,7.075155096196695581e+01
1.027292958438571259e+04,7.075065350907911466e+01
1.027292967066517485e+04,7.074975593921236339e+01
1.027292975694463530e+04,7.074885825240770032e+01
1.027292984322409757e+04,7.074796044863035149e+01
1.027292992950355801e+04,7.074706252792130101e+01
1.027293001578302028e+04,7.074616449024580334e+01
1.027293010206248073e+04,7.074526633564482836e+01
1.027293018834194118e+04,7.074436806410255940e+01
1.027293027462140344e+04,7.074346967560317978e+01
1.027293036090086389e+04,7.074257117018765939e+01
1.027293044718032615e+04,7.074167254782128111e+01
1.027293053345978660e+04,7.074077380854500063e+01
1.027293061973924887e+04,7.073987495232405820e+01
1.027293070601870932e+04,7.073897597919946634e+01
1.027293079229817158e+04,7.073807688913645109e+01
1.027293087857763203e+04,7.073717768217599655e+01
1.027293096485709430e+04,7.073627835828334298e+01
1.027293105113655474e+04,7.073537891749953133e+01
1.027293113741601519e+04,7.073447935980870227e+01
1.027293122369547746e+04,7.073357968519502492e+01
1.027293130997493790e+04,7.073267989369954023e+01
1.027293139625440017e+04,7.073177998528743160e+01
1.027293148253386062e+04,7.073087995999975419e+01
1.027293156881332288e+04,7.072997981780170562e+01
1.027293165509278333e+04,7.072907955873432684e+01
1.027293174137224560e+04,7.072817918276281546e+01
1.027293182765170604e+04,7.072727868992821243e+01
1.027293191393116831e+04,7.072637808019571537e+01
1.027293200021062876e+04,7.072547735360643628e+01
1.027293208649008920e+04,7.072457651014443059e+01
1.027293217276955147e+04,7.072367554979386739e+01
1.027293225904901192e+04,7.072277447259591554e+01
1.027293234532847418e+04,7.072187327851561633e+01
1.027293243160793463e+04,7.072097196759413862e+01
1.027293251788739690e+04,7.072007053979662317e+01
1.027293260416685735e+04,7.071916899516416777e+01
1.027293269044631961e+04,7.071826733366185636e+01
1.027293277672578006e+04,7.071736555533092883e+01
1.027293286300524233e+04,7.071646366013639806e+01
1.027293294928470277e+04,7.071556164811946132e+01
1.027293303556416504e+04,7.071465951924521676e+01
1.027293312184362549e+04,7.071375727355480478e+01
1.027293320812308593e+04,7.071285491103236609e+01
1.027293329440254820e+04,7.071195243166198452e+01
1.027293338068200865e+04,7.071104983548484313e+01
1.027293346696147091e+04,7.071014712246598322e+01
1.027293355324093136e+04,7.070924429264665889e+01
1.027293363952039363e+04,7.070834134599191145e+01
1.027293372579985407e+04,7.070743828254292396e+01
1.027293381207931634e+04,7.070653510226475191e+01
1.027293389835877679e+04,7.070563180519860680e+01
1.027293398463823905e+04,7.070472839130955833e+01
1.027293407091769950e+04,7.070382486063880378e+01
1.027293415719715995e+04,7.070292121317046963e+01
1.027293424347662221e+04,7.070201744888859707e+01
1.027293432975608266e+04,7.070111356783445444e+01
1.027293441603554493e+04,7.070020956997301198e+01
1.027293450231500537e+04,7.069930545534559485e+01
1.027293458859446764e+04,7.069840122391714488e+01
1.027293467487392809e+04,7.069749687572898722e+01
1.027293476115339035e+04,7.069659241074607792e+01
1.027293484743285080e+04,7.069568782900969950e+01
1.027293493371231307e+04,7.069478313048486484e+01
1.027293501999177352e+04,7.069387831521285648e+01
1.027293510627123396e+04,7.069297338317772983e+01
1.027293519255069623e+04,7.069206833436351189e+01
1.027293527883015668e+04,7.069116316881155626e+01
1.027293536510961894e+04,7.069025788648679054e+01
1.027293545138907939e+04,7.068935248743055411e+01
1.027293553766854166e+04,7.068844697160778878e+01
1.027293562394800210e+04,7.068754133905984816e+01
1.027293571022746437e+04,7.068663558975164563e+01
1.027293579650692482e+04,7.068572972372453478e+01
1.027293588278638708e+04,7.068482374094345744e+01
1.027293596906584753e+04,7.068391764144975298e+01
1.027293605534530980e+04,7.068301142520836322e+01
1.027293614162477024e+04,7.068210509226064175e+01
1.027293622790423069e+04,7.068119864259061558e+01
1.027293631418369296e+04,7.068029207618231169e+01
1.027293640046315340e+04,7.067938539307711210e+01
1.027293648674261567e+04,7.067847859323993021e+01
1.027293657302207612e+04,7.067757167671214802e+01
1.027293665930153838e+04,7.067666464345862209e+01
1.027293674558099883e+04,7.067575749352080550e+01
1.027293683186046110e+04,7.067485022686358320e+01
1.027293691813992154e+04,7.067394284352830880e+01
1.027293700441938381e+04,7.067303534347995253e+01
1.027293709069884426e+04,7.067212772675985377e+01
1.027293717697830471e+04,7.067121999335203952e+01
1.027293726325776697e+04,7.067031214324053678e+01
1.027293734953722742e+04,7.066940417646675598e+01
1.027293743581668969e+04,7.066849609299556789e+01
1.027293752209615013e+04,7.066758789286839715e+01
1.027293760837561240e+04,7.066667957605014294e+01
1.027293769465507285e+04,7.066577114258217307e+01
1.027293778093453511e+04,7.066486259242942936e+01
1.027293786721399556e+04,7.066395392563329381e+01
1.027293795349345783e+04,7.066304514215865140e+01
1.027293803977291827e+04,7.066213624204695520e+01
1.027293812605238054e+04,7.066122722526301914e+01
1.027293821233184099e+04,7.066031809184831047e+01
1.027293829861130143e+04,7.065940884178688464e+01
1.027293838489076370e+04,7.065849947506265494e+01
1.027293847117022415e+04,7.065758999171714549e+01
1.027293855744968641e+04,7.065668039171517023e+01
1.027293864372914686e+04,7.065577067509823905e+01
1.027293873000860913e+04,7.065486084183108062e+01
1.027293881628806957e+04,7.065395089195529010e+01
1.027293890256753184e+04,7.065304082543563879e+01
1.027293898884699229e+04,7.065213064231363660e+01
1.027293907512645455e+04,7.065122034255406902e+01
1.027293916140591500e+04,7.065030992619848860e+01
1.027293924768537545e+04,7.064939939323082285e+01
1.027293933396483772e+04,7.064848874363508457e+01
1.027293942024429816e+04,7.064757797745278367e+01
1.027293950652376043e+04,7.064666709464869143e+01
1.027293959280322088e+04,7.064575609526437461e+01
1.027293967908268314e+04,7.064484497926457607e+01
1.027293976536214359e+04,7.064393374669086256e+01
1.027293985164160586e+04,7.064302239750800538e+01
1.027293993792106630e+04,7.064211093175755707e+01
1.027294002420052857e+04,7.064119934940426049e+01
1.027294011047998902e+04,7.064028765048972502e+01
1.027294019675944946e+04,7.063937583499786399e+01
