Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.065014266203716397e+04,4.393349472722185283e+02
1.065014268332748725e+04,4.393410179678156169e+02
1.065014270461781052e+04,4.393470880351231926e+02
1.065014272590813380e+04,4.393531574741226109e+02
1.065014274719845707e+04,4.393592262847955681e+02
1.065014276848878217e+04,4.393652944676417746e+02
1.065014278977910544e+04,4.393713620216059326e+02
1.065014281106942872e+04,4.393774289471879229e+02
1.065014283235975199e+04,4.393834952443693282e+02
1.065014285365007527e+04,4.393895609131315609e+02
1.065014287494039854e+04,4.393956259534561468e+02
1.065014289623072182e+04,4.394016903653246686e+02
1.065014291752104509e+04,4.394077541487184817e+02
1.065014293881136837e+04,4.394138173036191120e+02
1.065014296010169346e+04,4.394198798305259288e+02
1.065014298139201674e+04,4.394259417283847142e+02
1.065014300268234001e+04,4.394320029976948945e+02
1.065014302397266329e+04,4.394380636384378818e+02
1.065014304526298656e+04,4.394441236505952020e+02
1.065014306655330984e+04,4.394501830341484379e+02
1.065014308784363311e+04,4.394562417890790584e+02
1.065014310913395639e+04,4.394622999153685896e+02
1.065014313042427966e+04,4.394683574129986141e+02
1.065014315171460476e+04,4.394744142824679329e+02
1.065014317300492803e+04,4.394804705227231807e+02
1.065014319429525131e+04,4.394865261342634426e+02
1.065014321558557458e+04,4.394925811170702445e+02
1.065014323687589786e+04,4.394986354711250556e+02
1.065014325816622113e+04,4.395046891964094584e+02
1.065014327945654441e+04,4.395107422929049221e+02
1.065014330074686768e+04,4.395167947605929726e+02
1.065014332203719096e+04,4.395228465994551925e+02
1.065014334332751605e+04,4.395288978099900987e+02
1.065014336461783932e+04,4.395349483911451784e+02
1.065014338590816260e+04,4.395409983434191190e+02
1.065014340719848587e+04,4.395470476667932758e+02
1.065014342848880915e+04,4.395530963612492883e+02
1.065014344977913242e+04,4.395591444267687393e+02
1.065014347106945570e+04,4.395651918633330979e+02
1.065014349235977897e+04,4.395712386709239468e+02
1.065014351365010225e+04,4.395772848495228686e+02
1.065014353494042734e+04,4.395833303996278119e+02
1.065014355623075062e+04,4.395893753201874574e+02
1.065014357752107389e+04,4.395954196116996968e+02
1.065014359881139717e+04,4.396014632741463402e+02
1.065014362010172044e+04,4.396075063075086859e+02
1.065014364139204372e+04,4.396135487117684875e+02
1.065014366268236699e+04,4.396195904869072706e+02
1.065014368397269027e+04,4.396256316329064475e+02
1.065014370526301354e+04,4.396316721497478284e+02
1.065014372655333864e+04,4.396377120379289067e+02
1.065014374784366191e+04,4.396437512963990457e+02
1.065014376913398519e+04,4.396497899256559663e+02
1.065014379042430846e+04,4.396558279256814217e+02
1.065014381171463174e+04,4.396618652964567104e+02
1.065014383300495501e+04,4.396679020379635290e+02
1.065014385429527829e+04,4.396739381501835169e+02
1.065014387558560156e+04,4.396799736330982000e+02
1.065014389687592484e+04,4.396860084866891611e+02
1.065014391816624993e+04,4.396920427114534959e+02
1.065014393945657321e+04,4.396980763063417612e+02
1.065014396074689648e+04,4.397041092718510527e+02
1.065014398203721976e+04,4.397101416079630098e+02
1.065014400332754303e+04,4.397161733146591587e+02
1.065014402461786631e+04,4.397222043919212524e+02
1.065014404590818958e+04,4.397282348397307032e+02
1.065014406719851286e+04,4.397342646580692076e+02
1.065014408848883613e+04,4.397402938469183482e+02
1.065014410977916123e+04,4.397463224067747660e+02
1.065014413106948450e+04,4.397523503365899842e+02
1.065014415235980778e+04,4.397583776368606436e+02
1.065014417365013105e+04,4.397644043075683271e+02
1.065014419494045433e+04,4.397704303486947879e+02
1.065014421623077760e+04,4.397764557602214950e+02
1.065014423752110088e+04,4.397824805421300880e+02
1.065014425881142415e+04,4.397885046944022633e+02
1.065014428010174743e+04,4.397945282170196037e+02
1.065014430139207252e+04,4.398005511104781249e+02
1.065014432268239580e+04,4.398065733737306573e+02
1.065014434397271907e+04,4.398125950072731030e+02
1.065014436526304235e+04,4.398186160110872152e+02
1.065014438655336562e+04,4.398246363851545766e+02
1.065014440784368890e+04,4.398306561294568837e+02
1.065014442913401217e+04,4.398366752439757192e+02
1.065014445042433545e+04,4.398426937286927227e+02
1.065014447171465872e+04,4.398487115835895906e+02
1.065014449300498381e+04,4.398547288091618839e+02
1.065014451429530709e+04,4.398607454043632856e+02
1.065014453558563036e+04,4.398667613696893568e+02
1.065014455687595364e+04,4.398727767051219075e+02
1.065014457816627691e+04,4.398787914106424068e+02
1.065014459945660019e+04,4.398848054862326080e+02
1.065014462074692347e+04,4.398908189318740938e+02
1.065014464203724674e+04,4.398968317475486174e+02
1.065014466332757002e+04,4.399028439332378184e+02
1.065014468461789511e+04,4.399088554894368031e+02
1.065014470590821838e+04,4.399148664151001640e+02
1.065014472719854166e+04,4.399208767107231779e+02
1.065014474848886493e+04,4.399268863762873707e+02
1.065014476977918821e+04,4.399328954117746093e+02
1.065014479106951148e+04,4.399389038171664197e+02
1.065014481235983476e+04,4.399449115924444982e+02
1.065014483365015803e+04,4.399509187375905412e+02
1.065014485494048131e+04,4.399569252525861884e+02
1.065014487623080640e+04,4.399629311379261480e+02
1.065014489752112968e+04,4.399689363925660359e+02
1.065014491881145295e+04,4.399749410170005035e+02
1.065014494010177623e+04,4.399809450112113609e+02
1.065014496139209950e+04,4.399869483751801340e+02
1.065014498268242278e+04,4.399929511088886898e+02
1.065014500397274605e+04,4.399989532123186109e+02
1.065014502526306933e+04,4.400049546854515938e+02
1.065014504655339260e+04,4.400109555282692781e+02
1.065014506784371770e+04,4.400169557412659742e+02
1.065014508913404097e+04,4.400229553233982074e+02
1.065014511042436425e+04,4.400289542751602880e+02
1.065014513171468752e+04,4.400349525965339126e+02
1.065014515300501080e+04,4.400409502875007206e+02
1.065014517429533407e+04,4.400469473480424654e+02
1.065014519558565735e+04,4.400529437781407864e+02
1.065014521687598062e+04,4.400589395777774939e+02
1.065014523816630390e+04,4.400649347469343411e+02
1.065014525945662899e+04,4.400709292861049562e+02
1.065014528074695227e+04,4.400769231942467741e+02
1.065014530203727554e+04,4.400829164718539346e+02
1.065014532332759882e+04,4.400889091189079068e+02
1.065014534461792209e+04,4.400949011353904439e+02
1.065014536590824537e+04,4.401008925212832992e+02
1.065014538719856864e+04,4.401068832765682259e+02
1.065014540848889192e+04,4.401128734012269206e+02
1.065014542977921519e+04,4.401188628952411364e+02
1.065014545106954029e+04,4.401248517591041605e+02
1.065014547235986356e+04,4.401308399917744509e+02
1.065014549365018684e+04,4.401368275937453518e+02
1.065014551494051011e+04,4.401428145649986732e+02
1.065014553623083339e+04,4.401488009055161115e+02
1.065014555752115666e+04,4.401547866152794768e+02
1.065014557881147994e+04,4.401607716942704656e+02
1.065014560010180321e+04,4.401667561424707742e+02
1.065014562139212649e+04,4.401727399598620991e+02
1.065014564268245158e+04,4.401787231469375001e+02
1.065014566397277486e+04,4.401847057026562311e+02
1.065014568526309813e+04,4.401906876275112950e+02
1.065014570655342141e+04,4.401966689214844450e+02
1.065014572784374468e+04,4.402026495845573208e+02
1.065014574913406796e+04,4.402086296167119031e+02
1.065014577042439123e+04,4.402146090179297175e+02
1.065014579171471451e+04,4.402205877881926881e+02
1.065014581300503778e+04,4.402265659274824543e+02
1.065014583429536287e+04,4.402325434362915075e+02
1.065014585558568615e+04,4.402385203135801248e+02
1.065014587687600942e+04,4.402444965598410249e+02
1.065014589816633270e+04,4.402504721750557337e+02
1.065014591945665597e+04,4.402564471592061182e+02
1.065014594074697925e+04,4.402624215122738747e+02
1.065014596203730252e+04,4.402683952342409270e+02
1.065014598332762580e+04,4.402743683250889717e+02
1.065014600461794907e+04,4.402803407847997050e+02
1.065014602590827417e+04,4.402863126138652206e+02
1.065014604719859744e+04,4.402922838112467616e+02
1.065014606848892072e+04,4.402982543774364217e+02
1.065014608977924399e+04,4.403042243124159540e+02
1.065014611106956727e+04,4.403101936161671119e+02
1.065014613235989054e+04,4.403161622886717623e+02
1.065014615365021382e+04,4.403221303299116016e+02
1.065014617494053709e+04,4.403280977398684968e+02
1.065014619623086037e+04,4.403340645185242579e+02
1.065014621752118546e+04,4.403400306663702963e+02
1.065014623881150874e+04,4.403459961823690492e+02
1.065014626010183201e+04,4.403519610670119846e+02
1.065014628139215529e+04,4.403579253202809127e+02
1.065014630268247856e+04,4.403638889421577005e+02
1.065014632397280184e+04,4.403698519326241012e+02
1.065014634526312511e+04,4.403758142916619249e+02
1.065014636655344839e+04,4.403817760192529818e+02
1.065014638784377166e+04,4.403877371153790818e+02
1.065014640913409676e+04,4.403936975805312386e+02
1.065014643042442003e+04,4.403996574136729123e+02
1.065014645171474331e+04,4.404056166152949459e+02
1.065014647300506658e+04,4.404115751853793768e+02
1.065014649429538986e+04,4.404175331239079014e+02
1.065014651558571313e+04,4.404234904308623300e+02
1.065014653687603641e+04,4.404294471062246430e+02
1.065014655816635968e+04,4.404354031499764233e+02
1.065014657945668296e+04,4.404413585620997651e+02
1.065014660074700805e+04,4.404473133430849998e+02
1.065014662203733133e+04,4.404532674918966109e+02
1.065014664332765460e+04,4.404592210090250433e+02
1.065014666461797788e+04,4.404651738944523913e+02
1.065014668590830115e+04,4.404711261481602378e+02
1.065014670719862443e+04,4.404770777701305633e+02
1.065014672848894770e+04,4.404830287603451779e+02
1.065014674977927098e+04,4.404889791187858350e+02
1.065014677106959425e+04,4.404949288454345719e+02
1.065014679235991935e+04,4.405008779407812085e+02
1.065014681365024262e+04,4.405068264037912513e+02
1.065014683494056590e+04,4.405127742349549180e+02
1.065014685623088917e+04,4.405187214342539050e+02
1.065014687752121245e+04,4.405246680016701362e+02
1.065014689881153572e+04,4.405306139371854215e+02
1.065014692010185900e+04,4.405365592407815711e+02
1.065014694139218227e+04,4.405425039124406226e+02
1.065014696268250555e+04,4.405484479521442722e+02
1.065014698397283064e+04,4.405543913603821693e+02
1.065014700526315391e+04,4.405603341361206731e+02
1.065014702655347719e+04,4.405662762798494896e+02
1.065014704784380046e+04,4.405722177915503721e+02
1.065014706913412374e+04,4.405781586712053013e+02
1.065014709042444701e+04,4.405840989187960872e+02
1.065014711171477029e+04,4.405900385343046537e+02
1.065014713300509356e+04,4.405959775177128677e+02
1.065014715429541684e+04,4.406019158690025392e+02
1.065014717558574193e+04,4.406078535886628060e+02
1.065014719687606521e+04,4.406137906756611073e+02
1.065014721816638848e+04,4.406197271304865239e+02
1.065014723945671176e+04,4.406256629531210365e+02
1.065014726074703503e+04,4.406315981435464550e+02
1.065014728203735831e+04,4.406375327017447034e+02
1.065014730332768158e+04,4.406434666276977623e+02
1.065014732461800486e+04,4.406493999213873280e+02
1.065014734590832813e+04,4.406553325827954382e+02
1.065014736719865323e+04,4.406612646124107187e+02
1.065014738848897650e+04,4.406671960092015183e+02
1.065014740977929978e+04,4.406731267736565201e+02
1.065014743106962305e+04,4.406790569057576477e+02
1.065014745235994633e+04,4.406849864054867680e+02
1.065014747365026960e+04,4.406909152728258618e+02
1.065014749494059288e+04,4.406968435077567960e+02
1.065014751623091615e+04,4.407027711102615513e+02
1.065014753752123943e+04,4.407086980803218808e+02
1.065014755881156452e+04,4.407146244184261832e+02
1.065014758010188780e+04,4.407205501235436031e+02
1.065014760139221107e+04,4.407264751961624256e+02
1.065014762268253435e+04,4.407323996362646312e+02
1.065014764397285762e+04,4.407383234438321438e+02
1.065014766526318090e+04,4.407442466188468302e+02
1.065014768655350417e+04,4.407501691612906143e+02
1.065014770784382745e+04,4.407560910711455335e+02
1.065014772913415072e+04,4.407620123483933980e+02
1.065014775042447582e+04,4.407679329935219812e+02
1.065014777171479909e+04,4.407738530055015644e+02
1.065014779300512237e+04,4.407797723848200349e+02
1.065014781429544564e+04,4.407856911314591457e+02
1.065014783558576892e+04,4.407916092454009913e+02
1.065014785687609219e+04,4.407975267266274386e+02
1.065014787816641547e+04,4.408034435751204114e+02
1.065014789945673874e+04,4.408093597908620609e+02
1.065014792074706202e+04,4.408152753738339698e+02
1.065014794203738711e+04,4.408211903245237409e+02
1.065014796332771039e+04,4.408271046419025652e+02
1.065014798461803366e+04,4.408330183264575908e+02
1.065014800590835694e+04,4.408389313781709120e+02
1.065014802719868021e+04,4.408448437970245664e+02
1.065014804848900349e+04,4.408507555830003639e+02
1.065014806977932676e+04,4.408566667360803422e+02
1.065014809106965004e+04,4.408625772562464249e+02
1.065014811235997331e+04,4.408684871434806496e+02
1.065014813365029840e+04,4.408743963982698233e+02
1.065014815494062168e+04,4.408803050195860465e+02
1.065014817623094496e+04,4.408862130079162966e+02
1.065014819752126823e+04,4.408921203632425545e+02
1.065014821881159151e+04,4.408980270855467438e+02
1.065014824010191478e+04,4.409039331748109021e+02
1.065014826139223806e+04,4.409098386310169531e+02
1.065014828268256133e+04,4.409157434541469343e+02
1.065014830397288461e+04,4.409216476441827695e+02
1.065014832526320970e+04,4.409275512016108678e+02
1.065014834655353297e+04,4.409334541254044098e+02
1.065014836784385625e+04,4.409393564160498045e+02
1.065014838913417952e+04,4.409452580735289757e+02
1.065014841042450280e+04,4.409511590978240747e+02
1.065014843171482607e+04,4.409570594889169115e+02
1.065014845300514935e+04,4.409629592467895804e+02
1.065014847429547262e+04,4.409688583714242327e+02
1.065014849558579590e+04,4.409747568628025078e+02
1.065014851687612099e+04,4.409806547214105308e+02
1.065014853816644427e+04,4.409865519462226189e+02
1.065014855945676754e+04,4.409924485377243855e+02
1.065014858074709082e+04,4.409983444958980954e+02
1.065014860203741409e+04,4.410042398207256156e+02
1.065014862332773737e+04,4.410101345121890404e+02
1.065014864461806064e+04,4.410160285702704073e+02
1.065014866590838392e+04,4.410219219949515832e+02
1.065014868719870719e+04,4.410278147862147193e+02
1.065014870848903047e+04,4.410337069440418531e+02
1.065014872977935556e+04,4.410395984689182569e+02
1.065014875106967884e+04,4.410454893598192143e+02
1.065014877236000211e+04,4.410513796172302818e+02
1.065014879365032539e+04,4.410572692411334401e+02
1.065014881494064866e+04,4.410631582315105561e+02
1.065014883623097194e+04,4.410690465883438947e+02
1.065014885752129521e+04,4.410749343116153227e+02
1.065014887881161849e+04,4.410808214013068778e+02
1.065014890010194176e+04,4.410867078574007678e+02
1.065014892139226686e+04,4.410925936803816967e+02
1.065014894268259013e+04,4.410984788692260281e+02
1.065014896397291341e+04,4.411043634244187501e+02
1.065014898526323668e+04,4.411102473459418434e+02
1.065014900655355996e+04,4.411161306337774590e+02
1.065014902784388323e+04,4.411220132879075209e+02
1.065014904913420651e+04,4.411278953083140664e+02
1.065014907042452978e+04,4.411337766949792467e+02
1.065014909171485306e+04,4.411396574478850994e+02
1.065014911300517815e+04,4.411455375675159303e+02
1.065014913429550143e+04,4.411514170528492400e+02
1.065014915558582470e+04,4.411572959043693345e+02
1.065014917687614798e+04,4.411631741220583081e+02
1.065014919816647125e+04,4.411690517058982550e+02
1.065014921945679453e+04,4.411749286558713266e+02
1.065014924074711780e+04,4.411808049719593896e+02
1.065014926203744108e+04,4.411866806541445953e+02
1.065014928332776435e+04,4.411925557024090949e+02
1.065014930461808945e+04,4.411984301172367395e+02
1.065014932590841272e+04,4.412043038976058824e+02
1.065014934719873600e+04,4.412101770440004316e+02
1.065014936848905927e+04,4.412160495564026519e+02
1.065014938977938255e+04,4.412219214347944103e+02
1.065014941106970582e+04,4.412277926791579148e+02
1.065014943236002910e+04,4.412336632894752597e+02
1.065014945365035237e+04,4.412395332657285394e+02
1.065014947494067565e+04,4.412454026078997344e+02
1.065014949623100074e+04,4.412512713164723550e+02
1.065014951752132401e+04,4.412571393904257206e+02
1.065014953881164729e+04,4.412630068302433983e+02
1.065014956010197056e+04,4.412688736359073687e+02
1.065014958139229384e+04,4.412747398073998966e+02
1.065014960268261711e+04,4.412806053447029626e+02
1.065014962397294039e+04,4.412864702477987180e+02
1.065014964526326366e+04,4.412923345166692002e+02
1.065014966655358694e+04,4.412981981512965604e+02
1.065014968784391203e+04,4.413040611521639107e+02
1.065014970913423531e+04,4.413099235182513667e+02
1.065014973042455858e+04,4.413157852500419835e+02
1.065014975171488186e+04,4.413216463475179694e+02
1.065014977300520513e+04,4.413275068106614754e+02
1.065014979429552841e+04,4.413333666394544821e+02
1.065014981558585168e+04,4.413392258338792544e+02
1.065014983687617496e+04,4.413450843939177730e+02
1.065014985816649823e+04,4.413509423195521890e+02
1.065014987945682333e+04,4.413567996112651599e+02
1.065014990074714660e+04,4.413626562680378811e+02
1.065014992203746988e+04,4.413685122903528963e+02
1.065014994332779315e+04,4.413743676781923568e+02
1.065014996461811643e+04,4.413802224315384137e+02
1.065014998590843970e+04,4.413860765503732750e+02
1.065015000719876298e+04,4.413919300346789782e+02
1.065015002848908625e+04,4.413977828844376177e+02
1.065015004977940953e+04,4.414036350996315150e+02
1.065015007106973462e+04,4.414094866807425319e+02
1.065015009236005790e+04,4.414153376267531712e+02
1.065015011365038117e+04,4.414211879381452377e+02
1.065015013494070445e+04,4.414270376149011668e+02
1.065015015623102772e+04,4.414328866570029390e+02
1.065015017752135100e+04,4.414387350644327626e+02
1.065015019881167427e+04,4.414445828371728453e+02
1.065015022010199755e+04,4.414504299752052816e+02
1.065015024139232082e+04,4.414562764785121658e+02
1.065015026268264592e+04,4.414621223475752458e+02
1.065015028397296919e+04,4.414679675813777067e+02
1.065015030526329247e+04,4.414738121804011257e+02
1.065015032655361574e+04,4.414796561446278247e+02
1.065015034784393902e+04,4.414854994740398411e+02
1.065015036913426229e+04,4.414913421686193260e+02
