Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.908226643518544734e+03,1.114061454509935857e+03
9.908226666740774817e+03,1.114087718876740837e+03
9.908226689963004901e+03,1.114113980844446132e+03
9.908226713185233166e+03,1.114140240410750266e+03
9.908226736407463250e+03,1.114166497579519955e+03
9.908226759629693333e+03,1.114192752348453951e+03
9.908226782851923417e+03,1.114219004717306007e+03
9.908226806074151682e+03,1.114245254683773965e+03
9.908226829296381766e+03,1.114271502251725224e+03
9.908226852518611850e+03,1.114297747418858080e+03
9.908226875740841933e+03,1.114323990184926515e+03
9.908226898963070198e+03,1.114350230547629735e+03
9.908226922185300282e+03,1.114376468510833092e+03
9.908226945407530366e+03,1.114402704072235565e+03
9.908226968629760449e+03,1.114428937231592272e+03
9.908226991851988714e+03,1.114455167986602873e+03
9.908227015074218798e+03,1.114481396341130903e+03
9.908227038296448882e+03,1.114507622292876476e+03
9.908227061518678966e+03,1.114533845841594257e+03
9.908227084740907230e+03,1.114560066984985497e+03
9.908227107963137314e+03,1.114586285726912820e+03
9.908227131185367398e+03,1.114612502065075887e+03
9.908227154407597482e+03,1.114638715999230499e+03
9.908227177629825746e+03,1.114664927527077680e+03
9.908227200852055830e+03,1.114691136652479145e+03
9.908227224074285914e+03,1.114717343373136373e+03
9.908227247296515998e+03,1.114743547688803801e+03
9.908227270518744263e+03,1.114769749597184955e+03
9.908227293740974346e+03,1.114795949102138820e+03
9.908227316963204430e+03,1.114822146201367332e+03
9.908227340185434514e+03,1.114848340894626290e+03
9.908227363407662779e+03,1.114874533179618766e+03
9.908227386629892862e+03,1.114900723060203745e+03
9.908227409852122946e+03,1.114926910534083390e+03
9.908227433074353030e+03,1.114953095601013729e+03
9.908227456296581295e+03,1.114979278258698969e+03
9.908227479518811379e+03,1.115005458510995595e+03
9.908227502741041462e+03,1.115031636355608043e+03
9.908227525963271546e+03,1.115057811792290977e+03
9.908227549185499811e+03,1.115083984818750423e+03
9.908227572407729895e+03,1.115110155438841502e+03
9.908227595629959978e+03,1.115136323650269105e+03
9.908227618852190062e+03,1.115162489452788350e+03
9.908227642074418327e+03,1.115188652844105491e+03
9.908227665296648411e+03,1.115214813828074739e+03
9.908227688518878495e+03,1.115240972402401667e+03
9.908227711741108578e+03,1.115267128566842302e+03
9.908227734963336843e+03,1.115293282319102673e+03
9.908227758185566927e+03,1.115319433663035852e+03
9.908227781407797011e+03,1.115345582596348549e+03
9.908227804630027094e+03,1.115371729118796338e+03
9.908227827852255359e+03,1.115397873228087292e+03
