Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.896128576389048249e+03,6.410026138248543930e+02
9.896128599245501391e+03,6.410252623935961083e+02
9.896128622101952715e+03,6.410479084648552544e+02
9.896128644958405857e+03,6.410705520420312951e+02
9.896128667814857181e+03,6.410931931213158350e+02
9.896128690671310324e+03,6.411158317061078833e+02
9.896128713527761647e+03,6.411384677925997266e+02
9.896128736384214790e+03,6.411611013841895783e+02
9.896128759240666113e+03,6.411837324770706346e+02
9.896128782097119256e+03,6.412063610746404265e+02
9.896128804953570580e+03,6.412289871730928326e+02
9.896128827810023722e+03,6.412516107758248154e+02
9.896128850666476865e+03,6.412742318808310529e+02
9.896128873522928188e+03,6.412968504861073598e+02
9.896128896379381331e+03,6.413194665950494482e+02
9.896128919235832655e+03,6.413420802038531292e+02
9.896128942092285797e+03,6.413646913159136602e+02
9.896128964948737121e+03,6.413872999274277618e+02
9.896128987805190263e+03,6.414099060417896681e+02
9.896129010661641587e+03,6.414325096551970091e+02
9.896129033518094730e+03,6.414551107710433371e+02
9.896129056374546053e+03,6.414777093855268504e+02
9.896129079230999196e+03,6.415003055020406464e+02
9.896129102087450519e+03,6.415228991167840604e+02
9.896129124943903662e+03,6.415454902331487119e+02
9.896129147800356805e+03,6.415680788491330304e+02
9.896129170656808128e+03,6.415906649627347633e+02
9.896129193513261271e+03,6.416132485773450753e+02
9.896129216369712594e+03,6.416358296891656892e+02
9.896129239226165737e+03,6.416584083015866327e+02
9.896129262082617061e+03,6.416809844108098559e+02
9.896129284939070203e+03,6.417035580202249321e+02
9.896129307795521527e+03,6.417261291260349481e+02
9.896129330651974669e+03,6.417486977316286811e+02
9.896129353508425993e+03,6.417712638332096731e+02
9.896129376364879136e+03,6.417938274341661327e+02
9.896129399221332278e+03,6.418163885324984221e+02
9.896129422077783602e+03,6.418389471262071311e+02
9.896129444934236744e+03,6.418615032186791041e+02
9.896129467790688068e+03,6.418840568061204976e+02
9.896129490647141211e+03,6.419066078919171332e+02
9.896129513503592534e+03,6.419291564722760768e+02
9.896129536360045677e+03,6.419517025505824677e+02
9.896129559216497000e+03,6.419742461230442814e+02
9.896129582072950143e+03,6.419967871930456340e+02
9.896129604929401467e+03,6.420193257567954106e+02
9.896129627785854609e+03,6.420418618176769314e+02
9.896129650642307752e+03,6.420643953736934009e+02
9.896129673498759075e+03,6.420869264228477959e+02
9.896129696355212218e+03,6.421094549685228685e+02
9.896129719211663542e+03,6.421319810069295499e+02
9.896129742068116684e+03,6.421545045414492279e+02
9.896129764924568008e+03,6.421770255682938568e+02
9.896129787781021150e+03,6.421995440908440287e+02
9.896129810637472474e+03,6.422220601053127211e+02
9.896129833493925616e+03,6.422445736150799576e+02
9.896129856350376940e+03,6.422670846163589431e+02
9.896129879206830083e+03,6.422895931125294737e+02
9.896129902063283225e+03,6.423120991015963455e+02
9.896129924919734549e+03,6.423346025815654912e+02
9.896129947776187691e+03,6.423571035558155700e+02
9.896129970632639015e+03,6.423796020205617197e+02
9.896129993489092158e+03,6.424020979791819173e+02
9.896130016345543481e+03,6.424245914278918690e+02
9.896130039201996624e+03,6.424470823700688697e+02
9.896130062058447947e+03,6.424695708019299900e+02
9.896130084914901090e+03,6.424920567268510467e+02
9.896130107771352414e+03,6.425145401410504746e+02
9.896130130627805556e+03,6.425370210479032949e+02
9.896130153484256880e+03,6.425594994436282832e+02
9.896130176340710022e+03,6.425819753316003471e+02
9.896130199197163165e+03,6.426044487098271247e+02
9.896130222053614489e+03,6.426269195763177322e+02
9.896130244910067631e+03,6.426493879344453717e+02
9.896130267766518955e+03,6.426718537804309790e+02
9.896130290622972097e+03,6.426943171176476426e+02
9.896130313479423421e+03,6.427167779423166394e+02
9.896130336335876564e+03,6.427392362578102620e+02
9.896130359192327887e+03,6.427616920603509243e+02
9.896130382048781030e+03,6.427841453533098957e+02
9.896130404905232353e+03,6.428065961329106131e+02
9.896130427761685496e+03,6.428290444025237775e+02
9.896130450618138639e+03,6.428514901601594147e+02
9.896130473474589962e+03,6.428739334038290281e+02
9.896130496331043105e+03,6.428963741369018408e+02
9.896130519187494428e+03,6.429188123556035634e+02
9.896130542043947571e+03,6.429412480633026234e+02
9.896130564900398895e+03,6.429636812562255272e+02
9.896130587756852037e+03,6.429861119377400200e+02
9.896130610613303361e+03,6.430085401040734041e+02
9.896130633469756503e+03,6.430309657585927425e+02
9.896130656326207827e+03,6.430533888975259060e+02
9.896130679182660970e+03,6.430758095242395029e+02
9.896130702039114112e+03,6.430982276367462873e+02
9.896130724895565436e+03,6.431206432330600364e+02
9.896130747752018578e+03,6.431430563165459944e+02
9.896130770608469902e+03,6.431654668834340782e+02
9.896130793464923045e+03,6.431878749370889636e+02
9.896130816321374368e+03,6.432102804737415909e+02
9.896130839177827511e+03,6.432326834967557261e+02
9.896130862034278834e+03,6.432550840023632190e+02
9.896130884890731977e+03,6.432774819939270401e+02
9.896130907747183301e+03,6.432998774676797211e+02
9.896130930603636443e+03,6.433222704269836640e+02
9.896130953460089586e+03,6.433446608698541240e+02
9.896130976316540909e+03,6.433670487943071521e+02
9.896130999172994052e+03,6.433894342037040133e+02
9.896131022029445376e+03,6.434118170942791721e+02
9.896131044885898518e+03,6.434341974693935526e+02
9.896131067742349842e+03,6.434565753252821878e+02
9.896131090598802984e+03,6.434789506653049784e+02
9.896131113455254308e+03,6.435013234856982081e+02
9.896131136311707451e+03,6.435236937898209817e+02
9.896131159168158774e+03,6.435460615739103787e+02
9.896131182024611917e+03,6.435684268413247082e+02
9.896131204881063240e+03,6.435907895883019592e+02
9.896131227737516383e+03,6.436131498181993038e+02
9.896131250593969526e+03,6.436355075290352943e+02
9.896131273450420849e+03,6.436578627188287101e+02
9.896131296306873992e+03,6.436802153909360413e+02
9.896131319163325315e+03,6.437025655415973233e+02
9.896131342019778458e+03,6.437249131741677957e+02
