Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.913946643518749624e+03,2.161924517019483574e+02
9.913946661622412648e+03,2.161941990884184577e+02
9.913946679726073853e+03,2.161959465228257216e+02
9.913946697829736877e+03,2.161976940055200203e+02
9.913946715933398082e+03,2.161994415361486119e+02
9.913946734037061105e+03,2.162011891150614531e+02
9.913946752140722310e+03,2.162029367419058019e+02
9.913946770244385334e+03,2.162046844170314728e+02
9.913946788348046539e+03,2.162064321400859797e+02
9.913946806451709563e+03,2.162081799114188527e+02
9.913946824555372586e+03,2.162099277308534226e+02
9.913946842659033791e+03,2.162116755982124801e+02
9.913946860762696815e+03,2.162134235138458109e+02
9.913946878866358020e+03,2.162151714774008724e+02
9.913946896970021044e+03,2.162169194892274504e+02
9.913946915073682248e+03,2.162186675489729168e+02
9.913946933177345272e+03,2.162204156569870577e+02
9.913946951281006477e+03,2.162221638129172447e+02
9.913946969384669501e+03,2.162239120171134914e+02
9.913946987488332525e+03,2.162256602693984746e+02
9.913947005591993729e+03,2.162274085695952692e+02
9.913947023695656753e+03,2.162291569180538318e+02
9.913947041799317958e+03,2.162309053144213351e+02
9.913947059902980982e+03,2.162326537590477926e+02
9.913947078006642187e+03,2.162344022515803772e+02
9.913947096110305210e+03,2.162361507923691022e+02
9.913947114213966415e+03,2.162378993810611405e+02
9.913947132317629439e+03,2.162396480180065055e+02
9.913947150421292463e+03,2.162413967030280730e+02
9.913947168524953668e+03,2.162431454359487191e+02
9.913947186628616691e+03,2.162448942171184854e+02
9.913947204732277896e+03,2.162466430461845732e+02
9.913947222835940920e+03,2.162483919234968539e+02
9.913947240939602125e+03,2.162501408487026424e+02
9.913947259043265149e+03,2.162518898221519521e+02
9.913947277146926353e+03,2.162536388434918138e+02
9.913947295250589377e+03,2.162553879130724397e+02
9.913947313354252401e+03,2.162571370307165637e+02
9.913947331457913606e+03,2.162588861962470901e+02
9.913947349561576630e+03,2.162606354100140607e+02
9.913947367665237834e+03,2.162623846716646199e+02
9.913947385768900858e+03,2.162641339815488379e+02
9.913947403872562063e+03,2.162658833393138877e+02
9.913947421976225087e+03,2.162676327453096974e+02
9.913947440079888111e+03,2.162693821993591428e+02
9.913947458183549315e+03,2.162711317012851850e+02
9.913947476287212339e+03,2.162728812514378376e+02
9.913947494390873544e+03,2.162746308494641880e+02
9.913947512494536568e+03,2.162763804957144202e+02
9.913947530598197773e+03,2.162781301898354513e+02
9.913947548701860796e+03,2.162798799321774936e+02
9.913947566805522001e+03,2.162816297223876063e+02
9.913947584909185025e+03,2.162833795608159448e+02
9.913947603012848049e+03,2.162851294472852999e+02
9.913947621116509254e+03,2.162868793816184052e+02
9.913947639220172277e+03,2.162886293641655584e+02
9.913947657323833482e+03,2.162903793945736481e+02
9.913947675427496506e+03,2.162921294731930004e+02
9.913947693531157711e+03,2.162938795996704471e+02
9.913947711634820735e+03,2.162956297743563141e+02
9.913947729738481939e+03,2.162973799968974333e+02
9.913947747842144963e+03,2.162991302676442444e+02
9.913947765945807987e+03,2.163008805864193391e+02
9.913947784049469192e+03,2.163026309530454796e+02
9.913947802153132216e+03,2.163043813678729634e+02
9.913947820256793420e+03,2.163061318305487646e+02
9.913947838360456444e+03,2.163078823414231238e+02
9.913947856464117649e+03,2.163096329001428728e+02
9.913947874567780673e+03,2.163113835070584514e+02
9.913947892671441878e+03,2.163131341618164925e+02
9.913947910775104901e+03,2.163148848647675777e+02
9.913947928878767925e+03,2.163166356157342705e+02
9.913947946982429130e+03,2.163183864145392477e+02
9.913947965086092154e+03,2.163201372615331195e+02
9.913947983189753359e+03,2.163218881563624620e+02
9.913948001293416382e+03,2.163236390993776865e+02
9.913948019397077587e+03,2.163253900902255964e+02
9.913948037500740611e+03,2.163271411292565745e+02
9.913948055604401816e+03,2.163288922161175378e+02
9.913948073708064840e+03,2.163306433511587272e+02
9.913948091811727863e+03,2.163323945342028765e+02
9.913948109915389068e+03,2.163341457650726909e+02
9.913948128019052092e+03,2.163358970441185818e+02
9.913948146122713297e+03,2.163376483709872105e+02
9.913948164226376321e+03,2.163393997460291587e+02
9.913948182330037525e+03,2.163411511688910593e+02
9.913948200433700549e+03,2.163429026399234942e+02
9.913948218537361754e+03,2.163446541587730110e+02
9.913948236641024778e+03,2.163464057257901061e+02
9.913948254744687802e+03,2.163481573407975986e+02
9.913948272848349006e+03,2.163499090036179098e+02
9.913948290952012030e+03,2.163516607146017066e+02
9.913948309055673235e+03,2.163534124733955082e+02
9.913948327159336259e+03,2.163551642803499249e+02
9.913948345262997464e+03,2.163569161351116179e+02
9.913948363366660487e+03,2.163586680380311691e+02
9.913948381470321692e+03,2.163604199887550124e+02
9.913948399573984716e+03,2.163621719876339284e+02
9.913948417677647740e+03,2.163639240344904522e+02
9.913948435781308945e+03,2.163656761291471184e+02
9.913948453884971968e+03,2.163674282719544806e+02
9.913948471988633173e+03,2.163691804625591999e+02
9.913948490092296197e+03,2.163709327013119434e+02
9.913948508195957402e+03,2.163726849878591167e+02
9.913948526299620426e+03,2.163744373225515574e+02
9.913948544403281630e+03,2.163761897050355572e+02
9.913948562506944654e+03,2.163779421356619252e+02
9.913948580610607678e+03,2.163796946142531965e+02
9.913948598714268883e+03,2.163814471406318489e+02
9.913948616817931907e+03,2.163831997151486917e+02
9.913948634921593111e+03,2.163849523374500450e+02
9.913948653025256135e+03,2.163867050078867464e+02
9.913948671128917340e+03,2.163884577261052016e+02
9.913948689232580364e+03,2.163902104924561343e+02
9.913948707336243388e+03,2.163919633067621362e+02
9.913948725439904592e+03,2.163937161688456001e+02
9.913948743543567616e+03,2.163954690790573068e+02
9.913948761647228821e+03,2.163972220370437185e+02
9.913948779750891845e+03,2.163989750431555876e+02
9.913948797854553050e+03,2.164007280970392912e+02
9.913948815958216073e+03,2.164024811990456953e+02
9.913948834061877278e+03,2.164042343488210349e+02
9.913948852165540302e+03,2.164059875467162044e+02
9.913948870269203326e+03,2.164077407925537386e+02
9.913948888372864531e+03,2.164094940861560019e+02
9.913948906476527554e+03,2.164112474278738887e+02
9.913948924580188759e+03,2.164130008173536908e+02
9.913948942683851783e+03,2.164147542549462742e+02
9.913948960787512988e+03,2.164165077402979591e+02
9.913948978891176012e+03,2.164182612737596685e+02
9.913948996994837216e+03,2.164200148549776088e+02
9.913949015098500240e+03,2.164217684843026746e+02
9.913949033202163264e+03,2.164235221615574289e+02
9.913949051305824469e+03,2.164252758865641226e+02
9.913949069409487493e+03,2.164270296596737353e+02
9.913949087513148697e+03,2.164287834805325588e+02
9.913949105616811721e+03,2.164305373494915159e+02
9.913949123720472926e+03,2.164322912661968417e+02
9.913949141824135950e+03,2.164340452309994589e+02
9.913949159927797155e+03,2.164357992435455458e+02
9.913949178031460178e+03,2.164375533041861104e+02
9.913949196135123202e+03,2.164393074127436307e+02
9.913949214238784407e+03,2.164410615690403858e+02
9.913949232342447431e+03,2.164428157734273839e+02
9.913949250446108636e+03,2.164445700255508598e+02
9.913949268549771659e+03,2.164463243257616796e+02
9.913949286653432864e+03,2.164480786737061351e+02
9.913949304757095888e+03,2.164498330697352344e+02
9.913949322860757093e+03,2.164515875134951557e+02
9.913949340964420117e+03,2.164533420053368502e+02
9.913949359068083140e+03,2.164550965450826538e+02
9.913949377171744345e+03,2.164568511325549878e+02
9.913949395275407369e+03,2.164586057681049454e+02
9.913949413379068574e+03,2.164603604513784774e+02
9.913949431482731597e+03,2.164621151827269045e+02
9.913949449586392802e+03,2.164638699617960924e+02
9.913949467690055826e+03,2.164656247889372764e+02
9.913949485793717031e+03,2.164673796637963221e+02
9.913949503897380055e+03,2.164691345867246923e+02
9.913949522001043078e+03,2.164708895575444103e+02
9.913949540104704283e+03,2.164726445760778404e+02
9.913949558208367307e+03,2.164743996426762180e+02
9.913949576312028512e+03,2.164761547569854940e+02
9.913949594415691536e+03,2.164779099193568470e+02
9.913949612519352740e+03,2.164796651294362562e+02
9.913949630623015764e+03,2.164814203875749570e+02
9.913949648726676969e+03,2.164831756934188718e+02
9.913949666830339993e+03,2.164849310473192929e+02
9.913949684934003017e+03,2.164866864490984142e+02
9.913949703037664221e+03,2.164884418985785146e+02
9.913949721141327245e+03,2.164901973961108297e+02
9.913949739244988450e+03,2.164919529413411965e+02
9.913949757348651474e+03,2.164937085346211063e+02
9.913949775452312679e+03,2.164954641755961973e+02
9.913949793555975702e+03,2.164972198646179891e+02
9.913949811659636907e+03,2.164989756013321198e+02
9.913949829763299931e+03,2.165007313860900808e+02
9.913949847866962955e+03,2.165024872187140375e+02
9.913949865970624160e+03,2.165042430990261551e+02
9.913949884074287183e+03,2.165059990273778396e+02
9.913949902177948388e+03,2.165077550034148715e+02
9.913949920281611412e+03,2.165095110274886849e+02
9.913949938385272617e+03,2.165112670992449466e+02
9.913949956488935641e+03,2.165130232190351478e+02
9.913949974592596845e+03,2.165147793865049550e+02
9.913949992696259869e+03,2.165165356020059448e+02
9.913950010799922893e+03,2.165182918653601689e+02
9.913950028903584098e+03,2.165200481763897926e+02
9.913950047007247122e+03,2.165218045354462788e+02
9.913950065110908326e+03,2.165235609421753225e+02
9.913950083214571350e+03,2.165253173969284717e+02
9.913950101318232555e+03,2.165270738993512509e+02
9.913950119421895579e+03,2.165288304497952936e+02
9.913950137525558603e+03,2.165305870480827366e+02
9.913950155629219807e+03,2.165323436940355748e+02
9.913950173732882831e+03,2.165341003880054700e+02
9.913950191836544036e+03,2.165358571296379182e+02
9.913950209940207060e+03,2.165376139192845812e+02
9.913950228043868265e+03,2.165393707565910120e+02
9.913950246147531288e+03,2.165411276419088438e+02
9.913950264251192493e+03,2.165428845748835727e+02
9.913950282354855517e+03,2.165446415558668605e+02
9.913950300458518541e+03,2.165463985846807873e+02
9.913950318562179746e+03,2.165481556611472911e+02
9.913950336665842769e+03,2.165499127856182042e+02
9.913950354769503974e+03,2.165516699577388806e+02
9.913950372873166998e+03,2.165534271778610957e+02
9.913950390976828203e+03,2.165551844456302319e+02
9.913950409080491227e+03,2.165569417613980931e+02
9.913950427184152431e+03,2.165586991248101185e+02
9.913950445287815455e+03,2.165604565362179130e+02
9.913950463391478479e+03,2.165622139954436420e+02
9.913950481495139684e+03,2.165639715023091867e+02
9.913950499598802708e+03,2.165657290571663793e+02
9.913950517702463912e+03,2.165674866596606023e+02
9.913950535806126936e+03,2.165692443101436311e+02
9.913950553909788141e+03,2.165710020082608480e+02
9.913950572013451165e+03,2.165727597543640002e+02
9.913950590117112370e+03,2.165745175480985552e+02
9.913950608220775393e+03,2.165762753898162600e+02
