Time (BJD_TBD - 2450000), L_c/L_star (ppm)
1.027127336805546656e+04,1.345933355484789207e+00
1.027127353332662278e+04,1.335550618519797172e+00
1.027127369859778082e+04,1.325207961335563178e+00
1.027127386386893704e+04,1.314905386061887338e+00
1.027127402914009326e+04,1.304642894479458137e+00
1.027127419441124948e+04,1.294420488475662268e+00
1.027127435968240752e+04,1.284238169818602060e+00
1.027127452495356374e+04,1.274095940605092236e+00
1.027127469022471996e+04,1.263993802588069704e+00
1.027127485549587800e+04,1.253931757514920031e+00
1.027127502076703422e+04,1.243909807457604044e+00
1.027127518603819044e+04,1.233927954148316575e+00
1.027127535130934666e+04,1.223986199422811838e+00
1.027127551658050470e+04,1.214084545000723825e+00
1.027127568185166092e+04,1.204222992921002877e+00
1.027127584712281714e+04,1.194401544888092914e+00
1.027127601239397518e+04,1.184620202600814354e+00
1.027127617766513140e+04,1.174878968073384433e+00
1.027127634293628762e+04,1.165177842989408630e+00
1.027127650820744384e+04,1.155516829133031997e+00
1.027127667347860188e+04,1.145895928175323597e+00
1.027127683874975810e+04,1.136315142097466202e+00
1.027127700402091432e+04,1.126774472555337692e+00
1.027127716929207236e+04,1.117273921199218201e+00
1.027127733456322858e+04,1.107813489985458810e+00
1.027127749983438480e+04,1.098393180549173564e+00
1.027127766510554284e+04,1.089012994519803490e+00
1.027127783037669906e+04,1.079672933828967674e+00
1.027127799564785528e+04,1.070373000090891979e+00
1.027127816091901150e+04,1.061113195015936705e+00
1.027127832619016954e+04,1.051893520205839705e+00
1.027127849146132576e+04,1.042713977559136751e+00
1.027127865673248198e+04,1.033574568662302795e+00
1.027127882200364002e+04,1.024475295096262117e+00
1.027127898727479624e+04,1.015416158734768981e+00
1.027127915254595246e+04,1.006397161143483876e+00
1.027127931781710868e+04,9.974183039811337359e-01
1.027127948308826672e+04,9.884795888007938958e-01
1.027127964835942294e+04,9.795810174432084683e-01
1.027127981363057916e+04,9.707225914462622729e-01
1.027127997890173719e+04,9.619043123422894581e-01
1.027128014417289342e+04,9.531261819471797958e-01
1.027128030944404964e+04,9.443882017780282911e-01
1.027128047471520586e+04,9.356903734418317020e-01
1.027128063998636389e+04,9.270326984431480621e-01
1.027128080525752011e+04,9.184151785647838295e-01
