Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.905193796296138316e+03,1.127438794427989706e+03
9.905193817625817246e+03,1.127448379308975973e+03
9.905193838955496176e+03,1.127457962136432798e+03
9.905193860285176925e+03,1.127467542911026158e+03
9.905193881614855854e+03,1.127477121630971396e+03
9.905193902944534784e+03,1.127486698296934719e+03
9.905193924274213714e+03,1.127496272908765604e+03
9.905193945603892644e+03,1.127505845466312849e+03
9.905193966933571573e+03,1.127515415969425703e+03
9.905193988263252322e+03,1.127524984418769918e+03
9.905194009592931252e+03,1.127534550812562884e+03
9.905194030922610182e+03,1.127544115151469214e+03
9.905194052252289111e+03,1.127553677435339068e+03
9.905194073581968041e+03,1.127563237664021017e+03
9.905194094911648790e+03,1.127572795838180582e+03
9.905194116241327720e+03,1.127582351956035382e+03
9.905194137571006650e+03,1.127591906018251620e+03
9.905194158900685579e+03,1.127601458024678095e+03
9.905194180230364509e+03,1.127611007975164284e+03
9.905194201560043439e+03,1.127620555869559439e+03
9.905194222889724188e+03,1.127630101708527263e+03
9.905194244219403117e+03,1.127639645490289240e+03
9.905194265549082047e+03,1.127649187215508846e+03
9.905194286878760977e+03,1.127658726884036014e+03
9.905194308208439907e+03,1.127668264495719541e+03
9.905194329538120655e+03,1.127677800051223358e+03
9.905194350867799585e+03,1.127687333548769629e+03
9.905194372197478515e+03,1.127696864989021606e+03
9.905194393527157445e+03,1.127706394371829219e+03
9.905194414856836374e+03,1.127715921697041495e+03
9.905194436186517123e+03,1.127725446965320998e+03
9.905194457516196053e+03,1.127734970174892396e+03
9.905194478845874983e+03,1.127744491326418029e+03
9.905194500175553912e+03,1.127754010419748056e+03
9.905194521505232842e+03,1.127763527454731275e+03
9.905194542834911772e+03,1.127773042431218528e+03
9.905194564164592521e+03,1.127782555349869881e+03
9.905194585494271450e+03,1.127792066208912956e+03
9.905194606823950380e+03,1.127801575009009184e+03
9.905194628153629310e+03,1.127811081750008270e+03
9.905194649483308240e+03,1.127820586431760148e+03
9.905194670812988988e+03,1.127830089054924656e+03
9.905194692142667918e+03,1.127839589617731690e+03
9.905194713472346848e+03,1.127849088120840634e+03
9.905194734802025778e+03,1.127858584564102557e+03
9.905194756131704708e+03,1.127868078947366712e+03
9.905194777461383637e+03,1.127877571270483486e+03
9.905194798791064386e+03,1.127887061534111581e+03
9.905194820120743316e+03,1.127896549736482484e+03
9.905194841450422246e+03,1.127906035878256716e+03
