Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.908226643518544734e+03,3.447938282241580499e+00
9.908226666740774817e+03,3.447938281715365871e+00
9.908226689963004901e+03,3.447938281189135257e+00
9.908226713185233166e+03,3.447938280662887767e+00
9.908226736407463250e+03,3.447938280136623401e+00
9.908226759629693333e+03,3.447938279610343937e+00
9.908226782851923417e+03,3.447938279084047597e+00
9.908226806074151682e+03,3.447938278557734382e+00
9.908226829296381766e+03,3.447938278031404735e+00
9.908226852518611850e+03,3.447938277505059546e+00
9.908226875740841933e+03,3.447938276978697036e+00
9.908226898963070198e+03,3.447938276452318984e+00
9.908226922185300282e+03,3.447938275925924501e+00
9.908226945407530366e+03,3.447938275399513142e+00
9.908226968629760449e+03,3.447938274873085795e+00
9.908226991851988714e+03,3.447938274346641574e+00
9.908227015074218798e+03,3.447938273820181365e+00
9.908227038296448882e+03,3.447938273293704725e+00
9.908227061518678966e+03,3.447938272767211654e+00
9.908227084740907230e+03,3.447938272240702595e+00
9.908227107963137314e+03,3.447938271714176217e+00
9.908227131185367398e+03,3.447938271187634296e+00
9.908227154407597482e+03,3.447938270661075943e+00
9.908227177629825746e+03,3.447938270134500716e+00
9.908227200852055830e+03,3.447938269607909501e+00
9.908227224074285914e+03,3.447938269081301410e+00
9.908227247296515998e+03,3.447938268554678221e+00
9.908227270518744263e+03,3.447938268028037267e+00
9.908227293740974346e+03,3.447938267501381215e+00
9.908227316963204430e+03,3.447938266974707844e+00
9.908227340185434514e+03,3.447938266448018041e+00
9.908227363407662779e+03,3.447938265921311807e+00
9.908227386629892862e+03,3.447938265394590029e+00
9.908227409852122946e+03,3.447938264867850933e+00
9.908227433074353030e+03,3.447938264341095849e+00
9.908227456296581295e+03,3.447938263814324777e+00
9.908227479518811379e+03,3.447938263287536831e+00
9.908227502741041462e+03,3.447938262760732897e+00
9.908227525963271546e+03,3.447938262233912088e+00
9.908227549185499811e+03,3.447938261707075736e+00
9.908227572407729895e+03,3.447938261180222064e+00
9.908227595629959978e+03,3.447938260653353293e+00
9.908227618852190062e+03,3.447938260126466314e+00
9.908227642074418327e+03,3.447938259599564237e+00
9.908227665296648411e+03,3.447938259072645728e+00
9.908227688518878495e+03,3.447938258545710788e+00
9.908227711741108578e+03,3.447938258018758972e+00
9.908227734963336843e+03,3.447938257491791170e+00
9.908227758185566927e+03,3.447938256964807380e+00
9.908227781407797011e+03,3.447938256437806270e+00
9.908227804630027094e+03,3.447938255910789618e+00
9.908227827852255359e+03,3.447938255383756090e+00
9.908227851074485443e+03,3.447938254856706131e+00
9.908227874296715527e+03,3.447938254329640184e+00
9.908227897518945610e+03,3.447938253802557806e+00
9.908227920741173875e+03,3.447938253275458997e+00
9.908227943963403959e+03,3.447938252748343313e+00
9.908227967185634043e+03,3.447938252221212529e+00
9.908227990407864127e+03,3.447938251694063982e+00
9.908228013630092391e+03,3.447938251166900336e+00
9.908228036852322475e+03,3.447938250639719371e+00
9.908228060074552559e+03,3.447938250112521974e+00
9.908228083296782643e+03,3.447938249585308590e+00
9.908228106519010908e+03,3.447938249058078775e+00
9.908228129741240991e+03,3.447938248530832528e+00
9.908228152963471075e+03,3.447938248003569850e+00
9.908228176185701159e+03,3.447938247476291185e+00
9.908228199407929424e+03,3.447938246948995644e+00
9.908228222630159507e+03,3.447938246421684116e+00
9.908228245852389591e+03,3.447938245894356601e+00
9.908228269074619675e+03,3.447938245367012211e+00
9.908228292296847940e+03,3.447938244839651389e+00
9.908228315519078023e+03,3.447938244312274136e+00
9.908228338741308107e+03,3.447938243784880452e+00
9.908228361963538191e+03,3.447938243257470337e+00
9.908228385185766456e+03,3.447938242730044678e+00
9.908228408407996540e+03,3.447938242202601256e+00
9.908228431630226623e+03,3.447938241675142734e+00
9.908228454852456707e+03,3.447938241147667338e+00
9.908228478074684972e+03,3.447938240620175510e+00
9.908228501296915056e+03,3.447938240092667694e+00
9.908228524519145139e+03,3.447938239565143448e+00
9.908228547741375223e+03,3.447938239037602326e+00
9.908228570963603488e+03,3.447938238510044773e+00
9.908228594185833572e+03,3.447938237982471676e+00
9.908228617408063656e+03,3.447938237454881261e+00
9.908228640630293739e+03,3.447938236927274858e+00
9.908228663852522004e+03,3.447938236399652467e+00
9.908228687074752088e+03,3.447938235872013202e+00
9.908228710296982172e+03,3.447938235344357949e+00
9.908228733519212255e+03,3.447938234816685821e+00
9.908228756741440520e+03,3.447938234288997705e+00
9.908228779963670604e+03,3.447938233761293603e+00
9.908228803185900688e+03,3.447938233233572181e+00
9.908228826408130772e+03,3.447938232705835215e+00
9.908228849630359036e+03,3.447938232178081819e+00
9.908228872852589120e+03,3.447938231650311991e+00
9.908228896074819204e+03,3.447938231122525732e+00
9.908228919297049288e+03,3.447938230594722597e+00
9.908228942519277552e+03,3.447938230066903476e+00
9.908228965741507636e+03,3.447938229539068367e+00
9.908228988963737720e+03,3.447938229011216382e+00
9.908229012185967804e+03,3.447938228483347967e+00
9.908229035408196069e+03,3.447938227955463120e+00
9.908229058630426152e+03,3.447938227427562285e+00
9.908229081852656236e+03,3.447938226899645020e+00
9.908229105074886320e+03,3.447938226371711323e+00
9.908229128297114585e+03,3.447938225843761195e+00
9.908229151519344668e+03,3.447938225315795080e+00
9.908229174741574752e+03,3.447938224787812089e+00
9.908229197963804836e+03,3.447938224259813111e+00
9.908229221186033101e+03,3.447938223731797258e+00
9.908229244408263185e+03,3.447938223203765418e+00
9.908229267630493268e+03,3.447938222675717146e+00
9.908229290852723352e+03,3.447938222147652443e+00
9.908229314074951617e+03,3.447938221619571308e+00
9.908229337297181701e+03,3.447938221091474631e+00
9.908229360519411784e+03,3.447938220563360634e+00
9.908229383741641868e+03,3.447938220035229762e+00
9.908229406963870133e+03,3.447938219507083790e+00
9.908229430186100217e+03,3.447938218978920943e+00
9.908229453408330301e+03,3.447938218450742109e+00
9.908229476630560384e+03,3.447938217922546400e+00
9.908229499852788649e+03,3.447938217394334703e+00
9.908229523075018733e+03,3.447938216866106131e+00
9.908229546297248817e+03,3.447938216337861128e+00
9.908229569519478900e+03,3.447938215809600138e+00
9.908229592741707165e+03,3.447938215281322716e+00
9.908229615963937249e+03,3.447938214753028863e+00
9.908229639186167333e+03,3.447938214224719022e+00
9.908229662408397417e+03,3.447938213696392307e+00
9.908229685630625681e+03,3.447938213168049604e+00
9.908229708852855765e+03,3.447938212639690025e+00
9.908229732075085849e+03,3.447938212111314460e+00
9.908229755297315933e+03,3.447938211582922907e+00
9.908229778519544197e+03,3.447938211054514923e+00
9.908229801741774281e+03,3.447938210526089620e+00
9.908229824964004365e+03,3.447938209997648773e+00
9.908229848186234449e+03,3.447938209469191051e+00
9.908229871408462714e+03,3.447938208940717342e+00
9.908229894630692797e+03,3.447938208412227201e+00
9.908229917852922881e+03,3.447938207883721073e+00
9.908229941075152965e+03,3.447938207355197626e+00
9.908229964297381230e+03,3.447938206826659080e+00
9.908229987519611313e+03,3.447938206298102770e+00
9.908230010741841397e+03,3.447938205769530917e+00
9.908230033964071481e+03,3.447938205240942633e+00
9.908230057186299746e+03,3.447938204712337917e+00
9.908230080408529830e+03,3.447938204183716771e+00
9.908230103630759913e+03,3.447938203655079192e+00
9.908230126852989997e+03,3.447938203126425627e+00
9.908230150075218262e+03,3.447938202597755186e+00
9.908230173297448346e+03,3.447938202069068758e+00
9.908230196519678429e+03,3.447938201540366343e+00
9.908230219741908513e+03,3.447938201011647052e+00
9.908230242964136778e+03,3.447938200482911331e+00
9.908230266186366862e+03,3.447938199954159177e+00
9.908230289408596946e+03,3.447938199425390593e+00
9.908230312630827029e+03,3.447938198896606021e+00
9.908230335853055294e+03,3.447938198367805018e+00
9.908230359075285378e+03,3.447938197838987584e+00
9.908230382297515462e+03,3.447938197310154163e+00
9.908230405519745545e+03,3.447938196781303866e+00
9.908230428741973810e+03,3.447938196252436693e+00
9.908230451964203894e+03,3.447938195723554422e+00
9.908230475186433978e+03,3.447938195194654831e+00
9.908230498408664062e+03,3.447938194665739697e+00
9.908230521630892326e+03,3.447938194136807244e+00
9.908230544853122410e+03,3.447938193607859247e+00
9.908230568075352494e+03,3.447938193078893931e+00
9.908230591297582578e+03,3.447938192549912628e+00
9.908230614519810842e+03,3.447938192020915338e+00
9.908230637742040926e+03,3.447938191491902060e+00
9.908230660964271010e+03,3.447938190962871907e+00
9.908230684186501094e+03,3.447938190433824879e+00
9.908230707408729359e+03,3.447938189904762307e+00
9.908230730630959442e+03,3.447938189375682416e+00
9.908230753853189526e+03,3.447938188846587426e+00
9.908230777075419610e+03,3.447938188317475117e+00
9.908230800297647875e+03,3.447938187788346820e+00
9.908230823519877958e+03,3.447938187259202092e+00
9.908230846742108042e+03,3.447938186730040933e+00
9.908230869964338126e+03,3.447938186200863786e+00
9.908230893186566391e+03,3.447938185671669764e+00
9.908230916408796475e+03,3.447938185142459311e+00
9.908230939631026558e+03,3.447938184613233314e+00
9.908230962853256642e+03,3.447938184083990443e+00
9.908230986075484907e+03,3.447938183554731140e+00
9.908231009297714991e+03,3.447938183025455405e+00
9.908231032519945074e+03,3.447938182496163240e+00
9.908231055742175158e+03,3.447938181966855087e+00
9.908231078964403423e+03,3.447938181437530059e+00
9.908231102186633507e+03,3.447938180908189043e+00
9.908231125408863591e+03,3.447938180378832040e+00
9.908231148631093674e+03,3.447938179849458162e+00
9.908231171853321939e+03,3.447938179320068297e+00
9.908231195075552023e+03,3.447938178790661556e+00
9.908231218297782107e+03,3.447938178261238384e+00
9.908231241520012190e+03,3.447938177731799669e+00
9.908231264742240455e+03,3.447938177202343635e+00
9.908231287964470539e+03,3.447938176672871613e+00
9.908231311186700623e+03,3.447938176143383604e+00
9.908231334408930707e+03,3.447938175613878720e+00
9.908231357631158971e+03,3.447938175084357848e+00
9.908231380853389055e+03,3.447938174554820101e+00
9.908231404075619139e+03,3.447938174025266367e+00
9.908231427297849223e+03,3.447938173495696645e+00
9.908231450520077487e+03,3.447938172966109605e+00
9.908231473742307571e+03,3.447938172436507021e+00
9.908231496964537655e+03,3.447938171906888005e+00
9.908231520186767739e+03,3.447938171377252115e+00
9.908231543408996004e+03,3.447938170847600237e+00
9.908231566631226087e+03,3.447938170317932371e+00
9.908231589853456171e+03,3.447938169788247631e+00
9.908231613075686255e+03,3.447938169258546903e+00
9.908231636297914520e+03,3.447938168728829300e+00
9.908231659520144603e+03,3.447938168199095710e+00
9.908231682742374687e+03,3.447938167669345688e+00
9.908231705964604771e+03,3.447938167139579235e+00
9.908231729186833036e+03,3.447938166609796351e+00
9.908231752409063120e+03,3.447938166079997035e+00
9.908231775631293203e+03,3.447938165550182177e+00
9.908231798853523287e+03,3.447938165020349555e+00
9.908231822075751552e+03,3.447938164490501833e+00
9.908231845297981636e+03,3.447938163960637237e+00
9.908231868520211719e+03,3.447938163430755765e+00
9.908231891742441803e+03,3.447938162900858750e+00
9.908231914964670068e+03,3.447938162370945303e+00
9.908231938186900152e+03,3.447938161841014537e+00
9.908231961409130236e+03,3.447938161311068672e+00
9.908231984631360319e+03,3.447938160781105488e+00
9.908232007853588584e+03,3.447938160251126760e+00
9.908232031075818668e+03,3.447938159721131157e+00
9.908232054298048752e+03,3.447938159191119567e+00
9.908232077520278835e+03,3.447938158661091101e+00
9.908232100742507100e+03,3.447938158131046649e+00
9.908232123964737184e+03,3.447938157600985765e+00
9.908232147186967268e+03,3.447938157070908449e+00
9.908232170409197352e+03,3.447938156540815147e+00
9.908232193631425616e+03,3.447938156010704525e+00
9.908232216853655700e+03,3.447938155480578803e+00
9.908232240075885784e+03,3.447938154950435763e+00
9.908232263298115868e+03,3.447938154420277179e+00
9.908232286520344132e+03,3.447938153890101720e+00
9.908232309742574216e+03,3.447938153359909830e+00
9.908232332964804300e+03,3.447938152829701508e+00
9.908232356187034384e+03,3.447938152299477199e+00
9.908232379409262649e+03,3.447938151769236015e+00
9.908232402631492732e+03,3.447938151238979287e+00
9.908232425853722816e+03,3.447938150708705241e+00
9.908232449075952900e+03,3.447938150178415651e+00
9.908232472298181165e+03,3.447938149648109185e+00
9.908232495520411248e+03,3.447938149117786732e+00
9.908232518742641332e+03,3.447938148587447404e+00
9.908232541964871416e+03,3.447938148057092089e+00
9.908232565187099681e+03,3.447938147526720787e+00
9.908232588409329765e+03,3.447938146996332609e+00
9.908232611631559848e+03,3.447938146465928000e+00
9.908232634853789932e+03,3.447938145935507848e+00
9.908232658076018197e+03,3.447938145405070376e+00
9.908232681298248281e+03,3.447938144874616917e+00
9.908232704520478364e+03,3.447938144344147027e+00
9.908232727742708448e+03,3.447938143813660705e+00
9.908232750964936713e+03,3.447938143283158396e+00
9.908232774187166797e+03,3.447938142752639212e+00
9.908232797409396881e+03,3.447938142222104041e+00
9.908232820631626964e+03,3.447938141691552438e+00
9.908232843853855229e+03,3.447938141160984404e+00
9.908232867076085313e+03,3.447938140630399939e+00
9.908232890298315397e+03,3.447938140099799931e+00
9.908232913520545480e+03,3.447938139569182603e+00
9.908232936742773745e+03,3.447938139038549288e+00
9.908232959965003829e+03,3.447938138507899097e+00
9.908232983187233913e+03,3.447938137977232920e+00
9.908233006409463997e+03,3.447938137446550755e+00
9.908233029631692261e+03,3.447938136915851715e+00
9.908233052853922345e+03,3.447938136385136687e+00
9.908233076076152429e+03,3.447938135854405228e+00
9.908233099298382513e+03,3.447938135323657338e+00
9.908233122520610777e+03,3.447938134792893017e+00
9.908233145742840861e+03,3.447938134262112264e+00
9.908233168965070945e+03,3.447938133731315968e+00
9.908233192187301029e+03,3.447938133200501909e+00
9.908233215409529294e+03,3.447938132669672751e+00
9.908233238631759377e+03,3.447938132138826717e+00
9.908233261853989461e+03,3.447938131607964696e+00
9.908233285076219545e+03,3.447938131077085355e+00
9.908233308298447810e+03,3.447938130546190472e+00
9.908233331520677893e+03,3.447938130015278713e+00
9.908233354742907977e+03,3.447938129484351411e+00
9.908233377965138061e+03,3.447938128953407233e+00
9.908233401187366326e+03,3.447938128422446624e+00
9.908233424409596410e+03,3.447938127891469584e+00
9.908233447631826493e+03,3.447938127360476557e+00
9.908233470854056577e+03,3.447938126829467098e+00
9.908233494076284842e+03,3.447938126298441208e+00
9.908233517298514926e+03,3.447938125767398443e+00
9.908233540520745009e+03,3.447938125236340579e+00
9.908233563742975093e+03,3.447938124705265395e+00
9.908233586965203358e+03,3.447938124174173780e+00
9.908233610187433442e+03,3.447938123643066621e+00
9.908233633409663526e+03,3.447938123111941700e+00
9.908233656631893609e+03,3.447938122580801679e+00
9.908233679854121874e+03,3.447938122049644782e+00
9.908233703076351958e+03,3.447938121518471899e+00
9.908233726298582042e+03,3.447938120987282140e+00
9.908233749520812125e+03,3.447938120456076394e+00
9.908233772743040390e+03,3.447938119924854217e+00
9.908233795965270474e+03,3.447938119393616496e+00
9.908233819187500558e+03,3.447938118862361456e+00
9.908233842409730642e+03,3.447938118331089541e+00
9.908233865631958906e+03,3.447938117799802527e+00
9.908233888854188990e+03,3.447938117268498193e+00
9.908233912076419074e+03,3.447938116737178316e+00
9.908233935298649158e+03,3.447938116205841563e+00
9.908233958520877422e+03,3.447938115674488380e+00
9.908233981743107506e+03,3.447938115143119653e+00
9.908234004965337590e+03,3.447938114611733607e+00
9.908234028187567674e+03,3.447938114080331129e+00
9.908234051409795939e+03,3.447938113548913108e+00
9.908234074632026022e+03,3.447938113017478656e+00
9.908234097854256106e+03,3.447938112486026885e+00
9.908234121076486190e+03,3.447938111954560014e+00
9.908234144298716274e+03,3.447938111423076268e+00
9.908234167520944538e+03,3.447938110891575647e+00
9.908234190743174622e+03,3.447938110360059483e+00
9.908234213965404706e+03,3.447938109828525999e+00
9.908234237187634790e+03,3.447938109296977416e+00
9.908234260409863055e+03,3.447938108765411513e+00
9.908234283632093138e+03,3.447938108233830068e+00
9.908234306854323222e+03,3.447938107702231303e+00
9.908234330076553306e+03,3.447938107170616551e+00
9.908234353298781571e+03,3.447938106638985811e+00
9.908234376521011654e+03,3.447938106107339085e+00
9.908234399743241738e+03,3.447938105575675483e+00
9.908234422965471822e+03,3.447938105043995005e+00
9.908234446187700087e+03,3.447938104512298985e+00
9.908234469409930171e+03,3.447938103980585645e+00
9.908234492632160254e+03,3.447938103448856761e+00
9.908234515854390338e+03,3.447938102917111447e+00
9.908234539076618603e+03,3.447938102385349701e+00
9.908234562298848687e+03,3.447938101853571968e+00
9.908234585521078770e+03,3.447938101321777360e+00
9.908234608743308854e+03,3.447938100789965876e+00
9.908234631965537119e+03,3.447938100258139293e+00
9.908234655187767203e+03,3.447938099726295835e+00
9.908234678409997287e+03,3.447938099194435946e+00
9.908234701632227370e+03,3.447938098662559625e+00
9.908234724854455635e+03,3.447938098130666873e+00
9.908234748076685719e+03,3.447938097598758578e+00
9.908234771298915803e+03,3.447938097066832963e+00
9.908234794521145886e+03,3.447938096534891361e+00
9.908234817743374151e+03,3.447938096002932884e+00
9.908234840965604235e+03,3.447938095470959308e+00
9.908234864187834319e+03,3.447938094938967968e+00
9.908234887410064403e+03,3.447938094406961085e+00
9.908234910632292667e+03,3.447938093874937771e+00
9.908234933854522751e+03,3.447938093342898469e+00
9.908234957076752835e+03,3.447938092810841848e+00
9.908234980298982919e+03,3.447938092278769240e+00
9.908235003521211183e+03,3.447938091746681089e+00
9.908235026743441267e+03,3.447938091214575618e+00
9.908235049965671351e+03,3.447938090682454160e+00
9.908235073187901435e+03,3.447938090150316714e+00
9.908235096410129700e+03,3.447938089618161950e+00
9.908235119632359783e+03,3.447938089085991642e+00
