Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.014093855324061587e+04,3.447919854532404571e+00
1.014093857208740883e+04,3.447919855273147149e+00
1.014093859093419996e+04,3.447919856013880402e+00
1.014093860978099292e+04,3.447919856754605217e+00
1.014093862862778406e+04,3.447919857495319818e+00
1.014093864747457701e+04,3.447919858236026425e+00
1.014093866632136815e+04,3.447919858976723706e+00
1.014093868516816110e+04,3.447919859717411661e+00
1.014093870401495224e+04,3.447919860458090735e+00
1.014093872286174519e+04,3.447919861198760039e+00
1.014093874170853633e+04,3.447919861939420905e+00
1.014093876055532928e+04,3.447919862680072889e+00
1.014093877940212042e+04,3.447919863420715103e+00
1.014093879824891337e+04,3.447919864161348436e+00
1.014093881709570451e+04,3.447919864901973330e+00
1.014093883594249746e+04,3.447919865642588455e+00
1.014093885478928860e+04,3.447919866383194698e+00
1.014093887363608155e+04,3.447919867123791615e+00
1.014093889248287269e+04,3.447919867864379206e+00
1.014093891132966564e+04,3.447919868604958804e+00
1.014093893017645678e+04,3.447919869345528188e+00
1.014093894902324973e+04,3.447919870086089134e+00
1.014093896787004269e+04,3.447919870826640754e+00
1.014093898671683382e+04,3.447919871567182604e+00
1.014093900556362678e+04,3.447919872307716016e+00
1.014093902441041791e+04,3.447919873048240547e+00
1.014093904325721087e+04,3.447919873788756195e+00
1.014093906210400201e+04,3.447919874529262074e+00
1.014093908095079496e+04,3.447919875269759515e+00
1.014093909979758610e+04,3.447919876010247187e+00
1.014093911864437905e+04,3.447919876750725976e+00
1.014093913749117019e+04,3.447919877491195884e+00
1.014093915633796314e+04,3.447919878231656465e+00
1.014093917518475428e+04,3.447919878972108165e+00
1.014093919403154723e+04,3.447919879712550539e+00
1.014093921287833837e+04,3.447919880452983588e+00
1.014093923172513132e+04,3.447919881193408198e+00
1.014093925057192246e+04,3.447919881933823039e+00
1.014093926941871541e+04,3.447919882674229441e+00
1.014093928826550655e+04,3.447919883414626518e+00
1.014093930711229950e+04,3.447919884155014714e+00
1.014093932595909064e+04,3.447919884895393139e+00
1.014093934480588359e+04,3.447919885635762682e+00
1.014093936365267473e+04,3.447919886376123344e+00
