Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.882460428240709007e+03,2.557829618232231539e+00
9.882460446256400246e+03,2.557829618486400669e+00
9.882460464272089666e+03,2.557829618740556921e+00
9.882460482287780906e+03,2.557829618994700294e+00
9.882460500303470326e+03,2.557829619248830344e+00
9.882460518319161565e+03,2.557829619502947960e+00
9.882460536334850985e+03,2.557829619757051809e+00
9.882460554350542225e+03,2.557829620011142779e+00
9.882460572366233464e+03,2.557829620265221315e+00
9.882460590381922884e+03,2.557829620519286529e+00
9.882460608397614124e+03,2.557829620773338419e+00
9.882460626413303544e+03,2.557829621027378320e+00
9.882460644428994783e+03,2.557829621281404453e+00
9.882460662444684203e+03,2.557829621535417708e+00
9.882460680460375443e+03,2.557829621789418528e+00
9.882460698476066682e+03,2.557829622043405582e+00
9.882460716491756102e+03,2.557829622297380201e+00
9.882460734507447341e+03,2.557829622551341942e+00
9.882460752523136762e+03,2.557829622805290359e+00
9.882460770538828001e+03,2.557829623059225899e+00
9.882460788554517421e+03,2.557829623313148115e+00
9.882460806570208661e+03,2.557829623567057453e+00
9.882460824585899900e+03,2.557829623820954357e+00
9.882460842601589320e+03,2.557829624074838382e+00
9.882460860617280559e+03,2.557829624328708640e+00
9.882460878632969980e+03,2.557829624582566463e+00
9.882460896648661219e+03,2.557829624836410964e+00
9.882460914664350639e+03,2.557829625090242587e+00
9.882460932680041878e+03,2.557829625344061331e+00
9.882460950695733118e+03,2.557829625597867196e+00
9.882460968711422538e+03,2.557829625851660627e+00
9.882460986727113777e+03,2.557829626105439846e+00
9.882461004742803198e+03,2.557829626359207076e+00
9.882461022758494437e+03,2.557829626612960539e+00
9.882461040774183857e+03,2.557829626866701567e+00
9.882461058789875096e+03,2.557829627120429272e+00
9.882461076805566336e+03,2.557829627374144987e+00
9.882461094821255756e+03,2.557829627627846492e+00
9.882461112836946995e+03,2.557829627881535117e+00
9.882461130852636416e+03,2.557829628135211308e+00
9.882461148868327655e+03,2.557829628388874621e+00
9.882461166884017075e+03,2.557829628642524611e+00
9.882461184899708314e+03,2.557829628896161722e+00
9.882461202915399554e+03,2.557829629149785511e+00
9.882461220931088974e+03,2.557829629403397309e+00
9.882461238946780213e+03,2.557829629656994896e+00
9.882461256962469633e+03,2.557829629910580493e+00
9.882461274978160873e+03,2.557829630164152768e+00
9.882461292993850293e+03,2.557829630417711719e+00
9.882461311009541532e+03,2.557829630671258236e+00
9.882461329025232772e+03,2.557829630924790987e+00
9.882461347040922192e+03,2.557829631178311747e+00
9.882461365056613431e+03,2.557829631431818740e+00
9.882461383072302851e+03,2.557829631685313299e+00
9.882461401087994091e+03,2.557829631938794535e+00
9.882461419103683511e+03,2.557829632192262892e+00
9.882461437119374750e+03,2.557829632445718371e+00
9.882461455135065989e+03,2.557829632699160527e+00
9.882461473150755410e+03,2.557829632952590249e+00
9.882461491166446649e+03,2.557829633206007092e+00
9.882461509182136069e+03,2.557829633459410168e+00
9.882461527197827309e+03,2.557829633712800810e+00
9.882461545213516729e+03,2.557829633966178129e+00
9.882461563229207968e+03,2.557829634219543458e+00
9.882461581244899207e+03,2.557829634472894575e+00
9.882461599260588628e+03,2.557829634726233703e+00
9.882461617276279867e+03,2.557829634979558620e+00
9.882461635291969287e+03,2.557829635232871546e+00
9.882461653307660526e+03,2.557829635486171149e+00
9.882461671323349947e+03,2.557829635739457874e+00
9.882461689339041186e+03,2.557829635992732165e+00
9.882461707354732425e+03,2.557829636245992688e+00
9.882461725370421846e+03,2.557829636499240777e+00
9.882461743386113085e+03,2.557829636752475100e+00
9.882461761401802505e+03,2.557829637005696988e+00
9.882461779417493744e+03,2.557829637258905997e+00
9.882461797433183165e+03,2.557829637512102128e+00
9.882461815448874404e+03,2.557829637765284936e+00
9.882461833464563824e+03,2.557829638018454421e+00
9.882461851480255064e+03,2.557829638271611916e+00
9.882461869495946303e+03,2.557829638524755644e+00
9.882461887511635723e+03,2.557829638777886938e+00
9.882461905527326962e+03,2.557829639031004909e+00
9.882461923543016383e+03,2.557829639284110002e+00
9.882461941558707622e+03,2.557829639537201771e+00
9.882461959574397042e+03,2.557829639790281107e+00
9.882461977590088281e+03,2.557829640043347119e+00
9.882461995605779521e+03,2.557829640296399809e+00
9.882462013621468941e+03,2.557829640549440064e+00
9.882462031637160180e+03,2.557829640802467885e+00
9.882462049652849601e+03,2.557829641055481940e+00
9.882462067668540840e+03,2.557829641308483115e+00
9.882462085684230260e+03,2.557829641561471412e+00
9.882462103699921499e+03,2.557829641814446830e+00
9.882462121715612739e+03,2.557829642067408926e+00
9.882462139731302159e+03,2.557829642320358143e+00
9.882462157746993398e+03,2.557829642573294926e+00
9.882462175762682818e+03,2.557829642826217942e+00
9.882462193778374058e+03,2.557829643079128079e+00
9.882462211794063478e+03,2.557829643332025782e+00
9.882462229809754717e+03,2.557829643584910606e+00
9.882462247825445957e+03,2.557829643837782108e+00
9.882462265841135377e+03,2.557829644090640286e+00
9.882462283856826616e+03,2.557829644343486031e+00
9.882462301872516036e+03,2.557829644596318008e+00
9.882462319888207276e+03,2.557829644849137996e+00
9.882462337903896696e+03,2.557829645101944216e+00
9.882462355919587935e+03,2.557829645354738002e+00
9.882462373935279174e+03,2.557829645607518465e+00
9.882462391950968595e+03,2.557829645860286494e+00
9.882462409966659834e+03,2.557829646113040756e+00
9.882462427982349254e+03,2.557829646365783027e+00
9.882462445998040494e+03,2.557829646618511088e+00
9.882462464013729914e+03,2.557829646871227158e+00
9.882462482029421153e+03,2.557829647123929906e+00
9.882462500045112392e+03,2.557829647376619775e+00
9.882462518060801813e+03,2.557829647629296765e+00
9.882462536076493052e+03,2.557829647881960433e+00
9.882462554092182472e+03,2.557829648134611666e+00
9.882462572107873712e+03,2.557829648387249133e+00
9.882462590123563132e+03,2.557829648639874165e+00
9.882462608139254371e+03,2.557829648892486318e+00
9.882462626154945610e+03,2.557829649145085149e+00
9.882462644170635031e+03,2.557829649397671101e+00
9.882462662186326270e+03,2.557829649650243731e+00
9.882462680202015690e+03,2.557829649902803926e+00
9.882462698217706929e+03,2.557829650155350798e+00
9.882462716233396350e+03,2.557829650407884792e+00
9.882462734249087589e+03,2.557829650660405907e+00
9.882462752264778828e+03,2.557829650912914143e+00
9.882462770280468249e+03,2.557829651165409057e+00
9.882462788296159488e+03,2.557829651417891093e+00
9.882462806311848908e+03,2.557829651670360693e+00
9.882462824327540147e+03,2.557829651922816971e+00
9.882462842343229568e+03,2.557829652175259927e+00
9.882462860358920807e+03,2.557829652427690004e+00
9.882462878374612046e+03,2.557829652680107202e+00
9.882462896390301466e+03,2.557829652932511966e+00
9.882462914405992706e+03,2.557829653184902963e+00
9.882462932421682126e+03,2.557829653437281081e+00
9.882462950437373365e+03,2.557829653689646765e+00
9.882462968453062786e+03,2.557829653941999126e+00
9.882462986468754025e+03,2.557829654194338609e+00
9.882463004484445264e+03,2.557829654446664769e+00
9.882463022500134684e+03,2.557829654698978050e+00
9.882463040515825924e+03,2.557829654951278897e+00
9.882463058531515344e+03,2.557829655203566421e+00
9.882463076547206583e+03,2.557829655455841067e+00
9.882463094562896003e+03,2.557829655708102390e+00
9.882463112578587243e+03,2.557829655960351278e+00
9.882463130594278482e+03,2.557829656212586400e+00
9.882463148609967902e+03,2.557829656464809087e+00
9.882463166625659142e+03,2.557829656717018452e+00
9.882463184641348562e+03,2.557829656969215382e+00
9.882463202657039801e+03,2.557829657221398989e+00
9.882463220672729221e+03,2.557829657473569274e+00
9.882463238688420461e+03,2.557829657725727124e+00
9.882463256704111700e+03,2.557829657977872095e+00
9.882463274719801120e+03,2.557829658230003744e+00
9.882463292735492359e+03,2.557829658482122070e+00
9.882463310751181780e+03,2.557829658734228406e+00
9.882463328766873019e+03,2.557829658986321419e+00
9.882463346782562439e+03,2.557829659238400666e+00
9.882463364798253679e+03,2.557829659490467478e+00
9.882463382813944918e+03,2.557829659742521855e+00
9.882463400829634338e+03,2.557829659994562466e+00
9.882463418845325577e+03,2.557829660246590198e+00
9.882463436861014998e+03,2.557829660498605495e+00
9.882463454876706237e+03,2.557829660750607470e+00
9.882463472892395657e+03,2.557829661002596566e+00
9.882463490908086897e+03,2.557829661254572340e+00
9.882463508923778136e+03,2.557829661506535235e+00
9.882463526939467556e+03,2.557829661758485251e+00
9.882463544955158795e+03,2.557829662010422389e+00
9.882463562970848216e+03,2.557829662262346204e+00
9.882463580986539455e+03,2.557829662514257585e+00
9.882463599002228875e+03,2.557829662766155643e+00
9.882463617017920114e+03,2.557829663018040822e+00
9.882463635033611354e+03,2.557829663269912679e+00
9.882463653049300774e+03,2.557829663521771657e+00
9.882463671064992013e+03,2.557829663773618201e+00
9.882463689080681434e+03,2.557829664025451866e+00
9.882463707096372673e+03,2.557829664277271764e+00
9.882463725112062093e+03,2.557829664529078784e+00
9.882463743127753332e+03,2.557829664780872925e+00
9.882463761143444572e+03,2.557829665032655075e+00
9.882463779159133992e+03,2.557829665284423015e+00
9.882463797174825231e+03,2.557829665536178076e+00
9.882463815190514651e+03,2.557829665787920703e+00
9.882463833206205891e+03,2.557829666039650007e+00
9.882463851221895311e+03,2.557829666291366433e+00
9.882463869237586550e+03,2.557829666543069980e+00
9.882463887253277790e+03,2.557829666794760204e+00
9.882463905268967210e+03,2.557829667046437550e+00
