Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.880038437500130385e+03,1.120237698608953281e+02
9.880038456059855889e+03,1.120210898046483976e+02
9.880038474619583212e+03,1.120184097337566698e+02
9.880038493179308716e+03,1.120157296487477367e+02
9.880038511739036039e+03,1.120130495490984970e+02
9.880038530298761543e+03,1.120103694353364290e+02
9.880038548858488866e+03,1.120076893069385591e+02
9.880038567418214370e+03,1.120050091644322805e+02
9.880038585977941693e+03,1.120023290072946338e+02
9.880038604537667197e+03,1.119996488360530265e+02
9.880038623097394520e+03,1.119969686501844990e+02
9.880038641657120024e+03,1.119942884502165299e+02
9.880038660216847347e+03,1.119916082356259466e+02
9.880038678776572851e+03,1.119889280069404407e+02
9.880038697336298355e+03,1.119862477638994847e+02
9.880038715896025678e+03,1.119835675062426219e+02
9.880038734455751182e+03,1.119808872344974588e+02
9.880038753015478505e+03,1.119782069481408513e+02
9.880038771575204009e+03,1.119755266477003772e+02
9.880038790134931332e+03,1.119728463326528782e+02
9.880038808694656836e+03,1.119701660035260176e+02
9.880038827254384159e+03,1.119674856597965089e+02
9.880038845814109663e+03,1.119648053019920724e+02
9.880038864373836986e+03,1.119621249295894785e+02
9.880038882933562491e+03,1.119594445431164047e+02
9.880038901493289814e+03,1.119567641420495931e+02
9.880038920053015318e+03,1.119540837269167781e+02
9.880038938612740822e+03,1.119514032974573894e+02
9.880038957172468145e+03,1.119487228534109988e+02
9.880038975732193649e+03,1.119460423953051702e+02
9.880038994291920972e+03,1.119433619226168304e+02
9.880039012851646476e+03,1.119406814358734579e+02
9.880039031411373799e+03,1.119380009345519795e+02
9.880039049971099303e+03,1.119353204191800160e+02
9.880039068530826626e+03,1.119326398892343093e+02
9.880039087090552130e+03,1.119299593452425796e+02
9.880039105650279453e+03,1.119272787866815690e+02
9.880039124210004957e+03,1.119245982140789977e+02
9.880039142769732280e+03,1.119219176269115934e+02
9.880039161329457784e+03,1.119192370257070053e+02
9.880039179889183288e+03,1.119165564102048194e+02
9.880039198448910611e+03,1.119138757801444513e+02
9.880039217008636115e+03,1.119111951360535926e+02
9.880039235568363438e+03,1.119085144774090992e+02
9.880039254128088942e+03,1.119058338047384780e+02
9.880039272687816265e+03,1.119031531175186274e+02
9.880039291247541769e+03,1.119004724162772106e+02
9.880039309807269092e+03,1.118977917004909131e+02
9.880039328366994596e+03,1.118951109706875116e+02
9.880039346926721919e+03,1.118924302263437056e+02
9.880039365486447423e+03,1.118897494679872437e+02
9.880039384046174746e+03,1.118870686950948397e+02
9.880039402605900250e+03,1.118843879081941708e+02
9.880039421165625754e+03,1.118817071070247806e+02
9.880039439725353077e+03,1.118790262913261131e+02
9.880039458285078581e+03,1.118763454616258315e+02
9.880039476844805904e+03,1.118736646174007632e+02
9.880039495404531408e+03,1.118709837591785430e+02
9.880039513964258731e+03,1.118683028864359983e+02
9.880039532523984235e+03,1.118656219997007213e+02
9.880039551083711558e+03,1.118629410984495252e+02
9.880039569643437062e+03,1.118602601832101158e+02
9.880039588203164385e+03,1.118575792534591642e+02
9.880039606762889889e+03,1.118548983097244758e+02
9.880039625322617212e+03,1.118522173514827358e+02
9.880039643882342716e+03,1.118495363792616217e+02
9.880039662442068220e+03,1.118468553928006912e+02
9.880039681001795543e+03,1.118441743918393172e+02
