Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.891595520833507180e+03,9.759409950715568129e+02
9.891595543725843527e+03,9.759732460127378317e+02
9.891595566618178054e+03,9.760054947577126541e+02
9.891595589510514401e+03,9.760377413113718603e+02
9.891595612402848928e+03,9.760699856683561393e+02
9.891595635295185275e+03,9.761022278335547071e+02
9.891595658187519803e+03,9.761344678016097305e+02
9.891595681079856149e+03,9.761667055774101982e+02
9.891595703972190677e+03,9.761989411555978222e+02
9.891595726864527023e+03,9.762311745410613639e+02
9.891595749756863370e+03,9.762634057310051503e+02
9.891595772649197897e+03,9.762956347226330536e+02
9.891595795541534244e+03,9.763278615208331530e+02
9.891595818433868772e+03,9.763600861202494343e+02
9.891595841326205118e+03,9.763923085257683852e+02
9.891595864218539646e+03,9.764245287320350144e+02
9.891595887110875992e+03,9.764567467439355823e+02
9.891595910003210520e+03,9.764889625561155526e+02
9.891595932895546866e+03,9.765211761734601623e+02
9.891595955787881394e+03,9.765533875906160119e+02
9.891595978680217740e+03,9.765855968124674291e+02
9.891596001572554087e+03,9.766178038362210145e+02
9.891596024464888615e+03,9.766500086590835963e+02
9.891596047357224961e+03,9.766822112859388199e+02
9.891596070249559489e+03,9.767144117114346500e+02
9.891596093141895835e+03,9.767466099404547322e+02
9.891596116034230363e+03,9.767788059676473722e+02
9.891596138926566709e+03,9.768109997978954198e+02
9.891596161818901237e+03,9.768431914258486586e+02
9.891596184711237584e+03,9.768753808563885741e+02
9.891596207603573930e+03,9.769075680867229039e+02
9.891596230495908458e+03,9.769397531140607498e+02
9.891596253388244804e+03,9.769719359432828014e+02
9.891596276280579332e+03,9.770041165690406615e+02
9.891596299172915678e+03,9.770362949962141101e+02
9.891596322065250206e+03,9.770684712194556596e+02
9.891596344957586552e+03,9.771006452436444079e+02
9.891596367849921080e+03,9.771328170634342314e+02
9.891596390742257427e+03,9.771649866837030913e+02
9.891596413634591954e+03,9.771971540991052052e+02
9.891596436526928301e+03,9.772293193145185342e+02
9.891596459419264647e+03,9.772614823271534306e+02
9.891596482311599175e+03,9.772936431342204742e+02
9.891596505203935521e+03,9.773258017405964893e+02
9.891596528096270049e+03,9.773579581409375123e+02
9.891596550988606396e+03,9.773901123401202540e+02
9.891596573880940923e+03,9.774222643328005233e+02
9.891596596773277270e+03,9.774544141238548036e+02
9.891596619665611797e+03,9.774865617079392450e+02
9.891596642557948144e+03,9.775187070899299897e+02
9.891596665450284490e+03,9.775508502670382995e+02
9.891596688342619018e+03,9.775829912364771417e+02
9.891596711234955364e+03,9.776151300031203846e+02
9.891596734127289892e+03,9.776472665616270206e+02
9.891596757019626239e+03,9.776794009168709181e+02
9.891596779911960766e+03,9.777115330635108421e+02
9.891596802804297113e+03,9.777436630064208885e+02
9.891596825696631640e+03,9.777757907402609590e+02
9.891596848588967987e+03,9.778079162699031031e+02
9.891596871481304333e+03,9.778400395925610837e+02
9.891596894373638861e+03,9.778721607054492324e+02
9.891596917265975208e+03,9.779042796134388027e+02
9.891596940158309735e+03,9.779363963111920839e+02
9.891596963050646082e+03,9.779685108035794201e+02
9.891596985942980609e+03,9.780006230852638964e+02
9.891597008835316956e+03,9.780327331611157433e+02
9.891597031727651483e+03,9.780648410257985006e+02
9.891597054619987830e+03,9.780969466841816029e+02
9.891597077512322358e+03,9.781290501309292722e+02
9.891597100404658704e+03,9.781611513709103747e+02
9.891597123296995051e+03,9.781932504013406060e+02
9.891597146189329578e+03,9.782253472194362303e+02
9.891597169081665925e+03,9.782574418300650905e+02
9.891597191974000452e+03,9.782895342278933413e+02
