Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.917309675925876945e+03,9.244458177001943113e+02
9.917309697571559809e+03,9.244541361417363987e+02
9.917309719217242673e+03,9.244624522814406191e+02
9.917309740862925537e+03,9.244707661191761190e+02
9.917309762508608401e+03,9.244790776548122722e+02
9.917309784154293084e+03,9.244873868889164896e+02
9.917309805799975948e+03,9.244956938199618435e+02
9.917309827445658811e+03,9.245039984485159721e+02
9.917309849091341675e+03,9.245123007744475672e+02
9.917309870737024539e+03,9.245206007976273668e+02
9.917309892382707403e+03,9.245288985179236079e+02
9.917309914028390267e+03,9.245371939352063464e+02
9.917309935674073131e+03,9.245454870493448425e+02
9.917309957319757814e+03,9.245537778609050292e+02
9.917309978965440678e+03,9.245620663683631619e+02
9.917310000611123542e+03,9.245703525722860832e+02
9.917310022256806405e+03,9.245786364725421436e+02
9.917310043902489269e+03,9.245869180690020812e+02
9.917310065548172133e+03,9.245951973615347015e+02
9.917310087193854997e+03,9.246034743500104014e+02
9.917310108839537861e+03,9.246117490342979863e+02
9.917310130485222544e+03,9.246200214149628209e+02
9.917310152130905408e+03,9.246282914904835479e+02
9.917310173776588272e+03,9.246365592614256457e+02
9.917310195422271136e+03,9.246448247276590564e+02
9.917310217067954000e+03,9.246530878890529266e+02
9.917310238713636863e+03,9.246613487454771985e+02
9.917310260359319727e+03,9.246696072968019280e+02
9.917310282005002591e+03,9.246778635428967164e+02
9.917310303650687274e+03,9.246861174843248818e+02
9.917310325296370138e+03,9.246943691195690462e+02
9.917310346942053002e+03,9.247026184491929826e+02
9.917310368587735866e+03,9.247108654730659509e+02
9.917310390233418730e+03,9.247191101910588031e+02
9.917310411879101594e+03,9.247273526030409130e+02
9.917310433524784457e+03,9.247355927088824501e+02
9.917310455170467321e+03,9.247438305084527883e+02
9.917310476816152004e+03,9.247520660023145638e+02
9.917310498461834868e+03,9.247602991889534678e+02
9.917310520107517732e+03,9.247685300689319092e+02
9.917310541753200596e+03,9.247767586421196029e+02
9.917310563398883460e+03,9.247849849083867184e+02
9.917310585044566324e+03,9.247932088676033118e+02
9.917310606690249188e+03,9.248014305196398936e+02
9.917310628335932051e+03,9.248096498643658379e+02
9.917310649981616734e+03,9.248178669023425300e+02
9.917310671627299598e+03,9.248260816320588447e+02
9.917310693272982462e+03,9.248342940540754853e+02
9.917310714918665326e+03,9.248425041682623942e+02
9.917310736564348190e+03,9.248507119744907641e+02
9.917310758210031054e+03,9.248589174726297415e+02
9.917310779855713918e+03,9.248671206625504055e+02
9.917310801501396782e+03,9.248753215441230395e+02
9.917310823147079645e+03,9.248835201172172447e+02
9.917310844792764328e+03,9.248917163823929286e+02
9.917310866438447192e+03,9.248999103381422628e+02
9.917310888084130056e+03,9.249081019850252687e+02
9.917310909729812920e+03,9.249162913229116612e+02
9.917310931375495784e+03,9.249244783516720645e+02
9.917310953021178648e+03,9.249326630711772168e+02
9.917310974666861512e+03,9.249408454812974014e+02
9.917310996312544376e+03,9.249490255819033564e+02
9.917311017958229058e+03,9.249572033735520336e+02
9.917311039603911922e+03,9.249653788547403792e+02
9.917311061249594786e+03,9.249735520260259136e+02
9.917311082895277650e+03,9.249817228872790338e+02
9.917311104540960514e+03,9.249898914383704778e+02
9.917311126186643378e+03,9.249980576791713247e+02
9.917311147832326242e+03,9.250062216095515168e+02
9.917311169478009106e+03,9.250143832293824744e+02
9.917311191123693789e+03,9.250225425392201259e+02
9.917311212769376652e+03,9.250306995375633505e+02
9.917311234415059516e+03,9.250388542249692136e+02
9.917311256060742380e+03,9.250470066013085670e+02
9.917311277706425244e+03,9.250551566664521488e+02
9.917311299352108108e+03,9.250633044202701285e+02
9.917311320997790972e+03,9.250714498626344948e+02
9.917311342643473836e+03,9.250795929934148489e+02
9.917311364289158519e+03,9.250877338131670058e+02
9.917311385934841383e+03,9.250958723203933687e+02
9.917311407580524246e+03,9.251040085156488431e+02
9.917311429226207110e+03,9.251121423988043944e+02
9.917311450871889974e+03,9.251202739697311017e+02
9.917311472517572838e+03,9.251284032282999306e+02
9.917311494163255702e+03,9.251365301743824148e+02
9.917311515808938566e+03,9.251446548078487240e+02
9.917311537454623249e+03,9.251527771292525131e+02
9.917311559100306113e+03,9.251608971370999370e+02
9.917311580745988977e+03,9.251690148319446507e+02
9.917311602391671840e+03,9.251771302136578470e+02
9.917311624037354704e+03,9.251852432821109460e+02
9.917311645683037568e+03,9.251933540371741174e+02
9.917311667328720432e+03,9.252014624787198045e+02
9.917311688974403296e+03,9.252095686066181770e+02
9.917311710620087979e+03,9.252176724214218666e+02
9.917311732265770843e+03,9.252257739216399841e+02
9.917311753911453707e+03,9.252338731078248202e+02
9.917311775557136571e+03,9.252419699798479087e+02
9.917311797202819434e+03,9.252500645375804424e+02
9.917311818848502298e+03,9.252581567808933869e+02
9.917311840494185162e+03,9.252662467096583896e+02
9.917311862139868026e+03,9.252743343237472118e+02
9.917311883785550890e+03,9.252824196230299094e+02
9.917311905431235573e+03,9.252905026080587731e+02
9.917311927076918437e+03,9.252985832773453012e+02
9.917311948722601301e+03,9.253066616314414432e+02
9.917311970368284165e+03,9.253147376702177098e+02
9.917311992013967028e+03,9.253228113935462034e+02
9.917312013659649892e+03,9.253308828012981166e+02
9.917312035305332756e+03,9.253389518933450972e+02
9.917312056951015620e+03,9.253470186695586790e+02
9.917312078596700303e+03,9.253550831304879694e+02
9.917312100242383167e+03,9.253631452746491277e+02
9.917312121888066031e+03,9.253712051025920573e+02
9.917312143533748895e+03,9.253792626141880646e+02
9.917312165179431759e+03,9.253873178093085698e+02
