Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.065014266203716397e+04,8.366156181660529683e+02
1.065014268332748725e+04,8.366281151318987668e+02
1.065014270461781052e+04,8.366406089118836462e+02
1.065014272590813380e+04,8.366530995059096085e+02
1.065014274719845707e+04,8.366655869138788830e+02
1.065014276848878217e+04,8.366780711367599679e+02
1.065014278977910544e+04,8.366905521723215315e+02
1.065014281106942872e+04,8.367030300215327543e+02
1.065014283235975199e+04,8.367155046842958654e+02
1.065014285365007527e+04,8.367279761605129806e+02
1.065014287494039854e+04,8.367404444500864429e+02
1.065014289623072182e+04,8.367529095529181404e+02
1.065014291752104509e+04,8.367653714689108710e+02
1.065014293881136837e+04,8.367778301979665230e+02
1.065014296010169346e+04,8.367902857410517754e+02
1.065014298139201674e+04,8.368027380959405264e+02
1.065014300268234001e+04,8.368151872635993413e+02
1.065014302397266329e+04,8.368276332439307907e+02
1.065014304526298656e+04,8.368400760368373312e+02
1.065014306655330984e+04,8.368525156422213058e+02
1.065014308784363311e+04,8.368649520599852849e+02
1.065014310913395639e+04,8.368773852900317252e+02
1.065014313042427966e+04,8.368898153322630833e+02
1.065014315171460476e+04,8.369022421876438784e+02
1.065014317300492803e+04,8.369146658539526697e+02
1.065014319429525131e+04,8.369270863321544311e+02
1.065014321558557458e+04,8.369395036221515056e+02
1.065014323687589786e+04,8.369519177238468046e+02
1.065014325816622113e+04,8.369643286371426711e+02
1.065014327945654441e+04,8.369767363619421303e+02
1.065014330074686768e+04,8.369891408981476388e+02
1.065014332203719096e+04,8.370015422456624492e+02
1.065014334332751605e+04,8.370139404054477836e+02
1.065014336461783932e+04,8.370263353752884541e+02
1.065014338590816260e+04,8.370387271561465923e+02
1.065014340719848587e+04,8.370511157479248823e+02
1.065014342848880915e+04,8.370635011505262355e+02
1.065014344977913242e+04,8.370758833638537908e+02
1.065014347106945570e+04,8.370882623878103459e+02
1.065014349235977897e+04,8.371006382222986986e+02
1.065014351365010225e+04,8.371130108672221013e+02
1.065014353494042734e+04,8.371253803235400710e+02
1.065014355623075062e+04,8.371377465890421945e+02
1.065014357752107389e+04,8.371501096646882161e+02
1.065014359881139717e+04,8.371624695503813882e+02
1.065014362010172044e+04,8.371748262460248498e+02
1.065014364139204372e+04,8.371871797515217395e+02
1.065014366268236699e+04,8.371995300667750826e+02
1.065014368397269027e+04,8.372118771916881315e+02
1.065014370526301354e+04,8.372242211261641387e+02
1.065014372655333864e+04,8.372365618711604611e+02
1.065014374784366191e+04,8.372488994244719152e+02
1.065014376913398519e+04,8.372612337870558576e+02
1.065014379042430846e+04,8.372735649588158822e+02
1.065014381171463174e+04,8.372858929396553549e+02
1.065014383300495501e+04,8.372982177294775283e+02
1.065014385429527829e+04,8.373105393281857687e+02
1.065014387558560156e+04,8.373228577356834421e+02
1.065014389687592484e+04,8.373351729518742559e+02
1.065014391816624993e+04,8.373474849777131794e+02
1.065014393945657321e+04,8.373597938110000314e+02
1.065014396074689648e+04,8.373720994526901222e+02
1.065014398203721976e+04,8.373844019026872729e+02
1.065014400332754303e+04,8.373967011608949633e+02
1.065014402461786631e+04,8.374089972272166733e+02
1.065014404590818958e+04,8.374212901015559964e+02
1.065014406719851286e+04,8.374335797838168673e+02
1.065014408848883613e+04,8.374458662739025385e+02
1.065014410977916123e+04,8.374581495727662741e+02
1.065014413106948450e+04,8.374704296782128949e+02
1.065014415235980778e+04,8.374827065911956652e+02
1.065014417365013105e+04,8.374949803116181783e+02
1.065014419494045433e+04,8.375072508393845965e+02
1.065014421623077760e+04,8.375195181743982857e+02
1.065014423752110088e+04,8.375317823165634081e+02
1.065014425881142415e+04,8.375440432657836709e+02
1.065014428010174743e+04,8.375563010219631224e+02
1.065014430139207252e+04,8.375685555860522982e+02
1.065014432268239580e+04,8.375808069558612488e+02
1.065014434397271907e+04,8.375930551323410782e+02
1.065014436526304235e+04,8.376053001153959485e+02
1.065014438655336562e+04,8.376175419049295670e+02
1.065014440784368890e+04,8.376297805008460955e+02
1.065014442913401217e+04,8.376420159030496961e+02
1.065014445042433545e+04,8.376542481114443035e+02
1.065014447171465872e+04,8.376664771259340796e+02
1.065014449300498381e+04,8.376787029474675137e+02
1.065014451429530709e+04,8.376909255738597722e+02
1.065014453558563036e+04,8.377031450060597990e+02
1.065014455687595364e+04,8.377153612439716426e+02
1.065014457816627691e+04,8.377275742874994648e+02
1.065014459945660019e+04,8.377397841365478826e+02
1.065014462074692347e+04,8.377519907910208303e+02
1.065014464203724674e+04,8.377641942508226975e+02
1.065014466332757002e+04,8.377763945158579872e+02
1.065014468461789511e+04,8.377885915870728013e+02
1.065014470590821838e+04,8.378007854622876494e+02
1.065014472719854166e+04,8.378129761424486333e+02
1.065014474848886493e+04,8.378251636274608245e+02
1.065014476977918821e+04,8.378373479172281577e+02
1.065014479106951148e+04,8.378495290116554770e+02
1.065014481235983476e+04,8.378617069106471718e+02
1.065014483365015803e+04,8.378738816141077450e+02
1.065014485494048131e+04,8.378860531219416998e+02
1.065014487623080640e+04,8.378982214350933191e+02
1.065014489752112968e+04,8.379103865513876599e+02
1.065014491881145295e+04,8.379225484717695736e+02
1.065014494010177623e+04,8.379347071961432221e+02
1.065014496139209950e+04,8.379468627244135632e+02
1.065014498268242278e+04,8.379590150564853275e+02
1.065014500397274605e+04,8.379711641922632452e+02
1.065014502526306933e+04,8.379833101316518196e+02
1.065014504655339260e+04,8.379954528745563493e+02
1.065014506784371770e+04,8.380075924219181616e+02
1.065014508913404097e+04,8.380197287715681114e+02
1.065014511042436425e+04,8.380318619244480942e+02
1.065014513171468752e+04,8.380439918804630679e+02
1.065014515300501080e+04,8.380561186395183313e+02
