Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.065014266203716397e+04,6.381623048824454258e+01
1.065014268332748725e+04,6.381597070841705488e+01
1.065014270461781052e+04,6.381571092537690504e+01
1.065014272590813380e+04,6.381545113912407885e+01
1.065014274719845707e+04,6.381519134965861895e+01
1.065014276848878217e+04,6.381493155695837771e+01
1.065014278977910544e+04,6.381467176106775696e+01
1.065014281106942872e+04,6.381441196196460197e+01
1.065014283235975199e+04,6.381415215964893406e+01
1.065014285365007527e+04,6.381389235412079586e+01
1.065014287494039854e+04,6.381363254538022289e+01
1.065014289623072182e+04,6.381337273342720806e+01
1.065014291752104509e+04,6.381311291826182952e+01
1.065014293881136837e+04,6.381285309988407306e+01
1.065014296010169346e+04,6.381259327827181949e+01
1.065014298139201674e+04,6.381233345346945640e+01
1.065014300268234001e+04,6.381207362545482198e+01
1.065014302397266329e+04,6.381181379422797306e+01
1.065014304526298656e+04,6.381155395978891676e+01
1.065014306655330984e+04,6.381129412213768148e+01
1.065014308784363311e+04,6.381103428127430988e+01
1.065014310913395639e+04,6.381077443719883036e+01
1.065014313042427966e+04,6.381051458991127134e+01
1.065014315171460476e+04,6.381025473938944259e+01
1.065014317300492803e+04,6.380999488567782407e+01
1.065014319429525131e+04,6.380973502875420422e+01
1.065014321558557458e+04,6.380947516861861146e+01
1.065014323687589786e+04,6.380921530527110974e+01
1.065014325816622113e+04,6.380895543871169906e+01
1.065014327945654441e+04,6.380869556894042205e+01
1.065014330074686768e+04,6.380843569595730003e+01
1.065014332203719096e+04,6.380817581976239694e+01
1.065014334332751605e+04,6.380791594033350123e+01
1.065014336461783932e+04,6.380765605771506443e+01
1.065014338590816260e+04,6.380739617188490342e+01
1.065014340719848587e+04,6.380713628284306793e+01
1.065014342848880915e+04,6.380687639058957927e+01
1.065014344977913242e+04,6.380661649512445877e+01
1.065014347106945570e+04,6.380635659644775615e+01
1.065014349235977897e+04,6.380609669455947852e+01
1.065014351365010225e+04,6.380583678945967563e+01
1.065014353494042734e+04,6.380557688112615722e+01
1.065014355623075062e+04,6.380531696960339616e+01
1.065014357752107389e+04,6.380505705486917378e+01
1.065014359881139717e+04,6.380479713692355404e+01
1.065014362010172044e+04,6.380453721576653692e+01
1.065014364139204372e+04,6.380427729139818638e+01
1.065014366268236699e+04,6.380401736381851663e+01
1.065014368397269027e+04,6.380375743302754898e+01
1.065014370526301354e+04,6.380349749902534029e+01
1.065014372655333864e+04,6.380323756178967898e+01
1.065014374784366191e+04,6.380297762136503081e+01
1.065014376913398519e+04,6.380271767772921976e+01
1.065014379042430846e+04,6.380245773088227423e+01
1.065014381171463174e+04,6.380219778082422266e+01
1.065014383300495501e+04,6.380193782755510057e+01
1.065014385429527829e+04,6.380167787107492217e+01
1.065014387558560156e+04,6.380141791138374430e+01
1.065014389687592484e+04,6.380115794848158117e+01
1.065014391816624993e+04,6.380089798234624254e+01
1.065014393945657321e+04,6.380063801302219417e+01
1.065014396074689648e+04,6.380037804048726002e+01
1.065014398203721976e+04,6.380011806474147562e+01
1.065014400332754303e+04,6.379985808578483386e+01
1.065014402461786631e+04,6.379959810361741290e+01
1.065014404590818958e+04,6.379933811823921985e+01
1.065014406719851286e+04,6.379907812965027603e+01
1.065014408848883613e+04,6.379881813785061695e+01
1.065014410977916123e+04,6.379855814281809501e+01
1.065014413106948450e+04,6.379829814459710491e+01
1.065014415235980778e+04,6.379803814316552035e+01
1.065014417365013105e+04,6.379777813852333423e+01
1.065014419494045433e+04,6.379751813067060340e+01
1.065014421623077760e+04,6.379725811960734916e+01
1.065014423752110088e+04,6.379699810533358573e+01
1.065014425881142415e+04,6.379673808784936995e+01
1.065014428010174743e+04,6.379647806715471603e+01
1.065014430139207252e+04,6.379621804322743372e+01
1.065014432268239580e+04,6.379595801611199590e+01
1.065014434397271907e+04,6.379569798578621942e+01
1.065014436526304235e+04,6.379543795225013270e+01
1.065014438655336562e+04,6.379517791550375705e+01
1.065014440784368890e+04,6.379491787554712801e+01
1.065014442913401217e+04,6.379465783238028820e+01
1.065014445042433545e+04,6.379439778600325894e+01
1.065014447171465872e+04,6.379413773641605445e+01
1.065014449300498381e+04,6.379387768359650579e+01
1.065014451429530709e+04,6.379361762758908583e+01
1.065014453558563036e+04,6.379335756837159721e+01
1.065014455687595364e+04,6.379309750594404704e+01
1.065014457816627691e+04,6.379283744030651349e+01
1.065014459945660019e+04,6.379257737145900364e+01
1.065014462074692347e+04,6.379231729940153173e+01
