Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.027292596064833924e+04,2.529503953660251714e+00
1.027292604692779969e+04,2.529738671013658458e+00
1.027292613320726196e+04,2.529973398205988211e+00
1.027292621948672240e+04,2.530208135227145938e+00
1.027292630576618467e+04,2.530442882086833656e+00
1.027292639204564512e+04,2.530677638774957217e+00
1.027292647832510738e+04,2.530912405301220414e+00
1.027292656460456783e+04,2.531147181655527767e+00
1.027292665088403010e+04,2.531381967847583958e+00
1.027292673716349054e+04,2.531616763867289510e+00
1.027292682344295281e+04,2.531851569724351769e+00
1.027292690972241326e+04,2.532086385408674367e+00
1.027292699600187370e+04,2.532321210925011723e+00
1.027292708228133597e+04,2.532556046278116924e+00
1.027292716856079642e+04,2.532790891457893157e+00
1.027292725484025868e+04,2.533025746474046436e+00
1.027292734111971913e+04,2.533260611316479949e+00
1.027292742739918140e+04,2.533495485994899266e+00
1.027292751367864184e+04,2.533730370499203577e+00
1.027292759995810411e+04,2.533965264839104226e+00
1.027292768623756456e+04,2.534200169004498626e+00
1.027292777251702682e+04,2.534435083005096345e+00
1.027292785879648727e+04,2.534670006830794353e+00
1.027292794507594954e+04,2.534904940491304881e+00
1.027292803135540998e+04,2.535139883976522679e+00
1.027292811763487043e+04,2.535374837291209715e+00
1.027292820391433270e+04,2.535609800440118189e+00
1.027292829019379315e+04,2.535844773413146847e+00
1.027292837647325541e+04,2.536079756220007919e+00
1.027292846275271586e+04,2.536314748850597933e+00
1.027292854903217813e+04,2.536549751314626899e+00
1.027292863531163857e+04,2.536784763601994008e+00
1.027292872159110084e+04,2.537019785722406162e+00
1.027292880787056129e+04,2.537254817665762996e+00
1.027292889415002355e+04,2.537489859441776296e+00
1.027292898042948400e+04,2.537724911040338593e+00
1.027292906670894445e+04,2.537959972466211855e+00
1.027292915298840671e+04,2.538195043724153610e+00
1.027292923926786716e+04,2.538430124804056387e+00
1.027292932554732943e+04,2.538665215715635526e+00
1.027292941182678987e+04,2.538900316448783112e+00
1.027292949810625214e+04,2.539135427013216262e+00
1.027292958438571259e+04,2.539370547398826172e+00
1.027292967066517485e+04,2.539605677615327739e+00
1.027292975694463530e+04,2.539840817652612159e+00
1.027292984322409757e+04,2.540075967520399658e+00
1.027292992950355801e+04,2.540311127208575215e+00
1.027293001578302028e+04,2.540546296726861275e+00
1.027293010206248073e+04,2.540781476065144595e+00
1.027293018834194118e+04,2.541016665228185811e+00
1.027293027462140344e+04,2.541251864220748224e+00
1.027293036090086389e+04,2.541487073032719479e+00
1.027293044718032615e+04,2.541722291673818468e+00
1.027293053345978660e+04,2.541957520133931947e+00
1.027293061973924887e+04,2.542192758422785026e+00
1.027293070601870932e+04,2.542428006530257356e+00
1.027293079229817158e+04,2.542663264466075823e+00
1.027293087857763203e+04,2.542898532220122298e+00
1.027293096485709430e+04,2.543133809802122780e+00
1.027293105113655474e+04,2.543369097201959139e+00
1.027293113741601519e+04,2.543604394424392900e+00
1.027293122369547746e+04,2.543839701474194026e+00
1.027293130997493790e+04,2.544075018341239502e+00
1.027293139625440017e+04,2.544310345035257992e+00
1.027293148253386062e+04,2.544545681546128257e+00
1.027293156881332288e+04,2.544781027883579849e+00
1.027293165509278333e+04,2.545016384037490198e+00
1.027293174137224560e+04,2.545251750017587078e+00
1.027293182765170604e+04,2.545487125813751916e+00
1.027293191393116831e+04,2.545722511435711155e+00
1.027293200021062876e+04,2.545957906873344445e+00
1.027293208649008920e+04,2.546193312131419084e+00
1.027293217276955147e+04,2.546428727214697041e+00
1.027293225904901192e+04,2.546664152113059743e+00
1.027293234532847418e+04,2.546899586836237628e+00
1.027293243160793463e+04,2.547135031374105907e+00
1.027293251788739690e+04,2.547370485736392798e+00
1.027293260416685735e+04,2.547605949912979284e+00
1.027293269044631961e+04,2.547841423913594472e+00
1.027293277672578006e+04,2.548076907728112683e+00
1.027293286300524233e+04,2.548312401366268354e+00
1.027293294928470277e+04,2.548547904817933141e+00
1.027293303556416504e+04,2.548783418092842812e+00
1.027293312184362549e+04,2.549018941180867248e+00
1.027293320812308593e+04,2.549254474086779965e+00
1.027293329440254820e+04,2.549490016815346038e+00
1.027293338068200865e+04,2.549725569356438459e+00
1.027293346696147091e+04,2.549961131719793439e+00
1.027293355324093136e+04,2.550196703895282635e+00
1.027293363952039363e+04,2.550432285892638706e+00
1.027293372579985407e+04,2.550667877701737307e+00
1.027293381207931634e+04,2.550903479332311097e+00
1.027293389835877679e+04,2.551139090774230844e+00
1.027293398463823905e+04,2.551374712037234538e+00
1.027293407091769950e+04,2.551610343111192059e+00
1.027293415719715995e+04,2.551845984000871148e+00
1.027293424347662221e+04,2.552081634711045321e+00
1.027293432975608266e+04,2.552317295231582683e+00
1.027293441603554493e+04,2.552552965572221666e+00
1.027293450231500537e+04,2.552788645722828154e+00
1.027293458859446764e+04,2.553024335693144131e+00
1.027293467487392809e+04,2.553260035473034595e+00
1.027293476115339035e+04,2.553495745072240197e+00
1.027293484743285080e+04,2.553731464480629043e+00
1.027293493371231307e+04,2.553967193707940009e+00
1.027293501999177352e+04,2.554202932744036758e+00
1.027293510627123396e+04,2.554438681593693250e+00
1.027293519255069623e+04,2.554674440261685664e+00
1.027293527883015668e+04,2.554910208737873223e+00
1.027293536510961894e+04,2.555145987032001909e+00
1.027293545138907939e+04,2.555381775133930944e+00
1.027293553766854166e+04,2.555617573053409863e+00
1.027293562394800210e+04,2.555853380780297002e+00
1.027293571022746437e+04,2.556089198324337008e+00
1.027293579650692482e+04,2.556325025675393547e+00
1.027293588278638708e+04,2.556560862843210380e+00
1.027293596906584753e+04,2.556796709817648949e+00
1.027293605534530980e+04,2.557032566608454793e+00
1.027293614162477024e+04,2.557268433205487579e+00
1.027293622790423069e+04,2.557504309613522597e+00
1.027293631418369296e+04,2.557740195837336472e+00
1.027293640046315340e+04,2.557976091866784873e+00
1.027293648674261567e+04,2.558211997711618668e+00
1.027293657302207612e+04,2.558447913361693971e+00
1.027293665930153838e+04,2.558683838826761203e+00
1.027293674558099883e+04,2.558919774096675148e+00
1.027293683186046110e+04,2.559155719181189781e+00
1.027293691813992154e+04,2.559391674070155442e+00
1.027293700441938381e+04,2.559627638773327885e+00
1.027293709069884426e+04,2.559863613280558337e+00
1.027293717697830471e+04,2.560099597596625198e+00
1.027293726325776697e+04,2.560335591726308646e+00
1.027293734953722742e+04,2.560571595659459021e+00
1.027293743581668969e+04,2.560807609405831187e+00
1.027293752209615013e+04,2.561043632955276816e+00
1.027293760837561240e+04,2.561279666317551218e+00
1.027293769465507285e+04,2.561515709482503844e+00
1.027293778093453511e+04,2.561751762459891779e+00
1.027293786721399556e+04,2.561987825239565364e+00
1.027293795349345783e+04,2.562223897831278130e+00
1.027293803977291827e+04,2.562459980224884859e+00
1.027293812605238054e+04,2.562696072430136418e+00
1.027293821233184099e+04,2.562932174436884036e+00
1.027293829861130143e+04,2.563168286249909666e+00
1.027293838489076370e+04,2.563404407873991264e+00
1.027293847117022415e+04,2.563640539298977838e+00
1.027293855744968641e+04,2.563876680534628250e+00
1.027293864372914686e+04,2.564112831570788398e+00
1.027293873000860913e+04,2.564348992417219364e+00
1.027293881628806957e+04,2.564585163063764828e+00
1.027293890256753184e+04,2.564821343520186758e+00
1.027293898884699229e+04,2.565057533776330612e+00
1.027293907512645455e+04,2.565293733841957025e+00
1.027293916140591500e+04,2.565529943706907900e+00
1.027293924768537545e+04,2.565766163375967857e+00
1.027293933396483772e+04,2.566002392853921954e+00
1.027293942024429816e+04,2.566238632130608543e+00
1.027293950652376043e+04,2.566474881215794923e+00
1.027293959280322088e+04,2.566711140099317667e+00
1.027293967908268314e+04,2.566947408790948071e+00
1.027293976536214359e+04,2.567183687280521820e+00
1.027293985164160586e+04,2.567419975577807545e+00
1.027293993792106630e+04,2.567656273672642708e+00
1.027294002420052857e+04,2.567892581574794164e+00
1.027294011047998902e+04,2.568128899274102928e+00
1.027294019675944946e+04,2.568365226775348731e+00
1.027294028303891173e+04,2.568601564083322852e+00
1.027294036931837218e+04,2.568837911187859646e+00
1.027294045559783444e+04,2.569074268098726854e+00
1.027294054187729489e+04,2.569310634805764160e+00
1.027294062815675716e+04,2.569547011318737528e+00
1.027294071443621760e+04,2.569783397627486199e+00
1.027294080071567987e+04,2.570019793741778358e+00
1.027294088699514032e+04,2.570256199651447471e+00
1.027294097327460258e+04,2.570492615366267497e+00
1.027294105955406303e+04,2.570729040876070570e+00
1.027294114583352530e+04,2.570965476190629762e+00
1.027294123211298574e+04,2.571201921299778537e+00
1.027294131839244619e+04,2.571438376208301957e+00
1.027294140467190846e+04,2.571674840920989524e+00
1.027294149095136891e+04,2.571911315427674261e+00
1.027294157723083117e+04,2.572147799738127905e+00
1.027294166351029162e+04,2.572384293842183478e+00
1.027294174978975389e+04,2.572620797749614940e+00
1.027294183606921433e+04,2.572857311450252205e+00
1.027294192234867660e+04,2.573093834953871006e+00
1.027294200862813705e+04,2.573330368250300371e+00
1.027294209490759931e+04,2.573566911349317810e+00
1.027294218118705976e+04,2.573803464240751016e+00
1.027294226746652021e+04,2.574040026929389047e+00
1.027294235374598247e+04,2.574276599420023182e+00
1.027294244002544292e+04,2.574513181702478892e+00
1.027294252630490519e+04,2.574749773786537688e+00
1.027294261258436563e+04,2.574986375662022819e+00
1.027294269886382790e+04,2.575222987338717573e+00
1.027294278514328835e+04,2.575459608806443423e+00
1.027294287142275061e+04,2.575696240074979659e+00
1.027294295770221106e+04,2.575932881134155750e+00
1.027294304398167333e+04,2.576169531993749651e+00
1.027294313026113377e+04,2.576406192643583726e+00
1.027294321654059604e+04,2.576642863093442148e+00
1.027294330282005649e+04,2.576879543333148614e+00
1.027294338909951693e+04,2.577116233367490850e+00
1.027294347537897920e+04,2.577352933201267682e+00
1.027294356165843965e+04,2.577589642824296146e+00
1.027294364793790191e+04,2.577826362246362191e+00
1.027294373421736236e+04,2.578063091457287292e+00
1.027294382049682463e+04,2.578299830466853404e+00
1.027294390677628508e+04,2.578536579264881556e+00
1.027294399305574734e+04,2.578773337861158144e+00
1.027294407933520779e+04,2.579010106245502421e+00
1.027294416561467006e+04,2.579246884427699005e+00
1.027294425189413050e+04,2.579483672397568483e+00
1.027294433817359095e+04,2.579720470159901247e+00
1.027294442445305322e+04,2.579957277719496567e+00
1.027294451073251366e+04,2.580194095066170590e+00
1.027294459701197593e+04,2.580430922209709266e+00
1.027294468329143638e+04,2.580667759139931405e+00
1.027294476957089864e+04,2.580904605866623402e+00
1.027294485585035909e+04,2.581141462379603180e+00
1.027294494212982136e+04,2.581378328688660684e+00
1.027294502840928180e+04,2.581615204783608952e+00
1.027294511468874407e+04,2.581852090674237488e+00
1.027294520096820452e+04,2.582088986350363768e+00
1.027294528724766496e+04,2.582325891816779517e+00
1.027294537352712723e+04,2.582562807078285338e+00
1.027294545980658768e+04,2.582799732124693382e+00
1.027294554608604994e+04,2.583036666965795369e+00
1.027294563236551039e+04,2.583273611591404340e+00
1.027294571864497266e+04,2.583510566011311127e+00
1.027294580492443311e+04,2.583747530215329213e+00
1.027294589120389537e+04,2.583984504213250322e+00
1.027294597748335582e+04,2.584221487994886601e+00
1.027294606376281808e+04,2.584458481570032884e+00
1.027294615004227853e+04,2.584695484928495102e+00
1.027294623632174080e+04,2.584932498080074303e+00
1.027294632260120125e+04,2.585169521014575089e+00
1.027294640888066169e+04,2.585406553736795843e+00
1.027294649516012396e+04,2.585643596251540721e+00
1.027294658143958441e+04,2.585880648548612992e+00
1.027294666771904667e+04,2.586117710637811484e+00
