Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.027292596064833924e+04,2.984184933156898811e+00
1.027292604692779969e+04,2.984704406387401310e+00
1.027292613320726196e+04,2.985223921964594851e+00
1.027292621948672240e+04,2.985743479865574201e+00
1.027292630576618467e+04,2.986263080111245305e+00
1.027292639204564512e+04,2.986782722678701152e+00
1.027292647832510738e+04,2.987302407588847686e+00
1.027292656460456783e+04,2.987822134818776121e+00
1.027292665088403010e+04,2.988341904389394621e+00
1.027292673716349054e+04,2.988861716277788183e+00
1.027292682344295281e+04,2.989381570504876073e+00
1.027292690972241326e+04,2.989901467047737516e+00
1.027292699600187370e+04,2.990421405916327213e+00
1.027292708228133597e+04,2.990941387120614081e+00
1.027292716856079642e+04,2.991461410637661356e+00
1.027292725484025868e+04,2.991981476488398517e+00
1.027292734111971913e+04,2.992501584649899904e+00
1.027292742739918140e+04,2.993021735143090112e+00
1.027292751367864184e+04,2.993541927945035486e+00
1.027292759995810411e+04,2.994062163076667726e+00
1.027292768623756456e+04,2.994582440515053179e+00
1.027292777251702682e+04,2.995102760281123988e+00
1.027292785879648727e+04,2.995623122351938061e+00
1.027292794507594954e+04,2.996143526748439534e+00
1.027292803135540998e+04,2.996663973447677431e+00
1.027292811763487043e+04,2.997184462459622445e+00
1.027292820391433270e+04,2.997704993794250150e+00
1.027292829019379315e+04,2.998225567428602911e+00
1.027292837647325541e+04,2.998746183383633745e+00
1.027292846275271586e+04,2.999266841636391678e+00
1.027292854903217813e+04,2.999787542207814628e+00
1.027292863531163857e+04,3.000308285074960502e+00
1.027292872159110084e+04,3.000829070258772546e+00
1.027292880787056129e+04,3.001349897736294903e+00
1.027292889415002355e+04,3.001870767528479256e+00
1.027292898042948400e+04,3.002391679612364861e+00
1.027292906670894445e+04,3.002912633997927294e+00
1.027292915298840671e+04,3.003433630695152345e+00
1.027292923926786716e+04,3.003954669681061951e+00
1.027292932554732943e+04,3.004475750976626891e+00
1.027292941182678987e+04,3.004996874558872211e+00
1.027292949810625214e+04,3.005518040448763806e+00
1.027292958438571259e+04,3.006039248623328053e+00
1.027292967066517485e+04,3.006560499103533957e+00
1.027292975694463530e+04,3.007081791866399900e+00
1.027292984322409757e+04,3.007603126932903770e+00
1.027292992950355801e+04,3.008124504280057732e+00
1.027293001578302028e+04,3.008645923928848553e+00
1.027293010206248073e+04,3.009167385856277299e+00
1.027293018834194118e+04,3.009688890072336864e+00
1.027293027462140344e+04,3.010210436587017480e+00
1.027293036090086389e+04,3.010732025377321985e+00
1.027293044718032615e+04,3.011253656464245143e+00
1.027293053345978660e+04,3.011775329824777359e+00
1.027293061973924887e+04,3.012297045479921387e+00
1.027293070601870932e+04,3.012818803406667634e+00
1.027293079229817158e+04,3.013340603626012637e+00
1.027293087857763203e+04,3.013862446114953020e+00
1.027293096485709430e+04,3.014384330894484876e+00
1.027293105113655474e+04,3.014906257941597278e+00
1.027293113741601519e+04,3.015428227266285344e+00
1.027293122369547746e+04,3.015950238878555290e+00
1.027293130997493790e+04,3.016472292755386420e+00
1.027293139625440017e+04,3.016994388917791259e+00
1.027293148253386062e+04,3.017516527342742449e+00
1.027293156881332288e+04,3.018038708051257846e+00
1.027293165509278333e+04,3.018560931020308757e+00
1.027293174137224560e+04,3.019083196270914815e+00
1.027293182765170604e+04,3.019605503780041111e+00
1.027293191393116831e+04,3.020127853568709497e+00
1.027293200021062876e+04,3.020650245613891727e+00
1.027293208649008920e+04,3.021172679925586912e+00
1.027293217276955147e+04,3.021695156513812819e+00
1.027293225904901192e+04,3.022217675355528321e+00
1.027293234532847418e+04,3.022740236471757491e+00
1.027293243160793463e+04,3.023262839839463201e+00
1.027293251788739690e+04,3.023785485479677959e+00
1.027293260416685735e+04,3.024308173369348651e+00
1.027293269044631961e+04,3.024830903529515780e+00
1.027293277672578006e+04,3.025353675937128450e+00
1.027293286300524233e+04,3.025876490613222281e+00
1.027293294928470277e+04,3.026399347534750373e+00
1.027293303556416504e+04,3.026922246722746124e+00
1.027293312184362549e+04,3.027445188154157307e+00
1.027293320812308593e+04,3.027968171839003020e+00
1.027293329440254820e+04,3.028491197787297917e+00
1.027293338068200865e+04,3.029014265975986664e+00
1.027293346696147091e+04,3.029537376426112427e+00
1.027293355324093136e+04,3.030060529114613654e+00
1.027293363952039363e+04,3.030583724062545503e+00
1.027293372579985407e+04,3.031106961246829101e+00
1.027293381207931634e+04,3.031630240688530264e+00
1.027293389835877679e+04,3.032153562364570565e+00
1.027293398463823905e+04,3.032676926296009601e+00
1.027293407091769950e+04,3.033200332459773829e+00
1.027293415719715995e+04,3.033723780865888120e+00
1.027293424347662221e+04,3.034247271524377343e+00
1.027293432975608266e+04,3.034770804412164402e+00
1.027293441603554493e+04,3.035294379550318222e+00
1.027293450231500537e+04,3.035817996915748385e+00
1.027293458859446764e+04,3.036341656529529143e+00
1.027293467487392809e+04,3.036865358368566969e+00
1.027293476115339035e+04,3.037389102453945000e+00
1.027293484743285080e+04,3.037912888762556829e+00
1.027293493371231307e+04,3.038436717315490920e+00
1.027293501999177352e+04,3.038960588089649750e+00
1.027293510627123396e+04,3.039484501095059521e+00
1.027293519255069623e+04,3.040008456341766863e+00
1.027293527883015668e+04,3.040532453806668478e+00
1.027293536510961894e+04,3.041056493510847059e+00
