Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.891595520833507180e+03,3.196510417733383065e+02
9.891595543725843527e+03,3.196490363979590938e+02
9.891595566618178054e+03,3.196470309450419336e+02
9.891595589510514401e+03,3.196450254142708332e+02
9.891595612402848928e+03,3.196430198059671852e+02
9.891595635295185275e+03,3.196410141198149972e+02
9.891595658187519803e+03,3.196390083561355482e+02
9.891595681079856149e+03,3.196370025146128455e+02
9.891595703972190677e+03,3.196349965955685093e+02
9.891595726864527023e+03,3.196329905986860922e+02
9.891595749756863370e+03,3.196309845241278254e+02
9.891595772649197897e+03,3.196289783720559399e+02
9.891595795541534244e+03,3.196269721421540453e+02
9.891595818433868772e+03,3.196249658347438185e+02
9.891595841326205118e+03,3.196229594495090396e+02
9.891595864218539646e+03,3.196209529867713286e+02
9.891595887110875992e+03,3.196189464462144088e+02
9.891595910003210520e+03,3.196169398281599570e+02
9.891595932895546866e+03,3.196149331322915259e+02
9.891595955787881394e+03,3.196129263589309062e+02
9.891595978680217740e+03,3.196109195077617073e+02
9.891596001572554087e+03,3.196089125789462742e+02
9.891596024464888615e+03,3.196069055726465535e+02
9.891596047357224961e+03,3.196048984885464961e+02
9.891596070249559489e+03,3.196028913269675513e+02
9.891596093141895835e+03,3.196008840875936130e+02
9.891596116034230363e+03,3.195988767707461307e+02
9.891596138926566709e+03,3.195968693761088844e+02
9.891596161818901237e+03,3.195948619040036647e+02
9.891596184711237584e+03,3.195928543541139675e+02
9.891596207603573930e+03,3.195908467266021376e+02
9.891596230495908458e+03,3.195888390216302355e+02
9.891596253388244804e+03,3.195868312388819845e+02
9.891596276280579332e+03,3.195848233786792321e+02
9.891596299172915678e+03,3.195828154407052466e+02
9.891596322065250206e+03,3.195808074252822166e+02
9.891596344957586552e+03,3.195787993320934106e+02
9.891596367849921080e+03,3.195767911614607897e+02
9.891596390742257427e+03,3.195747829130677928e+02
9.891596413634591954e+03,3.195727745872364380e+02
9.891596436526928301e+03,3.195707661836501643e+02
9.891596459419264647e+03,3.195687577024711459e+02
9.891596482311599175e+03,3.195667491438617276e+02
9.891596505203935521e+03,3.195647405075053484e+02
9.891596528096270049e+03,3.195627317937240264e+02
9.891596550988606396e+03,3.195607230022010299e+02
9.891596573880940923e+03,3.195587141332584338e+02
9.891596596773277270e+03,3.195567051865796202e+02
9.891596619665611797e+03,3.195546961624865503e+02
9.891596642557948144e+03,3.195526870606626062e+02
9.891596665450284490e+03,3.195506778812702464e+02
9.891596688342619018e+03,3.195486686244717021e+02
9.891596711234955364e+03,3.195466592899502416e+02
9.891596734127289892e+03,3.195446498780279967e+02
9.891596757019626239e+03,3.195426403883883495e+02
9.891596779911960766e+03,3.195406308213532043e+02
9.891596802804297113e+03,3.195386211766060001e+02
9.891596825696631640e+03,3.195366114544687548e+02
9.891596848588967987e+03,3.195346016546249075e+02
9.891596871481304333e+03,3.195325917772365756e+02
9.891596894373638861e+03,3.195305818224662744e+02
9.891596917265975208e+03,3.195285717899973292e+02
9.891596940158309735e+03,3.195265616801518149e+02
9.891596963050646082e+03,3.195245514926129999e+02
9.891596985942980609e+03,3.195225412277028454e+02
9.891597008835316956e+03,3.195205308851048471e+02
9.891597031727651483e+03,3.195185204651410231e+02
9.891597054619987830e+03,3.195165099674945850e+02
9.891597077512322358e+03,3.195144993924878349e+02
9.891597100404658704e+03,3.195124887398037004e+02
9.891597123296995051e+03,3.195104780096048103e+02
9.891597146189329578e+03,3.195084672020535663e+02
9.891597169081665925e+03,3.195064563168331233e+02
9.891597191974000452e+03,3.195044453542657266e+02
9.891597214866336799e+03,3.195024343140345309e+02
9.891597237758671326e+03,3.195004231964617247e+02
9.891597260651007673e+03,3.194984120012306335e+02
9.891597283543342201e+03,3.194964007286632182e+02
9.891597306435678547e+03,3.194943893784426905e+02
9.891597329328014894e+03,3.194923779507316226e+02
9.891597352220349421e+03,3.194903664456923025e+02
9.891597375112685768e+03,3.194883548630081123e+02
9.891597398005020295e+03,3.194863432030011268e+02
9.891597420897356642e+03,3.194843314653544439e+02
9.891597443789691170e+03,3.194823196503905933e+02
9.891597466682027516e+03,3.194803077577922750e+02
9.891597489574362044e+03,3.194782957878821321e+02
9.891597512466698390e+03,3.194762837403429785e+02
9.891597535359032918e+03,3.194742716154972868e+02
9.891597558251369264e+03,3.194722594130280413e+02
9.891597581143705611e+03,3.194702471330977573e+02
9.891597604036040138e+03,3.194682347758689502e+02
9.891597626928376485e+03,3.194662223410247748e+02
9.891597649820711013e+03,3.194642098288874195e+02
9.891597672713047359e+03,3.194621972391399822e+02
9.891597695605381887e+03,3.194601845721049358e+02
9.891597718497718233e+03,3.194581718274649802e+02
9.891597741390052761e+03,3.194561590055427018e+02
9.891597764282389107e+03,3.194541461060211986e+02
9.891597787174725454e+03,3.194521331290627586e+02
9.891597810067059982e+03,3.194501200748302381e+02
9.891597832959396328e+03,3.194481069430062234e+02
9.891597855851730856e+03,3.194460937339135853e+02
9.891597878744067202e+03,3.194440804472348532e+02
9.891597901636401730e+03,3.194420670832927840e+02
9.891597924528738076e+03,3.194400536417699641e+02
9.891597947421072604e+03,3.194380401229893209e+02
9.891597970313408950e+03,3.194360265266333272e+02
9.891597993205745297e+03,3.194340128528647256e+02
9.891598016098079825e+03,3.194319991018462588e+02
9.891598038990416171e+03,3.194299852732606837e+02
9.891598061882750699e+03,3.194279713674305867e+02
9.891598084775087045e+03,3.194259573840386111e+02
9.891598107667421573e+03,3.194239433234076273e+02
9.891598130559757919e+03,3.194219291852201650e+02
9.891598153452092447e+03,3.194199149697989810e+02
9.891598176344428794e+03,3.194179006768266618e+02
9.891598199236763321e+03,3.194158863066260778e+02
9.891598222129099668e+03,3.194138718588798724e+02
9.891598245021436014e+03,3.194118573337506177e+02
9.891598267913770542e+03,3.194098427314012270e+02
9.891598290806106888e+03,3.194078280515141159e+02
9.891598313698441416e+03,3.194058132944123258e+02
9.891598336590777762e+03,3.194037984597782156e+02
9.891598359483112290e+03,3.194017835479347127e+02
9.891598382375448637e+03,3.193997685585642330e+02
9.891598405267783164e+03,3.193977534919898744e+02
9.891598428160119511e+03,3.193957383478938823e+02
9.891598451052455857e+03,3.193937231264393404e+02
9.891598473944790385e+03,3.193917078277888777e+02
9.891598496837126731e+03,3.193896924516248532e+02
9.891598519729461259e+03,3.193876769982704218e+02
9.891598542621797606e+03,3.193856614674078855e+02
9.891598565514132133e+03,3.193836458593602288e+02
9.891598588406468480e+03,3.193816301738099810e+02
9.891598611298803007e+03,3.193796144110800128e+02
9.891598634191139354e+03,3.193775985708526832e+02
9.891598657083473881e+03,3.193755826534512039e+02
9.891598679975810228e+03,3.193735666585576496e+02
9.891598702868146574e+03,3.193715505863350472e+02
9.891598725760481102e+03,3.193695344369463669e+02
9.891598748652817449e+03,3.193675182100737402e+02
9.891598771545151976e+03,3.193655019060403788e+02
9.891598794437488323e+03,3.193634855245284712e+02
9.891598817329822850e+03,3.193614690658612290e+02
9.891598840222159197e+03,3.193594525297208975e+02
9.891598863114493724e+03,3.193574359164306884e+02
9.891598886006830071e+03,3.193554192256726765e+02
9.891598908899166418e+03,3.193534024576098886e+02
9.891598931791500945e+03,3.193513856124051813e+02
9.891598954683837292e+03,3.193493686897408566e+02
9.891598977576171819e+03,3.193473516899401830e+02
9.891599000468508166e+03,3.193453346126851784e+02
9.891599023360842693e+03,3.193433174582991683e+02
9.891599046253179040e+03,3.193413002264642273e+02
9.891599069145513567e+03,3.193392829175036809e+02
9.891599092037849914e+03,3.193372655310996606e+02
9.891599114930186261e+03,3.193352480674150797e+02
9.891599137822520788e+03,3.193332305266130220e+02
9.891599160714857135e+03,3.193312129083755053e+02
9.891599183607191662e+03,3.193291952130259119e+02
9.891599206499528009e+03,3.193271774402462597e+02
9.891599229391862536e+03,3.193251595903601014e+02
9.891599252284198883e+03,3.193231416630490571e+02
9.891599275176533411e+03,3.193211236586368500e+02
9.891599298068869757e+03,3.193191055768053275e+02
9.891599320961204285e+03,3.193170874178778718e+02
9.891599343853540631e+03,3.193150691815366145e+02
9.891599366745876978e+03,3.193130508679445256e+02
9.891599389638211505e+03,3.193110324772646322e+02
9.891599412530547852e+03,3.193090140091790659e+02
9.891599435422882379e+03,3.193069954640110950e+02
9.891599458315218726e+03,3.193049768414427376e+02
9.891599481207553254e+03,3.193029581417973191e+02
9.891599504099889600e+03,3.193009393647569141e+02
9.891599526992224128e+03,3.192989205106450754e+02
