Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.880038437500130385e+03,4.440073907157703843e+02
9.880038456059855889e+03,4.439757451629890284e+02
9.880038474619583212e+03,4.439440994124584563e+02
9.880038493179308716e+03,4.439124534705702558e+02
9.880038511739036039e+03,4.438808073313101659e+02
9.880038530298761543e+03,4.438491610010695467e+02
9.880038548858488866e+03,4.438175144738334552e+02
9.880038567418214370e+03,4.437858677559943317e+02
9.880038585977941693e+03,4.437542208415368350e+02
9.880038604537667197e+03,4.437225737368533487e+02
9.880038623097394520e+03,4.436909264359286453e+02
9.880038641657120024e+03,4.436592789451545968e+02
9.880038660216847347e+03,4.436276312585165442e+02
9.880038678776572851e+03,4.435959833824066436e+02
9.880038697336298355e+03,4.435643353139115561e+02
9.880038715896025678e+03,4.435326870501175449e+02
9.880038734455751182e+03,4.435010385974174483e+02
9.880038753015478505e+03,4.434693899497960388e+02
9.880038771575204009e+03,4.434377411136449609e+02
9.880038790134931332e+03,4.434060920829496695e+02
9.880038808694656836e+03,4.433744428641022637e+02
9.880038827254384159e+03,4.433427934510874024e+02
9.880038845814109663e+03,4.433111438502977535e+02
9.880038864373836986e+03,4.432794940557178620e+02
9.880038882933562491e+03,4.432478440737397136e+02
9.880038901493289814e+03,4.432161938983487062e+02
9.880038920053015318e+03,4.431845435359369390e+02
9.880038938612740822e+03,4.431528929835907888e+02
9.880038957172468145e+03,4.431212422383972012e+02
9.880038975732193649e+03,4.430895913067484457e+02
9.880038994291920972e+03,4.430579401826291246e+02
9.880039012851646476e+03,4.430262888724322465e+02
9.880039031411373799e+03,4.429946373701417315e+02
9.880039049971099303e+03,4.429629856821502472e+02
9.880039068530826626e+03,4.429313338024427367e+02
9.880039087090552130e+03,4.428996817374116972e+02
9.880039105650279453e+03,4.428680294810411624e+02
9.880039124210004957e+03,4.428363770397242547e+02
9.880039142769732280e+03,4.428047244074452919e+02
9.880039161329457784e+03,4.427730715905969987e+02
9.880039179889183288e+03,4.427414185862658087e+02
9.880039198448910611e+03,4.427097653915382693e+02
9.880039217008636115e+03,4.426781120128069347e+02
9.880039235568363438e+03,4.426464584440564636e+02
9.880039254128088942e+03,4.426148046916797512e+02
9.880039272687816265e+03,4.425831507496604900e+02
9.880039291247541769e+03,4.425514966243922004e+02
9.880039309807269092e+03,4.425198423098588023e+02
9.880039328366994596e+03,4.424881878124534182e+02
9.880039346926721919e+03,4.424565331261597976e+02
9.880039365486447423e+03,4.424248782573716881e+02
9.880039384046174746e+03,4.423932232000724412e+02
9.880039402605900250e+03,4.423615679606556910e+02
9.880039421165625754e+03,4.423299125362077007e+02
9.880039439725353077e+03,4.422982569238142219e+02
9.880039458285078581e+03,4.422666011298691160e+02
9.880039476844805904e+03,4.422349451483559619e+02
9.880039495404531408e+03,4.422032889856682232e+02
9.880039513964258731e+03,4.421716326357894218e+02
9.880039532523984235e+03,4.421399761051134760e+02
9.880039551083711558e+03,4.421083193876235100e+02
9.880039569643437062e+03,4.420766624897134420e+02
9.880039588203164385e+03,4.420450054053667941e+02
9.880039606762889889e+03,4.420133481409772571e+02
9.880039625322617212e+03,4.419816906905280121e+02
9.880039643882342716e+03,4.419500330604133183e+02
9.880039662442068220e+03,4.419183752477189842e+02
9.880039681001795543e+03,4.418867172495304203e+02
9.880039699561521047e+03,4.418550590722425113e+02
9.880039718121248370e+03,4.418234007098376424e+02
9.880039736680973874e+03,4.417917421687103570e+02
9.880039755240701197e+03,4.417600834428436087e+02
9.880039773800426701e+03,4.417284245386313728e+02
9.880039792360154024e+03,4.416967654500568301e+02
9.880039810919879528e+03,4.416651061835144674e+02
9.880039829479606851e+03,4.416334467329868971e+02
9.880039848039332355e+03,4.416017871048680377e+02
9.880039866599059678e+03,4.415701272931418089e+02
9.880039885158785182e+03,4.415384673042017880e+02
9.880039903718510686e+03,4.415068071351337267e+02
9.880039922278238009e+03,4.414751467830237175e+02
9.880039940837963513e+03,4.414434862542659062e+02
9.880039959397690836e+03,4.414118255428430757e+02
9.880039977957416340e+03,4.413801646551499402e+02
9.880039996517143663e+03,4.413485035851691691e+02
9.880040015076869167e+03,4.413168423392946238e+02
9.880040033636596490e+03,4.412851809115101105e+02
9.880040052196321994e+03,4.412535193082094906e+02
9.880040070756049317e+03,4.412218575233754336e+02
9.880040089315774821e+03,4.411901955634027672e+02
9.880040107875502144e+03,4.411585334222739903e+02
9.880040126435227648e+03,4.411268711063838168e+02
9.880040144994953152e+03,4.410952086128177143e+02
9.880040163554680475e+03,4.410635459386615480e+02
9.880040182114405980e+03,4.410318830903095773e+02
9.880040200674133303e+03,4.410002200617448125e+02
9.880040219233858807e+03,4.409685568593619109e+02
9.880040237793586130e+03,4.409368934771428599e+02
9.880040256353311634e+03,4.409052299214831123e+02
9.880040274913038957e+03,4.408735661863648261e+02
9.880040293472764461e+03,4.408419022781827152e+02
9.880040312032491784e+03,4.408102381909193355e+02
9.880040330592217288e+03,4.407785739309697419e+02
9.880040349151944611e+03,4.407469094923158650e+02
9.880040367711670115e+03,4.407152448813530441e+02
9.880040386271395619e+03,4.406835800951667466e+02
9.880040404831122942e+03,4.406519151308419850e+02
9.880040423390848446e+03,4.406202499947743263e+02
9.880040441950575769e+03,4.405885846809456439e+02
9.880040460510301273e+03,4.405569191957511634e+02
9.880040479070028596e+03,4.405252535331728154e+02
9.880040497629754100e+03,4.404935876996063939e+02
9.880040516189481423e+03,4.404619216890330904e+02
9.880040534749206927e+03,4.404302555078488126e+02
9.880040553308934250e+03,4.403985891500354910e+02
9.880040571868659754e+03,4.403669226219883512e+02
9.880040590428387077e+03,4.403352559176890395e+02
9.880040608988112581e+03,4.403035890435336341e+02
9.880040627547838085e+03,4.402719219966067499e+02
9.880040646107565408e+03,4.402402547739937972e+02
9.880040664667290912e+03,4.402085873820905704e+02
9.880040683227018235e+03,4.401769198148784312e+02
9.880040701786743739e+03,4.401452520787532308e+02
9.880040720346471062e+03,4.401135841676966152e+02
9.880040738906196566e+03,4.400819160881042080e+02
9.880040757465923889e+03,4.400502478339573713e+02
9.880040776025649393e+03,4.400185794116525813e+02
9.880040794585376716e+03,4.399869108151706314e+02
9.880040813145102220e+03,4.399552420509074864e+02
9.880040831704829543e+03,4.399235731128450198e+02
9.880040850264555047e+03,4.398919040073787983e+02
9.880040868824280551e+03,4.398602347315936640e+02
9.880040887384007874e+03,4.398285652825750844e+02
9.880040905943733378e+03,4.397968956667188536e+02
9.880040924503460701e+03,4.397652258780060492e+02
9.880040943063186205e+03,4.397335559228333750e+02
9.880040961622913528e+03,4.397018857951813402e+02
9.880040980182639032e+03,4.396702155014462505e+02
9.880040998742366355e+03,4.396385450356096385e+02
9.880041017302091859e+03,4.396068744040676961e+02
9.880041035861819182e+03,4.395752036008008758e+02
9.880041054421544686e+03,4.395435326322061087e+02
9.880041072981270190e+03,4.395118614953680662e+02
9.880041091540997513e+03,4.394801901873716474e+02
9.880041110100723017e+03,4.394485187146131011e+02
9.880041128660450340e+03,4.394168470710733914e+02
9.880041147220175844e+03,4.393851752631488239e+02
9.880041165779903167e+03,4.393535032848207038e+02
9.880041184339628671e+03,4.393218311424853937e+02
9.880041202899355994e+03,4.392901588301232891e+02
9.880041221459081498e+03,4.392584863541314917e+02
9.880041240018808821e+03,4.392268137084905675e+02
9.880041258578534325e+03,4.391951408995971633e+02
9.880041277138261648e+03,4.391634679214316179e+02
9.880041295697987152e+03,4.391317947803914876e+02
9.880041314257712656e+03,4.391001214735606482e+02
9.880041332817439979e+03,4.390684479980241690e+02
9.880041351377165483e+03,4.390367743601789812e+02
9.880041369936892806e+03,4.390051005540049118e+02
9.880041388496618310e+03,4.389734265858994604e+02
9.880041407056345633e+03,4.389417524498429657e+02
9.880041425616071137e+03,4.389100781522324155e+02
9.880041444175798460e+03,4.388784036870478644e+02
9.880041462735523965e+03,4.388467290606870392e+02
9.880041481295251288e+03,4.388150542671294829e+02
9.880041499854976792e+03,4.387833793127728654e+02
9.880041518414704115e+03,4.387517041915971845e+02
9.880041536974429619e+03,4.387200289099998258e+02
9.880041555534155123e+03,4.386883534650650063e+02
9.880041574093882446e+03,4.386566778538772269e+02
9.880041592653607950e+03,4.386250020828337597e+02
9.880041611213335273e+03,4.385933261459146024e+02
9.880041629773060777e+03,4.385616500495175956e+02
9.880041648332788100e+03,4.385299737876220547e+02
9.880041666892513604e+03,4.384982973666257635e+02
9.880041685452240927e+03,4.384666207805089471e+02
9.880041704011966431e+03,4.384349440356684795e+02
9.880041722571693754e+03,4.384032671260846428e+02
9.880041741131419258e+03,4.383715900581552773e+02
9.880041759691146581e+03,4.383399128258595852e+02
9.880041778250872085e+03,4.383082354355953498e+02
9.880041796810597589e+03,4.382765578844473566e+02
9.880041815370324912e+03,4.382448801694990834e+02
9.880041833930050416e+03,4.382132022971487118e+02
9.880041852489777739e+03,4.381815242613758414e+02
9.880041871049503243e+03,4.381498460685781993e+02
9.880041889609230566e+03,4.381181677127353282e+02
9.880041908168956070e+03,4.380864892002454098e+02
9.880041926728683393e+03,4.380548105250877029e+02
9.880041945288408897e+03,4.380231316936598773e+02
9.880041963848136220e+03,4.379914526999420445e+02
9.880041982407861724e+03,4.379597735503319882e+02
9.880042000967589047e+03,4.379280942388087965e+02
9.880042019527314551e+03,4.378964147717707647e+02
9.880042038087040055e+03,4.378647351463020527e+02
9.880042056646767378e+03,4.378330553594863090e+02
9.880042075206492882e+03,4.378013754177225110e+02
9.880042093766220205e+03,4.377696953149890078e+02
9.880042112325945709e+03,4.377380150576842084e+02
9.880042130885673032e+03,4.377063346397878263e+02
9.880042149445398536e+03,4.376746540676979293e+02
9.880042168005125859e+03,4.376429733353931510e+02
9.880042186564851363e+03,4.376112924492725256e+02
9.880042205124578686e+03,4.375796114033147433e+02
9.880042223684304190e+03,4.375479302039183835e+02
9.880042242244031513e+03,4.375162488450622504e+02
9.880042260803757017e+03,4.374845673331453213e+02
9.880042279363482521e+03,4.374528856652508466e+02
9.880042297923209844e+03,4.374212038384630432e+02
9.880042316482935348e+03,4.373895218591806042e+02
9.880042335042662671e+03,4.373578397213819358e+02
9.880042353602388175e+03,4.373261574314659583e+02
9.880042372162115498e+03,4.372944749834115328e+02
9.880042390721841002e+03,4.372627923836172386e+02
9.880042409281568325e+03,4.372311096260617660e+02
9.880042427841293829e+03,4.371994267171443198e+02
9.880042446401021152e+03,4.371677436508429082e+02
9.880042464960746656e+03,4.371360604335569064e+02
9.880042483520473979e+03,4.371043770592647775e+02
9.880042502080199483e+03,4.370726935343653849e+02
9.880042520639924987e+03,4.370410098559424341e+02
9.880042539199652310e+03,4.370093260210795734e+02
9.880042557759377814e+03,4.369776420361757800e+02
9.880042576319105137e+03,4.369459578952093466e+02
9.880042594878830641e+03,4.369142736045799325e+02
9.880042613438557964e+03,4.368825891582650911e+02
9.880042631998283468e+03,4.368509045626644820e+02
9.880042650558010791e+03,4.368192198117565681e+02
9.880042669117736295e+03,4.367875349119402131e+02
9.880042687677463618e+03,4.367558498571937093e+02
9.880042706237189122e+03,4.367241646539168300e+02
9.880042724796916445e+03,4.366924792960872992e+02
9.880042743356641950e+03,4.366607937901043215e+02
9.880042761916367454e+03,4.366291081330518864e+02
9.880042780476094777e+03,4.365974223220129602e+02
9.880042799035820281e+03,4.365657363633872592e+02
9.880042817595547604e+03,4.365340502511527347e+02
9.880042836155273108e+03,4.365023639917089895e+02
9.880042854715000431e+03,4.364706775790337474e+02
9.880042873274725935e+03,4.364389910195270659e+02
9.880042891834453258e+03,4.364073043071664983e+02
9.880042910394178762e+03,4.363756174483516475e+02
9.880042928953906085e+03,4.363439304370606351e+02
9.880042947513631589e+03,4.363122432796931776e+02
9.880042966073358912e+03,4.362805559702266578e+02
9.880042984633084416e+03,4.362488685150613037e+02
9.880043003192809920e+03,4.362171809112800815e+02
9.880043021752537243e+03,4.361854931559662987e+02
9.880043040312262747e+03,4.361538052555201830e+02
9.880043058871990070e+03,4.361221172039191174e+02
9.880043077431715574e+03,4.360904290075625340e+02
9.880043095991442897e+03,4.360587406604289527e+02
9.880043114551168401e+03,4.360270521689179759e+02
9.880043133110895724e+03,4.359953635270066457e+02
9.880043151670621228e+03,4.359636747410956445e+02
9.880043170230348551e+03,4.359319858051624124e+02
9.880043188790074055e+03,4.359002967256067222e+02
9.880043207349801378e+03,4.358686074964060708e+02
9.880043225909526882e+03,4.358369181239610839e+02
9.880043244469252386e+03,4.358052286053541025e+02
9.880043263028979709e+03,4.357735389376689454e+02
9.880043281588705213e+03,4.357418491273054428e+02
9.880043300148432536e+03,4.357101591682408070e+02
9.880043318708158040e+03,4.356784690668754934e+02
9.880043337267885363e+03,4.356467788171869984e+02
9.880043355827610867e+03,4.356150884255752089e+02
9.880043374387338190e+03,4.355833978860175080e+02
9.880043392947063694e+03,4.355517072049145781e+02
