Time (BJD_TBD - 2450000), L_d/L_star (ppm)
1.013184277777792886e+04,2.058768628695804281e+01
1.013184279854968190e+04,2.058561702841882379e+01
1.013184281932143494e+04,2.058354786318549046e+01
1.013184284009318799e+04,2.058147879126014956e+01
1.013184286086494103e+04,2.057940981264501801e+01
1.013184288163669407e+04,2.057734092734219900e+01
1.013184290240844712e+04,2.057527213535382771e+01
1.013184292318020016e+04,2.057320343668213170e+01
1.013184294395195320e+04,2.057113483132915732e+01
1.013184296472370625e+04,2.056906631929711438e+01
1.013184298549545929e+04,2.056699790058814514e+01
1.013184300626721233e+04,2.056492957520435283e+01
1.013184302703896537e+04,2.056286134314796143e+01
1.013184304781071842e+04,2.056079320442106706e+01
1.013184306858247146e+04,2.055872515902584396e+01
1.013184308935422450e+04,2.055665720696441667e+01
1.013184311012597936e+04,2.055458934805787052e+01
1.013184313089773241e+04,2.055252158267047946e+01
1.013184315166948545e+04,2.055045391062337501e+01
1.013184317244123849e+04,2.054838633191864972e+01
1.013184319321299154e+04,2.054631884655847784e+01
1.013184321398474458e+04,2.054425145454499813e+01
1.013184323475649762e+04,2.054218415588032798e+01
1.013184325552825067e+04,2.054011695056666653e+01
1.013184327630000371e+04,2.053804983860613476e+01
1.013184329707175675e+04,2.053598282000086073e+01
1.013184331784350979e+04,2.053391589475303292e+01
1.013184333861526284e+04,2.053184906286478295e+01
1.013184335938701588e+04,2.052978232433825667e+01
1.013184338015876892e+04,2.052771567917558215e+01
1.013184340093052197e+04,2.052564912737889458e+01
1.013184342170227501e+04,2.052358266895040373e+01
1.013184344247402805e+04,2.052151630389220571e+01
1.013184346324578109e+04,2.051945003220645702e+01
1.013184348401753414e+04,2.051738385389531416e+01
1.013184350478928718e+04,2.051531776896087678e+01
1.013184352556104022e+04,2.051325177740535821e+01
1.013184354633279327e+04,2.051118587923087588e+01
1.013184356710454631e+04,2.050912007443957918e+01
1.013184358787629935e+04,2.050705436303357132e+01
1.013184360864805240e+04,2.050498874501506208e+01
1.013184362941980544e+04,2.050292322038616888e+01
1.013184365019155848e+04,2.050085778914903401e+01
1.013184367096331152e+04,2.049879245130577843e+01
1.013184369173506457e+04,2.049672720685860838e+01
1.013184371250681761e+04,2.049466205580961997e+01
1.013184373327857065e+04,2.049259699816098390e+01
1.013184375405032551e+04,2.049053203373400223e+01
1.013184377482207856e+04,2.048846716289248349e+01
1.013184379559383160e+04,2.048640238545771908e+01
1.013184381636558464e+04,2.048433770143189747e+01
1.013184383713733769e+04,2.048227311081712898e+01
1.013184385790909073e+04,2.048020861361555234e+01
1.013184387868084377e+04,2.047814420982935246e+01
1.013184389945259682e+04,2.047607989946065388e+01
1.013184392022434986e+04,2.047401568251159532e+01
1.013184394099610290e+04,2.047195155898430841e+01
1.013184396176785594e+04,2.046988752888093899e+01
1.013184398253960899e+04,2.046782359220365421e+01
1.013184400331136203e+04,2.046575974895458572e+01
1.013184402408311507e+04,2.046369599913588289e+01
1.013184404485486812e+04,2.046163234274967380e+01
1.013184406562662116e+04,2.045956877979809008e+01
1.013184408639837420e+04,2.045750531028331309e+01
1.013184410717012724e+04,2.045544193420747092e+01
1.013184412794188029e+04,2.045337865157270585e+01
1.013184414871363333e+04,2.045131546238115305e+01
1.013184416948538637e+04,2.044925236663493351e+01
1.013184419025713942e+04,2.044718936433625700e+01
1.013184421102889246e+04,2.044512645548720897e+01
1.013184423180064550e+04,2.044306364008992460e+01
1.013184425257239855e+04,2.044100091814659947e+01
1.013184427334415159e+04,2.043893828965935100e+01
1.013184429411590463e+04,2.043687575463031791e+01
1.013184431488765767e+04,2.043481331306163540e+01
1.013184433565941072e+04,2.043275096495542087e+01
1.013184435643116376e+04,2.043068871031388056e+01
1.013184437720291680e+04,2.042862654913912124e+01
1.013184439797466985e+04,2.042656448143329584e+01
1.013184441874642471e+04,2.042450250701795511e+01
1.013184443951817775e+04,2.042244062625640666e+01
1.013184446028993079e+04,2.042037883897017636e+01
1.013184448106168384e+04,2.041831714516145979e+01
1.013184450183343688e+04,2.041625554483238503e+01
1.013184452260518992e+04,2.041419403798505172e+01
1.013184454337694297e+04,2.041213262462168032e+01
1.013184456414869601e+04,2.041007130474431719e+01
1.013184458492044905e+04,2.040801007835517211e+01
1.013184460569220209e+04,2.040594894545636606e+01
1.013184462646395514e+04,2.040388790605000580e+01
1.013184464723570818e+04,2.040182696013829755e+01
