Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.905193796296138316e+03,2.252714091491169484e+02
9.905193817625817246e+03,2.252703176515700534e+02
9.905193838955496176e+03,2.252692262844126105e+02
9.905193860285176925e+03,2.252681350475530166e+02
9.905193881614855854e+03,2.252670439411787129e+02
9.905193902944534784e+03,2.252659529651980677e+02
9.905193924274213714e+03,2.252648621196123884e+02
9.905193945603892644e+03,2.252637714044231529e+02
9.905193966933571573e+03,2.252626808196317256e+02
9.905193988263252322e+03,2.252615903651464464e+02
9.905194009592931252e+03,2.252605000411547280e+02
9.905194030922610182e+03,2.252594098475650526e+02
9.905194052252289111e+03,2.252583197843786706e+02
9.905194073581968041e+03,2.252572298515970033e+02
9.905194094911648790e+03,2.252561400491285895e+02
9.905194116241327720e+03,2.252550503771606145e+02
9.905194137571006650e+03,2.252539608356015037e+02
9.905194158900685579e+03,2.252528714244526782e+02
9.905194180230364509e+03,2.252517821437155021e+02
9.905194201560043439e+03,2.252506929933914535e+02
9.905194222889724188e+03,2.252496039733888722e+02
9.905194244219403117e+03,2.252485150838950858e+02
9.905194265549082047e+03,2.252474263248184911e+02
9.905194286878760977e+03,2.252463376961605093e+02
9.905194308208439907e+03,2.252452491979224760e+02
9.905194329538120655e+03,2.252441608300130156e+02
9.905194350867799585e+03,2.252430725926191712e+02
9.905194372197478515e+03,2.252419844856493683e+02
9.905194393527157445e+03,2.252408965091051982e+02
9.905194414856836374e+03,2.252398086629878549e+02
9.905194436186517123e+03,2.252387209472061045e+02
9.905194457516196053e+03,2.252376333619467914e+02
9.905194478845874983e+03,2.252365459071185398e+02
9.905194500175553912e+03,2.252354585827227709e+02
9.905194521505232842e+03,2.252343713887608487e+02
9.905194542834911772e+03,2.252332843252340808e+02
9.905194564164592521e+03,2.252321973920512619e+02
9.905194585494271450e+03,2.252311105893991225e+02
9.905194606823950380e+03,2.252300239171863723e+02
9.905194628153629310e+03,2.252289373754143753e+02
9.905194649483308240e+03,2.252278509640844675e+02
9.905194670812988988e+03,2.252267646831055572e+02
9.905194692142667918e+03,2.252256785326641477e+02
9.905194713472346848e+03,2.252245925126690054e+02
9.905194734802025778e+03,2.252235066231215797e+02
9.905194756131704708e+03,2.252224208640231495e+02
9.905194777461383637e+03,2.252213352353751930e+02
9.905194798791064386e+03,2.252202497370865331e+02
9.905194820120743316e+03,2.252191643693436163e+02
9.905194841450422246e+03,2.252180791320553226e+02
9.905194862780101175e+03,2.252169940252229026e+02
9.905194884109780105e+03,2.252159090488479194e+02
9.905194905439460854e+03,2.252148242028391394e+02
9.905194926769139784e+03,2.252137394873830090e+02
9.905194948098818713e+03,2.252126549023883513e+02
9.905194969428497643e+03,2.252115704478566443e+02
9.905194990758176573e+03,2.252104861237891384e+02
9.905195012087855503e+03,2.252094019301872549e+02
9.905195033417536251e+03,2.252083178669600443e+02
9.905195054747215181e+03,2.252072339342936402e+02
9.905195076076894111e+03,2.252061501320969796e+02
9.905195097406573041e+03,2.252050664603715688e+02
9.905195118736251970e+03,2.252039829191186300e+02
9.905195140065932719e+03,2.252028995082473557e+02
9.905195161395611649e+03,2.252018162279436808e+02
9.905195182725290579e+03,2.252007330781167411e+02
9.905195204054969508e+03,2.251996500587678725e+02
9.905195225384648438e+03,2.251985671698984675e+02
9.905195246714329187e+03,2.251974844114175767e+02
9.905195268044008117e+03,2.251964017835111633e+02
9.905195289373687046e+03,2.251953192860884201e+02
9.905195310703365976e+03,2.251942369191505691e+02
9.905195332033044906e+03,2.251931546826991735e+02
9.905195353362723836e+03,2.251920725767354554e+02
9.905195374692404584e+03,2.251909906011685791e+02
9.905195396022083514e+03,2.251899087561844794e+02
9.905195417351762444e+03,2.251888270416922353e+02
9.905195438681441374e+03,2.251877454576932678e+02
9.905195460011120304e+03,2.251866640041889127e+02
9.905195481340801052e+03,2.251855826810883627e+02
9.905195502670479982e+03,2.251845014885773821e+02
9.905195524000158912e+03,2.251834204265652204e+02
9.905195545329837842e+03,2.251823394950531565e+02
