Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.880038437500130385e+03,4.481502805828714600e+02
9.880038456059855889e+03,4.481546861580180234e+02
9.880038474619583212e+03,4.481590912356991794e+02
9.880038493179308716e+03,4.481634958150413013e+02
9.880038511739036039e+03,4.481678998968975520e+02
9.880038530298761543e+03,4.481723034803944756e+02
9.880038548858488866e+03,4.481767065663849507e+02
9.880038567418214370e+03,4.481811091539957488e+02
9.880038585977941693e+03,4.481855112440795779e+02
9.880038604537667197e+03,4.481899128357634936e+02
9.880038623097394520e+03,4.481943139298999199e+02
9.880038641657120024e+03,4.481987145256160829e+02
9.880038660216847347e+03,4.482031146237642929e+02
9.880038678776572851e+03,4.482075142234718896e+02
9.880038697336298355e+03,4.482119133251598555e+02
9.880038715896025678e+03,4.482163119292492865e+02
9.880038734455751182e+03,4.482207100348675226e+02
9.880038753015478505e+03,4.482251076428666465e+02
9.880038771575204009e+03,4.482295047523743392e+02
9.880038790134931332e+03,4.482339013642424561e+02
9.880038808694656836e+03,4.482382974775988487e+02
9.880038827254384159e+03,4.482426930932950881e+02
9.880038845814109663e+03,4.482470882104594239e+02
9.880038864373836986e+03,4.482514828299430860e+02
9.880038882933562491e+03,4.482558769508744945e+02
9.880038901493289814e+03,4.482602705741048794e+02
9.880038920053015318e+03,4.482646636987627176e+02
9.880038938612740822e+03,4.482690563252684797e+02
9.880038957172468145e+03,4.482734484540424660e+02
9.880038975732193649e+03,4.482778400842134374e+02
9.880038994291920972e+03,4.482822312166322263e+02
9.880039012851646476e+03,4.482866218504278777e+02
9.880039031411373799e+03,4.482910119864507124e+02
9.880039049971099303e+03,4.482954016238301165e+02
9.880039068530826626e+03,4.482997907634164108e+02
9.880039087090552130e+03,4.483041794043389245e+02
9.880039105650279453e+03,4.483085675474477512e+02
9.880039124210004957e+03,4.483129551918727316e+02
9.880039142769732280e+03,4.483173423384636180e+02
9.880039161329457784e+03,4.483217289863501946e+02
9.880039179889183288e+03,4.483261151359525343e+02
9.880039198448910611e+03,4.483305007876900277e+02
9.880039217008636115e+03,4.483348859406930842e+02
9.880039235568363438e+03,4.483392705958108309e+02
9.880039254128088942e+03,4.483436547521737907e+02
9.880039272687816265e+03,4.483480384106312044e+02
9.880039291247541769e+03,4.483524215703135951e+02
9.880039309807269092e+03,4.483568042320699192e+02
9.880039328366994596e+03,4.483611863950309839e+02
9.880039346926721919e+03,4.483655680600456321e+02
9.880039365486447423e+03,4.483699492262447848e+02
9.880039384046174746e+03,4.483743298944770572e+02
9.880039402605900250e+03,4.483787100638737115e+02
9.880039421165625754e+03,4.483830897348536837e+02
9.880039439725353077e+03,4.483874689078363076e+02
9.880039458285078581e+03,4.483918475819529021e+02
9.880039476844805904e+03,4.483962257580516280e+02
9.880039495404531408e+03,4.484006034352641450e+02
9.880039513964258731e+03,4.484049806144383297e+02
9.880039532523984235e+03,4.484093572947061830e+02
9.880039551083711558e+03,4.484137334769152972e+02
9.880039569643437062e+03,4.484181091601977300e+02
9.880039588203164385e+03,4.484224843454011875e+02
9.880039606762889889e+03,4.484268590316578411e+02
9.880039625322617212e+03,4.484312332198149420e+02
9.880039643882342716e+03,4.484356069090051164e+02
9.880039662442068220e+03,4.484399800996468457e+02
9.880039681001795543e+03,4.484443527921585542e+02
9.880039699561521047e+03,4.484487249856730386e+02
9.880039718121248370e+03,4.484530966810370955e+02
9.880039736680973874e+03,4.484574678773837491e+02
