Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.014846018518507481e+04,6.131931701156509007e+02
1.014846020605984813e+04,6.132109818637470653e+02
1.014846022693461964e+04,6.132287915583690392e+02
1.014846024780939297e+04,6.132465992024864363e+02
1.014846026868416629e+04,6.132644047944128260e+02
1.014846028955893780e+04,6.132822083324632558e+02
1.014846031043371113e+04,6.133000098196057479e+02
1.014846033130848264e+04,6.133178092526040928e+02
1.014846035218325596e+04,6.133356066344261990e+02
1.014846037305802929e+04,6.133534019633865455e+02
1.014846039393280080e+04,6.133711952378009755e+02
1.014846041480757413e+04,6.133889864606361471e+02
1.014846043568234745e+04,6.134067756302074486e+02
1.014846045655711896e+04,6.134245627448310643e+02
1.014846047743189229e+04,6.134423478074727427e+02
1.014846049830666561e+04,6.134601308164484408e+02
1.014846051918143712e+04,6.134779117700749111e+02
1.014846054005621045e+04,6.134956906713167655e+02
1.014846056093098196e+04,6.135134675169417733e+02
1.014846058180575528e+04,6.135312423099139778e+02
1.014846060268052861e+04,6.135490150485503591e+02
1.014846062355530012e+04,6.135667857311685793e+02
1.014846064443007344e+04,6.135845543607315449e+02
1.014846066530484677e+04,6.136023209355568042e+02
1.014846068617961828e+04,6.136200854539628153e+02
1.014846070705439161e+04,6.136378479189114614e+02
1.014846072792916493e+04,6.136556083287207457e+02
1.014846074880393644e+04,6.136733666817096946e+02
1.014846076967870977e+04,6.136911229808390544e+02
1.014846079055348127e+04,6.137088772228809148e+02
1.014846081142825460e+04,6.137266294107952262e+02
1.014846083230302793e+04,6.137443795429014699e+02
1.014846085317779944e+04,6.137621276175190133e+02
1.014846087405257276e+04,6.137798736376072384e+02
1.014846089492734609e+04,6.137976176014861949e+02
1.014846091580211760e+04,6.138153595074757050e+02
1.014846093667689092e+04,6.138330993585344686e+02
1.014846095755166243e+04,6.138508371514368491e+02
1.014846097842643576e+04,6.138685728891407507e+02
1.014846099930120909e+04,6.138863065699666777e+02
1.014846102017598059e+04,6.139040381922359302e+02
1.014846104105075392e+04,6.139217677589050481e+02
1.014846106192552725e+04,6.139394952682954454e+02
1.014846108280029875e+04,6.139572207187287631e+02
1.014846110367507208e+04,6.139749441131606318e+02
1.014846112454984541e+04,6.139926654499128063e+02
1.014846114542461692e+04,6.140103847273080646e+02
1.014846116629939024e+04,6.140281019483007867e+02
1.014846118717416175e+04,6.140458171096695423e+02
1.014846120804893508e+04,6.140635302143685976e+02
1.014846122892370840e+04,6.140812412607201622e+02
1.014846124979847991e+04,6.140989502470482648e+02
1.014846127067325324e+04,6.141166571763052389e+02
1.014846129154802657e+04,6.141343620468148856e+02
1.014846131242279807e+04,6.141520648569007790e+02
1.014846133329757140e+04,6.141697656095151387e+02
1.014846135417234473e+04,6.141874643029816525e+02
1.014846137504711623e+04,6.142051609356251447e+02
1.014846139592188956e+04,6.142228555103960161e+02
1.014846141679666107e+04,6.142405480240776114e+02
1.014846143767143440e+04,6.142582384796197630e+02
1.014846145854620772e+04,6.142759268753472952e+02
1.014846147942097923e+04,6.142936132095860557e+02
1.014846150029575256e+04,6.143112974852848538e+02
1.014846152117052588e+04,6.143289797007694233e+02
1.014846154204529739e+04,6.143466598543657256e+02
