Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.882460428240709007e+03,6.323962210101676646e+02
9.882460446256400246e+03,6.324222002446654187e+02
9.882460464272089666e+03,6.324481782357969450e+02
9.882460482287780906e+03,6.324741549886622352e+02
9.882460500303470326e+03,6.325001304978701455e+02
9.882460518319161565e+03,6.325261047685199856e+02
9.882460536334850985e+03,6.325520777952210665e+02
9.882460554350542225e+03,6.325780495830725840e+02
9.882460572366233464e+03,6.326040201293059226e+02
9.882460590381922884e+03,6.326299894311538310e+02
9.882460608397614124e+03,6.326559574937144816e+02
9.882460626413303544e+03,6.326819243115983227e+02
9.882460644428994783e+03,6.327078898899032993e+02
9.882460662444684203e+03,6.327338542232399732e+02
9.882460680460375443e+03,6.327598173167065170e+02
9.882460698476066682e+03,6.327857791675352246e+02
9.882460716491756102e+03,6.328117397729590721e+02
9.882460734507447341e+03,6.328376991380750951e+02
9.882460752523136762e+03,6.328636572574954471e+02
9.882460770538828001e+03,6.328896141363161405e+02
9.882460788554517421e+03,6.329155697691502382e+02
9.882460806570208661e+03,6.329415241610931844e+02
9.882460824585899900e+03,6.329674773093785234e+02
9.882460842601589320e+03,6.329934292112408230e+02
9.882460860617280559e+03,6.330193798717748450e+02
9.882460878632969980e+03,6.330453292855944483e+02
9.882460896648661219e+03,6.330712774577941673e+02
9.882460914664350639e+03,6.330972243829888839e+02
9.882460932680041878e+03,6.331231700662723370e+02
9.882460950695733118e+03,6.331491145048790941e+02
9.882460968711422538e+03,6.331750576960440640e+02
9.882460986727113777e+03,6.332009996448607581e+02
9.882461004742803198e+03,6.332269403459450814e+02
9.882461022758494437e+03,6.332528798043894085e+02
9.882461040774183857e+03,6.332788180148107813e+02
9.882461058789875096e+03,6.333047549823008922e+02
9.882461076805566336e+03,6.333306907040953320e+02
9.882461094821255756e+03,6.333566251774302600e+02
9.882461112836946995e+03,6.333825584073971413e+02
9.882461130852636416e+03,6.334084903886138136e+02
9.882461148868327655e+03,6.334344211261709461e+02
9.882461166884017075e+03,6.334603506146869449e+02
9.882461184899708314e+03,6.334862788592525931e+02
9.882461202915399554e+03,6.335122058571039361e+02
9.882461220931088974e+03,6.335381316054780427e+02
9.882461238946780213e+03,6.335640561094649001e+02
9.882461256962469633e+03,6.335899793636835966e+02
9.882461274978160873e+03,6.336159013732237781e+02
9.882461292993850293e+03,6.336418221327056699e+02
9.882461311009541532e+03,6.336677416472175537e+02
9.882461329025232772e+03,6.336936599139970667e+02
9.882461347040922192e+03,6.337195769302825283e+02
9.882461365056613431e+03,6.337454927011611971e+02
9.882461383072302851e+03,6.337714072212547762e+02
9.882461401087994091e+03,6.337973204956509790e+02
9.882461419103683511e+03,6.338232325189716221e+02
9.882461437119374750e+03,6.338491432963035095e+02
9.882461455135065989e+03,6.338750528248851879e+02
9.882461473150755410e+03,6.339009611019554313e+02
9.882461491166446649e+03,6.339268681326008164e+02
9.882461509182136069e+03,6.339527739114438418e+02
9.882461527197827309e+03,6.339786784435711979e+02
9.882461545213516729e+03,6.340045817236060657e+02
9.882461563229207968e+03,6.340304837566338847e+02
9.882461581244899207e+03,6.340563845398939975e+02
9.882461599260588628e+03,6.340822840706260877e+02
9.882461617276279867e+03,6.341081823539146853e+02
9.882461635291969287e+03,6.341340793843849042e+02
9.882461653307660526e+03,6.341599751671209333e+02
9.882461671323349947e+03,6.341858696967480000e+02
9.882461689339041186e+03,6.342117629783498387e+02
9.882461707354732425e+03,6.342376550091669287e+02
9.882461725370421846e+03,6.342635457864398632e+02
9.882461743386113085e+03,6.342894353152512394e+02
9.882461761401802505e+03,6.343153235902279903e+02
9.882461779417493744e+03,6.343412106164524857e+02
9.882461797433183165e+03,6.343670963885523406e+02
9.882461815448874404e+03,6.343929809116091292e+02
9.882461833464563824e+03,6.344188641802509210e+02
9.882461851480255064e+03,6.344447461995590629e+02
9.882461869495946303e+03,6.344706269667749439e+02
9.882461887511635723e+03,6.344965064791404075e+02
9.882461905527326962e+03,6.345223847417360048e+02
9.882461923543016383e+03,6.345482617491915107e+02
9.882461941558707622e+03,6.345741375065859984e+02
9.882461959574397042e+03,6.346000120085502658e+02
9.882461977590088281e+03,6.346258852601634999e+02
9.882461995605779521e+03,6.346517572586678853e+02
9.882462013621468941e+03,6.346776280013065161e+02
9.882462031637160180e+03,6.347034974931581246e+02
9.882462049652849601e+03,6.347293657288538498e+02
9.882462067668540840e+03,6.347552327134721963e+02
9.882462085684230260e+03,6.347810984416444171e+02
9.882462103699921499e+03,6.348069629184487894e+02
9.882462121715612739e+03,6.348328261411285212e+02
9.882462139731302159e+03,6.348586881069271612e+02
9.882462157746993398e+03,6.348845488209219639e+02
9.882462175762682818e+03,6.349104082777457734e+02
9.882462193778374058e+03,6.349362664824756166e+02
9.882462211794063478e+03,6.349621234297443380e+02
9.882462229809754717e+03,6.349879791246285095e+02
9.882462247825445957e+03,6.350138335643722485e+02
9.882462265841135377e+03,6.350396867462202408e+02
9.882462283856826616e+03,6.350655386752479217e+02
9.882462301872516036e+03,6.350913893460899544e+02
9.882462319888207276e+03,6.351172387638215469e+02
9.882462337903896696e+03,6.351430869230774761e+02
9.882462355919587935e+03,6.351689338289326088e+02
9.882462373935279174e+03,6.351947794786317445e+02
9.882462391950968595e+03,6.352206238694207059e+02
9.882462409966659834e+03,6.352464670063734502e+02
9.882462427982349254e+03,6.352723088841260051e+02
9.882462445998040494e+03,6.352981495077522140e+02
9.882462464013729914e+03,6.353239888718883321e+02
9.882462482029421153e+03,6.353498269816076345e+02
9.882462500045112392e+03,6.353756638341562848e+02
9.882462518060801813e+03,6.354014994267804468e+02
9.882462536076493052e+03,6.354273337645524862e+02
9.882462554092182472e+03,6.354531668421103632e+02
9.882462572107873712e+03,6.354789986645262161e+02
9.882462590123563132e+03,6.355048292264381189e+02
9.882462608139254371e+03,6.355306585329175277e+02
9.882462626154945610e+03,6.355564865812117432e+02
9.882462644170635031e+03,6.355823133685677249e+02
9.882462662186326270e+03,6.356081389000560193e+02
9.882462680202015690e+03,6.356339631703168607e+02
9.882462698217706929e+03,6.356597861844197723e+02
9.882462716233396350e+03,6.356856079370056705e+02
9.882462734249087589e+03,6.357114284331436238e+02
9.882462752264778828e+03,6.357372476700817288e+02
9.882462770280468249e+03,6.357630656450685365e+02
9.882462788296159488e+03,6.357888823631725472e+02
9.882462806311848908e+03,6.358146978190355867e+02
9.882462824327540147e+03,6.358405120177258141e+02
9.882462842343229568e+03,6.358663249538856235e+02
9.882462860358920807e+03,6.358921366325827194e+02
9.882462878374612046e+03,6.359179470510663350e+02
9.882462896390301466e+03,6.359437562065851353e+02
9.882462914405992706e+03,6.359695641042063698e+02
9.882462932421682126e+03,6.359953707385737971e+02
9.882462950437373365e+03,6.360211761147538709e+02
9.882462968453062786e+03,6.360469802273905771e+02
9.882462986468754025e+03,6.360727830815502557e+02
9.882463004484445264e+03,6.360985846744823675e+02
9.882463022500134684e+03,6.361243850034371690e+02
9.882463040515825924e+03,6.361501840734798634e+02
9.882463058531515344e+03,6.361759818792563692e+02
9.882463076547206583e+03,6.362017784258310940e+02
9.882463094562896003e+03,6.362275737078497286e+02
9.882463112578587243e+03,6.362533677303773629e+02
9.882463130594278482e+03,6.362791604906639122e+02
9.882463148609967902e+03,6.363049519859611109e+02
9.882463166625659142e+03,6.363307422213320024e+02
9.882463184641348562e+03,6.363565311914243239e+02
9.882463202657039801e+03,6.363823189013007777e+02
9.882463220672729221e+03,6.364081053456095560e+02
9.882463238688420461e+03,6.364338905294127926e+02
9.882463256704111700e+03,6.364596744499621082e+02
9.882463274719801120e+03,6.364854571045103739e+02
9.882463292735492359e+03,6.365112384981185869e+02
9.882463310751181780e+03,6.365370186254361897e+02
9.882463328766873019e+03,6.365627974915242930e+02
9.882463346782562439e+03,6.365885750910326806e+02
9.882463364798253679e+03,6.366143514290223493e+02
9.882463382813944918e+03,6.366401265027456020e+02
9.882463400829634338e+03,6.366659003094555374e+02
9.882463418845325577e+03,6.366916728542124702e+02
9.882463436861014998e+03,6.367174441316670936e+02
9.882463454876706237e+03,6.367432141468790405e+02
9.882463472892395657e+03,6.367689828945000272e+02
9.882463490908086897e+03,6.367947503795885495e+02
9.882463508923778136e+03,6.368205165993986157e+02
9.882463526939467556e+03,6.368462815511844610e+02
9.882463544955158795e+03,6.368720452400037857e+02
9.882463562970848216e+03,6.368978076605097840e+02
9.882463580986539455e+03,6.369235688177602697e+02
9.882463599002228875e+03,6.369493287064083233e+02
9.882463617017920114e+03,6.369750873315113040e+02
9.882463635033611354e+03,6.370008446903240156e+02
9.882463653049300774e+03,6.370266007801011483e+02
9.882463671064992013e+03,6.370523556058994927e+02
9.882463689080681434e+03,6.370781091623733801e+02
9.882463707096372673e+03,6.371038614545790324e+02
9.882463725112062093e+03,6.371296124771720315e+02
9.882463743127753332e+03,6.371553622352070079e+02
9.882463761143444572e+03,6.371811107259404707e+02
9.882463779159133992e+03,6.372068579466276788e+02
9.882463797174825231e+03,6.372326039023234898e+02
9.882463815190514651e+03,6.372583485876847362e+02
