Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.905193796296138316e+03,3.604086788667228980e+00
9.905193817625817246e+03,3.604086789755567732e+00
9.905193838955496176e+03,3.604086790844012178e+00
9.905193860285176925e+03,3.604086791932561429e+00
9.905193881614855854e+03,3.604086793021216373e+00
9.905193902944534784e+03,3.604086794109976122e+00
9.905193924274213714e+03,3.604086795198841564e+00
9.905193945603892644e+03,3.604086796287812700e+00
9.905193966933571573e+03,3.604086797376889084e+00
9.905193988263252322e+03,3.604086798466070718e+00
9.905194009592931252e+03,3.604086799555357157e+00
9.905194030922610182e+03,3.604086800644749733e+00
9.905194052252289111e+03,3.604086801734247558e+00
9.905194073581968041e+03,3.604086802823850189e+00
9.905194094911648790e+03,3.604086803913558956e+00
9.905194116241327720e+03,3.604086805003371641e+00
9.905194137571006650e+03,3.604086806093291351e+00
9.905194158900685579e+03,3.604086807183315422e+00
9.905194180230364509e+03,3.604086808273445186e+00
9.905194201560043439e+03,3.604086809363679755e+00
9.905194222889724188e+03,3.604086810454020018e+00
9.905194244219403117e+03,3.604086811544465974e+00
9.905194265549082047e+03,3.604086812635016734e+00
9.905194286878760977e+03,3.604086813725673188e+00
9.905194308208439907e+03,3.604086814816434448e+00
9.905194329538120655e+03,3.604086815907301400e+00
9.905194350867799585e+03,3.604086816998274045e+00
9.905194372197478515e+03,3.604086818089351052e+00
9.905194393527157445e+03,3.604086819180534196e+00
9.905194414856836374e+03,3.604086820271823033e+00
9.905194436186517123e+03,3.604086821363216231e+00
9.905194457516196053e+03,3.604086822454715566e+00
9.905194478845874983e+03,3.604086823546320151e+00
9.905194500175553912e+03,3.604086824638029540e+00
9.905194521505232842e+03,3.604086825729844179e+00
9.905194542834911772e+03,3.604086826821764955e+00
9.905194564164592521e+03,3.604086827913790536e+00
9.905194585494271450e+03,3.604086829005920922e+00
9.905194606823950380e+03,3.604086830098157002e+00
9.905194628153629310e+03,3.604086831190498774e+00
9.905194649483308240e+03,3.604086832282945352e+00
9.905194670812988988e+03,3.604086833375498511e+00
9.905194692142667918e+03,3.604086834468155587e+00
9.905194713472346848e+03,3.604086835560918356e+00
9.905194734802025778e+03,3.604086836653786818e+00
9.905194756131704708e+03,3.604086837746760530e+00
9.905194777461383637e+03,3.604086838839839491e+00
9.905194798791064386e+03,3.604086839933023256e+00
9.905194820120743316e+03,3.604086841026313159e+00
9.905194841450422246e+03,3.604086842119708312e+00
9.905194862780101175e+03,3.604086843213207825e+00
9.905194884109780105e+03,3.604086844306813475e+00
9.905194905439460854e+03,3.604086845400524375e+00
9.905194926769139784e+03,3.604086846494340080e+00
9.905194948098818713e+03,3.604086847588261477e+00
9.905194969428497643e+03,3.604086848682288569e+00
9.905194990758176573e+03,3.604086849776420909e+00
9.905195012087855503e+03,3.604086850870657610e+00
9.905195033417536251e+03,3.604086851965000893e+00
9.905195054747215181e+03,3.604086853059448980e+00
9.905195076076894111e+03,3.604086854154001873e+00
9.905195097406573041e+03,3.604086855248660459e+00
9.905195118736251970e+03,3.604086856343424294e+00
9.905195140065932719e+03,3.604086857438293379e+00
9.905195161395611649e+03,3.604086858533268156e+00
9.905195182725290579e+03,3.604086859628348183e+00
9.905195204054969508e+03,3.604086860723533459e+00
9.905195225384648438e+03,3.604086861818824428e+00
9.905195246714329187e+03,3.604086862914219758e+00
9.905195268044008117e+03,3.604086864009721225e+00
9.905195289373687046e+03,3.604086865105327053e+00
9.905195310703365976e+03,3.604086866201039019e+00
9.905195332033044906e+03,3.604086867296856234e+00
9.905195353362723836e+03,3.604086868392778253e+00
9.905195374692404584e+03,3.604086869488805966e+00
9.905195396022083514e+03,3.604086870584939373e+00
9.905195417351762444e+03,3.604086871681177584e+00
9.905195438681441374e+03,3.604086872777521044e+00
9.905195460011120304e+03,3.604086873873970642e+00
9.905195481340801052e+03,3.604086874970524601e+00
9.905195502670479982e+03,3.604086876067183809e+00
9.905195524000158912e+03,3.604086877163948710e+00
9.905195545329837842e+03,3.604086878260818416e+00
9.905195566659516771e+03,3.604086879357794704e+00
9.905195587989195701e+03,3.604086880454874908e+00
9.905195609318876450e+03,3.604086881552061250e+00
9.905195630648555380e+03,3.604086882649352841e+00
9.905195651978234309e+03,3.604086883746749237e+00
9.905195673307913239e+03,3.604086884844250882e+00
9.905195694637592169e+03,3.604086885941858220e+00
9.905195715967272918e+03,3.604086887039570808e+00
