Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.889738090277649462e+03,5.309941528326783100e+01
9.889738107156652404e+03,5.310090406799869100e+01
9.889738124035655346e+03,5.310239291376121429e+01
9.889738140914658288e+03,5.310388182055433504e+01
9.889738157793661230e+03,5.310537078837694480e+01
9.889738174672662353e+03,5.310685981706741643e+01
9.889738191551665295e+03,5.310834890694562205e+01
9.889738208430668237e+03,5.310983805784998424e+01
9.889738225309671179e+03,5.311132726977936613e+01
9.889738242188674121e+03,5.311281654273271613e+01
9.889738259067677063e+03,5.311430587670889736e+01
9.889738275946680005e+03,5.311579527170678716e+01
9.889738292825682947e+03,5.311728472772530552e+01
9.889738309704684070e+03,5.311877424460281816e+01
9.889738326583687012e+03,5.312026382265924696e+01
9.889738343462689954e+03,5.312175346173299317e+01
9.889738360341692896e+03,5.312324316182289863e+01
9.889738377220695838e+03,5.312473292292792593e+01
9.889738394099698780e+03,5.312622274504689557e+01
9.889738410978701722e+03,5.312771262817874174e+01
9.889738427857704664e+03,5.312920257232237731e+01
9.889738444736705787e+03,5.313069257731608275e+01
9.889738461615708729e+03,5.313218264347990782e+01
9.889738478494711671e+03,5.313367277065218985e+01
9.889738495373714613e+03,5.313516295883178486e+01
9.889738512252717555e+03,5.313665320801763414e+01
9.889738529131720497e+03,5.313814351820859372e+01
9.889738546010723439e+03,5.313963388940356936e+01
9.889738562889726381e+03,5.314112432160143840e+01
9.889738579768727504e+03,5.314261481464050973e+01
9.889738596647730446e+03,5.314410536884088287e+01
9.889738613526733388e+03,5.314559598404084539e+01
9.889738630405736330e+03,5.314708666023928174e+01
9.889738647284739272e+03,5.314857739743509057e+01
9.889738664163742214e+03,5.315006819562717055e+01
9.889738681042745156e+03,5.315155905481438481e+01
9.889738697921748098e+03,5.315304997499571016e+01
9.889738714800749221e+03,5.315454095600924234e+01
9.889738731679752163e+03,5.315603199817529401e+01
9.889738748558755105e+03,5.315752310133207459e+01
9.889738765437758047e+03,5.315901426547847564e+01
9.889738782316760989e+03,5.316050549061340291e+01
9.889738799195763931e+03,5.316199677673570534e+01
9.889738816074766873e+03,5.316348812384433842e+01
9.889738832953769816e+03,5.316497953193814396e+01
9.889738849832770939e+03,5.316647100085529587e+01
9.889738866711773881e+03,5.316796253091614943e+01
9.889738883590776823e+03,5.316945412195886433e+01
9.889738900469779765e+03,5.317094577398235344e+01
9.889738917348782707e+03,5.317243748698547989e+01
9.889738934227785649e+03,5.317392926096714234e+01
9.889738951106788591e+03,5.317542109592624655e+01
9.889738967985791533e+03,5.317691299186168408e+01
9.889738984864792656e+03,5.317840494861155776e+01
