Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.027127336805546656e+04,9.943712020272884450e-03
1.027127353332662278e+04,9.965591435334739817e-03
1.027127369859778082e+04,9.987494879850782048e-03
1.027127386386893704e+04,1.000942235327135707e-02
1.027127402914009326e+04,1.003137385577008295e-02
1.027127419441124948e+04,1.005334938728065335e-02
1.027127435968240752e+04,1.007534894797756410e-02
1.027127452495356374e+04,1.009737253730853997e-02
1.027127469022471996e+04,1.011942015544982192e-02
1.027127485549587800e+04,1.014149180257590058e-02
1.027127502076703422e+04,1.016358747813276252e-02
1.027127518603819044e+04,1.018570718229664350e-02
1.027127535130934666e+04,1.020785091499949206e-02
1.027127551658050470e+04,1.023001867641754568e-02
1.027127568185166092e+04,1.025221046599417152e-02
1.027127584712281714e+04,1.027442628390735219e-02
1.027127601239397518e+04,1.029666613033158179e-02
1.027127617766513140e+04,1.031893000471109656e-02
1.027127634293628762e+04,1.034121790722126490e-02
1.027127650820744384e+04,1.036352983779490616e-02
1.027127667347860188e+04,1.038586579660825786e-02
1.027127683874975810e+04,1.040822578310206942e-02
1.027127700402091432e+04,1.043060979745344917e-02
1.027127716929207236e+04,1.045301783984038321e-02
1.027127733456322858e+04,1.047544990970187412e-02
1.027127749983438480e+04,1.049790600721503368e-02
1.027127766510554284e+04,1.052038613255871537e-02
1.027127783037669906e+04,1.054289028516930751e-02
1.027127799564785528e+04,1.056541846522566531e-02
1.027127816091901150e+04,1.058797067265798870e-02
1.027127832619016954e+04,1.061054690764601065e-02
1.027127849146132576e+04,1.063314716962436915e-02
1.027127865673248198e+04,1.065577145877104684e-02
1.027127882200364002e+04,1.067841977526752008e-02
1.027127898727479624e+04,1.070109211854493661e-02
1.027127915254595246e+04,1.072378848878302766e-02
1.027127931781710868e+04,1.074650888591286574e-02
1.027127948308826672e+04,1.076925331011505289e-02
1.027127964835942294e+04,1.079202176081986951e-02
1.027127981363057916e+04,1.081481423820616732e-02
1.027127997890173719e+04,1.083763074245716780e-02
1.027128014417289342e+04,1.086047127300053192e-02
1.027128030944404964e+04,1.088333583001598569e-02
1.027128047471520586e+04,1.090622441343547938e-02
1.027128063998636389e+04,1.092913702343961159e-02
1.027128080525752011e+04,1.095207365945429986e-02
1.027128097052867633e+04,1.097503432166188966e-02
1.027128113579983437e+04,1.099801901024472818e-02
1.027128130107099059e+04,1.102102772462698263e-02
1.027128146634214681e+04,1.104406046499013111e-02
1.027128163161330303e+04,1.106711723126437355e-02
