Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.014093855324061587e+04,3.604178274201465193e+00
1.014093857208740883e+04,3.604178279886747660e+00
1.014093859093419996e+04,3.604178285572154472e+00
1.014093860978099292e+04,3.604178291257687405e+00
1.014093862862778406e+04,3.604178296943343796e+00
1.014093864747457701e+04,3.604178302629126307e+00
1.014093866632136815e+04,3.604178308315034052e+00
1.014093868516816110e+04,3.604178314001066585e+00
1.014093870401495224e+04,3.604178319687223908e+00
1.014093872286174519e+04,3.604178325373506020e+00
1.014093874170853633e+04,3.604178331059913809e+00
1.014093876055532928e+04,3.604178336746446387e+00
1.014093877940212042e+04,3.604178342433102866e+00
1.014093879824891337e+04,3.604178348119885911e+00
1.014093881709570451e+04,3.604178353806792856e+00
1.014093883594249746e+04,3.604178359493825923e+00
1.014093885478928860e+04,3.604178365180982446e+00
1.014093887363608155e+04,3.604178370868265979e+00
1.014093889248287269e+04,3.604178376555672081e+00
1.014093891132966564e+04,3.604178382243205192e+00
1.014093893017645678e+04,3.604178387930862204e+00
1.014093894902324973e+04,3.604178393618644893e+00
1.014093896787004269e+04,3.604178399306552372e+00
1.014093898671683382e+04,3.604178404994584639e+00
1.014093900556362678e+04,3.604178410682741696e+00
1.014093902441041791e+04,3.604178416371023541e+00
1.014093904325721087e+04,3.604178422059431064e+00
1.014093906210400201e+04,3.604178427747962932e+00
1.014093908095079496e+04,3.604178433436619589e+00
1.014093909979758610e+04,3.604178439125401479e+00
1.014093911864437905e+04,3.604178444814308602e+00
1.014093913749117019e+04,3.604178450503339626e+00
1.014093915633796314e+04,3.604178456192496327e+00
1.014093917518475428e+04,3.604178461881777817e+00
1.014093919403154723e+04,3.604178467571184097e+00
1.014093921287833837e+04,3.604178473260715165e+00
1.014093923172513132e+04,3.604178478950371911e+00
1.014093925057192246e+04,3.604178484640153002e+00
1.014093926941871541e+04,3.604178490330058438e+00
1.014093928826550655e+04,3.604178496020089106e+00
1.014093930711229950e+04,3.604178501710245452e+00
1.014093932595909064e+04,3.604178507400525699e+00
1.014093934480588359e+04,3.604178513090931624e+00
1.014093936365267473e+04,3.604178518781461449e+00
1.014093938249946768e+04,3.604178524472116951e+00
1.014093940134626064e+04,3.604178530162896799e+00
1.014093942019305177e+04,3.604178535853800991e+00
1.014093943903984473e+04,3.604178541544831305e+00
1.014093945788663586e+04,3.604178547235985075e+00
1.014093947673342882e+04,3.604178552927264967e+00
1.014093949558021995e+04,3.604178558618668760e+00
1.014093951442701291e+04,3.604178564310198229e+00
1.014093953327380405e+04,3.604178570001851600e+00
1.014093955212059700e+04,3.604178575693630204e+00
1.014093957096738814e+04,3.604178581385533153e+00
1.014093958981418109e+04,3.604178587077562224e+00
1.014093960866097223e+04,3.604178592769715195e+00
1.014093962750776518e+04,3.604178598461992511e+00
1.014093964635455632e+04,3.604178604154395060e+00
1.014093966520134927e+04,3.604178609846922399e+00
1.014093968404814041e+04,3.604178615539574082e+00
1.014093970289493336e+04,3.604178621232350999e+00
1.014093972174172450e+04,3.604178626925253148e+00
1.014093974058851745e+04,3.604178632618279643e+00
1.014093975943530859e+04,3.604178638311430483e+00
1.014093977828210154e+04,3.604178644004706111e+00
1.014093979712889450e+04,3.604178649698107417e+00
1.014093981597568563e+04,3.604178655391632624e+00
1.014093983482247859e+04,3.604178661085283064e+00
1.014093985366926972e+04,3.604178666779056961e+00
1.014093987251606268e+04,3.604178672472956979e+00
1.014093989136285381e+04,3.604178678166980898e+00
1.014093991020964677e+04,3.604178683861130494e+00
1.014093992905643790e+04,3.604178689555403992e+00
1.014093994790323086e+04,3.604178695249802278e+00
1.014093996675002199e+04,3.604178700944325797e+00
1.014093998559681495e+04,3.604178706638973662e+00
1.014094000444360609e+04,3.604178712333745871e+00
1.014094002329039904e+04,3.604178718028642869e+00
1.014094004213719018e+04,3.604178723723664657e+00
1.014094006098398313e+04,3.604178729418811233e+00
1.014094007983077427e+04,3.604178735114083043e+00
1.014094009867756722e+04,3.604178740809478310e+00
1.014094011752435836e+04,3.604178746504998809e+00
1.014094013637115131e+04,3.604178752200644986e+00
1.014094015521794245e+04,3.604178757896414176e+00
1.014094017406473540e+04,3.604178763592309043e+00
1.014094019291152654e+04,3.604178769288327810e+00
1.014094021175831949e+04,3.604178774984471811e+00
1.014094023060511245e+04,3.604178780680740157e+00
1.014094024945190358e+04,3.604178786377132848e+00
1.014094026829869654e+04,3.604178792073651216e+00
1.014094028714548767e+04,3.604178797770293041e+00
1.014094030599228063e+04,3.604178803467060099e+00
1.014094032483907176e+04,3.604178809163951502e+00
1.014094034368586472e+04,3.604178814860968139e+00
1.014094036253265585e+04,3.604178820558108232e+00
1.014094038137944881e+04,3.604178826255374002e+00
1.014094040022623994e+04,3.604178831952764117e+00
1.014094041907303290e+04,3.604178837650278577e+00
1.014094043791982403e+04,3.604178843347917383e+00
1.014094045676661699e+04,3.604178849045680977e+00
1.014094047561340813e+04,3.604178854743569360e+00
1.014094049446020108e+04,3.604178860441581644e+00
1.014094051330699222e+04,3.604178866139718718e+00
1.014094053215378517e+04,3.604178871837981024e+00
1.014094055100057631e+04,3.604178877536367231e+00
1.014094056984736926e+04,3.604178883234878672e+00
1.014094058869416040e+04,3.604178888933514013e+00
1.014094060754095335e+04,3.604178894632273700e+00
1.014094062638774631e+04,3.604178900331159063e+00
1.014094064523453744e+04,3.604178906030167884e+00
1.014094066408133040e+04,3.604178911729301493e+00
1.014094068292812153e+04,3.604178917428559004e+00
1.014094070177491449e+04,3.604178923127942635e+00
1.014094072062170562e+04,3.604178928827448836e+00
1.014094073946849858e+04,3.604178934527081157e+00
1.014094075831528971e+04,3.604178940226837380e+00
1.014094077716208267e+04,3.604178945926718391e+00
1.014094079600887380e+04,3.604178951626722860e+00
1.014094081485566676e+04,3.604178957326852561e+00
1.014094083370245789e+04,3.604178963027106608e+00
1.014094085254925085e+04,3.604178968727485444e+00
1.014094087139604198e+04,3.604178974427988180e+00
1.014094089024283494e+04,3.604178980128615706e+00
1.014094090908962608e+04,3.604178985829367576e+00
1.014094092793641903e+04,3.604178991530244236e+00
1.014094094678321017e+04,3.604178997231244796e+00
1.014094096563000312e+04,3.604179002932370146e+00
1.014094098447679426e+04,3.604179008633619841e+00
1.014094100332358721e+04,3.604179014334994768e+00
1.014094102217037835e+04,3.604179020036492265e+00
1.014094104101717130e+04,3.604179025738116326e+00
1.014094105986396426e+04,3.604179031439863845e+00
1.014094107871075539e+04,3.604179037141734820e+00
1.014094109755754835e+04,3.604179042843731917e+00
1.014094111640433948e+04,3.604179048545852027e+00
1.014094113525113244e+04,3.604179054248097813e+00
1.014094115409792357e+04,3.604179059950467057e+00
1.014094117294471653e+04,3.604179065652961089e+00
1.014094119179150766e+04,3.604179071355579023e+00
1.014094121063830062e+04,3.604179077058321745e+00
1.014094122948509175e+04,3.604179082761188369e+00
1.014094124833188471e+04,3.604179088464180225e+00
1.014094126717867584e+04,3.604179094167295982e+00
1.014094128602546880e+04,3.604179099870535641e+00
1.014094130487225993e+04,3.604179105573900088e+00
1.014094132371905289e+04,3.604179111277388881e+00
1.014094134256584402e+04,3.604179116981002462e+00
1.014094136141263698e+04,3.604179122684739944e+00
1.014094138025942812e+04,3.604179128388601328e+00
1.014094139910622107e+04,3.604179134092587944e+00
1.014094141795301221e+04,3.604179139796698461e+00
1.014094143679980516e+04,3.604179145500932879e+00
1.014094145564659811e+04,3.604179151205292087e+00
1.014094147449338925e+04,3.604179156909775639e+00
1.014094149334018221e+04,3.604179162614383980e+00
1.014094151218697334e+04,3.604179168319115334e+00
1.014094153103376630e+04,3.604179174023971477e+00
1.014094154988055743e+04,3.604179179728951965e+00
1.014094156872735039e+04,3.604179185434057242e+00
1.014094158757414152e+04,3.604179191139286420e+00
1.014094160642093448e+04,3.604179196844640387e+00
1.014094162526772561e+04,3.604179202550117811e+00
1.014094164411451857e+04,3.604179208255719580e+00
1.014094166296130970e+04,3.604179213961446138e+00
1.014094168180810266e+04,3.604179219667296152e+00
1.014094170065489379e+04,3.604179225373271400e+00
1.014094171950168675e+04,3.604179231079370549e+00
1.014094173834847788e+04,3.604179236785593599e+00
1.014094175719527084e+04,3.604179242491940549e+00
1.014094177604206197e+04,3.604179248198412733e+00
1.014094179488885493e+04,3.604179253905008817e+00
1.014094181373564606e+04,3.604179259611728803e+00
1.014094183258243902e+04,3.604179265318573133e+00
1.014094185142923016e+04,3.604179271025541365e+00
1.014094187027602311e+04,3.604179276732635273e+00
1.014094188912281606e+04,3.604179282439852194e+00
1.014094190796960720e+04,3.604179288147193461e+00
1.014094192681640016e+04,3.604179293854658628e+00
1.014094194566319129e+04,3.604179299562247696e+00
1.014094196450998425e+04,3.604179305269961997e+00
1.014094198335677538e+04,3.604179310977799755e+00
1.014094200220356834e+04,3.604179316685761858e+00
1.014094202105035947e+04,3.604179322393848306e+00
1.014094203989715243e+04,3.604179328102059099e+00
1.014094205874394356e+04,3.604179333810393349e+00
1.014094207759073652e+04,3.604179339518852387e+00
1.014094209643752765e+04,3.604179345227434883e+00
1.014094211528432061e+04,3.604179350936143056e+00
1.014094213413111174e+04,3.604179356644973353e+00
1.014094215297790470e+04,3.604179362353929328e+00
1.014094217182469583e+04,3.604179368063008759e+00
1.014094219067148879e+04,3.604179373772212092e+00
1.014094220951827992e+04,3.604179379481539325e+00
1.014094222836507288e+04,3.604179385190991791e+00
1.014094224721186401e+04,3.604179390900567714e+00
1.014094226605865697e+04,3.604179396610268427e+00
1.014094228490544992e+04,3.604179402320092596e+00
1.014094230375224106e+04,3.604179408030040221e+00
1.014094232259903401e+04,3.604179413740113525e+00
1.014094234144582515e+04,3.604179419450308952e+00
1.014094236029261810e+04,3.604179425160630501e+00
1.014094237913940924e+04,3.604179430871074175e+00
1.014094239798620220e+04,3.604179436581643525e+00
1.014094241683299333e+04,3.604179442292336333e+00
1.014094243567978629e+04,3.604179448003153041e+00
1.014094245452657742e+04,3.604179453714093651e+00
1.014094247337337038e+04,3.604179459425159049e+00
1.014094249222016151e+04,3.604179465136347016e+00
1.014094251106695447e+04,3.604179470847660660e+00
1.014094252991374560e+04,3.604179476559097761e+00
1.014094254876053856e+04,3.604179482270658763e+00
1.014094256760732969e+04,3.604179487982343666e+00
1.014094258645412265e+04,3.604179493694153358e+00
1.014094260530091378e+04,3.604179499406085618e+00
1.014094262414770674e+04,3.604179505118143556e+00
1.014094264299449787e+04,3.604179510830324507e+00
1.014094266184129083e+04,3.604179516542629802e+00
1.014094268068808196e+04,3.604179522255058998e+00
1.014094269953487492e+04,3.604179527967612540e+00
1.014094271838166787e+04,3.604179533680289538e+00
1.014094273722845901e+04,3.604179539393090437e+00
1.014094275607525196e+04,3.604179545106015681e+00
1.014094277492204310e+04,3.604179550819065270e+00
1.014094279376883605e+04,3.604179556532238315e+00
1.014094281261562719e+04,3.604179562245535262e+00
1.014094283146242014e+04,3.604179567958956110e+00
1.014094285030921128e+04,3.604179573672500858e+00
1.014094286915600424e+04,3.604179579386170396e+00
1.014094288800279537e+04,3.604179585099962502e+00
1.014094290684958833e+04,3.604179590813879397e+00
1.014094292569637946e+04,3.604179596527920193e+00
1.014094294454317242e+04,3.604179602242085334e+00
1.014094296338996355e+04,3.604179607956373488e+00
1.014094298223675651e+04,3.604179613670785987e+00
1.014094300108354764e+04,3.604179619385322386e+00
1.014094301993034060e+04,3.604179625099982687e+00
1.014094303877713173e+04,3.604179630814766888e+00
1.014094305762392469e+04,3.604179636529675435e+00
1.014094307647071582e+04,3.604179642244706994e+00
1.014094309531750878e+04,3.604179647959863786e+00
1.014094311416430173e+04,3.604179653675143591e+00
1.014094313301109287e+04,3.604179659390546409e+00
1.014094315185788582e+04,3.604179665106074459e+00
1.014094317070467696e+04,3.604179670821725523e+00
1.014094318955146991e+04,3.604179676537501376e+00
1.014094320839826105e+04,3.604179682253400685e+00
1.014094322724505400e+04,3.604179687969423895e+00
1.014094324609184514e+04,3.604179693685570118e+00
1.014094326493863809e+04,3.604179699401841575e+00
1.014094328378542923e+04,3.604179705118235155e+00
1.014094330263222218e+04,3.604179710834753969e+00
1.014094332147901332e+04,3.604179716551396240e+00
1.014094334032580628e+04,3.604179722268162411e+00
1.014094335917259741e+04,3.604179727985052040e+00
1.014094337801939037e+04,3.604179733702066013e+00
1.014094339686618150e+04,3.604179739419203443e+00
1.014094341571297446e+04,3.604179745136464774e+00
1.014094343455976559e+04,3.604179750853850006e+00
1.014094345340655855e+04,3.604179756571359139e+00
1.014094347225334968e+04,3.604179762288991729e+00
1.014094349110014264e+04,3.604179768006748219e+00
1.014094350994693377e+04,3.604179773724628166e+00
1.014094352879372673e+04,3.604179779442632903e+00
1.014094354764051968e+04,3.604179785160760652e+00
1.014094356648731082e+04,3.604179790879011858e+00
1.014094358533410377e+04,3.604179796597387853e+00
1.014094360418089491e+04,3.604179802315886416e+00
1.014094362302768786e+04,3.604179808034509769e+00
1.014094364187447900e+04,3.604179813753256134e+00
1.014094366072127195e+04,3.604179819472126844e+00
1.014094367956806309e+04,3.604179825191120567e+00
1.014094369841485604e+04,3.604179830910239080e+00
1.014094371726164718e+04,3.604179836629480160e+00
1.014094373610844013e+04,3.604179842348845586e+00
1.014094375495523127e+04,3.604179848068334469e+00
1.014094377380202423e+04,3.604179853787947696e+00
1.014094379264881536e+04,3.604179859507683492e+00
1.014094381149560832e+04,3.604179865227544077e+00
1.014094383034239945e+04,3.604179870947527675e+00
1.014094384918919241e+04,3.604179876667635618e+00
1.014094386803598354e+04,3.604179882387866574e+00
1.014094388688277650e+04,3.604179888108221430e+00
1.014094390572956763e+04,3.604179893828699743e+00
