Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.917309675925876945e+03,3.995137403061648484e+01
9.917309697571559809e+03,3.995137403061648484e+01
9.917309719217242673e+03,3.995137403061648484e+01
9.917309740862925537e+03,3.995137403061648484e+01
9.917309762508608401e+03,3.995137403061648484e+01
9.917309784154293084e+03,3.995137403061648484e+01
9.917309805799975948e+03,3.995137403061648484e+01
9.917309827445658811e+03,3.995137403061648484e+01
9.917309849091341675e+03,3.995137403061648484e+01
9.917309870737024539e+03,3.995137403061648484e+01
9.917309892382707403e+03,3.995137403061648484e+01
9.917309914028390267e+03,3.995137403061648484e+01
9.917309935674073131e+03,3.995137403061648484e+01
9.917309957319757814e+03,3.995137403061648484e+01
9.917309978965440678e+03,3.995137403061648484e+01
9.917310000611123542e+03,3.995137403061648484e+01
9.917310022256806405e+03,3.995137403061648484e+01
9.917310043902489269e+03,3.995137403061648484e+01
9.917310065548172133e+03,3.995137403061648484e+01
9.917310087193854997e+03,3.995137403061648484e+01
9.917310108839537861e+03,3.995137403061648484e+01
9.917310130485222544e+03,3.995137403061648484e+01
9.917310152130905408e+03,3.995137403061648484e+01
9.917310173776588272e+03,3.995137403061648484e+01
9.917310195422271136e+03,3.995137403061648484e+01
9.917310217067954000e+03,3.995137403061648484e+01
9.917310238713636863e+03,3.995137403061648484e+01
9.917310260359319727e+03,3.995137403061648484e+01
9.917310282005002591e+03,3.995137403061648484e+01
9.917310303650687274e+03,3.995137403061648484e+01
9.917310325296370138e+03,3.995137403061648484e+01
9.917310346942053002e+03,3.995137403061648484e+01
9.917310368587735866e+03,3.995137403061648484e+01
9.917310390233418730e+03,3.995137403061648484e+01
9.917310411879101594e+03,3.995137403061648484e+01
9.917310433524784457e+03,3.995137403061648484e+01
9.917310455170467321e+03,3.995137403061648484e+01
9.917310476816152004e+03,3.995137403061648484e+01
9.917310498461834868e+03,3.995137403061648484e+01
9.917310520107517732e+03,3.995137403061648484e+01
9.917310541753200596e+03,3.995137403061648484e+01
9.917310563398883460e+03,3.995137403061648484e+01
9.917310585044566324e+03,3.995137403061648484e+01
9.917310606690249188e+03,3.995137403061648484e+01
9.917310628335932051e+03,3.995137403061648484e+01
9.917310649981616734e+03,3.995137403061648484e+01
9.917310671627299598e+03,3.995137403061648484e+01
9.917310693272982462e+03,3.995137403061648484e+01
9.917310714918665326e+03,3.995137403061648484e+01
9.917310736564348190e+03,3.995137403061648484e+01
9.917310758210031054e+03,3.995137403061648484e+01
9.917310779855713918e+03,3.995137403061648484e+01
9.917310801501396782e+03,3.995137403061648484e+01
9.917310823147079645e+03,3.995137403061648484e+01
9.917310844792764328e+03,3.995137403061648484e+01
9.917310866438447192e+03,3.995137403061648484e+01
9.917310888084130056e+03,3.995137403061648484e+01
9.917310909729812920e+03,3.995137403061648484e+01
9.917310931375495784e+03,3.995137403061648484e+01
9.917310953021178648e+03,3.995137403061648484e+01
9.917310974666861512e+03,3.995137403061648484e+01
9.917310996312544376e+03,3.995137403061648484e+01
9.917311017958229058e+03,3.995137403061648484e+01
9.917311039603911922e+03,3.995137403061648484e+01
9.917311061249594786e+03,3.995137403061648484e+01
9.917311082895277650e+03,3.995137403061648484e+01
9.917311104540960514e+03,3.995137403061648484e+01
9.917311126186643378e+03,3.995137403061648484e+01
9.917311147832326242e+03,3.995137403061648484e+01
9.917311169478009106e+03,3.995137403061648484e+01
9.917311191123693789e+03,3.995137403061648484e+01
9.917311212769376652e+03,3.995137403061648484e+01
9.917311234415059516e+03,3.995137403061648484e+01
9.917311256060742380e+03,3.995137403061648484e+01
9.917311277706425244e+03,3.995137403061648484e+01
9.917311299352108108e+03,3.995137403061648484e+01
9.917311320997790972e+03,3.995137403061648484e+01
9.917311342643473836e+03,3.995137403061648484e+01
9.917311364289158519e+03,3.995137403061648484e+01
9.917311385934841383e+03,3.995137403061648484e+01
9.917311407580524246e+03,3.995137403061648484e+01
9.917311429226207110e+03,3.995137403061648484e+01
9.917311450871889974e+03,3.995137403061648484e+01
9.917311472517572838e+03,3.995137403061648484e+01
9.917311494163255702e+03,3.995137403061648484e+01
9.917311515808938566e+03,3.995137403061648484e+01
9.917311537454623249e+03,3.995137403061648484e+01
9.917311559100306113e+03,3.995137403061648484e+01
9.917311580745988977e+03,3.995137403061648484e+01
9.917311602391671840e+03,3.995137403061648484e+01
9.917311624037354704e+03,3.995137403061648484e+01
9.917311645683037568e+03,3.995137403061648484e+01
9.917311667328720432e+03,3.995137403061648484e+01
9.917311688974403296e+03,3.995137403061648484e+01
9.917311710620087979e+03,3.995137403061648484e+01
