Time (BJD_TBD - 2450000), F_h/L_star (ppm)
9.908226643518544734e+03,1.198644309370654071e+01
9.908226666740774817e+03,1.198639110432863752e+01
9.908226689963004901e+03,1.198633911470122193e+01
9.908226713185233166e+03,1.198628712482836711e+01
9.908226736407463250e+03,1.198623513470193203e+01
9.908226759629693333e+03,1.198618314432599163e+01
9.908226782851923417e+03,1.198613115370055304e+01
9.908226806074151682e+03,1.198607916282969121e+01
9.908226829296381766e+03,1.198602717170525800e+01
9.908226852518611850e+03,1.198597518033133369e+01
9.908226875740841933e+03,1.198592318870792184e+01
9.908226898963070198e+03,1.198587119683909741e+01
9.908226922185300282e+03,1.198581920471671403e+01
9.908226945407530366e+03,1.198576721234485731e+01
9.908226968629760449e+03,1.198571521972352194e+01
9.908226991851988714e+03,1.198566322685678642e+01
9.908227015074218798e+03,1.198561123373650972e+01
9.908227038296448882e+03,1.198555924036676323e+01
9.908227061518678966e+03,1.198550724674755763e+01
9.908227084740907230e+03,1.198545525288296076e+01
9.908227107963137314e+03,1.198540325876483692e+01
9.908227131185367398e+03,1.198535126439725573e+01
9.908227154407597482e+03,1.198529926978022786e+01
9.908227177629825746e+03,1.198524727491782471e+01
9.908227200852055830e+03,1.198519527980190169e+01
9.908227224074285914e+03,1.198514328443654087e+01
9.908227247296515998e+03,1.198509128882173869e+01
9.908227270518744263e+03,1.198503929296157366e+01
9.908227293740974346e+03,1.198498729684790831e+01
9.908227316963204430e+03,1.198493530048480871e+01
9.908227340185434514e+03,1.198488330387228906e+01
9.908227363407662779e+03,1.198483130701441546e+01
9.908227386629892862e+03,1.198477930990305218e+01
9.908227409852122946e+03,1.198472731254227064e+01
9.908227433074353030e+03,1.198467531493207794e+01
9.908227456296581295e+03,1.198462331707654549e+01
9.908227479518811379e+03,1.198457131896753758e+01
9.908227502741041462e+03,1.198451932060912206e+01
9.908227525963271546e+03,1.198446732200130782e+01
9.908227549185499811e+03,1.198441532314816804e+01
9.908227572407729895e+03,1.198436332404156168e+01
9.908227595629959978e+03,1.198431132468556370e+01
