Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.062594821759266779e+04,2.594768663131734154e+00
1.062594823627046208e+04,2.594768679221279406e+00
1.062594825494825454e+04,2.594768695309117135e+00
1.062594827362604883e+04,2.594768711395248673e+00
1.062594829230384312e+04,2.594768727479674020e+00
1.062594831098163559e+04,2.594768743562390956e+00
1.062594832965942987e+04,2.594768759643402589e+00
1.062594834833722416e+04,2.594768775722707144e+00
1.062594836701501663e+04,2.594768791800302843e+00
1.062594838569281092e+04,2.594768807876193240e+00
1.062594840437060520e+04,2.594768823950377001e+00
1.062594842304839767e+04,2.594768840022852352e+00
1.062594844172619196e+04,2.594768856093621512e+00
1.062594846040398625e+04,2.594768872162684037e+00
1.062594847908178053e+04,2.594768888230039039e+00
1.062594849775957300e+04,2.594768904295685630e+00
1.062594851643736729e+04,2.594768920359626030e+00
1.062594853511516158e+04,2.594768936421860239e+00
1.062594855379295404e+04,2.594768952482384261e+00
1.062594857247074833e+04,2.594768968541203424e+00
1.062594859114854262e+04,2.594768984598314621e+00
1.062594860982633509e+04,2.594769000653716962e+00
1.062594862850412937e+04,2.594769016707413556e+00
1.062594864718192366e+04,2.594769032759402627e+00
1.062594866585971613e+04,2.594769048809682843e+00
1.062594868453751042e+04,2.594769064858256424e+00
1.062594870321530470e+04,2.594769080905122927e+00
1.062594872189309717e+04,2.594769096950279685e+00
1.062594874057089146e+04,2.594769112993730253e+00
1.062594875924868575e+04,2.594769129035473743e+00
1.062594877792647821e+04,2.594769145075507488e+00
1.062594879660427250e+04,2.594769161113835487e+00
1.062594881528206679e+04,2.594769177150455075e+00
1.062594883395985926e+04,2.594769193185365364e+00
1.062594885263765354e+04,2.594769209218569461e+00
1.062594887131544783e+04,2.594769225250065592e+00
1.062594888999324030e+04,2.594769241279851535e+00
1.062594890867103459e+04,2.594769257307932175e+00
1.062594892734882887e+04,2.594769273334303517e+00
1.062594894602662316e+04,2.594769289358967779e+00
1.062594896470441563e+04,2.594769305381921853e+00
1.062594898338220992e+04,2.594769321403168849e+00
1.062594900206000420e+04,2.594769337422708322e+00
1.062594902073779667e+04,2.594769353440538051e+00
1.062594903941559096e+04,2.594769369456660701e+00
1.062594905809338525e+04,2.594769385471075385e+00
1.062594907677117772e+04,2.594769401483779880e+00
1.062594909544897200e+04,2.594769417494776853e+00
1.062594911412676629e+04,2.594769433504066303e+00
1.062594913280455876e+04,2.594769449511645121e+00
1.062594915148235305e+04,2.594769465517517748e+00
1.062594917016014733e+04,2.594769481521681076e+00
1.062594918883793980e+04,2.594769497524134216e+00
1.062594920751573409e+04,2.594769513524880722e+00
1.062594922619352838e+04,2.594769529523918816e+00
1.062594924487132084e+04,2.594769545521246279e+00
1.062594926354911513e+04,2.594769561516866219e+00
1.062594928222690942e+04,2.594769577510777747e+00
1.062594930090470189e+04,2.594769593502978644e+00
1.062594931958249617e+04,2.594769609493472906e+00
1.062594933826029046e+04,2.594769625482257869e+00
1.062594935693808293e+04,2.594769641469332200e+00
1.062594937561587722e+04,2.594769657454698564e+00
1.062594939429367150e+04,2.594769673438356516e+00
1.062594941297146579e+04,2.594769689420305614e+00
1.062594943164925826e+04,2.594769705400543636e+00
1.062594945032705255e+04,2.594769721379075023e+00
1.062594946900484683e+04,2.594769737355896222e+00
1.062594948768263930e+04,2.594769753331007234e+00
1.062594950636043359e+04,2.594769769304410278e+00
1.062594952503822788e+04,2.594769785276104024e+00
1.062594954371602034e+04,2.594769801246086693e+00
1.062594956239381463e+04,2.594769817214362284e+00
1.062594958107160892e+04,2.594769833180928131e+00
1.062594959974940139e+04,2.594769849145782903e+00
1.062594961842719567e+04,2.594769865108929707e+00
1.062594963710498996e+04,2.594769881070366768e+00
1.062594965578278243e+04,2.594769897030093642e+00
1.062594967446057672e+04,2.594769912988111660e+00
1.062594969313837100e+04,2.594769928944420823e+00
1.062594971181616347e+04,2.594769944899018022e+00
1.062594973049395776e+04,2.594769960851907697e+00
1.062594974917175205e+04,2.594769976803086742e+00
1.062594976784954451e+04,2.594769992752555154e+00
1.062594978652733880e+04,2.594770008700315600e+00
1.062594980520513309e+04,2.594770024646366302e+00
1.062594982388292556e+04,2.594770040590704596e+00
1.062594984256071984e+04,2.594770056533335367e+00
1.062594986123851413e+04,2.594770072474255507e+00
1.062594987991630842e+04,2.594770088413466347e+00
1.062594989859410089e+04,2.594770104350965223e+00
1.062594991727189517e+04,2.594770120286755688e+00
1.062594993594968946e+04,2.594770136220835965e+00
1.062594995462748193e+04,2.594770152153205167e+00
1.062594997330527622e+04,2.594770168083865070e+00
1.062594999198307050e+04,2.594770184012814784e+00
1.062595001066086297e+04,2.594770199940052535e+00
