Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.896128576389048249e+03,3.604343125263850478e+00
9.896128599245501391e+03,3.604343123348572764e+00
9.896128622101952715e+03,3.604343121433270181e+00
9.896128644958405857e+03,3.604343119517943617e+00
9.896128667814857181e+03,3.604343117602591740e+00
9.896128690671310324e+03,3.604343115687214549e+00
9.896128713527761647e+03,3.604343113771812934e+00
9.896128736384214790e+03,3.604343111856386450e+00
9.896128759240666113e+03,3.604343109940935097e+00
9.896128782097119256e+03,3.604343108025457987e+00
9.896128804953570580e+03,3.604343106109956896e+00
9.896128827810023722e+03,3.604343104194431380e+00
9.896128850666476865e+03,3.604343102278879662e+00
9.896128873522928188e+03,3.604343100363304409e+00
9.896128896379381331e+03,3.604343098447704286e+00
9.896128919235832655e+03,3.604343096532078405e+00
9.896128942092285797e+03,3.604343094616428544e+00
9.896128964948737121e+03,3.604343092700752926e+00
9.896128987805190263e+03,3.604343090785052883e+00
9.896129010661641587e+03,3.604343088869328415e+00
9.896129033518094730e+03,3.604343086953578634e+00
9.896129056374546053e+03,3.604343085037803984e+00
9.896129079230999196e+03,3.604343083122004465e+00
9.896129102087450519e+03,3.604343081206180077e+00
9.896129124943903662e+03,3.604343079290330820e+00
9.896129147800356805e+03,3.604343077374457138e+00
9.896129170656808128e+03,3.604343075458558587e+00
9.896129193513261271e+03,3.604343073542634723e+00
9.896129216369712594e+03,3.604343071626686434e+00
9.896129239226165737e+03,3.604343069710713277e+00
9.896129262082617061e+03,3.604343067794715250e+00
9.896129284939070203e+03,3.604343065878691910e+00
9.896129307795521527e+03,3.604343063962644145e+00
9.896129330651974669e+03,3.604343062046571955e+00
9.896129353508425993e+03,3.604343060130474008e+00
9.896129376364879136e+03,3.604343058214352080e+00
9.896129399221332278e+03,3.604343056298204395e+00
9.896129422077783602e+03,3.604343054382032729e+00
9.896129444934236744e+03,3.604343052465835306e+00
9.896129467790688068e+03,3.604343050549614347e+00
9.896129490647141211e+03,3.604343048633367186e+00
9.896129513503592534e+03,3.604343046717095600e+00
9.896129536360045677e+03,3.604343044800799145e+00
9.896129559216497000e+03,3.604343042884478709e+00
9.896129582072950143e+03,3.604343040968132517e+00
9.896129604929401467e+03,3.604343039051761899e+00
9.896129627785854609e+03,3.604343037135365968e+00
9.896129650642307752e+03,3.604343035218945612e+00
9.896129673498759075e+03,3.604343033302500388e+00
9.896129696355212218e+03,3.604343031386030294e+00
9.896129719211663542e+03,3.604343029469535331e+00
9.896129742068116684e+03,3.604343027553015499e+00
9.896129764924568008e+03,3.604343025636470799e+00
9.896129787781021150e+03,3.604343023719901673e+00
9.896129810637472474e+03,3.604343021803307678e+00
9.896129833493925616e+03,3.604343019886688371e+00
9.896129856350376940e+03,3.604343017970044638e+00
9.896129879206830083e+03,3.604343016053375592e+00
9.896129902063283225e+03,3.604343014136682122e+00
9.896129924919734549e+03,3.604343012219963782e+00
9.896129947776187691e+03,3.604343010303220129e+00
9.896129970632639015e+03,3.604343008386452052e+00
9.896129993489092158e+03,3.604343006469659549e+00
9.896130016345543481e+03,3.604343004552841290e+00
9.896130039201996624e+03,3.604343002635999049e+00
9.896130062058447947e+03,3.604343000719131940e+00
9.896130084914901090e+03,3.604342998802239517e+00
9.896130107771352414e+03,3.604342996885322670e+00
9.896130130627805556e+03,3.604342994968380509e+00
9.896130153484256880e+03,3.604342993051413924e+00
9.896130176340710022e+03,3.604342991134422025e+00
9.896130199197163165e+03,3.604342989217405702e+00
9.896130222053614489e+03,3.604342987300364953e+00
9.896130244910067631e+03,3.604342985383298448e+00
9.896130267766518955e+03,3.604342983466207517e+00
9.896130290622972097e+03,3.604342981549092162e+00
9.896130313479423421e+03,3.604342979631951494e+00
9.896130336335876564e+03,3.604342977714785956e+00
9.896130359192327887e+03,3.604342975797596438e+00
9.896130382048781030e+03,3.604342973880381162e+00
9.896130404905232353e+03,3.604342971963141462e+00
9.896130427761685496e+03,3.604342970045876449e+00
9.896130450618138639e+03,3.604342968128587898e+00
9.896130473474589962e+03,3.604342966211273147e+00
9.896130496331043105e+03,3.604342964293933971e+00
9.896130519187494428e+03,3.604342962376569925e+00
9.896130542043947571e+03,3.604342960459181455e+00
9.896130564900398895e+03,3.604342958541768560e+00
9.896130587756852037e+03,3.604342956624329908e+00
9.896130610613303361e+03,3.604342954706866831e+00
9.896130633469756503e+03,3.604342952789378884e+00
9.896130656326207827e+03,3.604342950871865625e+00
9.896130679182660970e+03,3.604342948954327941e+00
9.896130702039114112e+03,3.604342947036765832e+00
9.896130724895565436e+03,3.604342945119178410e+00
9.896130747752018578e+03,3.604342943201566118e+00
9.896130770608469902e+03,3.604342941283930291e+00
9.896130793464923045e+03,3.604342939366268261e+00
9.896130816321374368e+03,3.604342937448581807e+00
9.896130839177827511e+03,3.604342935530870484e+00
9.896130862034278834e+03,3.604342933613134292e+00
9.896130884890731977e+03,3.604342931695373675e+00
9.896130907747183301e+03,3.604342929777587745e+00
9.896130930603636443e+03,3.604342927859777390e+00
9.896130953460089586e+03,3.604342925941941722e+00
9.896130976316540909e+03,3.604342924024081629e+00
9.896130999172994052e+03,3.604342922106196667e+00
9.896131022029445376e+03,3.604342920188286836e+00
9.896131044885898518e+03,3.604342918270352136e+00
9.896131067742349842e+03,3.604342916352393011e+00
9.896131090598802984e+03,3.604342914434408573e+00
9.896131113455254308e+03,3.604342912516399711e+00
9.896131136311707451e+03,3.604342910598365979e+00
9.896131159168158774e+03,3.604342908680306934e+00
9.896131182024611917e+03,3.604342906762223464e+00
9.896131204881063240e+03,3.604342904844116013e+00
9.896131227737516383e+03,3.604342902925983250e+00
9.896131250593969526e+03,3.604342901007825173e+00
9.896131273450420849e+03,3.604342899089642671e+00
9.896131296306873992e+03,3.604342897171434856e+00
9.896131319163325315e+03,3.604342895253202617e+00
9.896131342019778458e+03,3.604342893334945508e+00
9.896131364876229782e+03,3.604342891416663530e+00
9.896131387732682924e+03,3.604342889498357128e+00
9.896131410589134248e+03,3.604342887580025412e+00
9.896131433445587390e+03,3.604342885661669271e+00
9.896131456302038714e+03,3.604342883743288706e+00
9.896131479158491857e+03,3.604342881824882827e+00
9.896131502014944999e+03,3.604342879906452080e+00
9.896131524871396323e+03,3.604342877987996463e+00
9.896131547727849465e+03,3.604342876069515977e+00
9.896131570584300789e+03,3.604342874151011511e+00
9.896131593440753932e+03,3.604342872232481731e+00
9.896131616297205255e+03,3.604342870313926639e+00
9.896131639153658398e+03,3.604342868395347121e+00
9.896131662010109721e+03,3.604342866476743623e+00
9.896131684866562864e+03,3.604342864558114368e+00
9.896131707723014188e+03,3.604342862639460243e+00
9.896131730579467330e+03,3.604342860720782138e+00
9.896131753435920473e+03,3.604342858802078720e+00
9.896131776292371796e+03,3.604342856883349988e+00
9.896131799148824939e+03,3.604342854964597720e+00
9.896131822005276263e+03,3.604342853045819695e+00
9.896131844861729405e+03,3.604342851127016800e+00
9.896131867718180729e+03,3.604342849208189925e+00
9.896131890574633871e+03,3.604342847289337293e+00
9.896131913431085195e+03,3.604342845370460680e+00
9.896131936287538338e+03,3.604342843451558753e+00
9.896131959143989661e+03,3.604342841532632402e+00
9.896131982000442804e+03,3.604342839613680738e+00
9.896132004856895946e+03,3.604342837694705093e+00
9.896132027713347270e+03,3.604342835775704579e+00
9.896132050569800413e+03,3.604342833856678308e+00
9.896132073426251736e+03,3.604342831937628056e+00
9.896132096282704879e+03,3.604342830018552934e+00
9.896132119139156202e+03,3.604342828099452500e+00
9.896132141995609345e+03,3.604342826180328085e+00
9.896132164852060669e+03,3.604342824261178357e+00
9.896132187708513811e+03,3.604342822342004204e+00
9.896132210564965135e+03,3.604342820422805183e+00
9.896132233421418277e+03,3.604342818503580403e+00
9.896132256277869601e+03,3.604342816584332088e+00
9.896132279134322744e+03,3.604342814665058459e+00
9.896132301990775886e+03,3.604342812745760405e+00
9.896132324847227210e+03,3.604342810826437038e+00
9.896132347703680352e+03,3.604342808907089246e+00
9.896132370560131676e+03,3.604342806987716585e+00
9.896132393416584819e+03,3.604342805068319056e+00
9.896132416273036142e+03,3.604342803148897545e+00
9.896132439129489285e+03,3.604342801229450721e+00
9.896132461985940608e+03,3.604342799309978584e+00
9.896132484842393751e+03,3.604342797390482023e+00
9.896132507698845075e+03,3.604342795470960148e+00
9.896132530555298217e+03,3.604342793551414736e+00
9.896132553411751360e+03,3.604342791631843568e+00
9.896132576268202683e+03,3.604342789712247530e+00
9.896132599124655826e+03,3.604342787792627512e+00
9.896132621981107150e+03,3.604342785872982180e+00
9.896132644837560292e+03,3.604342783953312424e+00
9.896132667694011616e+03,3.604342782033618242e+00
9.896132690550464758e+03,3.604342780113898304e+00
9.896132713406916082e+03,3.604342778194154384e+00
9.896132736263369225e+03,3.604342776274384708e+00
9.896132759119820548e+03,3.604342774354591050e+00
9.896132781976273691e+03,3.604342772434772524e+00
9.896132804832726833e+03,3.604342770514929128e+00
9.896132827689178157e+03,3.604342768595061308e+00
9.896132850545631300e+03,3.604342766675167731e+00
9.896132873402082623e+03,3.604342764755250617e+00
9.896132896258535766e+03,3.604342762835307301e+00
9.896132919114987089e+03,3.604342760915340893e+00
9.896132941971440232e+03,3.604342758995348728e+00
9.896132964827891556e+03,3.604342757075332138e+00
9.896132987684344698e+03,3.604342755155290234e+00
9.896133010540796022e+03,3.604342753235223906e+00
9.896133033397249164e+03,3.604342751315133153e+00
9.896133056253700488e+03,3.604342749395017087e+00
9.896133079110153631e+03,3.604342747474876152e+00
9.896133101966606773e+03,3.604342745554711236e+00
9.896133124823058097e+03,3.604342743634520563e+00
9.896133147679511239e+03,3.604342741714305909e+00
9.896133170535962563e+03,3.604342739794066830e+00
9.896133193392415706e+03,3.604342737873801550e+00
9.896133216248867029e+03,3.604342735953512733e+00
9.896133239105320172e+03,3.604342734033199047e+00
9.896133261961771495e+03,3.604342732112860492e+00
9.896133284818224638e+03,3.604342730192497068e+00
9.896133307674675962e+03,3.604342728272108776e+00
9.896133330531129104e+03,3.604342726351695614e+00
9.896133353387582247e+03,3.604342724431257583e+00
9.896133376244033570e+03,3.604342722510795127e+00
9.896133399100486713e+03,3.604342720590307803e+00
9.896133421956938037e+03,3.604342718669795609e+00
9.896133444813391179e+03,3.604342716749258990e+00
9.896133467669842503e+03,3.604342714828697058e+00
9.896133490526295645e+03,3.604342712908110702e+00
9.896133513382746969e+03,3.604342710987499920e+00
9.896133536239200112e+03,3.604342709066864270e+00
9.896133559095651435e+03,3.604342707146203306e+00
9.896133581952104578e+03,3.604342705225517918e+00
9.896133604808557720e+03,3.604342703304808104e+00
9.896133627665009044e+03,3.604342701384073422e+00
9.896133650521462187e+03,3.604342699463312982e+00
9.896133673377913510e+03,3.604342697542528562e+00
9.896133696234366653e+03,3.604342695621719717e+00
9.896133719090817976e+03,3.604342693700886446e+00
9.896133741947271119e+03,3.604342691780027863e+00
9.896133764803722443e+03,3.604342689859143967e+00
9.896133787660175585e+03,3.604342687938235645e+00
9.896133810516626909e+03,3.604342686017303343e+00
9.896133833373080051e+03,3.604342684096345284e+00
9.896133856229533194e+03,3.604342682175363244e+00
9.896133879085984518e+03,3.604342680254355447e+00
9.896133901942437660e+03,3.604342678333324113e+00
9.896133924798888984e+03,3.604342676412267465e+00
9.896133947655342126e+03,3.604342674491186393e+00
9.896133970511793450e+03,3.604342672570080008e+00
9.896133993368246593e+03,3.604342670648949198e+00
9.896134016224697916e+03,3.604342668727793519e+00
9.896134039081151059e+03,3.604342666806612971e+00
9.896134061937602382e+03,3.604342664885407999e+00
9.896134084794055525e+03,3.604342662964177713e+00
9.896134107650506849e+03,3.604342661042923446e+00
9.896134130506959991e+03,3.604342659121643866e+00
9.896134153363413134e+03,3.604342657200340305e+00
9.896134176219864457e+03,3.604342655279010987e+00
9.896134199076317600e+03,3.604342653357657689e+00
9.896134221932768924e+03,3.604342651436279521e+00
9.896134244789222066e+03,3.604342649514876484e+00
9.896134267645673390e+03,3.604342647593448579e+00
9.896134290502126532e+03,3.604342645671996248e+00
9.896134313358577856e+03,3.604342643750518604e+00
9.896134336215030999e+03,3.604342641829016536e+00
9.896134359071482322e+03,3.604342639907489598e+00
9.896134381927935465e+03,3.604342637985937792e+00
9.896134404784388607e+03,3.604342636064362004e+00
9.896134427640839931e+03,3.604342634142760460e+00
