Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.065014266203716397e+04,3.109684506451197308e+02
1.065014268332748725e+04,3.109675662782515815e+02
1.065014270461781052e+04,3.109666819947928502e+02
1.065014272590813380e+04,3.109657977947449581e+02
1.065014274719845707e+04,3.109649136781090419e+02
1.065014276848878217e+04,3.109640296448114327e+02
1.065014278977910544e+04,3.109631456950043003e+02
1.065014281106942872e+04,3.109622618286136913e+02
1.065014283235975199e+04,3.109613780456409700e+02
1.065014285365007527e+04,3.109604943460875575e+02
1.065014287494039854e+04,3.109596107299550454e+02
1.065014289623072182e+04,3.109587271972446274e+02
1.065014291752104509e+04,3.109578437479579520e+02
1.065014293881136837e+04,3.109569603820963266e+02
1.065014296010169346e+04,3.109560770995857411e+02
1.065014298139201674e+04,3.109551939005785925e+02
1.065014300268234001e+04,3.109543107850007573e+02
1.065014302397266329e+04,3.109534277528537700e+02
1.065014304526298656e+04,3.109525448041390518e+02
1.065014306655330984e+04,3.109516619388580239e+02
1.065014308784363311e+04,3.109507791570119934e+02
1.065014310913395639e+04,3.109498964586026659e+02
1.065014313042427966e+04,3.109490138436311781e+02
1.065014315171460476e+04,3.109481313120237473e+02
1.065014317300492803e+04,3.109472488639324865e+02
1.065014319429525131e+04,3.109463664992835561e+02
1.065014321558557458e+04,3.109454842180782066e+02
1.065014323687589786e+04,3.109446020203180865e+02
1.065014325816622113e+04,3.109437199060044463e+02
1.065014327945654441e+04,3.109428378751388209e+02
1.065014330074686768e+04,3.109419559277226313e+02
1.065014332203719096e+04,3.109410740637572985e+02
1.065014334332751605e+04,3.109401922831689262e+02
1.065014336461783932e+04,3.109393105861095137e+02
1.065014338590816260e+04,3.109384289725052213e+02
1.065014340719848587e+04,3.109375474423575838e+02
1.065014342848880915e+04,3.109366659956679086e+02
1.065014344977913242e+04,3.109357846324376169e+02
1.065014347106945570e+04,3.109349033526682433e+02
1.065014349235977897e+04,3.109340221563610953e+02
1.065014351365010225e+04,3.109331410435177077e+02
1.065014353494042734e+04,3.109322600140641839e+02
1.065014355623075062e+04,3.109313790681525234e+02
1.065014357752107389e+04,3.109304982057088296e+02
1.065014359881139717e+04,3.109296174267346373e+02
1.065014362010172044e+04,3.109287367312311403e+02
1.065014364139204372e+04,3.109278561192001007e+02
1.065014366268236699e+04,3.109269755906427690e+02
1.065014368397269027e+04,3.109260951455605664e+02
1.065014370526301354e+04,3.109252147839549139e+02
1.065014372655333864e+04,3.109243345057519718e+02
1.065014374784366191e+04,3.109234543111038533e+02
1.065014376913398519e+04,3.109225741999364914e+02
1.065014379042430846e+04,3.109216941722514207e+02
1.065014381171463174e+04,3.109208142280501193e+02
1.065014383300495501e+04,3.109199343673339513e+02
1.065014385429527829e+04,3.109190545901042810e+02
1.065014387558560156e+04,3.109181748963626433e+02
1.065014389687592484e+04,3.109172952861105159e+02
1.065014391816624993e+04,3.109164157592740025e+02
1.065014393945657321e+04,3.109155363160049887e+02
1.065014396074689648e+04,3.109146569562296918e+02
1.065014398203721976e+04,3.109137776799495896e+02
1.065014400332754303e+04,3.109128984871659327e+02
1.065014402461786631e+04,3.109120193778802559e+02
1.065014404590818958e+04,3.109111403520941508e+02
1.065014406719851286e+04,3.109102614098086974e+02
1.065014408848883613e+04,3.109093825510257716e+02
1.065014410977916123e+04,3.109085037756713064e+02
1.065014413106948450e+04,3.109076250838970736e+02
1.065014415235980778e+04,3.109067464756294612e+02
1.065014417365013105e+04,3.109058679508697765e+02
1.065014419494045433e+04,3.109049895096194973e+02
1.065014421623077760e+04,3.109041111518801017e+02
