Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.013184277777792886e+04,7.420368147525833820e+02
1.013184279854968190e+04,7.420579306592178455e+02
1.013184281932143494e+04,7.420790440987345846e+02
1.013184284009318799e+04,7.421001550709763706e+02
1.013184286086494103e+04,7.421212635757852922e+02
1.013184288163669407e+04,7.421423696130042345e+02
1.013184290240844712e+04,7.421634731824756273e+02
1.013184292318020016e+04,7.421845742840422417e+02
1.013184294395195320e+04,7.422056729175465080e+02
1.013184296472370625e+04,7.422267690828308560e+02
1.013184298549545929e+04,7.422478627797383979e+02
1.013184300626721233e+04,7.422689540081115638e+02
1.013184302703896537e+04,7.422900427677927837e+02
1.013184304781071842e+04,7.423111290586251698e+02
1.013184306858247146e+04,7.423322128804511522e+02
1.013184308935422450e+04,7.423532942331137292e+02
1.013184311012597936e+04,7.423743731183011505e+02
1.013184313089773241e+04,7.423954495321647755e+02
1.013184315166948545e+04,7.424165234763928538e+02
1.013184317244123849e+04,7.424375949508288386e+02
1.013184319321299154e+04,7.424586639553148188e+02
1.013184321398474458e+04,7.424797304896943615e+02
1.013184323475649762e+04,7.425007945538098966e+02
1.013184325552825067e+04,7.425218561475043089e+02
1.013184327630000371e+04,7.425429152706208242e+02
1.013184329707175675e+04,7.425639719230019864e+02
1.013184331784350979e+04,7.425850261044910212e+02
1.013184333861526284e+04,7.426060778149305861e+02
1.013184335938701588e+04,7.426271270541639069e+02
1.013184338015876892e+04,7.426481738220337547e+02
1.013184340093052197e+04,7.426692181183835828e+02
1.013184342170227501e+04,7.426902599430558212e+02
1.013184344247402805e+04,7.427112992958940367e+02
1.013184346324578109e+04,7.427323361767407732e+02
1.013184348401753414e+04,7.427533705854398249e+02
1.013184350478928718e+04,7.427744025218336219e+02
1.013184352556104022e+04,7.427954319857657310e+02
1.013184354633279327e+04,7.428164589770789235e+02
1.013184356710454631e+04,7.428374834956165387e+02
1.013184358787629935e+04,7.428585055412219162e+02
1.013184360864805240e+04,7.428795251137380546e+02
1.013184362941980544e+04,7.429005422130082934e+02
1.013184365019155848e+04,7.429215568388757447e+02
1.013184367096331152e+04,7.429425689911837480e+02
1.013184369173506457e+04,7.429635786697750746e+02
1.013184371250681761e+04,7.429845858744939733e+02
1.013184373327857065e+04,7.430055906051831016e+02
1.013184375405032551e+04,7.430265928635250248e+02
1.013184377482207856e+04,7.430475926456848583e+02
1.013184379559383160e+04,7.430685899533448264e+02
1.013184381636558464e+04,7.430895847863484960e+02
1.013184383713733769e+04,7.431105771445395476e+02
1.013184385790909073e+04,7.431315670277610934e+02
1.013184387868084377e+04,7.431525544358568141e+02
1.013184389945259682e+04,7.431735393686699354e+02
1.013184392022434986e+04,7.431945218260440242e+02
1.013184394099610290e+04,7.432155018078225339e+02
1.013184396176785594e+04,7.432364793138489176e+02
1.013184398253960899e+04,7.432574543439669696e+02
1.013184400331136203e+04,7.432784268980199158e+02
1.013184402408311507e+04,7.432993969758514368e+02
1.013184404485486812e+04,7.433203645773053267e+02
1.013184406562662116e+04,7.433413297022248116e+02
1.013184408639837420e+04,7.433622923504537994e+02
1.013184410717012724e+04,7.433832525218358569e+02
1.013184412794188029e+04,7.434042102162145511e+02
1.013184414871363333e+04,7.434251654334335626e+02
1.013184416948538637e+04,7.434461181733366857e+02
1.013184419025713942e+04,7.434670684357677146e+02
1.013184421102889246e+04,7.434880162205703300e+02
1.013184423180064550e+04,7.435089615275878714e+02
1.013184425257239855e+04,7.435299043566647015e+02
1.013184427334415159e+04,7.435508447076442735e+02
1.013184429411590463e+04,7.435717825803702681e+02
1.013184431488765767e+04,7.435927179746870479e+02
1.013184433565941072e+04,7.436136508904380662e+02
1.013184435643116376e+04,7.436345813274670036e+02
1.013184437720291680e+04,7.436555092856181091e+02
1.013184439797466985e+04,7.436764347647352906e+02
1.013184441874642471e+04,7.436973577664942923e+02
1.013184443951817775e+04,7.437182782870747815e+02
1.013184446028993079e+04,7.437391963281528433e+02
1.013184448106168384e+04,7.437601118895726131e+02
1.013184450183343688e+04,7.437810249711783399e+02
1.013184452260518992e+04,7.438019355728137043e+02
1.013184454337694297e+04,7.438228436943226143e+02
1.013184456414869601e+04,7.438437493355492052e+02
1.013184458492044905e+04,7.438646524963379534e+02
1.013184460569220209e+04,7.438855531765324258e+02
1.013184462646395514e+04,7.439064513759769852e+02
1.013184464723570818e+04,7.439273470945156532e+02
1.013184466800746122e+04,7.439482403319925652e+02
1.013184468877921427e+04,7.439691310882520838e+02
1.013184470955096731e+04,7.439900193631382308e+02
1.013184473032272035e+04,7.440109051564949141e+02
1.013184475109447339e+04,7.440317884681668374e+02
1.013184477186622644e+04,7.440526692979977952e+02
1.013184479263797948e+04,7.440735476458323774e+02
1.013184481340973252e+04,7.440944235115147194e+02
1.013184483418148557e+04,7.441152968948892976e+02
1.013184485495323861e+04,7.441361677958000200e+02
1.013184487572499165e+04,7.441570362140913630e+02
1.013184489649674470e+04,7.441779021496078030e+02
1.013184491726849774e+04,7.441987656021937028e+02
1.013184493804025078e+04,7.442196265716933112e+02
1.013184495881200382e+04,7.442404850579509912e+02
1.013184497958375687e+04,7.442613410608114464e+02
1.013184500035550991e+04,7.442821945801188122e+02
1.013184502112726295e+04,7.443030456157175649e+02
1.013184504189901600e+04,7.443238941674521811e+02
1.013184506267077086e+04,7.443447402369926067e+02
1.013184508344252390e+04,7.443655838205327200e+02
1.013184510421427694e+04,7.443864249197420122e+02
1.013184512498602999e+04,7.444072635344651871e+02
1.013184514575778303e+04,7.444280996645470623e+02
1.013184516652953607e+04,7.444489333098320003e+02
1.013184518730128912e+04,7.444697644701649324e+02
1.013184520807304216e+04,7.444905931453899939e+02
1.013184522884479520e+04,7.445114193353521159e+02
1.013184524961654824e+04,7.445322430398958886e+02
1.013184527038830129e+04,7.445530642588662431e+02
1.013184529116005433e+04,7.445738829921073147e+02
1.013184531193180737e+04,7.445946992394642621e+02
1.013184533270356042e+04,7.446155130007817888e+02
1.013184535347531346e+04,7.446363242759042578e+02
1.013184537424706650e+04,7.446571330646769411e+02
1.013184539501881954e+04,7.446779393669444289e+02
1.013184541579057259e+04,7.446987431825514250e+02
1.013184543656232563e+04,7.447195445113428605e+02
1.013184545733407867e+04,7.447403433531635528e+02
1.013184547810583172e+04,7.447611397078582058e+02
1.013184549887758476e+04,7.447819335752719780e+02
1.013184551964933780e+04,7.448027249552495732e+02
1.013184554042109085e+04,7.448235138476361499e+02
1.013184556119284389e+04,7.448443002522760708e+02
1.013184558196459693e+04,7.448650841690150628e+02
1.013184560273634997e+04,7.448858655976976024e+02
1.013184562350810302e+04,7.449066445381688482e+02
1.013184564427985606e+04,7.449274209902737311e+02
1.013184566505160910e+04,7.449481949538574099e+02
1.013184568582336215e+04,7.449689664287644746e+02
1.013184570659511701e+04,7.449897354166593004e+02
1.013184572736687005e+04,7.450105019137489535e+02
1.013184574813862309e+04,7.450312659216978091e+02
1.013184576891037614e+04,7.450520274403505709e+02
1.013184578968212918e+04,7.450727864695527387e+02
1.013184581045388222e+04,7.450935430091494709e+02
1.013184583122563527e+04,7.451142970589853576e+02
1.013184585199738831e+04,7.451350486189060121e+02
1.013184587276914135e+04,7.451557976887571613e+02
1.013184589354089439e+04,7.451765442683832816e+02
1.013184591431264744e+04,7.451972883576297590e+02
1.013184593508440048e+04,7.452180299563420931e+02
1.013184595585615352e+04,7.452387690643653286e+02
1.013184597662790657e+04,7.452595056815449652e+02
1.013184599739965961e+04,7.452802398077263888e+02
1.013184601817141265e+04,7.453009714427547578e+02
1.013184603894316569e+04,7.453217005864754583e+02
1.013184605971491874e+04,7.453424272387338760e+02
1.013184608048667178e+04,7.453631513993755107e+02
1.013184610125842482e+04,7.453838730682456344e+02
1.013184612203017787e+04,7.454045922451897468e+02
1.013184614280193091e+04,7.454253089300534612e+02
1.013184616357368395e+04,7.454460231226818223e+02
1.013184618434543700e+04,7.454667348229208983e+02
