Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.061386530092591420e+04,3.017065170042434374e+02
1.061386531688121431e+04,3.017061833099101591e+02
1.061386533283651261e+04,3.017058496653652355e+02
1.061386534879181272e+04,3.017055160705328376e+02
1.061386536474711102e+04,3.017051825254894766e+02
1.061386538070241113e+04,3.017048490301591528e+02
1.061386539665770943e+04,3.017045155846183775e+02
1.061386541261300954e+04,3.017041821887912079e+02
1.061386542856830783e+04,3.017038488427540415e+02
1.061386544452360795e+04,3.017035155464311629e+02
1.061386546047890624e+04,3.017031822998987991e+02
1.061386547643420636e+04,3.017028491030813484e+02
1.061386549238950465e+04,3.017025159560547536e+02
1.061386550834480477e+04,3.017021828587436403e+02
1.061386552430010306e+04,3.017018498112241218e+02
1.061386554025540318e+04,3.017015168134205396e+02
1.061386555621070147e+04,3.017011838654091207e+02
1.061386557216600158e+04,3.017008509671142065e+02
1.061386558812129988e+04,3.017005181186119103e+02
1.061386560407659999e+04,3.017001853198266303e+02
1.061386562003189829e+04,3.016998525708347074e+02
1.061386563598719840e+04,3.016995198715602555e+02
1.061386565194249670e+04,3.016991872220795585e+02
1.061386566789779681e+04,3.016988546223171284e+02
1.061386568385309511e+04,3.016985220723489078e+02
1.061386569980839522e+04,3.016981895720994657e+02
1.061386571576369352e+04,3.016978571216448017e+02
1.061386573171899363e+04,3.016975247209094277e+02
1.061386574767429192e+04,3.016971923699694003e+02
1.061386576362959204e+04,3.016968600687491744e+02
1.061386577958489033e+04,3.016965278173249203e+02
1.061386579554019045e+04,3.016961956156210363e+02
1.061386581149549056e+04,3.016958634636756642e+02
1.061386582745078886e+04,3.016955313615271166e+02
1.061386584340608897e+04,3.016951993090997348e+02
1.061386585936138727e+04,3.016948673064695754e+02
1.061386587531668738e+04,3.016945353535611503e+02
1.061386589127198567e+04,3.016942034504505727e+02
1.061386590722728579e+04,3.016938715970622980e+02
1.061386592318258408e+04,3.016935397934724392e+02
1.061386593913788420e+04,3.016932080396054516e+02
1.061386595509318249e+04,3.016928763355372212e+02
1.061386597104848261e+04,3.016925446811924871e+02
1.061386598700378090e+04,3.016922130766471355e+02
1.061386600295908102e+04,3.016918815218258487e+02
1.061386601891437931e+04,3.016915500168043422e+02
1.061386603486967942e+04,3.016912185615075259e+02
1.061386605082497772e+04,3.016908871560111152e+02
1.061386606678027783e+04,3.016905558002399061e+02
1.061386608273557613e+04,3.016902244942695575e+02
1.061386609869087624e+04,3.016898932380250358e+02
1.061386611464617454e+04,3.016895620315819428e+02
1.061386613060147465e+04,3.016892308748652454e+02
1.061386614655677295e+04,3.016888997679503746e+02
1.061386616251207306e+04,3.016885687107624108e+02
1.061386617846737136e+04,3.016882377033770126e+02
1.061386619442267147e+04,3.016879067457190331e+02
1.061386621037796976e+04,3.016875758378641308e+02
1.061386622633326988e+04,3.016872449797372155e+02
1.061386624228856817e+04,3.016869141714138323e+02
1.061386625824386829e+04,3.016865834128189476e+02
1.061386627419916658e+04,3.016862527040283339e+02
1.061386629015446670e+04,3.016859220449666736e+02
1.061386630610976681e+04,3.016855914356720518e+02
1.061386632206506511e+04,3.016852608761824399e+02
1.061386633802036522e+04,3.016849303664226909e+02
1.061386635397566351e+04,3.016845999064685202e+02
1.061386636993096363e+04,3.016842694962446672e+02
1.061386638588626192e+04,3.016839391358267903e+02
1.061386640184156204e+04,3.016836088251400270e+02
1.061386641779686033e+04,3.016832785642598651e+02
1.061386643375216045e+04,3.016829483531112146e+02
1.061386644970745874e+04,3.016826181917695067e+02
1.061386646566275886e+04,3.016822880801601059e+02
1.061386648161805715e+04,3.016819580183582730e+02
1.061386649757335726e+04,3.016816280062891451e+02
1.061386651352865556e+04,3.016812980440280967e+02
1.061386652948395567e+04,3.016809681315003786e+02
1.061386654543925397e+04,3.016806382687811947e+02
1.061386656139455408e+04,3.016803084557959096e+02
1.061386657734985238e+04,3.016799786926198976e+02
1.061386659330515249e+04,3.016796489791781255e+02
1.061386660926045079e+04,3.016793193155460813e+02
