Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.027292596064833924e+04,3.409959464679693042e+02
1.027292604692779969e+04,3.408505428552579701e+02
1.027292613320726196e+04,3.407051483098728681e+02
1.027292621948672240e+04,3.405597628566636104e+02
1.027292630576618467e+04,3.404143865082174898e+02
1.027292639204564512e+04,3.402690192893815038e+02
1.027292647832510738e+04,3.401236612127412968e+02
1.027292656460456783e+04,3.399783123031403420e+02
1.027292665088403010e+04,3.398329725731629196e+02
1.027292673716349054e+04,3.396876420476492058e+02
1.027292682344295281e+04,3.395423207391824576e+02
1.027292690972241326e+04,3.393970086725990996e+02
1.027292699600187370e+04,3.392517058635440890e+02
1.027292708228133597e+04,3.391064123276613600e+02
1.027292716856079642e+04,3.389611280897831875e+02
1.027292725484025868e+04,3.388158531624884517e+02
1.027292734111971913e+04,3.386705875706061306e+02
1.027292742739918140e+04,3.385253313267136264e+02
1.027292751367864184e+04,3.383800844556367338e+02
1.027292759995810411e+04,3.382348469699511497e+02
1.027292768623756456e+04,3.380896188944797132e+02
1.027292777251702682e+04,3.379444002417960178e+02
1.027292785879648727e+04,3.377991910367200603e+02
1.027292794507594954e+04,3.376539912918234450e+02
1.027292803135540998e+04,3.375088010319230989e+02
1.027292811763487043e+04,3.373636202726502802e+02
1.027292820391433270e+04,3.372184490296356216e+02
1.027292829019379315e+04,3.370732873276909913e+02
1.027292837647325541e+04,3.369281351793841850e+02
1.027292846275271586e+04,3.367829926095237738e+02
1.027292854903217813e+04,3.366378596306757345e+02
1.027292863531163857e+04,3.364927362676451708e+02
1.027292872159110084e+04,3.363476225329974909e+02
1.027292880787056129e+04,3.362025184515335354e+02
1.027292889415002355e+04,3.360574240358171210e+02
1.027292898042948400e+04,3.359123393106458479e+02
1.027292906670894445e+04,3.357672642916404016e+02
1.027292915298840671e+04,3.356221989944199890e+02
1.027292923926786716e+04,3.354771434437777771e+02
1.027292932554732943e+04,3.353320976522734327e+02
1.027292941182678987e+04,3.351870616446960298e+02
1.027292949810625214e+04,3.350420354336036439e+02
1.027292958438571259e+04,3.348970190437824499e+02
1.027292967066517485e+04,3.347520124877881926e+02
1.027292975694463530e+04,3.346070157904044891e+02
1.027292984322409757e+04,3.344620289641845829e+02
1.027292992950355801e+04,3.343170520339088512e+02
1.027293001578302028e+04,3.341720850121294006e+02
1.027293010206248073e+04,3.340271279236226292e+02
1.027293018834194118e+04,3.338821807839950111e+02
1.027293027462140344e+04,3.337372436088519976e+02
1.027293036090086389e+04,3.335923164229654958e+02
1.027293044718032615e+04,3.334473992388827810e+02
1.027293053345978660e+04,3.333024920813724066e+02
1.027293061973924887e+04,3.331575949629803404e+02
1.027293070601870932e+04,3.330127079084709862e+02
1.027293079229817158e+04,3.328678309303891751e+02
1.027293087857763203e+04,3.327229640534955024e+02
1.027293096485709430e+04,3.325781072903329800e+02
1.027293105113655474e+04,3.324332606656591906e+02
1.027293113741601519e+04,3.322884241950685578e+02
1.027293122369547746e+04,3.321435978941548797e+02
1.027293130997493790e+04,3.319987817876704526e+02
1.027293139625440017e+04,3.318539758881540251e+02
1.027293148253386062e+04,3.317091802203542557e+02
1.027293156881332288e+04,3.315643947968077327e+02
1.027293165509278333e+04,3.314196196422599314e+02
1.027293174137224560e+04,3.312748547692452803e+02
1.027293182765170604e+04,3.311301002025062417e+02
1.027293191393116831e+04,3.309853559545755388e+02
1.027293200021062876e+04,3.308406220501916550e+02
1.027293208649008920e+04,3.306958985049366788e+02
1.027293217276955147e+04,3.305511853343925281e+02
1.027293225904901192e+04,3.304064825632922293e+02
1.027293234532847418e+04,3.302617902041640150e+02
1.027293243160793463e+04,3.301171082817378988e+02
1.027293251788739690e+04,3.299724368085404080e+02
1.027293260416685735e+04,3.298277758092974068e+02
1.027293269044631961e+04,3.296831252965339445e+02
1.027293277672578006e+04,3.295384852949720198e+02
1.027293286300524233e+04,3.293938558171353179e+02
1.027293294928470277e+04,3.292492368877419722e+02
1.027293303556416504e+04,3.291046285193136214e+02
1.027293312184362549e+04,3.289600307365654430e+02
1.027293320812308593e+04,3.288154435550647463e+02
1.027293329440254820e+04,3.286708669903791247e+02
1.027293338068200865e+04,3.285263010672176165e+02
1.027293346696147091e+04,3.283817457980973700e+02
1.027293355324093136e+04,3.282372012077245245e+02
1.027293363952039363e+04,3.280926673086133860e+02
1.027293372579985407e+04,3.279481441254672518e+02
1.027293381207931634e+04,3.278036316707980973e+02
1.027293389835877679e+04,3.276591299693056385e+02
1.027293398463823905e+04,3.275146390335000888e+02
1.027293407091769950e+04,3.273701588880771851e+02
1.027293415719715995e+04,3.272256895485916743e+02
1.027293424347662221e+04,3.270812310305976780e+02
1.027293432975608266e+04,3.269367833587853625e+02
1.027293441603554493e+04,3.267923465456604504e+02
1.027293450231500537e+04,3.266479206159092428e+02
1.027293458859446764e+04,3.265035055820362118e+02
1.027293467487392809e+04,3.263591014687232814e+02
1.027293476115339035e+04,3.262147082884735028e+02
1.027293484743285080e+04,3.260703260659647640e+02
1.027293493371231307e+04,3.259259548136982403e+02
1.027293501999177352e+04,3.257815945563484092e+02
1.027293510627123396e+04,3.256372453094571142e+02
1.027293519255069623e+04,3.254929070885663123e+02
1.027293527883015668e+04,3.253485799183443419e+02
1.027293536510961894e+04,3.252042638112879445e+02
1.027293545138907939e+04,3.250599587920614795e+02
1.027293553766854166e+04,3.249156648731597556e+02
1.027293562394800210e+04,3.247713820792438355e+02
1.027293571022746437e+04,3.246271104228059130e+02
1.027293579650692482e+04,3.244828499285038674e+02
1.027293588278638708e+04,3.243386006088273916e+02
1.027293596906584753e+04,3.241943624884307837e+02
1.027293605534530980e+04,3.240501355798021450e+02
1.027293614162477024e+04,3.239059199075914535e+02
1.027293622790423069e+04,3.237617154873250342e+02
1.027293631418369296e+04,3.236175223345287577e+02
1.027293640046315340e+04,3.234733404738470313e+02
1.027293648674261567e+04,3.233291699177632950e+02
1.027293657302207612e+04,3.231850106909177498e+02
1.027293665930153838e+04,3.230408628057918463e+02
1.027293674558099883e+04,3.228967262870218633e+02
1.027293683186046110e+04,3.227526011470877165e+02
1.027293691813992154e+04,3.226084874106217626e+02
1.027293700441938381e+04,3.224643850901015298e+02
1.027293709069884426e+04,3.223202942101556800e+02
1.027293717697830471e+04,3.221762147862971233e+02
1.027293726325776697e+04,3.220321468340384286e+02
1.027293734953722742e+04,3.218880903780022322e+02
1.027293743581668969e+04,3.217440454306612878e+02
1.027293752209615013e+04,3.216000120166344232e+02
1.027293760837561240e+04,3.214559901483922886e+02
1.027293769465507285e+04,3.213119798505495055e+02
1.027293778093453511e+04,3.211679811355747916e+02
1.027293786721399556e+04,3.210239940280792439e+02
1.027293795349345783e+04,3.208800185405293064e+02
1.027293803977291827e+04,3.207360546975319835e+02
1.027293812605238054e+04,3.205921025115518432e+02
1.027293821233184099e+04,3.204481620071916836e+02
1.027293829861130143e+04,3.203042331999488397e+02
1.027293838489076370e+04,3.201603161053187705e+02
1.027293847117022415e+04,3.200164107478991582e+02
1.027293855744968641e+04,3.198725171401491707e+02
1.027293864372914686e+04,3.197286353066618858e+02
1.027293873000860913e+04,3.195847652598948230e+02
1.027293881628806957e+04,3.194409070244366262e+02
1.027293890256753184e+04,3.192970606127432802e+02
1.027293898884699229e+04,3.191532260493990520e+02
1.027293907512645455e+04,3.190094033468575958e+02
1.027293916140591500e+04,3.188655925297001659e+02
1.027293924768537545e+04,3.187217936134088632e+02
1.027293933396483772e+04,3.185780066134666981e+02
1.027293942024429816e+04,3.184342315544476492e+02
1.027293950652376043e+04,3.182904684488005955e+02
1.027293959280322088e+04,3.181467173210958777e+02
1.027293967908268314e+04,3.180029781837795895e+02
1.027293976536214359e+04,3.178592510614187745e+02
1.027293985164160586e+04,3.177155359664568550e+02
1.027293993792106630e+04,3.175718329234569524e+02
1.027294002420052857e+04,3.174281419448603287e+02
1.027294011047998902e+04,3.172844630552257286e+02
1.027294019675944946e+04,3.171407962700221219e+02
1.027294028303891173e+04,3.169971416047168304e+02
1.027294036931837218e+04,3.168534990838626868e+02
1.027294045559783444e+04,3.167098687198957805e+02
1.027294054187729489e+04,3.165662505373646241e+02
1.027294062815675716e+04,3.164226445487037154e+02
1.027294071443621760e+04,3.162790507784565648e+02
1.027294080071567987e+04,3.161354692390563059e+02
1.027294088699514032e+04,3.159918999550419016e+02
1.027294097327460258e+04,3.158483429388442687e+02
1.027294105955406303e+04,3.157047982149986751e+02
1.027294114583352530e+04,3.155612657959332523e+02
1.027294123211298574e+04,3.154177457061796304e+02
1.027294131839244619e+04,3.152742379611887600e+02
1.027294140467190846e+04,3.151307425764121604e+02
1.027294149095136891e+04,3.149872595763744130e+02
1.027294157723083117e+04,3.148437889734985333e+02
1.027294166351029162e+04,3.147003307923052944e+02
1.027294174978975389e+04,3.145568850452150969e+02
1.027294183606921433e+04,3.144134517567450189e+02
1.027294192234867660e+04,3.142700309393130169e+02
1.027294200862813705e+04,3.141266226174317353e+02
1.027294209490759931e+04,3.139832268035175389e+02
1.027294218118705976e+04,3.138398435220782972e+02
1.027294226746652021e+04,3.136964727885506932e+02
1.027294235374598247e+04,3.135531146183707847e+02
1.027294244002544292e+04,3.134097690360405295e+02
1.027294252630490519e+04,3.132664360539706081e+02
1.027294261258436563e+04,3.131231156966583171e+02
1.027294269886382790e+04,3.129798079765123475e+02
1.027294278514328835e+04,3.128365129180255622e+02
1.027294287142275061e+04,3.126932305336048330e+02
1.027294295770221106e+04,3.125499608477386460e+02
1.027294304398167333e+04,3.124067038728312582e+02
1.027294313026113377e+04,3.122634596333670061e+02
1.027294321654059604e+04,3.121202281417478162e+02
1.027294330282005649e+04,3.119770094224540458e+02
1.027294338909951693e+04,3.118338034909044723e+02
1.027294347537897920e+04,3.116906103625175319e+02
1.027294356165843965e+04,3.115474300617664767e+02
1.027294364793790191e+04,3.114042626010481740e+02
1.027294373421736236e+04,3.112611080048312715e+02
1.027294382049682463e+04,3.111179662855103061e+02
1.027294390677628508e+04,3.109748374675499463e+02
1.027294399305574734e+04,3.108317215633423984e+02
1.027294407933520779e+04,3.106886185973476699e+02
1.027294416561467006e+04,3.105455285819556934e+02
1.027294425189413050e+04,3.104024515416220993e+02
1.027294433817359095e+04,3.102593874917511130e+02
1.027294442445305322e+04,3.101163364477452546e+02
1.027294451073251366e+04,3.099732984340540156e+02
1.027294459701197593e+04,3.098302734630616442e+02
1.027294468329143638e+04,3.096872615592124589e+02
1.027294476957089864e+04,3.095442627348890596e+02
1.027294485585035909e+04,3.094012770145309332e+02
1.027294494212982136e+04,3.092583044105186332e+02
1.027294502840928180e+04,3.091153449472869283e+02
1.027294511468874407e+04,3.089723986372139279e+02
1.027294520096820452e+04,3.088294655047308765e+02
1.027294528724766496e+04,3.086865455652255150e+02
1.027294537352712723e+04,3.085436388340860958e+02
1.027294545980658768e+04,3.084007453357363602e+02
1.027294554608604994e+04,3.082578650825486193e+02
1.027294563236551039e+04,3.081149980989425785e+02
1.027294571864497266e+04,3.079721443972875932e+02
1.027294580492443311e+04,3.078293040019994464e+02
1.027294589120389537e+04,3.076864769254447083e+02
1.027294597748335582e+04,3.075436631920347281e+02
1.027294606376281808e+04,3.074008628141341433e+02
1.027294615004227853e+04,3.072580758161490735e+02
1.027294623632174080e+04,3.071153022104426213e+02
1.027294632260120125e+04,3.069725420214155633e+02
1.027294640888066169e+04,3.068297952644384168e+02
1.027294649516012396e+04,3.066870619548794821e+02
1.027294658143958441e+04,3.065443421171338514e+02
1.027294666771904667e+04,3.064016357635584313e+02
1.027294675399850712e+04,3.062589429185429140e+02
1.027294684027796939e+04,3.061162635944423869e+02
1.027294692655742983e+04,3.059735978156416536e+02
1.027294701283689210e+04,3.058309455944933006e+02
1.027294709911635255e+04,3.056883069553782093e+02
1.027294718539581481e+04,3.055456819106456692e+02
1.027294727167527526e+04,3.054030704846726962e+02
1.027294735795473571e+04,3.052604726928120726e+02
1.027294744423419797e+04,3.051178885504173763e+02
1.027294753051365842e+04,3.049753180818576084e+02
1.027294761679312069e+04,3.048327612994766582e+02
1.027294770307258113e+04,3.046902182276390363e+02
1.027294778935204340e+04,3.045476888786861878e+02
1.027294787563150385e+04,3.044051732769781324e+02
1.027294796191096611e+04,3.042626714348540986e+02
1.027294804819042656e+04,3.041201833766689333e+02
1.027294813446988883e+04,3.039777091147596479e+02
1.027294822074934928e+04,3.038352486734764852e+02
1.027294830702881154e+04,3.036928020651537850e+02
1.027294839330827199e+04,3.035503693141374129e+02
1.027294847958773244e+04,3.034079504357617338e+02
1.027294856586719470e+04,3.032655454453605444e+02
1.027294865214665515e+04,3.031231543672722069e+02
