Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.917309675925876945e+03,6.090617074208146242e+00
9.917309697571559809e+03,6.090706486218615545e+00
9.917309719217242673e+03,6.090795898725445134e+00
9.917309740862925537e+03,6.090885311728626128e+00
9.917309762508608401e+03,6.090974725228158526e+00
9.917309784154293084e+03,6.091064139231544772e+00
9.917309805799975948e+03,6.091153553723758662e+00
9.917309827445658811e+03,6.091242968712308858e+00
9.917309849091341675e+03,6.091332384197188254e+00
9.917309870737024539e+03,6.091421800178393298e+00
9.917309892382707403e+03,6.091511216655916883e+00
9.917309914028390267e+03,6.091600633629760786e+00
9.917309935674073131e+03,6.091690051099909908e+00
9.917309957319757814e+03,6.091779469073884457e+00
9.917309978965440678e+03,6.091868887536645794e+00
9.917310000611123542e+03,6.091958306495703468e+00
9.917310022256806405e+03,6.092047725951053039e+00
9.917310043902489269e+03,6.092137145902692730e+00
9.917310065548172133e+03,6.092226566350613659e+00
9.917310087193854997e+03,6.092315987294814938e+00
9.917310108839537861e+03,6.092405408735285022e+00
9.917310130485222544e+03,6.092494830679541451e+00
9.917310152130905408e+03,6.092584253112549142e+00
9.917310173776588272e+03,6.092673676041814090e+00
9.917310195422271136e+03,6.092763099467337184e+00
9.917310217067954000e+03,6.092852523389107766e+00
9.917310238713636863e+03,6.092941947807125835e+00
9.917310260359319727e+03,6.093031372721382510e+00
9.917310282005002591e+03,6.093120798131874238e+00
9.917310303650687274e+03,6.093210224046115009e+00
9.917310325296370138e+03,6.093299650449067961e+00
9.917310346942053002e+03,6.093389077348241756e+00
9.917310368587735866e+03,6.093478504743633728e+00
9.917310390233418730e+03,6.093567932635237661e+00
9.917310411879101594e+03,6.093657361023049113e+00
9.917310433524784457e+03,6.093746789907062755e+00
9.917310455170467321e+03,6.093836219287276812e+00
9.917310476816152004e+03,6.093925649171200831e+00
9.917310498461834868e+03,6.094015079543796176e+00
9.917310520107517732e+03,6.094104510412578612e+00
9.917310541753200596e+03,6.094193941777539258e+00
9.917310563398883460e+03,6.094283373638676338e+00
9.917310585044566324e+03,6.094372805995982745e+00
9.917310606690249188e+03,6.094462238849453151e+00
9.917310628335932051e+03,6.094551672199085779e+00
9.917310649981616734e+03,6.094641106052390178e+00
9.917310671627299598e+03,6.094730540394332152e+00
9.917310693272982462e+03,6.094819975232420362e+00
9.917310714918665326e+03,6.094909410566651253e+00
9.917310736564348190e+03,6.094998846397016834e+00
9.917310758210031054e+03,6.095088282723518880e+00
9.917310779855713918e+03,6.095177719546144068e+00
9.917310801501396782e+03,6.095267156864895064e+00
9.917310823147079645e+03,6.095356594679767426e+00
9.917310844792764328e+03,6.095446032998267150e+00
9.917310866438447192e+03,6.095535471805360928e+00
9.917310888084130056e+03,6.095624911108560084e+00
9.917310909729812920e+03,6.095714350907858403e+00
9.917310931375495784e+03,6.095803791203253219e+00
9.917310953021178648e+03,6.095893231994734762e+00
9.917310974666861512e+03,6.095982673282304809e+00
9.917310996312544376e+03,6.096072115065955366e+00
9.917311017958229058e+03,6.096161557353198646e+00
9.917311039603911922e+03,6.096251000128998676e+00
9.917311061249594786e+03,6.096340443400865006e+00
9.917311082895277650e+03,6.096429887168793194e+00
9.917311104540960514e+03,6.096519331432778799e+00
9.917311126186643378e+03,6.096608776192815604e+00
9.917311147832326242e+03,6.096698221448905386e+00
9.917311169478009106e+03,6.096787667201034822e+00
9.917311191123693789e+03,6.096877113456722341e+00
9.917311212769376652e+03,6.096966560200924867e+00
9.917311234415059516e+03,6.097056007441158165e+00
9.917311256060742380e+03,6.097145455177416906e+00
9.917311277706425244e+03,6.097234903409692208e+00
9.917311299352108108e+03,6.097324352137987624e+00
9.917311320997790972e+03,6.097413801362291608e+00
9.917311342643473836e+03,6.097503251082602382e+00
9.917311364289158519e+03,6.097592701306429497e+00
9.917311385934841383e+03,6.097682152018737867e+00
9.917311407580524246e+03,6.097771603227039705e+00
9.917311429226207110e+03,6.097861054931325242e+00
9.917311450871889974e+03,6.097950507131593589e+00
9.917311472517572838e+03,6.098039959827840306e+00
9.917311494163255702e+03,6.098129413020060063e+00
9.917311515808938566e+03,6.098218866708251085e+00
9.917311537454623249e+03,6.098308320899920254e+00
9.917311559100306113e+03,6.098397775580031599e+00
9.917311580745988977e+03,6.098487230756097333e+00
9.917311602391671840e+03,6.098576686428109461e+00
9.917311624037354704e+03,6.098666142596070650e+00
9.917311645683037568e+03,6.098755599259971127e+00
9.917311667328720432e+03,6.098845056419808230e+00
9.917311688974403296e+03,6.098934514075573077e+00
9.917311710620087979e+03,6.099023972234785873e+00
9.917311732265770843e+03,6.099113430882399101e+00
9.917311753911453707e+03,6.099202890025930301e+00
9.917311775557136571e+03,6.099292349665371482e+00
9.917311797202819434e+03,6.099381809800719978e+00
9.917311818848502298e+03,6.099471270431974013e+00
9.917311840494185162e+03,6.099560731559124704e+00
9.917311862139868026e+03,6.099650193182169389e+00
9.917311883785550890e+03,6.099739655301102736e+00
9.917311905431235573e+03,6.099829117923436073e+00
9.917311927076918437e+03,6.099918581034132536e+00
9.917311948722601301e+03,6.100008044640701677e+00
9.917311970368284165e+03,6.100097508743139052e+00
9.917311992013967028e+03,6.100186973341444663e+00
9.917312013659649892e+03,6.100276438435608739e+00
9.917312035305332756e+03,6.100365904025630392e+00
9.917312056951015620e+03,6.100455370111501630e+00
9.917312078596700303e+03,6.100544836700737328e+00
9.917312100242383167e+03,6.100634303778297074e+00
9.917312121888066031e+03,6.100723771351691305e+00
9.917312143533748895e+03,6.100813239420920020e+00
9.917312165179431759e+03,6.100902707985975226e+00
9.917312186825114622e+03,6.100992177046854259e+00
9.917312208470797486e+03,6.101081646603550901e+00
9.917312230116480350e+03,6.101171116656060711e+00
9.917312251762165033e+03,6.101260587211897679e+00
9.917312273407847897e+03,6.101350058256018727e+00
9.917312295053530761e+03,6.101439529795939620e+00
9.917312316699213625e+03,6.101529001831657695e+00
9.917312338344896489e+03,6.101618474363163180e+00
9.917312359990579353e+03,6.101707947390455189e+00
9.917312381636262216e+03,6.101797420913524839e+00
9.917312403281945080e+03,6.101886894932373906e+00
9.917312424927629763e+03,6.101976369454510163e+00
9.917312446573312627e+03,6.102065844464892308e+00
9.917312468218995491e+03,6.102155319971040548e+00
9.917312489864678355e+03,6.102244795972943336e+00
9.917312511510361219e+03,6.102334272470599785e+00
9.917312533156044083e+03,6.102423749464002789e+00
9.917312554801726947e+03,6.102513226953148795e+00
9.917312576447409810e+03,6.102602704938032474e+00
9.917312598093094493e+03,6.102692183426171368e+00
9.917312619738777357e+03,6.102781662402516183e+00
9.917312641384460221e+03,6.102871141874584460e+00
9.917312663030143085e+03,6.102960621842376199e+00
9.917312684675825949e+03,6.103050102305878966e+00
9.917312706321508813e+03,6.103139583265094537e+00
9.917312727967191677e+03,6.103229064720014030e+00
9.917312749612874541e+03,6.103318546670635669e+00
9.917312771258559223e+03,6.103408029124469891e+00
9.917312792904242087e+03,6.103497512066476283e+00
9.917312814549924951e+03,6.103586995504169721e+00
9.917312836195607815e+03,6.103676479437547542e+00
9.917312857841290679e+03,6.103765963866599087e+00
9.917312879486973543e+03,6.103855448791325244e+00
9.917312901132656407e+03,6.103944934211716244e+00
9.917312922778339271e+03,6.104034420127773863e+00
9.917312944424022135e+03,6.104123906539485667e+00
9.917312966069706818e+03,6.104213393454372749e+00
9.917312987715389681e+03,6.104302880857388480e+00
9.917313009361072545e+03,6.104392368756048626e+00
9.917313031006755409e+03,6.104481857150350521e+00
9.917313052652438273e+03,6.104571346040285285e+00
9.917313074298121137e+03,6.104660835425851140e+00
9.917313095943804001e+03,6.104750325307040093e+00
9.917313117589486865e+03,6.104839815683848592e+00
