Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.917309675925876945e+03,8.556274990998614385e+02
9.917309697571559809e+03,8.556333921787652343e+02
9.917309719217242673e+03,8.556392832515510918e+02
9.917309740862925537e+03,8.556451723181085072e+02
9.917309762508608401e+03,8.556510593783275453e+02
9.917309784154293084e+03,8.556569444325921268e+02
9.917309805799975948e+03,8.556628274798031271e+02
9.917309827445658811e+03,8.556687085203449215e+02
9.917309849091341675e+03,8.556745875541068926e+02
9.917309870737024539e+03,8.556804645809799013e+02
9.917309892382707403e+03,8.556863396008529890e+02
9.917309914028390267e+03,8.556922126136163342e+02
9.917309935674073131e+03,8.556980836191597746e+02
9.917309957319757814e+03,8.557039526178659798e+02
9.917309978965440678e+03,8.557098196086394637e+02
9.917310000611123542e+03,8.557156845918626686e+02
9.917310022256806405e+03,8.557215475674254321e+02
9.917310043902489269e+03,8.557274085352182738e+02
9.917310065548172133e+03,8.557332674951309173e+02
9.917310087193854997e+03,8.557391244470536549e+02
9.917310108839537861e+03,8.557449793908764377e+02
9.917310130485222544e+03,8.557508323269806851e+02
9.917310152130905408e+03,8.557566832542731845e+02
9.917310173776588272e+03,8.557625321731360373e+02
9.917310195422271136e+03,8.557683790834593083e+02
9.917310217067954000e+03,8.557742239851327213e+02
9.917310238713636863e+03,8.557800668780470232e+02
9.917310260359319727e+03,8.557859077620922790e+02
9.917310282005002591e+03,8.557917466371583259e+02
9.917310303650687274e+03,8.557975835036262424e+02
9.917310325296370138e+03,8.558034183604046348e+02
9.917310346942053002e+03,8.558092512078752634e+02
9.917310368587735866e+03,8.558150820459277384e+02
9.917310390233418730e+03,8.558209108744524656e+02
9.917310411879101594e+03,8.558267376933396235e+02
9.917310433524784457e+03,8.558325625024801866e+02
9.917310455170467321e+03,8.558383853017636511e+02
9.917310476816152004e+03,8.558442060915699585e+02
9.917310498461834868e+03,8.558500248708110121e+02
9.917310520107517732e+03,8.558558416398667532e+02
9.917310541753200596e+03,8.558616563986272467e+02
9.917310563398883460e+03,8.558674691469830123e+02
9.917310585044566324e+03,8.558732798848245693e+02
9.917310606690249188e+03,8.558790886120425512e+02
9.917310628335932051e+03,8.558848953285271364e+02
9.917310649981616734e+03,8.558907000346569021e+02
9.917310671627299598e+03,8.558965027293463663e+02
9.917310693272982462e+03,8.559023034129743337e+02
9.917310714918665326e+03,8.559081020854312101e+02
9.917310736564348190e+03,8.559138987466078561e+02
9.917310758210031054e+03,8.559196933963939955e+02
9.917310779855713918e+03,8.559254860346813985e+02
9.917310801501396782e+03,8.559312766613603571e+02
9.917310823147079645e+03,8.559370652763211638e+02
9.917310844792764328e+03,8.559428518799411449e+02
9.917310866438447192e+03,8.559486364711380020e+02
9.917310888084130056e+03,8.559544190502895162e+02
9.917310909729812920e+03,8.559601996172856389e+02
9.917310931375495784e+03,8.559659781720175715e+02
9.917310953021178648e+03,8.559717547143759475e+02
9.917310974666861512e+03,8.559775292442516275e+02
9.917310996312544376e+03,8.559833017615356994e+02
9.917311017958229058e+03,8.559890722666031024e+02
9.917311039603911922e+03,8.559948407583759717e+02
9.917311061249594786e+03,8.560006072372292465e+02
9.917311082895277650e+03,8.560063717030539010e+02
9.917311104540960514e+03,8.560121341557411370e+02
9.917311126186643378e+03,8.560178945951818150e+02
9.917311147832326242e+03,8.560236530212667958e+02
9.917311169478009106e+03,8.560294094338875084e+02
9.917311191123693789e+03,8.560351638334178688e+02
9.917311212769376652e+03,8.560409162187817174e+02
9.917311234415059516e+03,8.560466665903538797e+02
9.917311256060742380e+03,8.560524149480257847e+02
9.917311277706425244e+03,8.560581612916880658e+02
9.917311299352108108e+03,8.560639056212316973e+02
9.917311320997790972e+03,8.560696479365483356e+02
9.917311342643473836e+03,8.560753882375283865e+02
9.917311364289158519e+03,8.560811265245457662e+02
9.917311385934841383e+03,8.560868627965270434e+02
9.917311407580524246e+03,8.560925970538452248e+02
9.917311429226207110e+03,8.560983292963919666e+02
9.917311450871889974e+03,8.561040595240586981e+02
9.917311472517572838e+03,8.561097877367357114e+02
9.917311494163255702e+03,8.561155139343154588e+02
9.917311515808938566e+03,8.561212381166881187e+02
9.917311537454623249e+03,8.561269602842264703e+02
9.917311559100306113e+03,8.561326804358601521e+02
9.917311580745988977e+03,8.561383985719608063e+02
9.917311602391671840e+03,8.561441146924202030e+02
9.917311624037354704e+03,8.561498287971297714e+02
9.917311645683037568e+03,8.561555408859807130e+02
9.917311667328720432e+03,8.561612509588642297e+02
9.917311688974403296e+03,8.561669590156723189e+02
9.917311710620087979e+03,8.561726650567754859e+02
9.917311732265770843e+03,8.561783690811062115e+02
9.917311753911453707e+03,8.561840710890355695e+02
9.917311775557136571e+03,8.561897710804548751e+02
9.917311797202819434e+03,8.561954690552560123e+02
9.917311818848502298e+03,8.562011650133302965e+02
9.917311840494185162e+03,8.562068589545691566e+02
9.917311862139868026e+03,8.562125508788645902e+02
9.917311883785550890e+03,8.562182407861075717e+02
9.917311905431235573e+03,8.562239286766681516e+02
9.917311927076918437e+03,8.562296145494816528e+02
9.917311948722601301e+03,8.562352984049181259e+02
9.917311970368284165e+03,8.562409802428691137e+02
9.917311992013967028e+03,8.562466600632259315e+02
9.917312013659649892e+03,8.562523378658805768e+02
9.917312035305332756e+03,8.562580136507250472e+02
9.917312056951015620e+03,8.562636874176505444e+02
9.917312078596700303e+03,8.562693591670257547e+02
9.917312100242383167e+03,8.562750288977886157e+02
9.917312121888066031e+03,8.562806966103086097e+02
9.917312143533748895e+03,8.562863623044769383e+02
9.917312165179431759e+03,8.562920259801855991e+02
9.917312186825114622e+03,8.562976876373263622e+02
9.917312208470797486e+03,8.563033472757911113e+02
9.917312230116480350e+03,8.563090048954715030e+02
9.917312251762165033e+03,8.563146604967350868e+02
9.917312273407847897e+03,8.563203140785232108e+02
9.917312295053530761e+03,8.563259656412027425e+02
9.917312316699213625e+03,8.563316151846660205e+02
9.917312338344896489e+03,8.563372627088050422e+02
9.917312359990579353e+03,8.563429082135115777e+02
9.917312381636262216e+03,8.563485516986775110e+02
9.917312403281945080e+03,8.563541931641955216e+02
9.917312424927629763e+03,8.563598326104311127e+02
9.917312446573312627e+03,8.563654700363283609e+02
9.917312468218995491e+03,8.563711054422535653e+02
9.917312489864678355e+03,8.563767388280988371e+02
9.917312511510361219e+03,8.563823701937562873e+02
9.917312533156044083e+03,8.563879995391182547e+02
9.917312554801726947e+03,8.563936268640766230e+02
9.917312576447409810e+03,8.563992521685237307e+02
9.917312598093094493e+03,8.564048754528241716e+02
9.917312619738777357e+03,8.564104967159254329e+02
9.917312641384460221e+03,8.564161159581918810e+02
9.917312663030143085e+03,8.564217331795158543e+02
9.917312684675825949e+03,8.564273483797899189e+02
9.917312706321508813e+03,8.564329615589064133e+02
9.917312727967191677e+03,8.564385727167574487e+02
9.917312749612874541e+03,8.564441818532355910e+02
9.917312771258559223e+03,8.564497889687036150e+02
9.917312792904242087e+03,8.564553940621123047e+02
9.917312814549924951e+03,8.564609971338254581e+02
9.917312836195607815e+03,8.564665981837346180e+02
9.917312857841290679e+03,8.564721972117329187e+02
9.917312879486973543e+03,8.564777942177128125e+02
9.917312901132656407e+03,8.564833892015660695e+02
9.917312922778339271e+03,8.564889821631861651e+02
9.917312944424022135e+03,8.564945731024648694e+02
9.917312966069706818e+03,8.565001620197649572e+02
9.917312987715389681e+03,8.565057489140392590e+02
9.917313009361072545e+03,8.565113337856498674e+02
9.917313031006755409e+03,8.565169166344895757e+02
9.917313052652438273e+03,8.565224974604510635e+02
9.917313074298121137e+03,8.565280762634271241e+02
9.917313095943804001e+03,8.565336530433099824e+02
9.917313117589486865e+03,8.565392277999926591e+02
9.917313139235171548e+03,8.565448005338359962e+02
9.917313160880854412e+03,8.565503712437960075e+02
9.917313182526537275e+03,8.565559399302335351e+02
9.917313204172220139e+03,8.565615065930420542e+02
9.917313225817903003e+03,8.565670712321134488e+02
9.917313247463585867e+03,8.565726338473410806e+02
9.917313269109268731e+03,8.565781944386177429e+02
9.917313290754951595e+03,8.565837530058358880e+02
