Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027292596064833924e+04,8.475002832715252055e+01
1.027292604692779969e+04,8.474895961124674670e+01
1.027292613320726196e+04,8.474789075513777448e+01
1.027292621948672240e+04,8.474682175887434710e+01
1.027292630576618467e+04,8.474575262241511098e+01
1.027292639204564512e+04,8.474468334580885198e+01
1.027292647832510738e+04,8.474361392901418810e+01
1.027292656460456783e+04,8.474254437207991941e+01
1.027292665088403010e+04,8.474147467496466390e+01
1.027292673716349054e+04,8.474040483771723586e+01
1.027292682344295281e+04,8.473933486029619644e+01
1.027292690972241326e+04,8.473826474275043097e+01
1.027292699600187370e+04,8.473719448506106744e+01
1.027292708228133597e+04,8.473612408720920541e+01
1.027292716856079642e+04,8.473505354924378707e+01
1.027292725484025868e+04,8.473398287112328831e+01
1.027292734111971913e+04,8.473291205289660866e+01
1.027292742739918140e+04,8.473184109452232349e+01
1.027292751367864184e+04,8.473076999604926129e+01
1.027292759995810411e+04,8.472969875743601165e+01
1.027292768623756456e+04,8.472862737873145988e+01
1.027292777251702682e+04,8.472755585989409610e+01
1.027292785879648727e+04,8.472648420097286248e+01
1.027292794507594954e+04,8.472541240192629175e+01
1.027292803135540998e+04,8.472434046280325504e+01
1.027292811763487043e+04,8.472326838358490875e+01
1.027292820391433270e+04,8.472219616425233824e+01
1.027292829019379315e+04,8.472112380485448568e+01
1.027292837647325541e+04,8.472005130534985540e+01
1.027292846275271586e+04,8.471897866578738956e+01
1.027292854903217813e+04,8.471790588612556405e+01
1.027292863531163857e+04,8.471683296641332106e+01
1.027292872159110084e+04,8.471575990660920752e+01
1.027292880787056129e+04,8.471468670676209456e+01
1.027292889415002355e+04,8.471361336683051491e+01
1.027292898042948400e+04,8.471253988686345338e+01
1.027292906670894445e+04,8.471146626684193848e+01
1.027292915298840671e+04,8.471039250674714083e+01
1.027292923926786716e+04,8.470931860662800261e+01
1.027292932554732943e+04,8.470824456644295708e+01
1.027292941182678987e+04,8.470717038624108852e+01
1.027292949810625214e+04,8.470609606598074492e+01
1.027292958438571259e+04,8.470502160571098216e+01
1.027292967066517485e+04,8.470394700539021926e+01
1.027292975694463530e+04,8.470287226506751210e+01
1.027292984322409757e+04,8.470179738470125130e+01
1.027292992950355801e+04,8.470072236434046431e+01
1.027293001578302028e+04,8.469964720394359858e+01
1.027293010206248073e+04,8.469857190355965315e+01
1.027293018834194118e+04,8.469749646316977021e+01
1.027293027462140344e+04,8.469642088275493563e+01
1.027293036090086389e+04,8.469534516236426214e+01
1.027293044718032615e+04,8.469426930195614034e+01
1.027293053345978660e+04,8.469319330157959769e+01
1.027293061973924887e+04,8.469211716119305322e+01
1.027293070601870932e+04,8.469104088084560544e+01
1.027293079229817158e+04,8.468996446049560234e+01
1.027293087857763203e+04,8.468888790019211399e+01
1.027293096485709430e+04,8.468781119989355943e+01
1.027293105113655474e+04,8.468673435964900875e+01
1.027293113741601519e+04,8.468565737943951888e+01
1.027293122369547746e+04,8.468458025924614674e+01
1.027293130997493790e+04,8.468350299911800505e+01
1.027293139625440017e+04,8.468242559901339916e+01
1.027293148253386062e+04,8.468134805898152706e+01
1.027293156881332288e+04,8.468027037898065146e+01
1.027293165509278333e+04,8.467919255905998455e+01
1.027293174137224560e+04,8.467811459917781747e+01
1.027293182765170604e+04,8.467703649938327715e+01
1.027293191393116831e+04,8.467595825963473999e+01
1.027293200021062876e+04,8.467487987998136134e+01
1.027293208649008920e+04,8.467380136040412708e+01
1.027293217276955147e+04,8.467272270088405151e+01
1.027293225904901192e+04,8.467164390147037523e+01
1.027293234532847418e+04,8.467056496212131833e+01
1.027293243160793463e+04,8.466948588288614985e+01
1.027293251788739690e+04,8.466840666372310409e+01
1.027293260416685735e+04,8.466732730468139323e+01
1.027293269044631961e+04,8.466624780571928000e+01
1.027293277672578006e+04,8.466516816688603342e+01
1.027293286300524233e+04,8.466408838813984516e+01
1.027293294928470277e+04,8.466300846952998427e+01
1.027293303556416504e+04,8.466192841101472766e+01
1.027293312184362549e+04,8.466084821264324489e+01
1.027293320812308593e+04,8.465976787439663553e+01
1.027293329440254820e+04,8.465868739625578598e+01
1.027293338068200865e+04,8.465760677827002212e+01
1.027293346696147091e+04,8.465652602039752139e+01
1.027293355324093136e+04,8.465544512268760968e+01
1.027293363952039363e+04,8.465436408509846444e+01
