Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.891095520833507180e+03,6.197637281749274862e+00
9.891098214161867872e+03,6.235355014955164421e+00
9.891100907490228565e+03,6.273176619713956015e+00
9.891103600818589257e+03,6.311101968398881823e+00
9.891106294146949949e+03,6.349130933033106494e+00
9.891108987475310641e+03,6.387263385290141038e+00
9.891111680803671334e+03,6.425499196494289578e+00
9.891114374132032026e+03,6.463838237621057026e+00
9.891117067460392718e+03,6.502280379297640245e+00
9.891119760788751591e+03,6.540825491777236600e+00
9.891122454117112284e+03,6.579473445043708679e+00
9.891125147445472976e+03,6.618224108655837767e+00
9.891127840773833668e+03,6.657077351851802938e+00
9.891130534102194360e+03,6.696033043523634376e+00
9.891133227430555053e+03,6.735091052217670793e+00
9.891135920758915745e+03,6.774251246134959104e+00
9.891138614087276437e+03,6.813513493131767795e+00
9.891141307415637129e+03,6.852877660719951081e+00
9.891144000743997822e+03,6.892343616067468481e+00
9.891146694072358514e+03,6.931911225998791615e+00
9.891149387400719206e+03,6.971580356995369598e+00
9.891152080729079898e+03,7.011350875196063370e+00
9.891154774057440591e+03,7.051222646397621752e+00
9.891157467385801283e+03,7.091195536055106885e+00
9.891160160714161975e+03,7.131269409282390725e+00
9.891162854042522667e+03,7.171444130852539622e+00
9.891165547370883360e+03,7.211719565198356996e+00
9.891168240699242233e+03,7.252095576385459985e+00
9.891170934027602925e+03,7.292572028221939284e+00
9.891173627355963617e+03,7.333148784095166128e+00
9.891176320684324310e+03,7.373825707081287817e+00
9.891179014012685002e+03,7.414602659918427818e+00
9.891181707341045694e+03,7.455479505007189367e+00
9.891184400669406386e+03,7.496456104411075572e+00
9.891187093997767079e+03,7.537532319856976137e+00
9.891189787326127771e+03,7.578708012735639876e+00
9.891192480654488463e+03,7.619983044102133007e+00
9.891195173982849155e+03,7.661357274676308116e+00
9.891197867311209848e+03,7.702830564843275774e+00
9.891200560639570540e+03,7.744402774653877053e+00
9.891203253967931232e+03,7.786073763825151595e+00
9.891205947296291924e+03,7.827843391740818113e+00
9.891208640624652617e+03,7.869711517451743354e+00
9.891211333953013309e+03,7.911677999676419049e+00
9.891214027281374001e+03,7.953742696801431755e+00
9.891216720609732874e+03,7.995905466853450605e+00
9.891219413938093567e+03,8.038166167613663760e+00
9.891222107266454259e+03,8.080524656447385823e+00
9.891224800594814951e+03,8.122980790418417030e+00
9.891227493923175643e+03,8.165534426261048750e+00
9.891230187251536336e+03,8.208185420380551989e+00
9.891232880579897028e+03,8.250933628853683643e+00
9.891235573908257720e+03,8.293778907429143032e+00
9.891238267236618412e+03,8.336721111528072825e+00
9.891240960564979105e+03,8.379760096244556422e+00
9.891243653893339797e+03,8.422895716346092243e+00
9.891246347221700489e+03,8.466127826274085777e+00
9.891249040550061181e+03,8.509456280144336304e+00
9.891251733878421874e+03,8.552880931747557369e+00
9.891254427206782566e+03,8.596401634549826198e+00
