Time (BJD_TBD - 2450000), L_c/L_star (ppm)
9.903683680555783212e+03,1.506589351676448985e+02
9.903683703452748887e+03,1.506713063068809504e+02
9.903683726349714561e+03,1.506836776881708317e+02
9.903683749246680236e+03,1.506960493114709436e+02
9.903683772143645911e+03,1.507084211767376587e+02
9.903683795040611585e+03,1.507207932839272928e+02
9.903683817937577260e+03,1.507331656329961902e+02
9.903683840834542934e+03,1.507455382239006099e+02
9.903683863731508609e+03,1.507579110565970950e+02
9.903683886628474283e+03,1.507702841310417341e+02
9.903683909525439958e+03,1.507826574471910703e+02
9.903683932422405633e+03,1.507950310050013911e+02
9.903683955319371307e+03,1.508074048044290123e+02
9.903683978216336982e+03,1.508197788454301929e+02
9.903684001113302656e+03,1.508321531279614476e+02
9.903684024010268331e+03,1.508445276519789218e+02
9.903684046907234006e+03,1.508569024174390734e+02
9.903684069804199680e+03,1.508692774242982750e+02
9.903684092701163536e+03,1.508816526715295367e+02
9.903684115598129210e+03,1.508940281610556440e+02
9.903684138495094885e+03,1.509064038918496351e+02
9.903684161392060560e+03,1.509187798638679681e+02
9.903684184289026234e+03,1.509311560770670155e+02
9.903684207185991909e+03,1.509435325314029228e+02
9.903684230082957583e+03,1.509559092268321479e+02
9.903684252979923258e+03,1.509682861633110349e+02
9.903684275876888933e+03,1.509806633407958145e+02
9.903684298773854607e+03,1.509930407592428594e+02
9.903684321670820282e+03,1.510054184186085138e+02
9.903684344567785956e+03,1.510177963188490651e+02
9.903684367464751631e+03,1.510301744599208575e+02
9.903684390361717305e+03,1.510425528417802639e+02
9.903684413258682980e+03,1.510549314643834862e+02
9.903684436155648655e+03,1.510673103276869540e+02
9.903684459052614329e+03,1.510796894316468979e+02
9.903684481949580004e+03,1.510920687762197190e+02
9.903684504846545678e+03,1.511044483613616762e+02
9.903684527743511353e+03,1.511168281870291139e+02
9.903684550640477028e+03,1.511292082531783478e+02
9.903684573537442702e+03,1.511415885597657223e+02
9.903684596434408377e+03,1.511539691067474394e+02
9.903684619331374051e+03,1.511663498940799002e+02
9.903684642228339726e+03,1.511787309217194775e+02
9.903684665125305401e+03,1.511911121896223449e+02
9.903684688022271075e+03,1.512034936977449320e+02
9.903684710919236750e+03,1.512158754460434693e+02
9.903684733816202424e+03,1.512282574344742727e+02
9.903684756713168099e+03,1.512406396629936864e+02
9.903684779610133774e+03,1.512530221315579979e+02
9.903684802507099448e+03,1.512654048401235229e+02
9.903684825404065123e+03,1.512777877886465205e+02
9.903684848301030797e+03,1.512901709770834202e+02
9.903684871197996472e+03,1.513025544053903957e+02
9.903684894094960327e+03,1.513149380725399737e+02
9.903684916991926002e+03,1.513273219804561052e+02
