Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.013184277777792886e+04,7.762806481883962988e+02
1.013184279854968190e+04,7.763027254041577407e+02
1.013184281932143494e+04,7.763248000375007223e+02
1.013184284009318799e+04,7.763468720882607386e+02
1.013184286086494103e+04,7.763689415562727163e+02
1.013184288163669407e+04,7.763910084413720369e+02
1.013184290240844712e+04,7.764130727433945367e+02
1.013184292318020016e+04,7.764351344621750286e+02
1.013184294395195320e+04,7.764571935975490078e+02
1.013184296472370625e+04,7.764792501493520831e+02
1.013184298549545929e+04,7.765013041174192949e+02
1.013184300626721233e+04,7.765233555015865932e+02
1.013184302703896537e+04,7.765454043016889045e+02
1.013184304781071842e+04,7.765674505175620652e+02
1.013184306858247146e+04,7.765894941490414567e+02
1.013184308935422450e+04,7.766115351959626878e+02
1.013184311012597936e+04,7.766335736600910877e+02
1.013184313089773241e+04,7.766556095374020288e+02
1.013184315166948545e+04,7.766776428296615222e+02
1.013184317244123849e+04,7.766996735367050633e+02
1.013184319321299154e+04,7.767217016583680333e+02
1.013184321398474458e+04,7.767437271944862687e+02
1.013184323475649762e+04,7.767657501448956054e+02
1.013184325552825067e+04,7.767877705094314251e+02
1.013184327630000371e+04,7.768097882879294502e+02
1.013184329707175675e+04,7.768318034802255170e+02
1.013184331784350979e+04,7.768538160861551205e+02
1.013184333861526284e+04,7.768758261055544381e+02
1.013184335938701588e+04,7.768978335382587375e+02
1.013184338015876892e+04,7.769198383841038549e+02
1.013184340093052197e+04,7.769418406429260813e+02
1.013184342170227501e+04,7.769638403145606844e+02
1.013184344247402805e+04,7.769858373988438416e+02
1.013184346324578109e+04,7.770078318956113890e+02
1.013184348401753414e+04,7.770298238046991628e+02
1.013184350478928718e+04,7.770518131259427719e+02
1.013184352556104022e+04,7.770737998591786209e+02
1.013184354633279327e+04,7.770957840042424323e+02
1.013184356710454631e+04,7.771177655609700423e+02
1.013184358787629935e+04,7.771397445291975146e+02
1.013184360864805240e+04,7.771617209087610263e+02
1.013184362941980544e+04,7.771836946994964137e+02
1.013184365019155848e+04,7.772056659012398541e+02
1.013184367096331152e+04,7.772276345138270699e+02
1.013184369173506457e+04,7.772496005370944658e+02
1.013184371250681761e+04,7.772715639708779918e+02
1.013184373327857065e+04,7.772935248150137113e+02
1.013184375405032551e+04,7.773154830712608145e+02
1.013184377482207856e+04,7.773374387356094530e+02
1.013184379559383160e+04,7.773593918098187032e+02
1.013184381636558464e+04,7.773813422937249697e+02
1.013184383713733769e+04,7.774032901871643162e+02
1.013184385790909073e+04,7.774252354899732609e+02
1.013184387868084377e+04,7.774471782019876400e+02
1.013184389945259682e+04,7.774691183230438583e+02
1.013184392022434986e+04,7.774910558529782065e+02
1.013184394099610290e+04,7.775129907916270895e+02
1.013184396176785594e+04,7.775349231388269118e+02
1.013184398253960899e+04,7.775568528944137370e+02
1.013184400331136203e+04,7.775787800582241971e+02
1.013184402408311507e+04,7.776007046300944694e+02
1.013184404485486812e+04,7.776226266098609585e+02
1.013184406562662116e+04,7.776445459973602965e+02
1.013184408639837420e+04,7.776664627924288880e+02
1.013184410717012724e+04,7.776883769949029102e+02
1.013184412794188029e+04,7.777102886046191088e+02
1.013184414871363333e+04,7.777321976214138886e+02
1.013184416948538637e+04,7.777541040451237677e+02
1.013184419025713942e+04,7.777760078755853783e+02
1.013184421102889246e+04,7.777979091126353524e+02
1.013184423180064550e+04,7.778198077561098671e+02
1.013184425257239855e+04,7.778417038058458957e+02
1.013184427334415159e+04,7.778635972616798426e+02
1.013184429411590463e+04,7.778854881234485674e+02
1.013184431488765767e+04,7.779073763909885884e+02
1.013184433565941072e+04,7.779292620641364238e+02
1.013184435643116376e+04,7.779511451427290467e+02
1.013184437720291680e+04,7.779730256266029755e+02
1.013184439797466985e+04,7.779949035155952970e+02
1.013184441874642471e+04,7.780167788114576979e+02
1.013184443951817775e+04,7.780386515101961322e+02
1.013184446028993079e+04,7.780605216135629689e+02
1.013184448106168384e+04,7.780823891213949537e+02
1.013184450183343688e+04,7.781042540335291733e+02
1.013184452260518992e+04,7.781261163498021460e+02
1.013184454337694297e+04,7.781479760700510724e+02
1.013184456414869601e+04,7.781698331941124707e+02
1.013184458492044905e+04,7.781916877218236550e+02
1.013184460569220209e+04,7.782135396530211437e+02
1.013184462646395514e+04,7.782353889875423647e+02
1.013184464723570818e+04,7.782572357252237225e+02
1.013184466800746122e+04,7.782790798659025313e+02
1.013184468877921427e+04,7.783009214094157642e+02
